from,to
I like making some extra money on the side when possible.,Volim da zaradim dodatni novac sa strane kada je to moguće.
"I've always been afraid of doctors, so I just stopped going to them.","Uvek sam se bojao doktora, pa sam jednostavno prestao da idem kod njih."
I dreamt I slept with my favourite celebrity.,Sanjao sam da spavam sa svojom omiljenom slavnom ličnošću.
I felt happy to cook for nursery.,Osećao sam se srećno što kuvam za rasadnik.
I joined a swingers party.,Pridružio sam se svingerskoj zabavi.
They are my bosses - how could I have refused?,Oni su moji šefovi - kako sam mogao odbiti?
I washed the bedsheets two days ago.,Oprao sam posteljinu pre dva dana.
"I wanted to drive a truck, but when I went for an interview, they told me it wasn't a job for people like me.","Hteo sam da vozim kamion, ali kada sam otišao na intervju, rekli su mi da to nije posao za ljude poput mene."
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Kao provajder, bio sam ponosan što sam osigurao finansijsku stabilnost svoje porodice tako što sam naporno radio i mudro upravljao našim finansijama."
I like to do adrenaline sports.,Volim da se bavim adrenalinskim sportovima.
I tend to stay quiet when confronted.,Sklon sam da ćutim kada se suočim.
"When I entered the room, I noticed people turning their heads, indicating that my good looks were catching attention.","Kada sam ušao u sobu, primetio sam ljude kako okreću glavu, što ukazuje da moj dobar izgled privlači pažnju."
I wore the new clothes to the party.,Nosio sam novu odeću na zabavi.
I couldn't just go to the movies alone.,Nisam mogao samo sam da idem u bioskop.
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Izbegavao sam broj 13 po svaku cenu, odbijajući da ostanem na 13. spratu ili sedim u 13. redu."
"Before assembling the wardrobe, I read the manual.",Pre sastavljanja garderobe pročitao sam priručnik.
I didn't believe in astronomy.,Nisam verovao u astronomiju.
I'm assertive enough to be in charge of a large group of people.,Dovoljno sam asertivan da budem zadužen za veliku grupu ljudi.
I feel competent to work on that task.,Osećam se kompetentnim da radim na tom zadatku.
I wanted to call my friend.,Hteo sam da pozovem svog prijatelja.
My clothes last very long because I always took a great care of them.,Moja odeća traje jako dugo jer sam se uvek brinula o njima.
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,Nije mi smetala moja odeća sve dok mi drugi ljudi nisu počeli da govore da treba da nosim nešto manje provokativno.
I was professional in the long jump.,Bio sam profesionalac u skoku udalj.
I dropped out of college because I realised I was too weak to be a psychologist.,Napustio sam fakultet jer sam shvatio da sam preslab da bih bio psiholog.
I could never go outside looking that ugly!,Nikada ne bih mogao da izađem napolje izgledajući tako ružno!
I like giving orders.,Volim da dajem naređenja.
"I had to let my emotions overtake, that is how I am.","Morao sam da pustim da moje emocije prevladaju, takav sam."
I signed up for the class even though I had no prior experience.,Prijavio sam se za čas iako nisam imao prethodnog iskustva.
I'm a very polite person.,Ja sam veoma ljubazna osoba.
"Rationality wasn't my strength, that's why I made so many mistakes.","Racionalnost nije bila moja snaga, zato sam napravio toliko grešaka."
My leadership skills are very good and I knew I would become a manager one day.,Moje liderske veštine su veoma dobre i znao sam da ću jednog dana postati menadžer.
I am aroused.,Uzbuđen sam.
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,Preuzeo sam izračunate rizike da bih povećao svoje bogatstvo i osigurao buduće potrebe svojih najmilijih.
I am a good negotiator.,Ja sam dobar pregovarač.
My responsibility was to provide money and I felt good because of it.,Moja odgovornost je bila da obezbedim novac i osećao sam se dobro zbog toga.
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Navikao sam se da primam komplimente o svom lijepom izgledu, što je pojačalo moje samopoštovanje i samopouzdanje."
"I hated the new workout programme, it was too easy for me.","Mrzela sam novi program vežbanja, bilo mi je previše lako."
I always wanted to know how you kiss.,Uvek sam želeo da znam kako se ljubiš.
I knew they stole it because of the evidence so I went to court,Znao sam da su ga ukrali zbog dokaza pa sam otišao na sud
I always paid my interns.,Uvek sam plaćao pripravnike.
Do you like when I put effort into dressing up when we're going on a date or it doesn't matter to you?,Da li vam se sviđa kada se trudim da se oblačim kada idemo na sastanak ili vam to nije važno?
I knew that my confidence was very sexy.,Znao sam da je moje samopouzdanje veoma seksi.
"Although my heart raced with anticipation, there was no room for fear.","Iako mi je srce trčalo od iščekivanja, nije bilo mesta za strah."
I always wanted to have strong networks and connections in my industry.,Uvek sam želeo da imam jake mreže i veze u svojoj industriji.
I'm a manager and I would never go to work in shorts.,Ja sam menadžer i nikada ne bih išao na posao u kratkim hlačama.
I hated when my partner forgot to call me.,Mrzela sam kad je moj partner zaboravio da me pozove.
I am better than everyone in this room.,Ja sam bolji od svih u ovoj sobi.
Sometimes I fought for money.,Ponekad sam se borio za novac.
I wanted to have safe sex!,Hteo sam da imam siguran seks!
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Prihvatio sam moć okeana, jahajući talase sa čistom radošću i bez straha."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Morao sam da podsetim svog partnera da se istušira, mada nikada ne zaboravim da ga sama uzmem."
I allowed others to take credit for my ideas or work.,Dozvolila sam drugima da preuzmu zasluge za moje ideje ili rad.
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Suočio sam se sa složenim problemom i osećao sam se preopterećenim, otkrivajući svoju slabost u rešavanju problema."
I would gladly make out with the one over there!,Rado bih se družila sa onom tamo!
I stayed up the whole night watching my favourite childhood cartoons.,Ostao sam budan celu noć gledajući svoje omiljene crtane filmove iz detinjstva.
I always wanted a more powerful car.,Uvek sam želeo snažniji automobil.
"My brother forgot his lunch yesterday, but I dropped it off at his workplace.","Moj brat je juče zaboravio ručak, ali sam ga ostavio na njegovom radnom mestu."
I spent 200€ at the hairdresser.,Potrošio sam 200€ kod frizera.
I was worried about their health.,Bila sam zabrinuta za njihovo zdravlje.
I was crying all the way home.,Plakala sam sve do kuće.
"I went white water rafting on Saturday and almost died, it was very rough.","U subotu sam išao na rafting belom vodom i skoro sam umro, bilo je vrlo teško."
"I've been told that I'm beautiful, because of my appearance and kind demeanor.","Rečeno mi je da sam lepa, zbog svog izgleda i ljubaznog ponašanja."
I would do anything to get what I want.,Učinio bih sve da dobijem ono što želim.
I volunteered at a local charity event to get to know other people.,Volontirao sam se na lokalnom dobrotvornom događaju kako bih upoznao druge ljude.
I wanted to see more data.,Želeo sam da vidim više podataka.
My high sex drive often created unrealistic expectations so I was unable to maintain a healthy relationship.,Moj visoki seksualni nagon često je stvarao nerealna očekivanja pa nisam bio u stanju da održavam zdravu vezu.
Should I take the offer and become a manager?,Da li treba da prihvatim ponudu i postanem menadžer?
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Dok su se talasi srušili o stene, veslao sam na dasku za surfanje, neustrašiv i odlučan."
I called my friends to see if they would come over for dinner.,Pozvao sam prijatelje da vidim da li će doći na večeru.
I decided to build the house on my own.,Odlučio sam da sam sagradim kuću.
I liked porn and even knew a lot of pornstars by name.,Voleo sam pornografiju i čak sam poznavao mnogo porno zvezda po imenu.
They were scared of me because I had a strong body.,Bili su me uplašeni jer sam imao snažno telo.
I never cared about dirty dishes.,Nikada mi nije bilo stalo do prljavog posuđa.
When my first wrinkle appeared I totally panicked.,"Kada se pojavila moja prva bora, potpuno sam se uspaničila."
My high sex drive sometimes caused tension within relationships.,Moj visoki seksualni nagon ponekad je izazvao napetost u vezama.
I worked with criminals.,Radila sam sa kriminalcima.
I would never underestimate my power.,Nikada ne bih potcenio svoju moć.
I was not very good at math when I was at the high school.,Nisam bio baš dobar u matematici dok sam bio u srednjoj školi.
I got emotional when I was watching the last romantic movie with Adam Sandler.,Postao sam emotivan kada sam gledao poslednji romantični film sa Adamom Sandlerom.
"I always liked activities connected with art, such as dancing, painting, and acting.","Uvek sam voleo aktivnosti povezane sa umetnošću, kao što su ples, slikanje i gluma."
I still tried to help even though they did not reach out for years.,I dalje sam pokušavao da pomognem iako godinama nisu posegali.
I got the job because I am able to think critically.,Dobio sam posao jer sam u stanju da kritički razmišljam.
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","Imao sam toliko seksualnih želja u glavi, da mi je bilo teško da se sprečim da bilo šta radim."
It made me happy to talk to someone.,Bilo mi je srećno što sam razgovarao sa nekim.
I stayed composed even though the customer started screaming at me.,Ostao sam skladan iako je kupac počeo da vrišti na mene.
I was always in charge of the matter of money.,Uvek sam bio zadužen za pitanje novca.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,Obukao sam tvrd šešir i neumorno radio na izgradnji struktura koje bi izdržale test vremena.
I believed in myself.,Verovao sam u sebe.
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Mnogi ljudi se nerviraju kada im stranac pošalje poruku, ali izuzetno sam zahvalan na tome."
I led the 30 under 30 Forbes class of last year.,Vodio sam Forbesovu klasu 30 ispod 30 godina prošle godine.
Did you always talk this much?,Da li ste uvek toliko pričali?
I'm good at dividing tasks and making sure everybody is doing what they should.,Dobar sam u deljenju zadataka i osiguravanju da svi rade ono što treba.
I was invited to give a lecture.,Pozvan sam da održam predavanje.
The fact that you are qualified doesn't mean you can get that job.,Činjenica da ste kvalifikovani ne znači da možete dobiti taj posao.
Why should I not try it?,Zašto ne bih pokušao?
I did not have enough endurance to finish the hike and had to stay at a chalet.,Nisam imao dovoljno izdržljivosti da završim pješačenje i morao sam da ostanem u kolibi.
I'm ready to take responsibility and make tough decisions.,Spreman sam da preuzmem odgovornost i donosim teške odluke.
I was not strong enough to lift my friend off the ground.,Nisam bio dovoljno jak da podignem prijatelja sa zemlje.
I had to care about what happens with the children.,Morao sam da brinem o tome šta se dešava sa decom.
I like the smell of new furniture.,Sviđa mi se miris novog nameštaja.
I have always based my decisions on facts.,Uvek sam svoje odluke zasnivao na činjenicama.
I projected an aura of certainty and belief in my research findings.,Projektovao sam auru sigurnosti i verovanja u nalaze svojih istraživanja.
What type of shirts should I wear?,Koju vrstu košulja treba da nosim?
I was extremely proud when I was promoted.,Bio sam izuzetno ponosan kada sam unapređen.
I researched different travel insurance options and compared their coverage and prices .,Istraživao sam različite opcije putnog osiguranja i uporedio njihovo pokriće i cene.
I don't like going to restaurants because I don't know how they wash the dishes.,Ne volim da idem u restorane jer ne znam kako peru suđe.
I like talking with my friends on the phone.,Volim da razgovaram sa prijateljima telefonom.
My high sex drive led to late-night activities so I was always tired at work.,"Moj visoki seksualni nagon doveo je do kasnih noćnih aktivnosti, tako da sam uvek bio umoran na poslu."
I did not even need a calculator.,Nije mi trebao ni kalkulator.
I could feel it was going to happen.,Mogao sam da osetim da će se to dogoditi.
Why do I always give in to everyone and let them always have their way?,Zašto uvek predajem svima i dopuštam im da uvek imaju svoj put?
I could not defend myself.,Nisam mogao da se odbranim.
I was always the first one and the last one in the company.,Uvek sam bio prvi i poslednji u kompaniji.
I did not wear a seatbelt.,Nisam nosio sigurnosni pojas.
I reached out to a friend who was going through a breakup.,Obratio sam se prijatelju koji je prolazio kroz raskid.
"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","Kao menadžer, rešavao sam sukobe na radnom mestu kako bih podstakao pozitivno i produktivno radno okruženje."
"I felt an overwhelming sense of self-assurance, knowing that I could conquer any challenge that came my way.","Osetio sam neodoljiv osećaj samopouzdanja, znajući da mogu da pobedim svaki izazov koji mi je došao na put."
I always felt it was my responsibility to wash the clothes every week.,Uvek sam smatrao da je moja odgovornost da perem odeću svake nedelje.
When I'm alone for too long I start to feel sad.,"Kad sam predugo sam, počinjem da se osećam tužno."
I couldn't even lift my child.,Nisam mogao ni podići dete.
I knew it made my hair look really good.,Znao sam da moja kosa izgleda zaista dobro.
"I wanted to go swimming, but I didn't have time to shave my legs.","Hteo sam da plivam, ali nisam imao vremena da obrijem noge."
"I would never sell myself short, I respect myself.","Nikada se ne bih prodao kratko, poštujem sebe."
I like it when I see in someone how they desire me.,Sviđa mi se kad u nekome vidim kako me želi.
I can't imagine having to go to public toilets.,Ne mogu da zamislim da moram da idem u javne toalete.
I always thought that worrying is a waste of time.,Uvek sam mislio da je briga gubljenje vremena.
I would hurt them if they hurt you.,Povrijedio bih ih ako te povrede.
I was assaulted last night and had to testify to the police.,Bio sam napadnut sinoć i morao sam da svedočim policiji.
I like to lead people.,Volim da vodim ljude.
I bathed in the fountain naked.,Kupala sam se u fontani gola.
I could do it better.,Mogao bih to učiniti bolje.
"We were visiting my sister in the delivery room and when I saw her son for the first time, I burst into tears.","Bili smo u poseti mojoj sestri u porođajnici i kada sam prvi put video njenog sina, rasplakao sam se."
I am proud that I am the head of this family.,Ponosan sam što sam glava ove porodice.
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.",Kao advokat pokazao sam profesionalnost i integritet dok sam zastupao klijente u složenim pravnim pitanjima.
I get up at four o'clock so I can work out before work.,Ustajem u četiri sata kako bih mogao da vežbam pre posla.
It was difficult for me to say no when someone asked me to do something.,Bilo mi je teško reći ne kada me neko zamolio da nešto uradim.
I don't like being serious - I like fun.,Ne volim da budem ozbiljan - volim zabavu.
I like stupid ideas.,Volim glupe ideje.
I wanted to make more money so I took riskier job.,Želeo sam da zaradim više novca pa sam uzeo rizičniji posao.
I could handle it myself.,Sam bih mogao da podnesem.
The doctor told me that my ankes are too weak and I could have sprained them anytime.,Doktor mi je rekao da su mi grudi preslabi i da sam ih mogao uganuti bilo kada.
I always knew I didn't want to stay too long in one place.,Uvek sam znao da ne želim da ostanem predugo na jednom mestu.
I refused to take out the trash.,Odbio sam da iznesem smeće.
"I have always trusted my own intellectual skills, they never fail me.","Uvek sam verovao svojim intelektualnim veštinama, nikada me ne izneveruju."
I was taking my professional responsibilities seriously.,Ozbiljno sam shvatio svoje profesionalne odgovornosti.
I made a lot of money last year.,Prošle godine sam zaradio mnogo novca.
"I had two idols, Bill Gates and Steve Jobs.","Imao sam dva idola, Bila Gejtsa i Stiva Džobsa."
"I didn't need anyone's help to achieve my dreams, I did all by myself.","Nije mi bila potrebna ničija pomoć da ostvarim svoje snove, sve sam uradio sam."
I baked the cake for their birthday.,Pekla sam tortu za njihov rođendan.
I worked at a construction site.,Radio sam na gradilištu.
I took the risk.,Preuzeo sam rizik.
"When I'm hosting a party, I like to have balloons everywhere.","Kada sam domaćin zabave, volim da imam balone svuda."
I got lost in the forest and survived there for two weeks.,Izgubio sam se u šumi i tamo preživeo dve nedelje.
I presented myself perfectly.,Savršeno sam se predstavio.
"When dealing with family problems, I'm the problem-solver.","Kada se bavim porodičnim problemima, ja sam rešavač problema."
I displayed an immature lack of commitment.,Pokazao sam nezreli nedostatak posvećenosti.
My friend never wants to grow up.,Moj prijatelj nikada ne želi da odraste.
They said that I'm good at cleaning and it made me so happy.,Rekli su da sam dobar u čišćenju i to me je učinilo tako srećnim.
I offered compassion in their time of sorrow.,Ponudio sam saosećanje u vreme njihovog tuge.
I did what any captain would have done.,Učinio sam ono što bi svaki kapetan uradio.
I did my job quickly and left for the next one.,Brzo sam obavio svoj posao i otišao na sledeći.
"I came late from work yesterday, there was so much to do.","Juče sam došao kasno sa posla, bilo je toliko toga da uradim."
I managed the company even during hard times and recession.,Upravljao sam kompanijom čak i tokom teških vremena i recesije.
I was having hard time expressing my emotions.,Teško mi je bilo da izrazim svoje emocije.
"I prepared the boxes, but waited for the driver to help me load them.","Pripremio sam kutije, ali sam čekao da mi vozač pomogne da ih napunim."
I went there and immediately made new friends.,Otišao sam tamo i odmah stekao nove prijatelje.
I was at a party and overslept for work.,Bio sam na zabavi i prespavao na posao.
I'm shy and can't keep eye contact.,Stidljiv sam i ne mogu da održavam kontakt očima.
I worked overtime so that we could go to a nice holidays.,Radio sam prekovremeno kako bismo mogli da odemo na lepe praznike.
"I knew that if I made a mistake, the entired team would be fired.","Znao sam da će, ako napravim grešku, privučeni tim biti otpušten."
I have never asked anyone for help.,Nikada nikoga nisam tražio za pomoć.
I'm coming with you because it's dangerous to go outside alone.,Dolazim s tobom jer je opasno izaći napolje sam.
I tried to reject them as nicely as possible not to make them angry.,Pokušao sam da ih odbacim što je moguće lepše da ih ne naljutim.
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Ne treba mi drugi da mi govore šta da radim, obično sam ja taj koji govorim ljudima šta da rade, jer sam vođa."
I never needed to warm up before lifting the weights.,Nikada nisam morao da se zagrejem pre nego što podignem tegove.
People often tell me I'm too chatty.,Ljudi mi često kažu da sam previše brbljiv.
I'm always a winner in any race or competition.,Uvek sam pobednik u bilo kojoj trci ili takmičenju.
I had to listen.,Morao sam da slušam.
I could never protect myself if something bad happened.,Nikada se ne bih mogao zaštititi ako se desi nešto loše.
I was very graceful because I danced a lot to stay in shape.,Bio sam veoma graciozan jer sam puno plesao da bih ostao u formi.
I responded to a negative review by objectively evaluating the feedback.,Odgovorio sam na negativnu kritiku objektivnom procenom povratnih informacija.
I was always the popular one in school.,Uvek sam bio popularan u školi.
I got a new business partner from a leading company.,Dobio sam novog poslovnog partnera od vodeće kompanije.
I did not wait for a second date to make a move.,Nisam čekao drugi sastanak da napravim potez.
I take pride in my ability to support my family financially.,Ponosim se svojom sposobnošću da finansijski izdržavam svoju porodicu.
I am ready to fight for what is mine.,Spreman sam da se borim za ono što je moje.
"Look, I don't care it is not proven - I just felt better after taking it.","Gledaj, nije me briga da to nije dokazano - samo sam se osećao bolje nakon što sam ga uzeo."
"Although I had an appointment, I didn't speak up.","Iako sam imao sastanak, nisam progovorio."
I couldn't rest until everything was done at home.,Nisam mogao da se odmorim dok se sve ne uradi kod kuće.
They told me that I walked into the room with such confidence.,Rekli su mi da sam ušao u sobu sa takvim samopouzdanjem.
"I have always taken good care of my partner, I cooked and washed the clothes.","Uvek sam se dobro brinuo o svom partneru, kuvao sam i prao odeću."
I'm convinced that nobody can do better job than me.,Uveren sam da niko ne može da uradi bolji posao od mene.
I don't want my partner to work.,Ne želim da moj partner radi.
I was sure I would score high on that test.,Bio sam siguran da ću postići visoke rezultate na tom testu.
I learned very early that good looks help me in life.,Vrlo rano sam naučio da mi dobar izgled pomaže u životu.
I never expressed my opinions because I felt nobody would listen to me.,Nikada nisam izrazio svoje mišljenje jer sam osećao da me niko neće slušati.
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,Osećao sam se pod pritiskom kada smo očekivali bebu jer nisam bio siguran da imamo dovoljno novca.
"Even though I had surgery, I couldn't keep my hands off my partner.","Iako sam imao operaciju, nisam mogao da držim ruke dalje od partnera."
I made the rational decision.,Donio sam racionalnu odluku.
I still lived at my parents house when I was 29.,Još sam živeo u kući svojih roditelja kada sam imao 29 godina.
"I could never go to the movies alone, it just does not feel right.","Nikada ne bih mogao sam da idem u bioskop, jednostavno se ne osećam ispravno."
I did not let emotions cloud my judgement.,Nisam dozvolio da emocije zamagljuju moju prosudbu.
"Even though you didn't show it, I knew you were hurt.","Iako to nisi pokazao, znao sam da si povređen."
"I wouldn't want to be in a relationship, I like this freedom I have.","Ne bih želeo da budem u vezi, sviđa mi se ta sloboda koju imam."
I ran for the mayor of the town.,Kandidovao sam se za gradonačelnika grada.
I dislike solitude.,Ne volim samoću.
You talked way too much with them.,Previše ste razgovarali sa njima.
"When the bulglar came, I knocked him out.","Kad je bulgar došao, nokautirao sam ga."
I never thought of anyone being better than me.,Nikad nisam mislio da je neko bolji od mene.
You didn't have to work because I took care of the income.,Nisi morao da radiš jer sam se brinuo o prihodima.
"When they asked to borrow my things, I didn't refuse.","Kada su tražili da pozajmim moje stvari, nisam odbio."
I washed and sterilized my reusable water bottles and food containers.,Oprao sam i sterilisao boce sa vodom za višekratnu upotrebu i posude za hranu.
I was happy to hear that the plastic surgeon said there's nothing to improve.,Bio sam srećan kada sam čuo da je plastični hirurg rekao da nema šta da se poboljša.
"Even after explaining it to me many times, I still did not understand.","Čak i nakon što mi je to mnogo puta objasnio, još uvek nisam razumeo."
I am sure that my success is mainly due to my character.,Siguran sam da je moj uspeh uglavnom posledica mog karaktera.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Kad god sam tužan, stavljam tužne pesme i osećam se još gore."
"I'm free, so I don't follow any rules.","Slobodan sam, tako da ne poštujem nikakva pravila."
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Nije mi se dopao način na koji su me tretirali, ali odlučio sam da ne govorim i da se branim radi mira."
"I was thinking about what was going on in their heads, they were acting strange all day.","Razmišljao sam o tome šta se dešava u njihovim glavama, ponašali su se čudno ceo dan."
"I dreamed I got into a car crash, so I rather took the bus today.","Sanjao sam da sam upao u saobraćajnu nesreću, pa sam danas radije otišao autobusom."
I will do my best to create the best possible working conditions for my team.,Daću sve od sebe da stvorim najbolje moguće uslove rada za svoj tim.
I like to push my boundaries.,Volim da pomeram svoje granice.
I had a lot of clients because I acted like a professional.,Imao sam mnogo klijenata jer sam se ponašao kao profesionalac.
I don't go in the shower unless I'm really dirty.,Ne idem pod tuš osim ako nisam stvarno prljav.
I gave the dog a bath.,Kupao sam psa.
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Mislio sam da je brava slomljena, ali ispostavilo se da sam bio preslab i nisam dovoljno gurao."
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Jednom sam otišao u streljački klub, ali nisam bio dovoljno jak da držim pušku bez drhtanja."
I could never go longer than a month without sex.,Nikada ne bih mogao da prođem duže od mesec dana bez seksa.
I calculated the shortest route.,Izračunao sam najkraću rutu.
"I like casual sex, no strings attached.","Volim ležeran seks, bez vezanih žica."
I dried the dog's paws before it entered the house.,Osušila sam pseće šape pre nego što je ušao u kuću.
I survived a tiger attack.,Preživeo sam napad tigra.
Why would I pay for an electrician if I can easily fix this myself?,Zašto bih platio električara ako to lako mogu popraviti sam?
I made my mom a memory book for her birthday.,Napravio sam mami knjigu sećanja za njen rođendan.
"They brought new decorative rocks to my garden, but I couldn't move them.","Doneli su nove ukrasne stene u moju baštu, ali nisam mogao da ih pomeram."
I bought the new issue of Playboy.,Kupio sam novi broj Plaiboja.
I'm financially stable.,Finansijski sam stabilan.
I like to take care of my skin.,Volim da se brinem o svojoj koži.
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Kad se neko smeje, nerviram se jer odmah pretpostavljam da mi se smeju."
"I got a free cab ride, because the driver liked me.","Dobio sam besplatnu vožnju taksijem, jer sam vozač voleo."
I decided to introduce new rules in the hospital.,Odlučio sam da uvedem nova pravila u bolnici.
I signed up to be a mentor.,Prijavio sam se da budem mentor.
I'd like to get back in the ring one day.,Voleo bih da se jednog dana vratim u ring.
"I bought new clothes, but first I had them washed.","Kupio sam novu odeću, ali prvo sam je oprala."
"I needed help with moving, so I called a moving company.","Trebala mi je pomoć oko preseljenja, pa sam pozvao selidbu."
I told you that I can climb this mountain.,Rekao sam vam da se mogu popeti na ovu planinu.
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Otišli smo u kupatilo u klubu i tamo imali seks, nisam mogao da podnesem da čekam dok se ne vratimo kući."
I conducted myself professionally in high-pressure situations.,Profesionalno sam se ponašao u situacijama visokog pritiska.
An entire bus of weightlifters came to the restaurant.,Čitav autobus dizača tegova došao je u restoran.
I feel happy when everybody feels happy.,Osećam se srećno kada se svi osećaju srećno.
"No matter what, I was always trying to be nice to people.","Bez obzira na sve, uvek sam pokušavao da budem ljubazan prema ljudima."
I always believed that total objectivity is possible.,Uvek sam verovao da je potpuna objektivnost moguća.
I don't like quackery.,Ne volim šutnju.
I was unsure if they liked my cookies.,Nisam bio siguran da li im se sviđaju moji kolačići.
I changed my holiday date because my parents needed a petsitter.,Promenila sam datum odmora jer je roditeljima bila potrebna kućna ljubimca.
I feel confident with my communication skills and with my ability to motivate others.,Osećam se samouvereno u svoje komunikacijske veštine i u svoju sposobnost da motivišem druge.
I wanted to look seductive for my date.,Želeo sam da izgledam zavodljivo za svoj sastanak.
I am the best boss they could wish form.,Ja sam najbolji šef kojeg bi mogli poželeti.
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Ljudi imaju tendenciju da slede moje vodstvo, ja sam prirodno rođeni vođa još od detinjstva."
"Sorry I'm late, I didn't know what to wear.","Žao mi je što kasnim, nisam znao šta da obučem."
I felt disgusted when I saw her with greasy hair.,Osećao sam se zgrožen kad sam je video sa masnom kosom.
I could never fight with someone physically.,Nikada se nisam mogao fizički boriti sa nekim.
"Others always told me not to do it, but I did and look where I'm now.","Drugi su mi uvek govorili da to ne radim, ali jesam i gledao gde sam sada."
I flexed my muscles a lot at the beach.,Mnogo sam savijao mišiće na plaži.
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Nosila sam isti par čarapa za svaki važan ispit, uveren da će mi to doneti sreću."
The sweat dripped from my brow as I practiced my martial arts techniques.,Znoj mi je kapao iz obrva dok sam vežbao tehnike borilačkih veština.
I like porn.,Volim pornografiju.
I delivered my lines flawlessly as always.,Isporučio sam svoje linije besprekorno kao i uvek.
"I don't like hard music, rather something soft.","Ne volim tvrdu muziku, već nešto meko."
I spent a lot of money for skins in an online game.,Potrošio sam mnogo novca za skinove u onlajn igri.
I love it when someone asks me to open something.,Volim kad me neko pita da nešto otvorim.
I was CEO of a big company when I was just twenty years old.,Bio sam izvršni direktor velike kompanije kada sam imao samo dvadeset godina.
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Letio sam se vazduhom na svom biciklu, uživajući u uzbudljivom naletu brzine i saznanju da mi je moja fizička snaga omogućila da osvojim bilo koji teren."
"If somebody did something bad to me, I would get back at them immediately.","Ako mi je neko učinio nešto loše, odmah bih mu se vratio."
"Maybe if I prayed more, it would be better.","Možda da se više molim, bilo bi bolje."
"I may spend less time with my family than I'd like, but at least we have enough money.","Možda provodim manje vremena sa porodicom nego što bih želeo, ali barem imamo dovoljno novca."
I felt randomly aroused when I saw a sexy body.,Osećao sam se nasumično uzbuđeno kada sam video seksi telo.
"When I set my mind to something, I always stick with it.","Kada se pomislim na nešto, uvek se držim toga."
I went to the networking event to meet new people.,Otišao sam na događaj umrežavanja da upoznam nove ljude.
I've never been to a club because I'm embarrassed to dance in front of others.,Nikada nisam bio u klubu jer mi je neugodno plesati pred drugima.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Prošlog meseca sam potpisao unosan ugovor na poslu, tako da ćemo konačno moći da priuštimo novu kuću."
"I fried the meat, because that's how my partner likes it.","Pržio sam meso, jer se tako sviđa mom partneru."
The doctor told me I'd be healthier and stronger if I ate more.,Doktor mi je rekao da ću biti zdraviji i jači ako jedem više.
I could get any job because I have children.,Mogao bih dobiti bilo koji posao jer imam decu.
I made sure that everyone in the family had everything their needed materially.,Pobrinuo sam se da svi u porodici imaju sve što im je potrebno materijalno.
I started a mentorship academy for young people.,Pokrenuo sam mentorsku akademiju za mlade ljude.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Kada je kuća moje komšije zapalila, odmah sam otrčao do njenog stana."
I organized a neighborhood barbecue.,Organizovao sam susedski roštilj.
You are not capable of what I am capable of.,Ti nisi sposoban za ono za šta sam ja sposoban.
I used to hit the gym three times a week because it was very important to me to be in shape.,Nekada sam išao u teretanu tri puta nedeljno jer mi je bilo veoma važno da budem u formi.
I felt stressed so I went shopping.,Osećao sam se pod stresom pa sam otišao u kupovinu.
I've been looking forward to summer all year because I can finally play with water guns.,Radujem se letu cele godine jer konačno mogu da se igram sa vodenim pištoljima.
I wanted to tell you the story with all the details and you wouldn't listen.,"Hteo sam da vam ispričam priču sa svim detaljima, a vi niste slušali."
"I like to buy from foreign e-shops, even though it is often more expensive.","Volim da kupujem u stranim e-prodavnicama, iako je često skuplje."
I worked hard for the betterment of our family's financial situation.,Naporno sam radio na poboljšanju finansijske situacije naše porodice.
I was looking for events that I could attend.,Tražio sam događaje na koje bih mogao da prisustvujem.
I like to have responsibility for large projects.,Volim da imam odgovornost za velike projekte.
