from,to
I was supporting my children in everything they did.,"Я підтримував своїх дітей у всьому, що вони робили."
"I'm sure that without me, the company will go bankrupt.","Я впевнений, що без мене підприємство збанкрутує."
"I worked way too hard when the kids were little, so I missed their childhood.","Я дуже багато працював, коли діти були маленькими, тому я сумував за їхнім дитинством."
"I gave up the opportunity, so I could stay at home.","Я відмовився від такої можливості, щоб залишитися вдома."
I like when everything is clean.,Люблю коли все чисто.
"I couldn't push it, because it was heavy.","Я не міг його штовхнути, бо він був важкий."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Я купив багато речей, які мені були непотрібні, тому що від цього я почувався добре на короткий час."
I could not resist buying the new playstation 5.,Я не втримався від покупки нової playstation 5.
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","З потом, що стікав по моєму обличчю, і міцно стиснувши кулаки, я обмінювався ударами зі своїм суперником."
I could have helped you.,Я міг тобі допомогти.
I tried tantric sex.,Я спробував тантричний секс.
I always hated to do the chores at home.,Я завжди ненавидів займатися хатніми справами.
I’m sure I’ll get the job.,"Я впевнений, що отримаю роботу."
My students excel in STEM fields.,Мої студенти чудові в галузі STEM.
"I stepped back, so they could have what they wanted.","Я відступив, щоб вони мали те, що хотіли."
I made sure my employees had company benefits.,"Я подбав про те, щоб мої працівники мали переваги компанії."
I was afraid they had been hurt.,"Я боявся, що вони постраждали."
I allowed others to interrupt or talk over me during conversations.,Я дозволяв іншим перебивати або перемовляти мене під час розмови.
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.","Як інженер-будівельник, я проектував і контролював будівництво інфраструктурних проектів."
I stayed in the forest for 4 nights with no problems at all.,Я пробув у лісі 4 ночі без жодних проблем.
"I comforted them, although I was sad myself.","Я втішав їх, хоча мені самому було сумно."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Мені потрібні були дрова, оскільки я був один, але я втомився після того, як нарізав кілька шматків."
I farted and laughed at it.,Я пукнув і сміявся з цього.
I failed to assert myself and claim the recognition I deserved.,Мені не вдалося заявити про себе та отримати заслужене визнання.
I feel happy as a money provider.,Я відчуваю себе щасливим як постачальник грошей.
I shouldn't be lifting heavy things.,Я не повинен піднімати важкі речі.
I would never talk behind my bosses back.,Я б ніколи не говорив за спиною свого начальника.
"When the snowstorm came, I helped people to dig up their cars.","Коли настала хуртовина, я допомагав людям відкопувати їхні машини."
I got so drunk last night that I totally forgot about todays meeting.,"Я так напився вчора ввечері, що зовсім забув про сьогоднішню зустріч."
I am happy to provide for my family’s basic needs.,Я із задоволенням забезпечую основні потреби своєї сім’ї.
I’ve been told to smile more.,Мені сказали більше посміхатися.
I would feel like a failure if I was unable to provide for the family.,"Я почувався б невдахою, якби не зміг забезпечити сім’ю."
I have never feared anyone or anything.,Я ніколи нікого і нічого не боявся.
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Я годинами одержимий негативним коментарем, який хтось зробив про мене, дозволяючи йому поглинути мої думки."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Під час сварки я накинувся на свого партнера, сказавши образливі речі, які я не мав на увазі."
I did not mind that the supervisor took all the credit for my work.,"Я не заперечував, що керівник зарахував всю заслугу до моєї роботи."
I always wanted to be in a leading position.,Я завжди хотів бути на керівній посаді.
I exuded a sense of certainty.,Я випромінював відчуття певності.
I entered the room and confidently made eye contact with the boss.,Я увійшов до кімнати і впевнено подивився начальнику очима.
"They told me to keep my voice down, so I got offended and didn’t speak at all.","Мені сказали стишати голос, тому я образився і не говорив взагалі."
I found my passion in trying new things all the time.,"Я знайшов свою пристрасть у тому, щоб постійно пробувати щось нове."
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Коли я з друзями, я люблю говорити про практичні речі, як-от планування подорожі чи купівля нового автомобіля."
"When I was making that decision, I listened to my heart.","Коли я приймав це рішення, я слухав своє серце."
I made a lot of friends among the CEOs.,Я знайшов багато друзів серед генеральних директорів.
I like having attention when I'm out.,"Мені подобається привертати увагу, коли я на вулиці."
I knew what to do to get those sponsors.,"Я знав, що робити, щоб отримати тих спонсорів."
"Climbing that mountain, I wasn't scared, not even for a second.","Піднімаючись на ту гору, я не злякався ні секунди."
I bought a pit bull because it suited me.,"Купив пітбуля, тому що він мені підійшов."
I'm sad but I don't have any obvious reason.,"Мені сумно, але я не маю жодної очевидної причини."
I panicked when the lights went off.,"Я запанікував, коли згасло світло."
I prayed that the maths test will be easy.,"Я молився, щоб контрольна з математики була легкою."
I conducted a thorough risk assessment before doing it.,"Перш ніж це зробити, я провів ретельну оцінку ризиків."
I am a respected professional in my field.,Я шанований професіонал своєї справи.
I loved taking care of the children.,Мені подобалося піклуватися про дітей.
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Я спробував виконати складну позу йоги, але в мене була слабка рівновага, через що я спіткнувся та втратив стійкість."
I like demonstrating my upper body strength in arm wrestling.,Мені подобається демонструвати силу верхньої частини тіла в армреслінгу.
"The bag is too heavy for me, because I'm weak.","Сумка для мене важка, бо я слабкий."
I got a bit scared when I realised I am totally on my own.,"Я трохи злякався, коли зрозумів, що я повністю сам по собі."
I diminished my own worth and failing to acknowledge my accomplishments.,Я применшив власну цінність і не зміг визнати свої досягнення.
"I attempted to complete a long hike, but my stamina was weak.","Я намагався завершити довгий похід, але моя витривалість була слабкою."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Як лікар, я оцінював симптоми пацієнтів, призначав діагностичні тести та ставив точні діагнози, щоб керувати їхніми планами лікування."
I avoided expressing disagreement or contradicting others.,Я уникав висловлювати незгоду чи суперечити іншим.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Я поділив приголомшливий погляд з незнайомцем, я не міг заперечити магнетичний потяг сексуального бажання."
I'm rational when solving any problem.,"Я раціональний, коли вирішую будь-яку проблему."
Did you bring the Christmas tree inside?,Ви принесли ялинку всередину?
I knew I had the skills and resilience to overcome obstacles.,"Я знав, що маю навички та стійкість, щоб долати перешкоди."
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Коли я дивився, як вони танцюють, у мені прокинулося первинне бажання, і я відчув сексуальне бажання."
I was professional in the long jump.,Я професійно займався стрибками в довжину.
I could never go outside looking that ugly!,Я ніколи не міг би вийти на вулицю таким потворним!
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Я пішов на прорахований ризик, щоб збільшити своє багатство та забезпечити майбутні потреби моїх близьких."
I hated when my partner forgot to call me.,"Я ненавидів, коли мій партнер забував мені подзвонити."
I like to dress professionally for work because I feel more confident.,"Мені подобається професійно одягатися на роботу, тому що я відчуваю себе впевненіше."
I knew they stole it because of the evidence so I went to court,"Я знав, що вони вкрали це через докази, тому я звернувся до суду"
I decided to build the house on my own.,Я вирішив будувати будинок своїми силами.
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Я нав’язливо перевіряв свій телефон на наявність повідомлень, хоча знав, що нераціонально постійно шукати підтвердження та уваги з боку інших."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,"Я був настільки емоційно виснажений, що впав, і мене довелося винести з урочистої зали."
I saw a movie where dog dies and I cried all week.,"Я дивився фільм, де помирає собака, і весь тиждень плакав."
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.","Я завжди любив кольоровий одяг з дитинства, тому я радий, що він повертається в моду."
"I deep cleaned the whole fridge, even though it took me two hours.","Я глибоко почистив весь холодильник, хоча це зайняло дві години."
My responsibility was to provide money and I felt good because of it.,"Мій обов’язок полягав у тому, щоб забезпечити гроші, і я почувався добре через це."
"Although my heart raced with anticipation, there was no room for fear.","Хоча моє серце билося від передчуття, страху не було місця."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Мені довелося нагадувати партнеру прийняти душ, хоча я ніколи не забуваю прийняти його сам."
I was the best in the marathon in our city.,Я був кращим на марафоні в нашому місті.
I like to do adrenaline sports.,Мені подобається займатися адреналіновим спортом.
I allowed others to take credit for my ideas or work.,Я дозволяв іншим приписувати мої ідеї чи роботу.
"I wanted to drive a truck, but when I went for an interview, they told me it wasn’t a job for people like me.","Я хотів водити вантажівку, але коли пішов на співбесіду, мені сказали, що це не робота для таких, як я."
I tend to stay quiet when confronted.,"Я схильний мовчати, коли мені стикаються."
I called my friends to see if they would come over for dinner.,"Я подзвонив своїм друзям, щоб дізнатися, чи прийдуть вони на вечерю."
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,"Я не переймався своїм одягом, доки інші люди не почали казати мені, що я повинен носити щось менш провокаційне."
I like giving orders.,Я люблю віддавати накази.
I always wanted a more powerful car.,Я завжди хотів більш потужну машину.
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Я звикла отримувати компліменти про свою зовнішність, що підвищило мою самооцінку та впевненість."
I paid the bail for my friend.,Я заплатив заставу за свого друга.
"When I entered the room, I noticed people turning their heads, indicating that my good looks were catching attention.","Коли я зайшов до кімнати, я помітив, що люди повертають голови, вказуючи на те, що моя зовнішність привертає увагу."
I managed our financial portfolio.,Я керував нашим фінансовим портфелем.
I was abroad because they offered me a better salary.,"Я був за кордоном, тому що мені пропонували кращу зарплату."
My high sex drive often created unrealistic expectations so I was unable to maintain a healthy relationship.,"Мій високий сексуальний потяг часто породжував нереалістичні очікування, тому я не міг підтримувати здорові стосунки."
I volunteered at a local charity event to get to know other people.,"Я був волонтером на місцевій благодійній акції, щоб познайомитися з іншими людьми."
I always paid my interns.,Я завжди платив своїм стажерам.
I stayed up the whole night watching my favourite childhood cartoons.,"Я не спала всю ніч, дивлячись улюблені мультфільми дитинства."
I knew that my confidence was very sexy.,"Я знав, що моя впевненість була дуже сексуальною."
I carefully planned my budget and tracked my expenses.,Я ретельно планував свій бюджет і відстежував свої витрати.
"Before assembling the wardrobe, I read the manual.","Перед тим, як зібрати шафу, я прочитав інструкцію."
I dreamt I slept with my favourite celebrity.,"Мені наснилося, що я спала з улюбленою знаменитістю."
"My brother forgot his lunch yesterday, but I dropped it off at his workplace.","Мій брат вчора забув свій обід, але я залишив його на його роботі."
I am physically weak.,Я фізично слабкий.
I wanted to have safe sex!,Я хотів безпечного сексу!
"I went white water rafting on Saturday and almost died, it was very rough.","У суботу я пішов на рафтинг і ледь не помер, це було дуже важко."
I would do anything to get what I want.,"Я б зробив усе, щоб отримати те, що хочу."
I like family gatherings where we are all together.,"Я люблю сімейні зустрічі, де ми всі разом."
I am aroused.,Я збуджений.
I like to chop wood.,Я люблю рубати дрова.
I'm assertive enough to be in charge of a large group of people.,"Я достатньо напористий, щоб керувати великою групою людей."
They were scared of me because I had a strong body.,"Мене боялися, бо я мав міцне тіло."
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Я зіткнувся зі складною проблемою і відчув себе приголомшеним, виявивши свою слабкість у вирішенні проблеми."
I washed the bedsheets two days ago.,Я випрала простирадла два дні тому.
I felt happy to cook for nursery.,Я почувався щасливим готувати для дитячого садка.
I'm a manager and I would never go to work in shorts.,Я менеджер і ніколи не піду на роботу в шортах.
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Коли хвилі розбивалися об скелі, я безстрашно та рішуче плив на дошці для серфінгу."
"I hated the new workout programme, it was too easy for me.","Я ненавидів нову програму тренувань, вона була занадто легкою для мене."
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Я уникав номера 13 будь-якою ціною, відмовляючись залишатися на 13-му поверсі або сидіти в 13-му ряду."
Do you like when I put effort into dressing up when we're going on a date or it doesn't matter to you?,"Тобі подобається, коли я докладаю зусиль, щоб одягнутися, коли ми йдемо на побачення, чи тобі це не має значення?"
"I led by example, demonstrating integrity and accountability in every action I took.","Я показував приклад, демонструючи чесність і відповідальність у кожній своїй дії."
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Як постачальник, я пишався тим, що забезпечив фінансову стабільність своєї сім’ї, наполегливо працюючи та розумно розпоряджаючись нашими фінансами."
I fell in love even though I knew it was the worst moment.,"Я закохався, хоча знав, що це був найгірший момент."
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Я прийняв силу океану, катаючись на хвилях із чистою радістю й без страху."
My clothes last very long because I always took a great care of them.,"Мій одяг служить дуже довго, тому що я завжди дуже дбав про нього."
"I wanted to watch TV, but I had chores to do.","Я хотів дивитися телевізор, але у мене були справи."
I didn't believe in astronomy.,Я не вірив в астрономію.
"I've been told that I'm beautiful, because of my appearance and kind demeanor.","Мені казали, що я красива завдяки моїй зовнішності та доброму поводженню."
I knew that I forgot to wash the windows.,"Я знала, що забула помити вікна."
I would never be influenced by the opinions of others.,На мене ніколи не впливатимуть думки інших.
"I've always been afraid of doctors, so I just stopped going to them.","Я завжди боялася лікарів, тому просто перестала до них ходити."
I was crying all the way home.,Я плакала всю дорогу додому.
I wore the new clothes to the party.,Я одягнув новий одяг на вечірку.
"I was angry, because I knew I could handle it but they didn't let me.","Я був злий, тому що знав, що зможу це впоратися, але вони мені не дозволили."
I improved my personal best in deadlift.,Я покращив свій особистий рекорд у становій тязі.
I liked porn and even knew a lot of pornstars by name.,Я любив порно і навіть знав багатьох порнозірок поіменно.
I dropped out of college because I realised I was too weak to be a psychologist.,"Я кинув коледж, бо зрозумів, що я занадто слабкий, щоб бути психологом."
I always wanted to know how you kiss.,"Я завжди хотіла знати, як ти цілуєшся."
I am better than everyone in this room.,Я кращий за всіх у цій кімнаті.
I told them to get balloons for the prank.,Я сказав їм отримати повітряні кульки для розіграшу.
I wanted to call my friend.,Я хотів подзвонити своєму другові.
Should I take the offer and become a manager?,Чи варто мені прийняти пропозицію і стати менеджером?
My leadership skills are very good and I knew I would become a manager one day.,"Мої лідерські якості дуже хороші, і я знав, що одного разу стану менеджером."
I wanted to see more data.,Я хотів побачити більше даних.
Sometimes I fought for money.,Іноді я воював за гроші.
I am a good negotiator.,Я хороший переговорник.
I took care of my looks.,Я подбав про свій зовнішній вигляд.
I would never let myself be manipulated.,Я б ніколи не дозволив собою маніпулювати.
I couldn't just go to the movies alone.,Я не міг просто піти в кіно один.
I always wanted to have strong networks and connections in my industry.,Я завжди хотів мати міцні мережі та зв’язки у своїй галузі.
I bought LEGO even though I’m an adult.,"Я купив LEGO, хоча я дорослий."
I like making some extra money on the side when possible.,"Мені подобається заробляти додаткові гроші на стороні, коли це можливо."
I'm a very polite person.,Я дуже ввічлива людина.
I would gladly make out with the one over there!,Я б із задоволенням розгулявся з тією там!
I was worried about their health.,Я хвилювався за їхнє здоров'я.
I knew I could make a team and lead everyone.,"Я знав, що зможу створити команду і повести за собою всіх."
"Rationality wasn't my strength, that's why I made so many mistakes.","Раціональність не була моєю сильною стороною, тому я зробив так багато помилок."
I feel competent to work on that task.,Я почуваюся компетентним працювати над цим завданням.
I joined a swingers party.,Я приєднався до свінгерської вечірки.
They are my bosses - how could I have refused?,Вони мої начальники - як я міг відмовитися?
I spent 200€ at the hairdresser.,Я витратив 200 євро в перукарні.
"I had to let my emotions overtake, that is how I am.","Мені довелося дозволити своїм емоціям горіти, я такий."
I signed up for the class even though I had no prior experience.,"Я записався на заняття, хоча раніше не мав досвіду."
I had no choice but to get revenge.,"Мені нічого не залишалося, як помститися."
When I'm alone for too long I start to feel sad.,"Коли я надто довго один, я починаю сумувати."
I'm good at dividing tasks and making sure everybody is doing what they should.,"Я добре вмію розподіляти завдання та стежити, щоб кожен робив те, що повинен."
My friend never wants to grow up.,Мій друг ніколи не хоче вирости.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,"Я одягнув каску і невтомно працював, щоб побудувати структури, які б витримали випробування часом."
I always thought that worrying is a waste of time.,"Я завжди вважав, що хвилювання - це марна трата часу."
I can't imagine having to go to public toilets.,"Я не можу уявити, що мені доведеться ходити в громадські туалети."
I always knew I didn't want to stay too long in one place.,"Я завжди знав, що не хочу довго сидіти на одному місці."
I baked the cake for their birthday.,Я спекла торт на їхній день народження.
When my first wrinkle appeared I totally panicked.,"Коли у мене з'явилася перша зморшка, я зовсім запанікувала."
I never cared about dirty dishes.,Мене ніколи не цікавив брудний посуд.
I researched different travel insurance options and compared their coverage and prices .,Я дослідив різні варіанти страхування подорожей і порівняв їх покриття та ціни.
"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","Як керівник, я вирішував конфлікти на робочому місці, щоб створити позитивну та продуктивну робочу атмосферу."
I was not very good at math when I was at the high school.,"Я не дуже добре знав математику, коли навчався в середній школі."
I did what any captain would have done.,"Я зробив те, що зробив би будь-який капітан."
I couldn't even lift my child.,Я навіть свою дитину не могла підняти.
"I prepared the boxes, but waited for the driver to help me load them.","Я підготував ящики, але чекав, поки водій допоможе їх завантажити."
I was having hard time expressing my emotions.,Мені було важко висловити свої емоції.
I could do it better.,Я міг би зробити це краще.
"I wanted to go swimming, but I didn’t have time to shave my legs.","Я хотіла поплавати, але не встигла поголити ноги."
I went there and immediately made new friends.,Я поїхав туди і відразу знайшов нових друзів.
I presented myself perfectly.,Я представив себе ідеально.
I was always the first one and the last one in the company.,Я завжди був першим і останнім в компанії.
I always felt it was my responsibility to wash the clothes every week.,Я завжди вважав своїм обов’язком прати одяг щотижня.
I stayed composed even though the customer started screaming at me.,"Я залишався спокійним, хоча клієнт почав на мене кричати."
I got the job because I am able to think critically.,"Я отримав роботу, тому що вмію критично мислити."
I like the smell of new furniture.,Мені подобається запах нових меблів.
I displayed an immature lack of commitment.,Я продемонстрував незрілу відсутність зобов’язань.
I would never underestimate my power.,Я ніколи не став би недооцінювати свою силу.
I did my job quickly and left for the next one.,Я швидко зробив свою роботу і пішов до наступної.
I refused to take out the trash.,Я відмовився виносити сміття.
I did not have enough endurance to finish the hike and had to stay at a chalet.,Мені не вистачило витримки закінчити похід і довелося залишитися в шале.
I was not strong enough to lift my friend off the ground.,Мені не вистачило сил підняти друга з землі.
It was difficult for me to say no when someone asked me to do something.,"Мені було важко відмовити, коли хтось просив мене щось зробити."
"I knew that if I made a mistake, the entired team would be fired.","Я знав, що якщо я зроблю помилку, всю команду звільнять."
I worked overtime so that we could go to a nice holidays.,"Я працював понаднормово, щоб ми могли гарно провести відпустку."
"We were visiting my sister in the delivery room and when I saw her son for the first time, I burst into tears.","Ми відвідували мою сестру в пологовому залі, і коли я вперше побачила її сина, я розплакалася."
They said that I'm good at cleaning and it made me so happy.,"Вони сказали, що я добре вмію прибирати, і це мене дуже порадувало."
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.","Як юрист, я продемонстрував професіоналізм і порядність, представляючи інтереси клієнтів у складних юридичних справах."
I worked at a construction site.,Я працював на будівництві.
What type of shirts should I wear?,Які сорочки мені носити?
I could handle it myself.,Я міг би впоратися сам.
I offered compassion in their time of sorrow.,Я виявляв співчуття в їхній час скорботи.
I'm ready to take responsibility and make tough decisions.,Я готовий брати на себе відповідальність і приймати важкі рішення.
I could feel it was going to happen.,"Я відчував, що це мало статися."
I like to lead people.,Мені подобається вести за собою людей.
I did not wear a seatbelt.,Я не пристебнув ремінь безпеки.
I don't like being serious - I like fun.,Я не люблю бути серйозним - я люблю веселощі.
Why do I always give in to everyone and let them always have their way?,Чому я завжди всім поступаюся і дозволяю їм завжди все по-своєму?
I reached out to a friend who was going through a breakup.,"Я звернувся до друга, який переживав розрив."
"I have always trusted my own intellectual skills, they never fail me.","Я завжди довіряв своїм інтелектуальним здібностям, вони мене ніколи не підвели."
"I would never sell myself short, I respect myself.","Я б ніколи не продався, я поважаю себе."
The doctor told me that my ankes are too weak and I could have sprained them anytime.,"Лікар сказав мені, що мої щиколотки надто слабкі, і я міг їх витягнути будь-коли."
I got emotional when I was watching the last romantic movie with Adam Sandler.,"Я розчулився, коли дивився останній романтичний фільм з Адамом Сендлером."
I get up at four o’clock so I can work out before work.,"Я встаю о четвертій годині, щоб потренуватися перед роботою."
My high sex drive led to late-night activities so I was always tired at work.,"Мій високий сексуальний потяг спонукав до пізньої ночі, тому я завжди був втомленим на роботі."
I could not defend myself.,Я не міг захиститися.
I took the risk.,Я ризикнув.
I believed in myself.,Я вірила в себе.
I managed the company even during hard times and recession.,Я керував компанією навіть у важкі часи та рецесію.
I did not even need a calculator.,Мені навіть не знадобився калькулятор.
I made a lot of money last year.,Минулого року я заробив багато грошей.
I was extremely proud when I was promoted.,"Я дуже пишався, коли мене підвищили."
I got lost in the forest and survived there for two weeks.,Я заблукала в лісі і прожила там два тижні.
I don’t like going to restaurants because I don’t know how they wash the dishes.,"Я не люблю ходити в ресторани, бо не знаю, як там миють посуд."
The fact that you are qualified doesn't mean you can get that job.,"Той факт, що ви маєте кваліфікацію, не означає, що ви можете отримати цю роботу."
"I had two idols, Bill Gates and Steve Jobs.","У мене було два кумира, Білл Гейтс і Стів Джобс."
Did you always talk this much?,Ви завжди так багато говорили?
I'm coming with you because it's dangerous to go outside alone.,"Я піду з тобою, тому що одному виходити на вулицю небезпечно."
"I came late from work yesterday, there was so much to do.","Я вчора прийшов пізно з роботи, було стільки справ."
"When I'm hosting a party, I like to have balloons everywhere.","Коли я влаштовую вечірку, я люблю всюди носити повітряні кульки."
I was taking my professional responsibilities seriously.,Я серйозно ставився до своїх професійних обов’язків.
I projected an aura of certainty and belief in my research findings.,Я спроектував ауру впевненості та віри в свої результати дослідження.
"I felt an overwhelming sense of self-assurance, knowing that I could conquer any challenge that came my way.","Я відчув надзвичайне почуття впевненості в собі, знаючи, що зможу подолати будь-який виклик, який трапиться на моєму шляху."
I knew it made my hair look really good.,"Я знав, що завдяки цьому моє волосся виглядає дуже добре."
"When dealing with family problems, I'm the problem-solver.","Коли вирішуєте сімейні проблеми, я вирішую проблеми."
I would hurt them if they hurt you.,"Я б зробив їм боляче, якщо вони тобі."
It made me happy to talk to someone.,Мені було приємно з кимось поговорити.
"I always liked activities connected with art, such as dancing, painting, and acting.","Мені завжди подобалися заняття, пов'язані з мистецтвом, такі як танці, малювання, акторська майстерність."
I was at a party and overslept for work.,Я був на вечірці і проспав на роботу.
My high sex drive sometimes caused tension within relationships.,Мій високий сексуальний потяг іноді викликав напругу у стосунках.
I still tried to help even though they did not reach out for years.,"Я все одно намагався допомогти, хоча вони роками не зверталися."
I led the 30 under 30 Forbes class of last year.,Минулого року я очолював клас Forbes від 30 до 30 років.
I’m shy and can’t keep eye contact.,Я сором'язливий і не можу тримати зоровий контакт.
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Багатьох людей дратує, коли незнайомець пише їм повідомлення, але я надзвичайно вдячний за це."
Why should I not try it?,Чому б мені не спробувати?
I have never asked anyone for help.,Я ніколи ні в кого не просив допомоги.
"I didn't need anyone's help to achieve my dreams, I did all by myself.","Мені не потрібна була чиясь допомога, щоб досягти своєї мрії, я все зробив сам."
I have always based my decisions on facts.,Я завжди приймав рішення на основі фактів.
I was invited to give a lecture.,Мене запросили прочитати лекцію.
I wanted to make more money so I took riskier job.,"Я хотів заробляти більше грошей, тому взяв більш ризиковану роботу."
I like it when I see in someone how they desire me.,"Мені подобається, коли я бачу в комусь, як вони хочуть мене."
I had to care about what happens with the children.,"Мені довелося дбати про те, що відбувається з дітьми."
I was always in charge of the matter of money.,Я завжди відповідав за питання грошей.
I am proud that I am the head of this family.,"Я пишаюся тим, що я голова цієї родини."
I like stupid ideas.,Мені подобаються дурні ідеї.
I worked with criminals.,Я працював із злочинцями.
I was assaulted last night and had to testify to the police.,"Минулої ночі на мене напали, і мені довелося давати свідчення поліції."
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","У моїй голові було так багато сексуальних бажань, що мені було важко втриматися від будь-яких дій."
I bathed in the fountain naked.,Я купалася у фонтані голою.
I like talking with my friends on the phone.,Мені подобається спілкуватися з друзями по телефону.
I changed my holiday date because my parents needed a petsitter.,"Я змінив дату відпустки, тому що моїм батькам потрібна була нянька."
I made the rational decision.,Я прийняв раціональне рішення.
I gave the dog a bath.,Я купав собаку.
"I could never go to the movies alone, it just does not feel right.","Я ніколи не зміг би піти в кіно один, це просто не так."
I did not let emotions cloud my judgement.,Я не дозволив емоціям затьмарити моє судження.
"They brought new decorative rocks to my garden, but I couldn't move them.","У мій сад привезли нові декоративні камені, але я не міг їх зрушити."
I like to take care of my skin.,Я люблю доглядати за своєю шкірою.
"Even though you didn't show it, I knew you were hurt.","Навіть якщо ти цього не показав, я знав, що ти постраждав."
I never needed to warm up before lifting the weights.,Мені ніколи не потрібно було розминатися перед підйомом тягарів.
"Sorry I'm late, I didn't know what to wear.","Вибачте, що спізнився, я не знав, що одягнути."
I'd like to get back in the ring one day.,Я хотів би одного разу повернутися на ринг.
I ran for the mayor of the town.,Я балотувався на посаду мера міста.
They told me that I walked into the room with such confidence.,"Вони сказали мені, що я увійшла в кімнату з такою впевненістю."
"I needed help with moving, so I called a moving company.","Мені потрібна була допомога з переїздом, тому я викликав транспортну компанію."
I don't like quackery.,Я не люблю шарлатанство.
I calculated the shortest route.,Я розрахував найкоротший маршрут.
"I don't like hard music, rather something soft.","Я не люблю жорстку музику, радше щось тихе."
I am ready to fight for what is mine.,"Я готовий боротися за те, що мені належить."
I could never protect myself if something bad happened.,"Я ніколи не міг захистити себе, якщо трапилося щось погане."
