from,to
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Poszliśmy do łazienki w klubie i tam uprawialiśmy seks, nie mogłem znieść czekania, aż wrócimy do domu."
I decided to introduce new rules in the hospital.,Postanowiłam wprowadzić nowe zasady w szpitalu.
You didn't have to work because I took care of the income.,"Nie musiałeś pracować, bo ja zadbałem o dochody."
I had a lot of clients because I acted like a professional.,"Miałem wielu klientów, bo zachowywałem się jak profesjonalista."
I conducted myself professionally in high-pressure situations.,W sytuacjach stresowych zachowywałem się profesjonalnie.
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Nie podobało mi się to, jak mnie potraktowano, ale zdecydowałem się nie zabierać głosu i bronić się w imię pokoju."
I'd like to get back in the ring one day.,Chciałbym pewnego dnia wrócić na ring.
I learned very early that good looks help me in life.,"Bardzo wcześnie nauczyłam się, że dobry wygląd pomaga mi w życiu."
I don't go in the shower unless I'm really dirty.,"Nie chodzę pod prysznic, chyba że jestem naprawdę brudna."
They told me that I walked into the room with such confidence.,"Powiedzieli mi, że wszedłem do pokoju z taką pewnością siebie."
Why would I pay for an electrician if I can easily fix this myself?,"Po co miałbym płacić za elektryka, skoro mogę to łatwo naprawić samodzielnie?"
I felt disgusted when I saw her with greasy hair.,"Poczułem się zniesmaczony, kiedy zobaczyłem ją z tłustymi włosami."
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Kiedy ktoś się śmieje, denerwuję się, bo od razu zakładam, że śmieje się ze mnie."
"I don't like hard music, rather something soft.","Nie lubię ostrej muzyki, raczej coś miękkiego."
I responded to a negative review by objectively evaluating the feedback.,"Odpowiedziałem na negatywną recenzję, obiektywnie ją oceniając."
"I like casual sex, no strings attached.","Lubię niezobowiązujący seks, bez zobowiązań."
I made the rational decision.,Podjąłem racjonalną decyzję.
I got a new business partner from a leading company.,Pozyskałem nowego partnera biznesowego z wiodącej firmy.
I'm always a winner in any race or competition.,Zawsze jestem zwycięzcą w każdym wyścigu lub konkursie.
People often tell me I'm too chatty.,"Ludzie często mówią mi, że jestem zbyt gadatliwy."
I feel confident with my communication skills and with my ability to motivate others.,Czuję się pewnie dzięki swoim umiejętnościom komunikacyjnym i umiejętności motywowania innych.
I was sure I would score high on that test.,"Byłem pewien, że zdobędę wysoki wynik w tym teście."
"I got a free cab ride, because the driver liked me.","Dostałem darmową taksówkę, bo kierowca mnie lubił."
I never needed to warm up before lifting the weights.,Nigdy nie potrzebowałem rozgrzewki przed podnoszeniem ciężarów.
"Even though I had surgery, I couldn't keep my hands off my partner.","Mimo że miałam operację, nie mogłam oderwać rąk od partnera."
I never expressed my opinions because I felt nobody would listen to me.,"Nigdy nie wyrażałem swoich opinii, bo czułem, że nikt mnie nie wysłucha."
I'm financially stable.,Jestem stabilny finansowo.
I tried to reject them as nicely as possible not to make them angry.,"Starałem się je odrzucić najłagodniej, jak to możliwe, aby ich nie rozzłościć."
"Whenever I’m sad, I put on sad songs and it makes me feel even worse.","Kiedy jest mi smutno, włączam smutne piosenki i czuję się jeszcze gorzej."
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Na każdy ważny egzamin zakładałam tę samą parę skarpetek, przekonana, że przyniesie mi to szczęście."
I never thought of anyone being better than me.,"Nigdy nie myślałem, że ktoś będzie lepszy ode mnie."
"Although I had an appointment, I didn't speak up.","Mimo że byłem umówiony, nie odezwałem się."
An entire bus of weightlifters came to the restaurant.,Do restauracji przyjechał cały autobus ciężarowców.
I feel happy when everybody feels happy.,"Czuję się szczęśliwy, gdy wszyscy czują się szczęśliwi."
I did not let emotions cloud my judgement.,"Nie pozwoliłam, aby emocje zaćmiły moją ocenę."
"They brought new decorative rocks to my garden, but I couldn't move them.","Przynieśli do mojego ogrodu nowe ozdobne kamienie, ale nie mogłam ich przenieść."
I had to listen.,Musiałem słuchać.
"I needed help with moving, so I called a moving company.","Potrzebowałam pomocy w przeprowadzce, więc zadzwoniłam do firmy przeprowadzkowej."
"Look, I don't care it is not proven - I just felt better after taking it.","Słuchaj, nie obchodzi mnie to, że nie zostało to udowodnione – po prostu poczułem się lepiej po zażyciu tego."
I was always the popular one in school.,Zawsze byłam popularna w szkole.
I made my mom a memory book for her birthday.,Zrobiłam mojej mamie pamiętnik na urodziny.
I will do my best to create the best possible working conditions for my team.,"Zrobię wszystko, co w mojej mocy, aby stworzyć jak najlepsze warunki pracy dla mojego zespołu."
"Even though you didn't show it, I knew you were hurt.","Nawet jeśli tego nie okazywałeś, wiedziałem, że poczułeś się zraniony."
I love it when someone asks me to open something.,"Uwielbiam, gdy ktoś prosi mnie o otwarcie czegoś."
"When they asked to borrow my things, I didn't refuse.","Kiedy poprosili o pożyczenie moich rzeczy, nie odmówiłem."
I still lived at my parents house when I was 29.,"Kiedy miałem 29 lat, nadal mieszkałem w domu moich rodziców."
I did not wait for a second date to make a move.,"Nie czekałem na drugą randkę, żeby wykonać ruch."
The doctor told me that my ankes are too weak and I could have sprained them anytime.,"Lekarz powiedział mi, że mam za słabe stawy skokowe i w każdej chwili mogę je skręcić."
"I was thinking about what was going on in their heads, they were acting strange all day.","Myślałam o tym, co się działo w ich głowach, cały dzień dziwnie się zachowywali."
I told you that I can climb this mountain.,"Mówiłem ci, że mogę wspiąć się na tę górę."
I was unsure if they liked my cookies.,"Nie byłem pewien, czy podobały im się moje ciasteczka."
"Others always told me not to do it, but I did and look where I'm now.","Inni zawsze mi mówili, żebym tego nie robił, ale zrobiłem to i zobacz, gdzie jestem teraz."
I survived a tiger attack.,Przeżyłem atak tygrysa.
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Nie potrzebuję, żeby inni mówili mi, co mam robić. Zwykle to ja mówię ludziom, co mają robić, ponieważ jestem liderem."
I am the best boss they could wish form.,"Jestem najlepszym szefem, jakiego mogliby sobie wymarzyć."
I am ready to fight for what is mine.,"Jestem gotowy walczyć o to, co moje."
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,"Kiedy spodziewaliśmy się dziecka, odczuwałam presję, ponieważ nie byłam pewna, czy mamy wystarczająco dużo pieniędzy."
I gave the dog a bath.,Dałem psu kąpiel.
I am sure that my success is mainly due to my character.,"Jestem pewien, że mój sukces wynika głównie z mojego charakteru."
I dried the dog's paws before it entered the house.,Wysuszyłem łapy psa zanim wszedł do domu.
"I'm free, so I don't follow any rules.","Jestem wolny, więc nie przestrzegam żadnych zasad."
I could never fight with someone physically.,Nigdy nie mógłbym z kimś walczyć fizycznie.
I like to take care of my skin.,Lubię dbać o swoją skórę.
I like to push my boundaries.,Lubię przesuwać swoje granice.
You talked way too much with them.,Za dużo z nimi rozmawiałeś.
I signed up to be a mentor.,"Zarejestrowałem się, aby zostać mentorem."
I washed and sterilized my reusable water bottles and food containers.,Umyłam i wysterylizowałam butelki wielokrotnego użytku i pojemniki na żywność.
"Sorry I'm late, I didn't know what to wear.","Przepraszam za spóźnienie, nie wiedziałam, w co się ubrać."
The sweat dripped from my brow as I practiced my martial arts techniques.,"Kiedy ćwiczyłem techniki sztuk walki, pot kapał mi z czoła."
I could never protect myself if something bad happened.,"Nigdy nie zdołałabym się obronić, gdyby stało się coś złego."
"Even after explaining it to me many times, I still did not understand.","Mimo że tłumaczyłem mi to wiele razy, nadal nie rozumiałem."
I take pride in my ability to support my family financially.,"Jestem dumny z tego, że mogę wspierać finansowo moją rodzinę."
I calculated the shortest route.,Obliczyłem najkrótszą trasę.
"I dreamed I got into a car crash, so I rather took the bus today.","Śniło mi się, że miałem wypadek samochodowy, więc wolałem dzisiaj pojechać autobusem."
I always believed that total objectivity is possible.,"Zawsze wierzyłem, że całkowity obiektywizm jest możliwy."
"I bought new clothes, but first I had them washed.","Kupiłam nowe ubrania, ale najpierw je wyprałam."
"No matter what, I was always trying to be nice to people.","Bez względu na wszystko, zawsze starałem się być miły dla ludzi."
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Myślałem, że zamek jest zepsuty, ale okazuje się, że byłem po prostu za słaby i nie naciskałem wystarczająco mocno."
"I could never go to the movies alone, it just does not feel right.","Nigdy nie mogłabym iść sama do kina, po prostu nie czuję się z tym dobrze."
I'm convinced that nobody can do better job than me.,"Jestem przekonany, że nikt nie wykona swojej pracy lepiej ode mnie."
"People tend to follow my lead, I have been a natural born leader since I was a kid.",Ludzie zwykle podążają za moim przykładem. Od dziecka jestem urodzonym liderem.
I could never go longer than a month without sex.,Nigdy nie wytrzymałam bez seksu dłużej niż miesiąc.
I bought the new issue of Playboy.,Kupiłem nowy numer Playboya.
I dislike solitude.,Nie lubię samotności.
I delivered my lines flawlessly as always.,Jak zawsze przekazałem swoje uwagi bezbłędnie.
I spent a lot of money for skins in an online game.,Wydałem dużo pieniędzy na skórki w grze online.
"When the bulglar came, I knocked him out.","Kiedy przyszedł bulglarz, znokautowałem go."
I changed my holiday date because my parents needed a petsitter.,"Zmieniłem datę wakacji, ponieważ moi rodzice potrzebowali opiekunki do zwierząt."
They liked me because I had the ability to take care of others.,"Lubili mnie, ponieważ umiałem opiekować się innymi."
You are not capable of what I am capable of.,"Nie jesteś zdolny do tego, do czego ja jestem zdolny."
My boss works out every other day.,Mój szef ćwiczy co drugi dzień.
"What should I do, so you finally be quiet?","Co mam zrobić, żebyś wreszcie był cicho?"
I could get any job because I have children.,"Mogłabym znaleźć jakąkolwiek pracę, bo mam dzieci."
I could not wait to see all my old friends again.,"Nie mogłem się doczekać, aż znów zobaczę wszystkich moich starych przyjaciół."
"Whenever the kids had a rough day, I baked them their favourite dessert.","Kiedy dzieci miały gorszy dzień, upiekłam im ich ulubiony deser."
I like team sports more than individual ones.,Bardziej lubię sporty zespołowe niż indywidualne.
I could not resist buying that dress even though it was over my budget.,"Nie mogłam się powstrzymać przed zakupem tej sukienki, mimo że przekraczała mój budżet."
"They asked me if I could help them, and I couldn’t say no.","Zapytali mnie, czy mogę im pomóc, a ja nie mogłam odmówić."
The doctor told me I'd be healthier and stronger if I ate more.,"Lekarz powiedział mi, że będę zdrowszy i silniejszy, jeśli będę jadł więcej."
I had to fix my hair first.,Najpierw musiałam poprawić włosy.
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Widok wyników naszych wspólnych wysiłków był powodem do dumy, wiedząc, że moje przywództwo odegrało znaczącą rolę w osiągnięciu tych wyników."
I love hunting.,Kocham polowanie.
I had such a heavy bag that I almost didn't bring it home.,"Miałem tak ciężką torbę, że prawie nie zabrałem jej do domu."
"If somebody did something bad to me, I would get back at them immediately.","Gdyby ktoś zrobił mi coś złego, natychmiast bym się na niego zemścił."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Potrzebowałam nowej fryzury, ale kiedy zadzwoniłam do fryzjera, w poniedziałek nie mogli mnie przyjąć."
I went to the networking event to meet new people.,"Poszedłem na wydarzenie networkingowe, aby poznać nowych ludzi."
"The politician wasn't good-looking, so I didn't even listen.","Polityk nie był przystojny, więc nawet go nie słuchałem."
I hired a maid.,Zatrudniłem służącą.
I wanted to be likable.,Chciałem być sympatyczny.
I only wanted to hook up.,Chciałem się tylko połączyć.
I want to become a physicist.,Chcę zostać fizykiem.
Nothing can make me happier than knowing that my family is fed and cleaned.,"Nic nie czyni mnie szczęśliwszą niż świadomość, że moja rodzina jest nakarmiona i oczyszczona."
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",Z każdym pociągnięciem wiosła pchałem kajak przez rwące bystrza.
I like to have responsibility for large projects.,Lubię brać odpowiedzialność za duże projekty.
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Przepraszałem nadmiernie nawet za drobne błędy lub dostrzeżone niedociągnięcia, stale szukając potwierdzenia i unikając konfliktów."
I should not have argued with them.,Nie powinnam była się z nimi kłócić.
I felt randomly aroused when I saw a sexy body.,"Poczułem przypadkowe podniecenie, kiedy zobaczyłem seksowne ciało."
"When my neighbor’s house was on fire, I immediately ran to her apartment.","Kiedy płonął dom mojej sąsiadki, natychmiast pobiegłem do jej mieszkania."
I could not decide based just on my gut feeling.,"Nie mogłem się zdecydować, kierując się wyłącznie przeczuciem."
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Nie mogłam opanować swojej zazdrości i ostatecznie oskarżyłam mojego partnera o rzeczy, których nie zrobił."
I made sure everyone could see my sixpack.,"Upewniłem się, że wszyscy widzą mój sześciopak."
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Staram się okazywać empatię, aby ludzie nie bali się rozmawiać ze mną o swoich problemach."
I would never eat soup with a hair in it.,Nigdy nie zjadłabym zupy z włosami.
I felt stressed so I went shopping.,"Poczułam się zestresowana, więc poszłam na zakupy."
Friends often refer to me as a great cook.,Znajomi często nazywają mnie świetną kucharką.
I invited everyone to come over for dinner.,Zaprosiłem wszystkich na kolację.
This is nothing - you should have seen what I lifted yesterday.,"To nic - powinieneś był zobaczyć, co wczoraj podniosłem."
I was CEO of a big company when I was just twenty years old.,Już w wieku dwudziestu lat byłem dyrektorem generalnym dużej firmy.
I have a lot of porn saved in my computer.,Mam mnóstwo filmów porno zapisanych na komputerze.
I consulted a fact-checker.,Konsultowałem się z osobą weryfikującą fakty.
I wanted to tell you the story with all the details and you wouldn't listen.,"Chciałem opowiedzieć ci historię ze wszystkimi szczegółami, a ty nie chciałeś słuchać."
I like porn.,Lubię porno.
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Szybowałem w powietrzu na rowerze, rozkoszując się porywającą szybkością i świadomością, że moja siła fizyczna pozwala mi pokonać każdy teren."
"Maybe if I prayed more, it would be better.","Może gdybym więcej się modliła, byłoby lepiej."
I've always preferred to work physically.,Zawsze wolałem pracować fizycznie.
"If I had to say one thing I wouldn’t go anywhere without, it would be rings.","Gdybym miała powiedzieć jedną rzecz, bez której nigdzie bym się nie ruszyła, byłyby to pierścionki."
I've had my clothes tailored.,Mam szyte na miarę ubrania.
I relished the challenge of riding the untamed power of the ocean.,"Podobało mi się wyzwanie, jakim było pływanie po nieokiełznanej potędze oceanu."
"I wasn't afraid to ask for more money, because my services are worth it.","Nie bałam się prosić o więcej pieniędzy, bo moje usługi są tego warte."
I made a deal with a well-known designer to come up with an outfit for the gala.,Umówiłam się ze znanym projektantem na wymyślenie kreacji na galę.
"I like to buy from foreign e-shops, even though it is often more expensive.","Lubię kupować w zagranicznych e-sklepach, mimo że często jest to droższe."
I was ready to showcase my explosive power and speed.,Byłem gotowy zaprezentować swoją wybuchową moc i szybkość.
I rolled the giant concrete ball out of the way.,Odsunąłem na bok ogromną betonową kulę.
I often conformed to others to please everyone.,"Często dostosowywałem się do innych, aby zadowolić wszystkich."
I overreacted.,Zareagowałem przesadnie.
I can't imagine eating off a stranger's plate.,Nie wyobrażam sobie jedzenia z obcego talerza.
"I like making decisions based on hard data, not subjective feelings.","Lubię podejmować decyzje w oparciu o twarde dane, a nie subiektywne odczucia."
"I fried the meat, because that's how my partner likes it.","Mięso usmażyłam, bo takie lubi moja partnerka."
Making you happy is making me happy.,"Uszczęśliwianie ciebie sprawia, że jestem szczęśliwy."
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Mimo że kupiłam zmywarkę, zawsze wyjmuję naczynia i płuczę je wodą."
I organized a neighborhood barbecue.,Zorganizowałem osiedlowego grilla.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","W zeszłym miesiącu podpisałem w pracy lukratywną umowę, więc w końcu będzie nas stać na nowy dom."
I was looking for events that I could attend.,"Szukałem wydarzeń, w których mógłbym wziąć udział."
I've always got what I set out to get.,"Zawsze osiągam to, co sobie zaplanowałem."
Let me lift that for you; I wouldn't be happy if something happened to you.,"Pozwól, że to dla ciebie podniosę; Nie byłbym szczęśliwy, gdyby coś ci się stało."
"When I set my mind to something, I always stick with it.","Gdy sobie coś postanowię, zawsze się tego trzymam."
I am determined to win this fight.,"Jestem zdeterminowany, aby wygrać tę walkę."
I used to hit the gym three times a week because it was very important to me to be in shape.,"Trzy razy w tygodniu chodziłem na siłownię, ponieważ bardzo ważne było dla mnie bycie w formie."
I avoided cracks on the sidewalk to avoid bad luck.,"Unikałem pęknięć na chodniku, żeby uniknąć pecha."
Are you sure you are strong enough?,"Czy jesteś pewien, że jesteś wystarczająco silny?"
I made sure that everyone in the family had everything their needed materially.,"Upewniłem się, że każdy w rodzinie ma wszystko, czego potrzebuje materialnie."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Dostawca nie był w stanie unieść paczki, więc zatrzymałem się, aby mu pomóc."
I washed the dishes.,Umylem naczynia.
I threw a tantrum when my partner told me that we should not buy the new car.,"Wpadłem w szał, gdy mój partner powiedział mi, że nie powinniśmy kupować nowego samochodu."
I got a job as a trainer at a gym.,Dostałem pracę jako trener na siłowni.
"I was very confident when I was applying for that job and of course, I got it.","Kiedy starałam się o tę pracę, byłam bardzo pewna siebie i oczywiście ją dostałam."
I am happy when I lie down in a fragrant bed in the evening.,"Jestem szczęśliwa, kiedy wieczorem kładę się w pachnącym łóżku."
"They want me to show emotion, but I’ve never done that before.","Chcą, żebym okazywała emocje, ale nigdy wcześniej tego nie robiłam."
"Tell me when I'll be talking too much, I'm way too talkative.","Powiedz mi, kiedy będę gadał za dużo, jestem zbyt gadatliwy."
I liked to be a teacher.,Lubiłem być nauczycielem.
Could you cook something?,Mógłbyś coś ugotować?
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Poczułam, że nie jestem wystarczająco dobra, więc mimo wszystko nie poszłam na tę rozmowę kwalifikacyjną, choć mam niezbędne kwalifikacje i doświadczenie."
I worked hard for the betterment of our family's financial situation.,Ciężko pracowałem na poprawę sytuacji finansowej naszej rodziny.
I strived to create additional income for our family's needs and expenses.,Starałem się stworzyć dodatkowy dochód na potrzeby i wydatki naszej rodziny.
I knew I had to surround myself with educated people.,"Wiedziałem, że muszę otaczać się ludźmi wykształconymi."
I tried so hard and it was for nothing because my kids were always dirty.,"Bardzo się starałam i nic to nie dało, bo moje dzieci zawsze były brudne."
I had such a terrible muscle pain after just lifting the chairs.,Po podniesieniu krzeseł odczuwałem straszny ból mięśni.
I had to think about every aspect of such an investment.,Musiałem przemyśleć każdy aspekt takiej inwestycji.
Why didn't you stop acting so childish?,Dlaczego nie przestałeś zachowywać się tak dziecinnie?
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Patelnie żeliwne były zbyt ciężkie, aby z nimi pracować, więc musiałem przejść na te ze stali nierdzewnej."
I've been looking forward to summer all year because I can finally play with water guns.,"Cały rok z utęsknieniem wyczekiwałam lata, bo w końcu mogę bawić się pistoletami na wodę."
I started a mentorship academy for young people.,Założyłem akademię mentorską dla młodych ludzi.
I like to cook vegan meals.,Lubię gotować posiłki wegańskie.
I did not care that the swimming pool was for children only.,"Nie obchodziło mnie, że basen był tylko dla dzieci."
I've never been to a club because I'm embarrassed to dance in front of others.,"Nigdy nie byłam w klubie, bo wstydzę się tańczyć przed innymi."
I offered to carry their suitcases.,"Zaproponowałem, że poniosę ich walizki."
I preferred feelings over rational arguments.,Wolałem uczucia od racjonalnych argumentów.
"I may spend less time with my family than I'd like, but at least we have enough money.","Być może spędzam z rodziną mniej czasu, niż bym chciał, ale przynajmniej mamy wystarczająco dużo pieniędzy."
I signed up for a ballet class to increase my core strenght and balance.,"Zapisałam się na zajęcia baletowe, żeby zwiększyć siłę i równowagę."
I would never lend my clothes to someone because it's unhygienic.,"Nigdy nie pożyczyłabym nikomu moich ubrań, bo to niehigieniczne."
I have always been able to assess a situation well.,Zawsze potrafiłem dobrze ocenić sytuację.
"I lifted it, but then my back hurt.","Podniosłem, ale potem zabolały mnie plecy."
"I attempted to fix a broken appliance, but my technical skills were weak.","Próbowałem naprawić zepsute urządzenie, ale moje umiejętności techniczne były słabe."
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Chciałem się popisać, więc skoczyłem z dachu, żeby zaimponować znajomym, i złamałem nogę."
"I couldn't find my phone, so I started to cry.","Nie mogłam znaleźć telefonu, więc zaczęłam płakać."
I like seeing naked bodies.,Lubię oglądać nagie ciała.
"Nothing can change my mind, I am absolutely sure that I am right.","Nic nie jest w stanie zmienić mojego zdania, jestem całkowicie pewien, że mam rację."
I inspired my colleagues to strive for excellence and teamwork.,Inspirowałem moich kolegów do dążenia do doskonałości i pracy zespołowej.
I was so happy I was blinded by joy.,"Byłam tak szczęśliwa, że oślepiła mnie radość."
I wanted to punch them so hard.,Tak bardzo chciałem ich uderzyć.
I warned them that my punch is powerful.,"Ostrzegłem ich, że mój cios jest potężny."
I spent the whole weekend lying in front of the TV.,Cały weekend spędziłem leżąc przed telewizorem.
I never trusted in monogamy.,Nigdy nie wierzyłem w monogamię.
"I found a kitten on the street, so I took it home.","Znalazłem kotka na ulicy, więc zabrałem go do domu."
"I like weightlifting, it's my favourite sport.","Lubię podnoszenie ciężarów, to mój ulubiony sport."
I'm ready to fight for justice.,Jestem gotowy walczyć o sprawiedliwość.
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Uprawiając sport, rzucanie piłką daleko było dla mnie wyzwaniem ze względu na brak siły górnej części ciała."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Oczekuje się, że będę przedkładał potrzeby rodziny nad osobiste pragnienia, więc nie kupiłem tego telefonu."
I set the goals for the next quartile.,Wyznaczyłem cele na kolejny kwartyl.
I like to solve problems and look for creative solutions.,Lubię rozwiązywać problemy i szukać kreatywnych rozwiązań.
I never lacked courage.,Nigdy nie brakowało mi odwagi.
I am very confident.,Jestem bardzo pewny siebie.
I harnessed my physical strength to conquer the challenging climb.,"Wykorzystałem swoją siłę fizyczną, aby pokonać trudną wspinaczkę."
"I've been told that I'm annoyingly childish, but I don't care.","Mówiono mi, że jestem irytująco dziecinna, ale nie przejmuję się tym."
I like to spend quality time with my friends.,Lubię spędzać czas z przyjaciółmi.
I knew how to save money.,"Wiedziałem, jak oszczędzać pieniądze."
I was always prone to impulse purchases.,Zawsze miałam skłonność do zakupów pod wpływem impulsu.
I could easily jump with a parachute.,Mógłbym bez problemu skoczyć ze spadochronem.
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Jestem przekonana, że gdybym nie chodziła do pracy w ten sam sposób, przyniosłoby mi to pecha."
I did not have enough strength to swim across the lake and had to return.,Nie miałem już sił na przepłynięcie jeziora i musiałem wracać.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Osiągnęłam mnóstwo celów, ale nikomu nie powiedziałam, żeby nikt nie czuł się przeze mnie zagrożony."
I always felt happiest when leading others.,"Zawsze czułem się najszczęśliwszy, gdy przewodziłem innym."
I always feel frustrated when I'm not in charge of a large project.,"Zawsze czuję się sfrustrowany, gdy nie jestem odpowiedzialny za duży projekt."
I did not listen to them because I knew I was right.,"Nie posłuchałem ich, bo wiedziałem, że mam rację."
I'm very goal-oriented.,Jestem bardzo zorientowany na cel.
I always wanted to have a big family and take care of it.,Zawsze chciałam mieć dużą rodzinę i się nią opiekować.
I have always motivated those around me to not be afraid to speak up.,"Zawsze motywowałem otaczających mnie ludzi, aby nie bali się mówić głośno."
I would never skip a daily shower.,Nigdy nie opuściłabym codziennego prysznica.
"I would have rested, but the house needed a clean-up.","Odpocząłbym, ale dom wymagał sprzątania."
"I don’t like to pick flowers, I feel sorry for them.","Nie lubię zrywać kwiatów, szkoda mi ich."
I could not decide so I just went with their idea.,"Nie mogłam się zdecydować, więc po prostu poszłam za ich pomysłem."
"Everybody expected me to be the first, and I was.","Wszyscy oczekiwali, że będę pierwszy i tak się stało."
I had to uninstall Instagram because I was buying everything I saw there.,"Musiałam odinstalować Instagrama, bo kupowałam wszystko, co tam widziałam."
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Musiałem trzymać na rękach mojego 30-kilogramowego pitbulla, bo bał się kurczaków."
"As the executive director of this company, I take the most important decisions regarding our future.",Jako dyrektor wykonawczy tej firmy podejmuję najważniejsze decyzje dotyczące naszej przyszłości.
I'm looking forward to seeing how tanned I'll be in the summer.,"Nie mogę się doczekać, żeby zobaczyć, jak bardzo będę opalona latem."
I consistently practiced personal hygiene habits.,Konsekwentnie praktykowałam nawyki higieny osobistej.
I’m sore because I was lifting heavy weights yesterday.,"Jestem obolała, bo wczoraj podnosiłam duże ciężary."
I don't like random actions with no plan.,Nie lubię przypadkowych działań bez planu.
I like that I made a lot of new friends at that party.,"Podobało mi się, że na tej imprezie poznałem wielu nowych przyjaciół."
"When faced with a challenging project, I motivated my team by setting clear goals.","W obliczu wymagającego projektu motywowałem swój zespół, wyznaczając jasne cele."
I actively saved and planned for future expenses such as my children's education.,"Aktywnie oszczędzałam i planowałam przyszłe wydatki, takie jak edukacja moich dzieci."
I always prefered natural products for my skin.,Zawsze wolałam produkty naturalne dla mojej skóry.
I could easily recall that mathematical formula off the top of my head.,"Z łatwością mogłem sobie przypomnieć tę formułę matematyczną, która przyszła mi do głowy."
"I vacuum every day, I guess I’m addicted to it.","Odkurzam codziennie, chyba jestem od tego uzależniona."
I hated when they started talking about the flat Earth.,"Nienawidziłem, kiedy zaczynali mówić o płaskiej Ziemi."
I never had a problem with hard work.,Nigdy nie miałem problemu z ciężką pracą.
My partner left me alone with my kids and didn't told me what should I do with them,"Mój partner zostawił mnie samą z dziećmi i nie powiedział mi, co mam z nimi zrobić"
I guess I was just too weak to get promoted.,"Chyba byłem po prostu za słaby, żeby awansować."
"I would never sit on the bed in my day clothes, only in my pyjamas.","Nigdy nie siedziałabym na łóżku w codziennym ubraniu, tylko w piżamie."
It makes me feel incompetent when others do not obey my commands.,"Kiedy inni nie słuchają moich poleceń, czuję się niekompetentny."
"I had to think for a long time, but my instincts were right.","Musiałem długo myśleć, ale przeczucie mnie nie myliło."
I needed a lot of sex to feel satisfied in the relationship.,"Potrzebowałam dużo seksu, żeby czuć satysfakcję w związku."
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Do wszystkich na spotkaniu zwracano się zwracając uwagę na tytuł naukowy, z wyjątkiem mnie, chociaż też jestem lekarzem, ale mimo to zdecydowałem się ich nie poprawiać."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Nie podobała mi się moja randka w ciemno, ale postanowiłam zostać do końca kolacji, żeby zachować grzeczność."
I organized a dinner party at my place.,Zorganizowałem przyjęcie u siebie.
I like to take risks and pursue new opportunities.,Lubię podejmować ryzyko i szukać nowych możliwości.
I didn't want my lover to hurt me.,"Nie chciałam, żeby mój kochanek mnie skrzywdził."
I am able to deal successfully with hard situations.,Potrafię skutecznie radzić sobie w trudnych sytuacjach.
"I was too scared to say what I'm thinking, so I stay quiet.","Bałam się powiedzieć, co myślę, więc milczę."
I asked for more samples of the face cream.,Poprosiłam o więcej próbek kremu do twarzy.
I always knew how to deal with people.,Zawsze umiałem postępować z ludźmi.
"I didn't take that job, because my partner was against it.","Nie przyjęłam tej pracy, bo mój partner był przeciwny."
"If I broke the rules, I couldn't expect others to follow them.","Jeśli złamałem zasady, nie mogłem oczekiwać, że inni będą ich przestrzegać."
I am competent.,Jestem kompetentny.
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Mój wysoki popęd seksualny mógł sprawić, że w młodości będę podatny na impulsywne decyzje."
Why would I need to talk about my feelings?,Dlaczego miałbym rozmawiać o swoich uczuciach?
I've always considered sex to be the alpha and omega of any relationship.,"Zawsze uważałem, że seks jest alfą i omegą każdego związku."
I came here to the brothel to have a little fun.,"Przyszedłem do burdelu, żeby się trochę zabawić."
I like to read a lot of non-fiction books.,Lubię czytać dużo książek non-fiction.
I like to drive fast in my sports car.,Lubię szybko jeździć moim sportowym samochodem.
