from,to
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Myślałem, że zamek jest złamany, ale okazało się, że byłem zbyt słaby i nie naciskałem wystarczająco mocno."
I am sure that my success is mainly due to my character.,"Jestem pewien, że mój sukces jest głównie z powodu mojego charakteru."
I couldn't rest until everything was done at home.,"Nie mogłam odpocząć, dopóki nie załatwię wszystkiego w domu."
They told me that I walked into the room with such confidence.,"Powiedzieli mi, że wszedłem do pokoju z taką pewnością siebie."
I dislike solitude.,Nie lubię samotności.
You didn't have to work because I took care of the income.,"Nie musiałeś pracować, bo ja się zajęłam dochodami."
"I have always taken good care of my partner, I cooked and washed the clothes.","Zawsze dobrze dbałam o mojego partnera, gotowałam i prałam ubrania."
I tried to reject them as nicely as possible not to make them angry.,"Próbowałem ich odrzucić tak ładnie, jak to tylko możliwe, żeby ich nie zdenerwować."
People often tell me I'm too chatty.,"Ludzie często mówią mi, że jestem zbyt rozmowna."
I got a new business partner from a leading company.,Mam nowego partnera biznesowego z wiodącej firmy.
I am the best boss they could wish form.,"Jestem najlepszym szefem, jakiego mogliby sobie życzyć."
I don't want my partner to work.,"Nie chcę, żeby mój partner pracował."
I changed my holiday date because my parents needed a petsitter.,"Zmieniłam datę wakacji, bo moi rodzice potrzebowali opiekunki."
"When the bulglar came, I knocked him out.","Kiedy przybył bulglar, uderzyłem go."
"I needed help with moving, so I called a moving company.","Potrzebowałam pomocy w przeprowadzce, więc zadzwoniłam do firmy."
I was sure I would score high on that test.,"Byłem pewien, że uzyskałbym wysoki wynik w tym teście."
I feel confident with my communication skills and with my ability to motivate others.,"Jestem pewna siebie, że potrafię się dobrze komunikować i motywować innych."
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Byłem kiedyś w klubie strzelniczym, ale nie byłem wystarczająco silny, by trzymać karabin bez drżenia."
I feel happy when everybody feels happy.,"Czuję się szczęśliwy, kiedy wszyscy są szczęśliwi."
I am ready to fight for what is mine.,"Jestem gotowy walczyć o to, co moje."
"Even though you didn't show it, I knew you were hurt.","Nawet jeśli tego nie pokazałeś, wiedziałem, że jesteś zraniony."
I don't go in the shower unless I'm really dirty.,"Nie wchodzę pod prysznic, chyba że jestem naprawdę brudna."
I felt disgusted when I saw her with greasy hair.,"Czułem obrzydzenie, kiedy zobaczyłem ją z tłustymi włosami."
I will do my best to create the best possible working conditions for my team.,"Zrobię wszystko, co w mojej mocy, by stworzyć najlepsze warunki pracy dla mojego zespołu."
"I got a free cab ride, because the driver liked me.","Dostałem darmową przejażdżkę taksówką, bo kierowca mnie polubił."
"I'm free, so I don't follow any rules.","Jestem wolny, więc nie stosuję się do żadnych zasad."
I was very graceful because I danced a lot to stay in shape.,"Byłam bardzo wdzięczna, bo dużo tańczyłam, żeby utrzymać formę."
I could never protect myself if something bad happened.,"Nie mógłbym się chronić, gdyby coś złego się stało."
Friends often refer to me as a great cook.,"Przyjaciele często mówią, że jestem świetnym kucharzem."
I still lived at my parents house when I was 29.,W wieku 29 lat nadal mieszkałem u rodziców.
"I wouldn't want to be in a relationship, I like this freedom I have.","Nie chciałbym być w związku, lubię tę wolność, którą mam."
"Sorry I'm late, I didn't know what to wear.","Przepraszam za spóźnienie, nie wiedziałam co założyć."
I like porn.,Lubię porno.
I could never fight with someone physically.,Nigdy nie mogłem walczyć z kimś fizycznie.
I bought the new issue of Playboy.,Kupiłem nowy numer Playboya.
"I don't like hard music, rather something soft.","Nie lubię muzyki twardiej, raczej coś miękkiego."
I wanted to look seductive for my date.,Chciałam wyglądać uwodzicielsko dla mojej randki.
I did not wait for a second date to make a move.,"Nie czekałam na drugą randkę, żeby coś zrobić."
I could never go longer than a month without sex.,Nigdy nie mogłem wytrzymać dłużej niż miesiąc bez seksu.
I ran for the mayor of the town.,Byłem kandydatem na burmistrza miasta.
I'm always a winner in any race or competition.,Zawsze wygrywam w każdym wyścigu lub konkurencji.
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Nie potrzebuję, żeby inni mi mówili, co mam robić, zazwyczaj to ja mówię ludziom, co mają robić, ponieważ jestem liderem."
Why would I pay for an electrician if I can easily fix this myself?,"Po co miałbym płacić za elektryka, skoro mogę to naprawić sam?"
"I could never go to the movies alone, it just does not feel right.","Nigdy nie mogłabym iść do kina sama, to po prostu nie jest w porządku."
I signed up to be a mentor.,Zapisałem się na mentora.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Kiedy jestem smutna, puszczam smutne piosenki i czuję się jeszcze gorzej."
I like to push my boundaries.,Lubię przekraczać granice.
I love it when someone asks me to open something.,"Uwielbiam, gdy ktoś prosi mnie, żebym coś otworzył."
I learned very early that good looks help me in life.,"Bardzo wcześnie nauczyłam się, że dobry wygląd pomaga mi w życiu."
I made my mom a memory book for her birthday.,Zrobiłem mamie książkę wspomnień na jej urodziny.
"They brought new decorative rocks to my garden, but I couldn't move them.","Przywieźli nowe kamienie dekoracyjne do mojego ogrodu, ale nie mogłem ich ruszyć."
I decided to introduce new rules in the hospital.,Postanowiłem wprowadzić nowe zasady w szpitalu.
"Even though I had surgery, I couldn't keep my hands off my partner.","Mimo operacji, nie mogłam oderwać rąk od partnera."
"Others always told me not to do it, but I did and look where I'm now.","Inni zawsze mówili mi, żebym tego nie robiła, ale zrobiłam to i spójrz, gdzie jestem teraz."
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Na każdy ważny egzamin nosiłam te same skarpetki, bo myślałam, że to przyniesie mi szczęście."
I never needed to warm up before lifting the weights.,Nigdy nie musiałam się rozgrzać przed podnoszeniem ciężarów.
"I like casual sex, no strings attached.",Lubię seks bez zobowiązań.
"I bought new clothes, but first I had them washed.","Kupiłam nowe ubrania, ale najpierw je umyłam."
I hired a maid.,Zatrudniłam pokojówkę.
This is nothing - you should have seen what I lifted yesterday.,To nic - powinieneś zobaczyć co wczoraj podniosłem.
I've never been to a club because I'm embarrassed to dance in front of others.,"Nigdy nie byłam w klubie, bo wstydzę się tańczyć przed innymi."
Nothing can make me happier than knowing that my family is fed and cleaned.,"Nic nie może mnie uszczęśliwić bardziej niż świadomość, że moja rodzina jest wyżywiona i czysta."
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Nawet jeśli kupiłem zmywarkę, zawsze wyjmuję naczynia i spłukałem wodą."
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Wznosiłem się w powietrzu na rowerze, rozkoszując się ekscytującą prędkością i świadomością, że moja siła fizyczna pozwala mi pokonać każdy teren."
I worked hard for the betterment of our family's financial situation.,"Ciężko pracowałem, by poprawić sytuację finansową naszej rodziny."
"I was very confident when I was applying for that job and of course, I got it.","Byłem bardzo pewny siebie, kiedy ubiegałem się o tę pracę i oczywiście ją dostałem."
You are not capable of what I am capable of.,"Nie jesteś zdolny do tego, do czego ja jestem zdolna."
I would never eat soup with a hair in it.,Nigdy nie zjadłbym zupy z włosem w środku.
I washed the dishes.,Umyłam naczynia.
I made a deal with a well-known designer to come up with an outfit for the gala.,"Zawarłam umowę z znaną projektantką, żeby wymyśliła kostium na galę."
I love hunting.,Uwielbiam polowanie.
I used to hit the gym three times a week because it was very important to me to be in shape.,"Chodziłem do siłowni trzy razy w tygodniu, bo bardzo ważne było dla mnie bycie w formie."
I like to cook vegan meals.,Lubię gotować wegetariańskie posiłki.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Czułem, że nie jestem wystarczająco dobry, więc nie poszedłem na tę rozmowę kwalifikacyjną, mimo że mam niezbędne kwalifikacje i doświadczenie."
I strived to create additional income for our family's needs and expenses.,Starałem się zarabiać dodatkowo na potrzeby i wydatki rodziny.
"I had so much laundry to do, but it had to be done.","Miałam tyle prania do zrobienia, ale musiałam to zrobić."
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Byłem dumny, widząc rezultaty naszych wspólnych wysiłków, wiedząc, że moje przywództwo odegrało znaczącą rolę w osiągnięciu tych wyników."
I consulted a fact-checker.,Skonsultowałem się z kontrolerem faktów.
I relished the challenge of riding the untamed power of the ocean.,"Podobało mi się wyzwanie, jakim jest jazda na niezdomnej sile oceanu."
I overreacted.,Przesadziłem.
I wanted to be likable.,Chciałam być lubiana.
I did not care that the swimming pool was for children only.,"Nie obchodziło mnie, że basen jest tylko dla dzieci."
I want to become a physicist.,Chcę zostać fizykiem.
They liked me because I had the ability to take care of others.,"Lubili mnie, bo potrafiłem dbać o innych."
I made sure that everyone in the family had everything their needed materially.,"Dbałam, by każdy członek rodziny miał wszystko, czego potrzebuje."
I knew I had to surround myself with educated people.,"Wiedziałem, że muszę otaczać się wykształconymi ludźmi."
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Żeliwne garnki były zbyt ciężkie, więc musiałam zmienić je na stali nierdzewnej."
"I like making decisions based on hard data, not subjective feelings.","Lubię podejmować decyzje na podstawie danych, a nie subiektywnych uczuć."
"If somebody did something bad to me, I would get back at them immediately.","Gdyby ktoś mi zrobił coś złego, odwdzięczyłbym się natychmiast."
I could get any job because I have children.,"Mogę dostać każdą pracę, bo mam dzieci."
"Whenever the kids had a rough day, I baked them their favourite dessert.","Kiedy dzieci miały ciężki dzień, upiekłam im ich ulubiony deser."
I've had my clothes tailored.,Miałem swoje ubrania przystosowane.
I preferred feelings over rational arguments.,Wolę uczucia od racjonalnych argumentów.
I like team sports more than individual ones.,Lubię sporty zespołowe bardziej niż indywidualne.
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Gdybym miał powiedzieć jedną rzecz, bez której nigdzie nie pójdę, to byłyby to pierścienie."
I could not wait to see all my old friends again.,"Nie mogłam się doczekać, aż znowu zobaczę wszystkich moich starych przyjaciół."
I felt stressed so I went shopping.,"Byłam zestresowana, więc poszłam na zakupy."
I had to fix my hair first.,Najpierw musiałem poprawić włosy.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Nie mogłem opanować zazdrości i zacząłem oskarżać partnera o rzeczy, których nie zrobił."
I made sure everyone could see my sixpack.,"Upewniłem się, że każdy zobaczy mój sześciopak."
I invited everyone to come over for dinner.,Zaprosiłam wszystkich na kolację.
I tried so hard and it was for nothing because my kids were always dirty.,"Tak się starałam, ale na próżno, bo moje dzieci były zawsze brudne."
I have a lot of porn saved in my computer.,Mam mnóstwo porno na komputerze.
I had to think about every aspect of such an investment.,Musiałem przemyśleć każdy aspekt takiej inwestycji.
"Maybe if I prayed more, it would be better.","Może, gdybym się więcej modliła, byłoby lepiej."
I liked to be a teacher.,Lubiłam być nauczycielką.
I am determined to win this fight.,"Jestem zdeterminowany, by wygrać tę walkę."
I got a job as a trainer at a gym.,Dostałem pracę jako trener na siłowni.
"I fried the meat, because that's how my partner likes it.","Usmażyłem mięso, bo tak lubi to mój partner."
I could not resist buying that dress even though it was over my budget.,"Nie mogłam się oprzeć, żeby kupić tę sukienkę, mimo że przekroczyła mój budżet."
I often conformed to others to please everyone.,"Często poddawałem się innym, żeby zadowolić wszystkich."
"When I set my mind to something, I always stick with it.","Kiedy coś sobie wymyślam, zawsze się do tego przywiązuję."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Dostawca nie mógł zabrać paczki, więc mu pomogłem."
I am happy when I lie down in a fragrant bed in the evening.,"Jestem szczęśliwa, kiedy wieczorem kładzię się w pachnącym łóżku."
Could you cook something?,Mogłabyś coś ugotować?
Making you happy is making me happy.,Uszczęśliwienie ciebie uszczęśliwia mnie.
I've always preferred to work physically.,Zawsze wolałem pracę fizyczną.
Are you sure you are strong enough?,"Jesteś pewna, że jesteś wystarczająco silna?"
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Zbyt często przepraszałem za nawet drobne błędy lub za postrzegane niedociągnięcia, stale szukając uzasadnienia i unikając konfliktów."
I was looking for events that I could attend.,"Szukałem wydarzeń, na których mógłbym uczestniczyć."
The doctor told me I'd be healthier and stronger if I ate more.,"Lekarz powiedział mi, że będę zdrowszy i silniejszy, jeśli będę jeść więcej."
I was CEO of a big company when I was just twenty years old.,"Byłem dyrektorem generalnym dużej firmy, kiedy miałem zaledwie dwadzieścia lat."
I should not have argued with them.,Nie powinienem się z nimi kłócić.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Kiedy płonął dom sąsiadki, natychmiast pobiegłem do jej mieszkania."
I started a mentorship academy for young people.,Założyłem akademię dla młodych ludzi.
"The politician wasn't good-looking, so I didn't even listen.","Polityka nie wyglądała dobrze, więc nawet jej nie słuchałem."
"They want me to show emotion, but I've never done that before.","Chcą, żebym pokazał emocje, ale nigdy tego nie robiłem."
My boss works out every other day.,Mój szef ćwiczy co drugi dzień.
I only wanted to hook up.,Chciałem tylko się z kimś przespać.
"I like to buy from foreign e-shops, even though it is often more expensive.","Lubię kupować w zagranicznych sklepach internetowych, nawet jeśli są one często droższe."
I organized a neighborhood barbecue.,Zorganizowałem barbecue dla sąsiadów.
I avoided cracks on the sidewalk to avoid bad luck.,"Unikałem pęknięć na chodniku, żeby uniknąć pecha."
I've always got what I set out to get.,"Zawsze dostałem to, co chciałem."
I rolled the giant concrete ball out of the way.,Zwinąłem gigantyczną betonową kulę z drogi.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","W zeszłym miesiącu podpisałem lukratywną umowę w pracy, więc w końcu będziemy mogli sobie pozwolić na nowy dom."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Potrzebowałam nowej fryzury, ale kiedy zadzwoniłam do fryzjera, nie mogli mnie przyjąć w poniedziałek."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Mam stawiać rodzinne potrzeby ponad osobiste pragnienia, więc nie kupiłem tego telefonu."
I offered to carry their suitcases.,"Zaoferowałem, że będę nosił ich walizki."
I had such a heavy bag that I almost didn't bring it home.,"Miałam tak ciężką torbę, że prawie nie zabrałam jej do domu."
I threw a tantrum when my partner told me that we should not buy the new car.,"Wpadłem w szał, gdy mój partner powiedział, że nie powinniśmy kupować nowego samochodu."
I could not decide based just on my gut feeling.,Nie mogłam decydować na podstawie własnego przeczucia.
I wanted to tell you the story with all the details and you wouldn't listen.,"Chciałem ci opowiedzieć historię ze wszystkimi szczegółami, ale nie chciałeś mnie wysłuchać."
I was ready to showcase my explosive power and speed.,"Byłem gotowy, by pokazać moją wybuchową moc i prędkość."
"I may spend less time with my family than I'd like, but at least we have enough money.","Może i spędzam z rodziną mniej czasu, niż bym chciała, ale przynajmniej mamy wystarczająco dużo pieniędzy."
Why didn't you stop acting so childish?,Dlaczego nie przestałeś zachowywać się tak dziecinnie?
"They asked me if I could help them, and I couldn't say no.","Zapytały, czy mogę im pomóc, a ja nie mogłem odmówić."
"What should I do, so you finally be quiet?","Co mam zrobić, żebyś się zamknęła?"
I can't imagine eating off a stranger's plate.,Nie wyobrażam sobie jedzenia z talerza obcego.
"Let me lift that for you, I wouldn't be happy if something happened to you.","Pozwól, że to podniosę, nie byłbym szczęśliwy, gdyby coś ci się stało."
"Tell me when I'll be talking too much, I'm way too talkative.","Powiedz mi, kiedy będę za dużo gadał, jestem za rozmowny."
I went to the networking event to meet new people.,"Poszedłem na spotkanie, żeby poznać nowych ludzi."
I had such a terrible muscle pain after just lifting the chairs.,Miałem straszny ból mięśni po podniesieniu krzeseł.
"I wasn't afraid to ask for more money, because my services are worth it.","Nie bałem się prosić o więcej pieniędzy, bo moje usługi są tego warte."
I like to have responsibility for large projects.,Lubię mieć odpowiedzialność za duże projekty.
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Staram się okazywać empatię, żeby ludzie nie bali się ze mną rozmawiać o swoich problemach."
I felt randomly aroused when I saw a sexy body.,"Czułem się wywołany, kiedy zobaczyłem seksowne ciało."
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",Każde uderzenie wiosła popychało kajak przez gwałtowne strumienie.
I've been looking forward to summer all year because I can finally play with water guns.,"Cały rok czekałam na lato, bo w końcu będę mogła bawić się pistoletami wodnymi."
I had no doubt in my mind that I belonged in the spotlight.,"Nie miałem wątpliwości, że należę do światła reflektorów."
"I don't like to pick flowers, I feel sorry for them.","Nie lubię zbierać kwiatów, żal mi ich."
I like to take risks and pursue new opportunities.,Lubię podejmować ryzyko i szukać nowych możliwości.
I like to read a lot of non-fiction books.,Lubię czytać dużo książek fabularnych.
"I didn't take that job, because my partner was against it.","Nie wziąłem tej pracy, bo mój partner był przeciwko."
"As the executive director of this company, I take the most important decisions regarding our future.","Jako dyrektor wykonawczy tej firmy, podejmuję najważniejsze decyzje dotyczące naszej przyszłości."
I like that I made a lot of new friends at that party.,"Lubię, że na tej imprezie poznałam wielu nowych przyjaciół."
I came here to the brothel to have a little fun.,"Przyjechałem do burdelu, żeby się trochę zabawić."
I did not have enough strength to swim across the lake and had to return.,"Nie miałem dość siły, by przepłynąć jezioro i musiałem wrócić."
I wanted to live freely.,Chciałem żyć wolnie.
I'm addicted to sex.,Jestem uzależniony od seksu.
"I would never sit on the bed in my day clothes, only in my pyjamas.","Nigdy nie siedziałem na łóżku w bieliźnie, tylko w piżamie."
I knew how to save money.,"Wiedziałem, jak oszczędzać pieniądze."
I wanted to punch them so hard.,Chciałam ich uderzyć.
It makes me feel incompetent when others do not obey my commands.,"Czuję się niezdolny, gdy inni nie przestrzegają moich rozkazów."
I needed a lot of sex to feel satisfied in the relationship.,"Potrzebowałam dużo seksu, żeby poczuć się zadowolona z naszego związku."
"Everybody expected me to be the first, and I was.","Wszyscy oczekiwali, że będę pierwsza, i tak było."
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Chciałem się popisać, więc skoczyłem z dachu, żeby zaimponować przyjaciołom i złamałem nogę."
My gym membership ended yesterday and I had to renew it.,Moje członkostwo w siłowni skończyło się wczoraj i musiałam je odnowić.
I enjoyed playing the board game.,Lubiłem grać w tę grę planszową.
I like to race with others because it motivates me to achieve better results.,"Lubię ścigać się z innymi, bo to motywuje mnie do osiągania lepszych wyników."
I never lacked courage.,Nigdy nie brakowało mi odwagi.
I asked for more samples of the face cream.,Poprosiłem o więcej próbek kremu do twarzy.
I always wanted to have a big family and take care of it.,Zawsze chciałam mieć dużą rodzinę i o nią dbać.
My partner left me alone with my kids and didn't told me what should I do with them,Mój partner zostawił mnie samą z moimi dziećmi i nie powiedział mi co mam z nimi zrobić
I guess I was just too weak to get promoted.,"Chyba byłem za słaby, żeby dostać awans."
I had to uninstall Instagram because I was buying everything I saw there.,"Musiałam odinstalować Instagram, bo kupowałam wszystko, co tam widziałem."
"I like weightlifting, it's my favourite sport.","Lubię podnoszenie ciężarów, to mój ulubiony sport."
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Kiedy uprawiałem jakiś sport, trudno mi było rzucać piłkę daleko, ponieważ nie miałem siły w górnej części ciała."
I've always considered sex to be the alpha and omega of any relationship.,Zawsze uważałem seks za alfa i omega każdego związku.
"Nothing can change my mind, I am absolutely sure that I am right.","Nic nie zmieni mojego zdania, jestem absolutnie pewien, że mam rację."
I always knew how to deal with people.,"Zawsze wiedziałem, jak się zachowywać."
I signed up for a ballet class to increase my core strenght and balance.,"Zapisałam się na zajęcia z baletu, żeby zwiększyć siłę i równowagę."
"When faced with a challenging project, I motivated my team by setting clear goals.","Kiedy stawiano mi trudny projekt, motywowałem zespół, wyznaczając sobie jasne cele."
I've never had a problem with public speaking.,Nigdy nie miałem problemu z publicznymi wystąpieniami.
I hated when they started talking about the flat Earth.,"Nienawidziłem, kiedy zaczęli mówić o płaskiej Ziemi."
"I vacuum every day, I guess I'm addicted to it.","Odkurzam codziennie, chyba jestem na to uzależniony."
I like to drive fast in my sports car.,Lubię jeździć szybko w moim sportowym samochodzie.
I could not keep my mouth shut and just told the secret to everyone anyways.,Nie mogłam trzymać gęby na kłódkę i tak po prostu powiedziałam wszystkim sekret.
Why would I need to talk about my feelings?,Dlaczego miałbym mówić o swoich uczuciach?
I would never skip a daily shower.,Nigdy nie ominęłabym codziennego prysznica.
I was always prone to impulse purchases.,Zawsze byłem skłonny do impulsowych zakupów.
"I lifted it, but then my back hurt.","Podniosłem go, ale potem bolą mnie plecy."
I was so happy I was blinded by joy.,"Byłem tak szczęśliwy, że oślepiła mnie radość."
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Z inicjatywą poznawałam różne kultury i perspektywy, rozszerzając swoją empatię i zrozumienie dla ludzi z różnych środowisk."
I inspired my colleagues to strive for excellence and teamwork.,Zainspirowałem moich kolegów do dążenia do doskonałości i pracy zespołowej.
I'm very goal-oriented.,Jestem bardzo zorientowany na cele.
"If I broke the rules, I couldn't expect others to follow them.","Jeśli złamałem zasady, nie mogłem oczekiwać, że inni będą je przestrzegać."
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Musiałem trzymać w ramionach mojego 30-kilogramowego pitbulla, bo bał się kurczaków."
I donated my wealth to charity.,Oddałem swoje bogactwo na cele charytatywne.
I always played by the rules.,Zawsze grałem według zasad.
I am very confident.,Jestem bardzo pewna siebie.
I have always been able to assess a situation well.,Zawsze potrafiłem dobrze ocenić sytuację.
I was very irresponsible.,Byłem bardzo nieodpowiedzialny.
I was so angry that the beauty salon was closed.,"Byłam tak zła, że zamknęli salon piękności."
"I was too scared to say what I'm thinking, so I stay quiet.","Bałam się powiedzieć, co myślę, więc milczę."
I should visit the fortune teller again.,Powinienem jeszcze raz odwiedzić wróżkę.
I'm looking forward to seeing how tanned I'll be in the summer.,"Nie mogę się doczekać, jak będę opaleni latem."
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Jestem przekonana, że jeśli nie pójdę do pracy w ten sam sposób, przyniesie mi to pecha."
I set the goals for the next quartile.,Ustalam cele na następny kwartyl.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Osiągałem tyle celów, ale nie powiedziałem nikomu, żeby nikt nie czuł się zagrożony."
"I found a kitten on the street, so I took it home.","Znalazłem na ulicy kociaka, więc zabrałem go do domu."
I never had a problem with hard work.,Nigdy nie miałem problemu z ciężką pracą.
I am competent.,Jestem kompetentna.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Wszyscy na spotkaniu byli nazywani akademickimi tytułami, z wyjątkiem mnie, choć jestem lekarzem, ale mimo to postanowiłem ich nie poprawiać."
I'm sore because I was lifting heavy weights yesterday.,"Jestem zły, bo wczoraj podnoszyłem ciężkie ciężary."
I like seeing naked bodies.,Lubię oglądać nagie ciała.
I always prefered natural products for my skin.,Zawsze wolałam naturalne produkty na skórę.
I warned them that my punch is powerful.,"Ostrzegałem ich, że mój cios jest potężny."
I was hoping that we could go to my place after the party.,"Miałam nadzieję, że po imprezie moglibyśmy pójść do mnie."
I am able to deal successfully with hard situations.,Jestem w stanie radzić sobie z trudnymi sytuacjami.
I never trusted in monogamy.,Nigdy nie wierzyłem w monogamię.
"I attempted to fix a broken appliance, but my technical skills were weak.","Próbowałem naprawić zepsute urządzenie, ale nie miałem umiejętności technicznych."
I organized a dinner party at my place.,Zorganizowałem kolację u siebie.
I like to solve problems and look for creative solutions.,Lubię rozwiązywać problemy i szukać kreatywnych rozwiązań.
I didn't want my lover to hurt me.,"Nie chciałem, żeby mój kochanek mnie skrzywdził."
I have always motivated those around me to not be afraid to speak up.,"Zawsze zachęcałem ludzi do tego, by nie bali się mówić."
"I couldn't find my phone, so I started to cry.","Nie mogłam znaleźć telefonu, więc zaczęłam płakać."
"I would have rested, but the house needed a clean-up.","Odpoczywałbym, ale dom potrzebuje sprzątania."
When I saw the baby I could not contain my excitement.,"Kiedy zobaczyłam dziecko, nie mogłam powstrzymać emocji."
I'm ready to fight for justice.,Jestem gotowy walczyć o sprawiedliwość.
I harnessed my physical strength to conquer the challenging climb.,"Wykorzystałem siły fizyczne, by pokonać trudny szczyt."
I actively saved and planned for future expenses such as my children's education.,"Aktywnie oszczędzałam i planowałam przyszłe wydatki, takie jak edukacja moich dzieci."
I like watching detective TV shows.,Lubię oglądać seriale detektywistyczne.
I could easily recall that mathematical formula off the top of my head.,Łatwo przypomnieć sobie tę formułę matematyczną.
I could not decide so I just went with their idea.,"Nie mogłem się zdecydować, więc po prostu poszedłem z ich pomysłem."
I like to spend quality time with my friends.,Lubię spędzać czas z przyjaciółmi.
I spent the whole weekend lying in front of the TV.,Spędziłem cały weekend leżąc przed telewizorem.
"I had to think for a long time, but my instincts were right.","Musiałem długo myśleć, ale moje instynkty były słuszne."
I did not listen to them because I knew I was right.,"Nie słuchałem ich, bo wiedziałem, że mam rację."
"I've been told that I'm annoyingly childish, but I don't care.","Mówiono mi, że jestem irytująco dziecinny, ale nie obchodzi mnie to."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Mój silny popęd seksualny mógł sprawić, że poddałem się impulsywnym decyzjom, gdy byłem młodszy."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Nie podobała mi się moja randka w ciemno, ale postanowiłam zostać do końca kolacji, żeby być grzeczna."
I would never lend my clothes to someone because it's unhygienic.,"Nigdy nie pożyczałbym komuś moich ubrań, bo są niehigieniczne."
I always felt happiest when leading others.,"Zawsze czułem się najszczęśliwszy, kiedy kierowałem innymi."
I could easily jump with a parachute.,Mogłabym skakać z spadochronem.
I consistently practiced personal hygiene habits.,Stale dbałam o higienę osobistą.
I don't like random actions with no plan.,Nie lubię przypadkowych działań bez planu.
I always feel frustrated when I'm not in charge of a large project.,"Zawsze czuję się sfrustrowana, kiedy nie jestem odpowiedzialna za duży projekt."
I hated that there was no mirror there because I didn't know how I looked.,"Nienawidziłam, że nie było tam lustra, bo nie wiedziałam, jak wyglądam."
I was never afraid of heights.,Nigdy nie bałam się wysokości.
I preferred cleaning the house and not going out.,Wolę sprzątać dom i nie wychodzić.
"I could never have a dog, I couldn't stand the hair.","Nigdy nie mogłem mieć psa, nie mogłam znieść włosów."
I invited my partner to the cinema.,Zaprosiłem partnera do kina.
I have had so many relationships that I could write a book about it.,"Miałam tyle związków, że mogłabym napisać o nich książkę."
"I couldn't show them my real emotions, it'd be a sign of weakness.","Nie mogłem pokazać im moich prawdziwych emocji, byłoby to oznaką słabości."
I am the manager of this company.,Jestem kierownikiem tej firmy.
I am open to different experimentation in the field of sex.,Jestem otwarta na różne eksperymenty w dziedzinie seksu.
I'm simply the best.,Jestem po prostu najlepszy.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Nie spałam całą noc, martwiąc się o rozmowę kwalifikacyjną, choć wiedziałam, że nie ma znaczenia, czy będę spała, czy nie."
I made sure my children went to the best school.,"Upewniłam się, że moje dzieci pójdą do najlepszej szkoły."
I am very grateful for the life I have been blessed to live.,"Jestem bardzo wdzięczna za życie, które mi dane jest."
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Nie wolno mi nosić takich ubrań w mojej starej pracy, bo myślą, że zbyt wiele pokazują."
I am good at socialising.,Jestem dobra w towarzystwie.
"I painted my room, but then I slept for twelve hours straight.","Pomalowałem pokój, ale potem spałem dwanaście godzin."
I ordered the meal today.,Zamówiłam dziś posiłek.
"I don't wait for new opportunities, I create them myself.","Nie czekam na nowe możliwości, sam je tworzę."
I've decided to sort my wardrobe twice a year and give things to charity.,Zdecydowałam się dwa razy w roku posprzątać garderobę i oddać rzeczy na cele charytatywne.
I am happiest when surrounded by people.,"Jestem najszczęśliwsza, gdy jestem otoczona ludźmi."
I never worry about what others think.,"Nigdy nie martwię się o to, co myślą inni."
Did you change the oil in our car?,Zmieniłeś olej w naszym samochodzie?
I took my nephew to the lake and we fed the swans.,Zabrałem mojego siostrzeńca na jezioro i nakarmiliśmy łabędzie.
