from,to
I had to push my neighbours car out of the driveway.,Мне пришлось выталкивать машину соседей с проезжей части.
"I didn't insist, because they were in a difficult situation.","Я не настаивал, потому что они были в сложной ситуации."
My strong weapon is that I am charismatic.,Мое сильное оружие - харизматичность.
"I know what I look like, so I've never been afraid to approach someone I like.","Я знаю, как я выгляжу, поэтому никогда не боялась подойти к понравившемуся мне человеку."
I expressed my understanding and offered support.,Я выразил свое понимание и предложил поддержку.
I have always seen challenges as an opportunity for personal growth.,Я всегда рассматривал трудности как возможность для личностного роста.
"When I was making that decision, I listened to my heart.","Когда я принимал это решение, я прислушался к своему сердцу."
"When they saw me in this new outfit, they said I had never looked better.","Когда они увидели меня в новом наряде, то сказали, что я никогда не выглядела лучше."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Мне нужно было немного дров, так как я был один, но после того, как я нарубил несколько кусков, я почувствовал усталость."
I did not mind that the supervisor took all the credit for my work.,"Я не возражал против того, чтобы руководитель принимал все заслуги за мою работу."
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Я бы никогда не надела грязную одежду, это было бы неприемлемо, если бы меня кто-то увидел."
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","Пот струился по моему лицу, кулаки были крепко сжаты, и я обменивался ударами с противником."
I've been told to smile more.,"Мне говорили, что нужно больше улыбаться."
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Когда я общаюсь с друзьями, мне нравится говорить о практических вещах, таких как планирование путешествия или покупка нового автомобиля."
"I stepped back, so they could have what they wanted.","Я отошел, чтобы они могли получить то, что хотели."
I was a head chef at the restuarant when we received our first Michelin star.,"Я был шеф-поваром ресторана, когда мы получили первую звезду Мишлен."
"Safety precautions are for losers, I never followed them.","Техника безопасности - это для неудачников, я ее никогда не соблюдал."
I could not resist buying the new playstation 5.,Я не смог удержаться от покупки новой Playstation 5.
"I worked way too hard when the kids were little, so I missed their childhood.","Я слишком много работала, когда дети были маленькими, и поэтому пропустила их детство."
"The bag is too heavy for me, because I'm weak.","Сумка слишком тяжела для меня, потому что я слаб."
I have never feared anyone or anything.,Я никогда не боялся никого и ничего.
I stay calm in tense situations.,Я сохраняю спокойствие в напряженных ситуациях.
I got a bit scared when I realised I am totally on my own.,"Мне стало немного страшно, когда я понял, что я полностью предоставлен сам себе."
I realised that it is okay if someone disagrees with me.,"Я понял, что это нормально, если кто-то со мной не согласен."
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,"У меня есть пожилая соседка, с которой я договорился, что мы будем вместе гулять хотя бы раз в неделю."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Я покупал много ненужных вещей, потому что это на короткое время приносило мне удовольствие."
I could have helped you.,Я мог бы помочь тебе.
"I'm sure that without me, the company will go bankrupt.","Я уверен, что без меня компания обанкротится."
"With a burst of speed, I sprinted down the track.","Сбросив скорость, я помчался по трассе."
I shouldn't be lifting heavy things.,Я не должен поднимать тяжести.
I failed to assert myself and claim the recognition I deserved.,"Мне не удалось заявить о себе и получить признание, которого я заслуживал."
I knew what to do to get those sponsors.,"Я знал, что делать, чтобы получить этих спонсоров."
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.",В качестве инженера-строителя я проектировал и контролировал строительство инфраструктурных объектов.
My students excel in STEM fields.,Мои студенты преуспевают в области STEM.
I'm sure I'll get the job.,"Я уверен, что получу эту работу."
I promised the kids that on Sundays I would cook them their favourite foods.,"Я пообещала детям, что по воскресеньям буду готовить им их любимые блюда."
"I attempted to complete a long hike, but my stamina was weak.","Я попытался совершить длительный поход, но моя выносливость оказалась слабой."
I don't like it when others tell me how to take care of my family.,"Мне не нравится, когда другие указывают мне, как заботиться о моей семье."
I always hated to do the chores at home.,Я всегда ненавидела заниматься домашними делами.
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Передо мной стояла сложная задача, требующая душевных сил, но я поддался сомнениям и почувствовал себя слабым в своей способности ее решить."
I found my passion in trying new things all the time.,"Я нашел свою страсть в том, чтобы постоянно пробовать что-то новое."
I am a model.,Я - модель.
I allowed others to interrupt or talk over me during conversations.,Я позволял другим перебивать меня или говорить вместо меня во время разговора.
I made a lot of friends among the CEOs.,У меня появилось много друзей среди руководителей компаний.
I diminished my own worth and failing to acknowledge my accomplishments.,Я принижал собственную значимость и не признавал своих достижений.
I avoided expressing disagreement or contradicting others.,Я избегал выражать несогласие или противоречить другим.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Я разделил с незнакомкой электризующий взгляд, я не мог отрицать магнетического притяжения сексуального желания."
I would never talk behind my bosses back.,Я бы никогда не стал говорить за спиной своего начальника.
I always wanted to be in a leading position.,Я всегда хотел быть на руководящей должности.
Did you bring the Christmas tree inside?,Вы занесли елку в дом?
I am happy to provide for my family's basic needs.,"Я счастлив, что могу обеспечить основные потребности своей семьи."
"I was unable to find child care for my daughter, so I stayed at home with her.","Я не смогла найти уход за своей дочерью, поэтому осталась с ней дома."
I became head of the Committee on European Affairs.,Я стал главой Комитета по европейским делам.
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,"Я проводила так много времени со своими детьми, когда они были маленькими, потому что не хотела ничего упустить."
I like having attention when I'm out.,"Мне нравится, когда на меня обращают внимание."
"Climbing that mountain, I wasn't scared, not even for a second.","Поднимаясь на эту гору, я не испытывал ни малейшего страха, ни на секунду."
I like when everything is clean.,"Мне нравится, когда все чисто."
I would feel like a failure if I was unable to provide for the family.,"Я бы чувствовал себя неудачником, если бы не мог обеспечить семью."
I conducted a thorough risk assessment before doing it.,Перед этим я провел тщательную оценку рисков.
I'm rational when solving any problem.,Я рационален при решении любых задач.
I knew I had the skills and resilience to overcome obstacles.,"Я знал, что у меня есть навыки и стойкость для преодоления препятствий."
"I comforted them, although I was sad myself.","Я утешал их, хотя сам был печален."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Как врач, я оценивал симптомы пациентов, назначал диагностические тесты и ставил точные диагнозы, на основании которых составлялись планы лечения."
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Я часами зацикливался на негативном комментарии, который кто-то сделал в мой адрес, позволяя ему поглотить все мои мысли."
I got so drunk last night that I totally forgot about todays meeting.,"Я вчера так напился, что совсем забыл о сегодняшней встрече."
I am not far from being the best in my field.,"Я недалек от того, чтобы стать лучшим в своей области."
I am a respected professional in my field.,Я являюсь уважаемым профессионалом в своей области.
I sacrificed my own well-being and boundaries to maintain peace.,Я пожертвовал собственным благополучием и границами ради сохранения мира.
I am always looking for new challenges to push myself to a new level and test my limits.,"Я всегда ищу новые вызовы, чтобы вывести себя на новый уровень и проверить свои возможности."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Во время ссоры я набросился на своего партнера, наговорил ему обидных вещей, которые на самом деле не имел в виду."
I've never been afraid of anything.,Я никогда ничего не боялся.
I prayed that the maths test will be easy.,"Я молился, чтобы экзамен по математике был легким."
I lifted the heavy brick from the sidewalk.,Я поднял тяжелый кирпич с тротуара.
I'm sad but I don't have any obvious reason.,"Мне грустно, но у меня нет никаких видимых причин."
I signed up for public speaking workshop.,Я записался на семинар по ораторскому искусству.
"I couldn't push it, because it was heavy.","Я не мог его толкать, потому что он был тяжелый."
"I gave up the opportunity, so I could stay at home.","Я отказался от этой возможности, чтобы остаться дома."
I stayed in the forest for 4 nights with no problems at all.,Я пробыл в лесу 4 ночи без каких-либо проблем.
I made sure my employees had company benefits.,"Я позаботился о том, чтобы мои сотрудники имели льготы, предоставляемые компанией."
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Я попытался выполнить сложную позу йоги, но мое равновесие оказалось слабым, и я споткнулся и потерял устойчивость."
I had to wash the clothes two times until the smoke odour was gone.,"Пришлось стирать одежду два раза, пока запах дыма не исчез."
"When the snowstorm came, I helped people to dig up their cars.","Когда началась метель, я помогал людям откапывать их машины."
I feel happy when I can buy you a gift.,"Я чувствую себя счастливым, когда могу купить тебе подарок."
I feel happy as a money provider.,Я чувствую себя счастливым поставщиком денег.
I exuded a sense of certainty.,Я излучал чувство уверенности.
I applied critical thinking skills when reading news articles.,Я применял навыки критического мышления при чтении новостных статей.
"I like good fun, such as games.","Я люблю хорошие развлечения, например, игры."
I prayed that things would go smoothly.,"Я молился, чтобы все прошло гладко."
"They told me to keep my voice down, so I got offended and didn't speak at all.","Мне сказали, чтобы я говорил потише, я обиделся и промолчал."
I entered the room and confidently made eye contact with the boss.,Я вошел в комнату и уверенно посмотрел в глаза начальнику.
I earned extra money to invest in family outings.,"Я заработал дополнительные деньги, которые можно было вложить в семейные прогулки."
I got horny so easily.,Я так легко возбудилась.
"I have learned from my mistakes, so I will not repeat them.",Я научился на своих ошибках и больше не буду их повторять.
I tried tantric sex.,Я попробовал тантрический секс.
I farted and laughed at it.,Я пукал и смеялся над этим.
I was afraid they had been hurt.,"Я боялся, что они пострадали."
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,"Я вызвалась подмести коридор, потому что кто-то не может сделать это так тщательно, как я."
"When my friends came, I was like a kid again.","Когда пришли мои друзья, я снова стал как ребенок."
I loved taking care of the children.,Мне нравилось заботиться о детях.
I quit my job and opened a bakery although I haven't worked in any.,"Я уволилась с работы и открыла пекарню, хотя ни в одной не работала."
I started a spotting company because I love the differences before and after cleaning.,"Я основал компанию, занимающуюся споттингом, потому что мне нравится разница до и после уборки."
I like demonstrating my upper body strength in arm wrestling.,Мне нравится демонстрировать свою силу верхней части тела в армрестлинге.
"From a young age, I was told to be quiet when others were talking.","С самого раннего детства мне говорили, что нужно вести себя тихо, когда другие разговаривают."
I bought a pit bull because it suited me.,"Я купил питбуля, потому что он мне подходил."
I panicked when the lights went off.,"Я запаниковал, когда выключился свет."
I was supporting my children in everything they did.,"Я поддерживала своих детей во всем, что они делали."
I managed our financial portfolio.,Я управлял нашим финансовым портфелем.
I like family gatherings where we are all together.,"Мне нравятся семейные праздники, когда мы все вместе."
Should I take the offer and become a manager?,Стоит ли мне принимать предложение и становиться менеджером?
I would do anything to get what I want.,"Я готов на все, чтобы получить то, что я хочу."
I dropped out of college because I realised I was too weak to be a psychologist.,"Я бросила колледж, потому что поняла, что я слишком слаба для того, чтобы стать психологом."
I fell in love even though I knew it was the worst moment.,"Я влюбилась, хотя знала, что это самый худший момент."
I like to dress professionally for work because I feel more confident.,"Мне нравится профессионально одеваться на работу, потому что я чувствую себя более уверенно."
I called my friends to see if they would come over for dinner.,"Я позвонил своим друзьям, чтобы узнать, не придут ли они к нам на ужин."
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Столкнувшись со сложной проблемой, я почувствовал себя подавленным, что показало мою слабость в решении проблем."
I'm assertive enough to be in charge of a large group of people.,"Я достаточно напорист, чтобы руководить большой группой людей."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Мне приходилось напоминать своему партнеру о необходимости принять душ, хотя сам я никогда не забываю об этом."
I told them to get balloons for the prank.,"Я сказал им, чтобы они купили воздушные шарики для розыгрыша."
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Я навязчиво проверял телефон на наличие сообщений, хотя понимал, что это нерационально - постоянно искать подтверждения и внимания со стороны других людей."
I always wanted to have strong networks and connections in my industry.,Я всегда хотел иметь прочные сети и связи в своей отрасли.
I knew I could make a team and lead everyone.,"Я знал, что могу создать команду и повести за собой всех."
I paid the bail for my friend.,Я внес залог за своего друга.
"I deep cleaned the whole fridge, even though it took me two hours.","Я глубоко вымыл весь холодильник, хотя это заняло у меня два часа."
I liked porn and even knew a lot of pornstars by name.,Я любил порно и даже знал многих порнозвезд по именам.
I am physically weak.,Я физически слаб.
I knew that I forgot to wash the windows.,"Я понял, что забыл помыть окна."
I bought LEGO even though I'm an adult.,"Я купил LEGO, несмотря на то, что я уже взрослый."
I always wanted a more powerful car.,Я всегда хотел иметь более мощный автомобиль.
I couldn't just go to the movies alone.,Я не могла пойти в кино одна.
"Before assembling the wardrobe, I read the manual.",Перед сборкой шкафа я прочитал инструкцию.
I signed up for the class even though I had no prior experience.,"Я записался на занятия, хотя не имел никакого опыта."
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Будучи кормильцем, я гордился тем, что обеспечивал финансовую стабильность своей семьи, много работая и разумно распоряжаясь нашими финансами."
Do you like when I put effort into dressing up when we're going on a date or it doesn't matter to you?,"Тебе нравится, когда я стараюсь нарядиться, когда мы идем на свидание, или это не имеет значения?"
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Когда волны разбивались о скалы, я выплыл на своей доске для серфинга, бесстрашный и решительный."
"I had to let my emotions overtake, that is how I am.","Я должен был позволить своим эмоциям взять верх, так уж я устроен."
They are my bosses - how could I have refused?,Они мои начальники - как я мог отказаться?
I was abroad because they offered me a better salary.,"Я уехал за границу, потому что там мне предложили более высокую зарплату."
I always paid my interns.,Я всегда платил своим стажерам.
I was crying all the way home.,Я плакала всю дорогу домой.
My high sex drive often created unrealistic expectations so I was unable to maintain a healthy relationship.,"Мое высокое сексуальное влечение часто порождало нереалистичные ожидания, поэтому я не мог поддерживать здоровые отношения."
"I've always been afraid of doctors, so I just stopped going to them.","Я всегда боялась врачей, поэтому просто перестала к ним ходить."
"I wanted to drive a truck, but when I went for an interview, they told me it wasn't a job for people like me.","Я хотел водить грузовик, но когда я пришел на собеседование, мне сказали, что эта работа не для таких, как я."
I took care of my looks.,Я заботился о своей внешности.
I am a good negotiator.,Я хороший переговорщик.
I like giving orders.,Мне нравится отдавать приказы.
They were scared of me because I had a strong body.,"Они боялись меня, потому что у меня было сильное тело."
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Я привыкла получать комплименты по поводу своей внешности, что повышало мою самооценку и уверенность в себе."
My clothes last very long because I always took a great care of them.,"Моя одежда служит очень долго, потому что я всегда тщательно за ней ухаживаю."
I would never let myself be manipulated.,Я бы никогда не позволил манипулировать собой.
I had no choice but to get revenge.,"У меня не было другого выхода, кроме как отомстить."
I wore the new clothes to the party.,Я надел новую одежду на вечеринку.
I feel competent to work on that task.,Я чувствую себя компетентным для работы над этой задачей.
I wanted to call my friend.,Я хотел позвонить своему другу.
I saw a movie where dog dies and I cried all week.,"Я смотрела фильм, где умирает собака, и плакала всю неделю."
My leadership skills are very good and I knew I would become a manager one day.,"Мои лидерские качества очень хороши, и я знал, что когда-нибудь стану руководителем."
I am aroused.,Я возбужден.
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Я пошел на просчитанный риск, чтобы приумножить свое состояние и обеспечить будущие потребности своих близких."
"I've been told that I'm beautiful, because of my appearance and kind demeanor.","Мне говорили, что я красивая, из-за моей внешности и доброго нрава."
I like to do adrenaline sports.,Я люблю заниматься адреналиновыми видами спорта.
I wanted to see more data.,Я хотел увидеть больше данных.
I tend to stay quiet when confronted.,"Я обычно молчу, когда мне противостоят."
"I hated the new workout programme, it was too easy for me.","Мне не понравилась новая программа тренировок, она была слишком легкой для меня."
I am better than everyone in this room.,"Я лучше, чем все в этой комнате."
I was the best in the marathon in our city.,Я был лучшим в марафоне в нашем городе.
"I went white water rafting on Saturday and almost died, it was very rough.","В субботу я катался на рафте по белой воде и чуть не погиб, было очень тяжело."
I'm a manager and I would never go to work in shorts.,Я работаю менеджером и никогда бы не пошла на работу в шортах.
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.","Мне с детства нравилась яркая одежда, поэтому я рада, что она снова входит в моду."
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Когда я наблюдал за их танцем, во мне проснулось первобытное желание, и я почувствовал сексуальное влечение."
I hated when my partner forgot to call me.,"Я ненавидела, когда мой партнер забывал мне позвонить."
"Rationality wasn't my strength, that's why I made so many mistakes.","Рациональность не была моей сильной стороной, поэтому я совершал так много ошибок."
I dreamt I slept with my favourite celebrity.,"Мне приснилось, что я переспала со своей любимой знаменитостью."
I stayed up the whole night watching my favourite childhood cartoons.,"Я не спал всю ночь, смотрел любимые детские мультфильмы."
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,"Я не обращал внимания на свою одежду, пока другие люди не начали говорить мне, что я должен носить что-то менее вызывающее."
I wanted to have safe sex!,Я хотел заниматься безопасным сексом!
"I led by example, demonstrating integrity and accountability in every action I took.","Я подавал пример, демонстрируя честность и ответственность в каждом своем действии."
I joined a swingers party.,Я присоединился к свингерской вечеринке.
I like to chop wood.,Я люблю рубить дрова.
I would never be influenced by the opinions of others.,Я никогда не буду зависеть от мнения других.
I could never go outside looking that ugly!,Я бы никогда не смогла выйти на улицу в таком уродливом виде!
My responsibility was to provide money and I felt good because of it.,"Моя обязанность заключалась в том, чтобы давать деньги, и я чувствовал себя хорошо из-за этого."
Sometimes I fought for money.,Иногда я боролся за деньги.
I volunteered at a local charity event to get to know other people.,"Я была волонтером на местном благотворительном мероприятии, чтобы познакомиться с другими людьми."
"Although my heart raced with anticipation, there was no room for fear.","Хотя сердце колотилось от предвкушения, страху не было места."
I carefully planned my budget and tracked my expenses.,Я тщательно планировал свой бюджет и отслеживал расходы.
I was professional in the long jump.,Я был профессионалом в прыжках в длину.
I spent 200€ at the hairdresser.,Я потратил 200 евро на парикмахера.
I'm a very polite person.,Я очень вежливый человек.
I always wanted to know how you kiss.,"Я всегда хотел узнать, как ты целуешься."
I would gladly make out with the one over there!,"Я бы с удовольствием поцеловался с той, которая вон там!"
I decided to build the house on my own.,Я решил строить дом самостоятельно.
I like making some extra money on the side when possible.,"Мне нравится зарабатывать на стороне, когда это возможно."
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Я всеми силами избегал числа 13, отказываясь жить на 13-м этаже или сидеть в 13-м ряду."
I improved my personal best in deadlift.,Я улучшил свой личный рекорд в жиме лежа.
I was worried about their health.,Я беспокоился за их здоровье.
I knew they stole it because of the evidence so I went to court,"Я знал, что они украли его, потому что были доказательства, и я обратился в суд."
I didn't believe in astronomy.,Я не верил в астрономию.
"When I entered the room, I noticed people turning their heads, indicating that my good looks were catching attention.","Когда я вошел в зал, то заметил, что люди поворачивают головы, что говорит о том, что моя внешность привлекает внимание."
"I wanted to watch TV, but I had chores to do.","Я хотел посмотреть телевизор, но у меня были дела по дому."
I knew that my confidence was very sexy.,"Я знала, что моя уверенность в себе очень сексуальна."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,"Я был настолько эмоционально истощен, что упал в обморок, и меня пришлось выносить из торжественного зала."
I felt happy to cook for nursery.,Мне было приятно готовить для детской.
I allowed others to take credit for my ideas or work.,Я позволял другим присваивать себе мои идеи или работу.
"I was angry, because I knew I could handle it but they didn't let me.","Я был зол, потому что знал, что могу справиться с этим, но мне не дали."
I washed the bedsheets two days ago.,Я постирала постельное белье два дня назад.
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Я принял силу океана, катаясь на волнах с чистой радостью и без страха."
"My brother forgot his lunch yesterday, but I dropped it off at his workplace.","Мой брат забыл вчера свой обед, но я завезла его ему на работу."
When I'm alone for too long I start to feel sad.,"Когда я долго нахожусь в одиночестве, мне становится грустно."
Did you always talk this much?,Вы всегда так много говорили?
"We were visiting my sister in the delivery room and when I saw her son for the first time, I burst into tears.","Мы навещали мою сестру в родильном зале, и когда я впервые увидела ее сына, то разрыдалась."
I was taking my professional responsibilities seriously.,Я серьезно относился к своим профессиональным обязанностям.
"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","В качестве руководителя я разрешал конфликты на рабочем месте, способствуя созданию позитивной и продуктивной рабочей обстановки."
I still tried to help even though they did not reach out for years.,"Я все равно старался помочь, хотя они годами не выходили на связь."
"I knew that if I made a mistake, the entired team would be fired.","Я знал, что если я ошибусь, то вся команда будет уволена."
When my first wrinkle appeared I totally panicked.,"Когда появилась первая морщинка, я была в полной панике."
"I felt an overwhelming sense of self-assurance, knowing that I could conquer any challenge that came my way.","Я чувствовал непреодолимую уверенность в себе, зная, что смогу справиться с любой задачей, которая встанет на моем пути."
"When I'm hosting a party, I like to have balloons everywhere.","Когда я устраиваю вечеринку, я люблю, чтобы повсюду были воздушные шары."
"I have always trusted my own intellectual skills, they never fail me.","Я всегда доверял своим интеллектуальным способностям, они меня никогда не подводили."
I have always based my decisions on facts.,Я всегда основывал свои решения на фактах.
"When dealing with family problems, I'm the problem-solver.","Когда речь идет о семейных проблемах, я выступаю в роли решателя проблем."
I offered compassion in their time of sorrow.,Я проявил сострадание в их скорбное время.
It was difficult for me to say no when someone asked me to do something.,"Мне было трудно отказать, когда кто-то просил меня что-то сделать."
My high sex drive sometimes caused tension within relationships.,Мое высокое сексуальное влечение иногда вызывало напряжение в отношениях.
I couldn't even lift my child.,Я даже не могла поднять своего ребенка.
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Многих раздражает, когда им пишет незнакомый человек, но я очень благодарен ему за это."
I worked at a construction site.,Я работал на стройке.
I worked with criminals.,Я работал с преступниками.
I presented myself perfectly.,Я прекрасно себя преподнесла.
"I would never sell myself short, I respect myself.","Я никогда не продам себя, я уважаю себя."
I researched different travel insurance options and compared their coverage and prices .,Я изучил различные варианты страхования путешественников и сравнил их покрытие и цены.
I went there and immediately made new friends.,Я пришел туда и сразу же нашел новых друзей.
I was not strong enough to lift my friend off the ground.,У меня не хватило сил поднять своего друга с земли.
I wanted to make more money so I took riskier job.,"Я хотел заработать больше денег, поэтому брался за более рискованную работу."
I would never underestimate my power.,Я бы никогда не стал недооценивать свои силы.
"I didn't need anyone's help to achieve my dreams, I did all by myself.","Мне не нужна была ничья помощь, чтобы достичь своей мечты, я все сделал сам."
I always felt it was my responsibility to wash the clothes every week.,"Я всегда считала, что это моя обязанность - стирать белье каждую неделю."
I displayed an immature lack of commitment.,Я проявил незрелое безволие.
I led the 30 under 30 Forbes class of last year.,В прошлом году я возглавил группу 30 до 30 Forbes.
I made a lot of money last year.,В прошлом году я заработал много денег.
"I wanted to go swimming, but I didn't have time to shave my legs.","Я хотел пойти поплавать, но у меня не было времени побрить ноги."
I did not wear a seatbelt.,Я не был пристегнут ремнем безопасности.
My friend never wants to grow up.,Мой друг никогда не хочет взрослеть.
I did what any captain would have done.,"Я поступил так, как поступил бы любой капитан."
The fact that you are qualified doesn't mean you can get that job.,"Тот факт, что вы обладаете необходимой квалификацией, еще не означает, что вы сможете получить эту работу."
I like it when I see in someone how they desire me.,"Мне нравится, когда я вижу в человеке то, что он желает мне."
I have never asked anyone for help.,Я никогда не просил никого о помощи.
I was extremely proud when I was promoted.,"Я был очень горд, когда меня повысили в должности."
I stayed composed even though the customer started screaming at me.,"Я сохранял спокойствие, несмотря на то, что клиент начал кричать на меня."
I had to care about what happens with the children.,"Меня должно было волновать то, что происходит с детьми."
I always knew I didn't want to stay too long in one place.,"Я всегда знал, что не хочу долго задерживаться на одном месте."
I did not even need a calculator.,Мне даже не понадобился калькулятор.
I always thought that worrying is a waste of time.,"Я всегда считал, что переживания - это пустая трата времени."
They said that I'm good at cleaning and it made me so happy.,"Они сказали, что я хорошо убираю, и это меня очень обрадовало."
I am proud that I am the head of this family.,"Я горжусь тем, что являюсь главой этой семьи."
I don't like going to restaurants because I don't know how they wash the dishes.,"Я не люблю ходить в рестораны, потому что не знаю, как там моют посуду."
I got the job because I am able to think critically.,"Я получил эту работу, потому что умею критически мыслить."
"I prepared the boxes, but waited for the driver to help me load them.","Я подготовил коробки, но ждал, пока водитель поможет мне их погрузить."
I like the smell of new furniture.,Мне нравится запах новой мебели.
I'm ready to take responsibility and make tough decisions.,Я готов брать на себя ответственность и принимать сложные решения.
I could do it better.,Я могу сделать это лучше.
I'm shy and can't keep eye contact.,Я застенчив и не могу поддерживать зрительный контакт.
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.","В качестве юриста я демонстрировал профессионализм и добросовестность, представляя интересы клиентов в сложных юридических вопросах."
My high sex drive led to late-night activities so I was always tired at work.,"Мое высокое сексуальное влечение приводило к тому, что я засиживался допоздна, поэтому на работе всегда был уставшим."
