from,to
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Я не мог контролировать свою ревность и в итоге обвинил своего партнера в том, чего он не делал."
I made sure everyone could see my sixpack.,"Я убедился, что все смогут увидеть мой шестипакет."
I invited everyone to come over for dinner.,Я пригласила всех на ужин.
I tried so hard and it was for nothing because my kids were always dirty.,"Я так старалась, но все было напрасно, потому что мои дети всегда были грязными."
I have a lot of porn saved in my computer.,"У меня есть много порнографии, сохраненной в моем компьютере."
I had to think about every aspect of such an investment.,Мне пришлось подумать обо всех аспектах такого вложения.
"Maybe if I prayed more, it would be better.","Может, если бы я молился больше, было бы лучше."
I liked to be a teacher.,Мне нравилось быть учителем.
I am determined to win this fight.,Я полон решимости выиграть этот бой.
I got a job as a trainer at a gym.,Я устроилась тренером в спортзал.
"I fried the meat, because that's how my partner likes it.","Я испекла мясо, потому что так его любит мой напарник."
I could not resist buying that dress even though it was over my budget.,"Я не могла не купить это платье, хотя оно было за пределами моего бюджета."
I often conformed to others to please everyone.,"Я часто подражал другим, чтобы угодить всем."
"When I set my mind to something, I always stick with it.","Когда я что-то задумываюсь, я всегда придерживаюсь этого."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Парень с доставкой не смог поднять посылку, поэтому я остановился, чтобы помочь ему."
I am happy when I lie down in a fragrant bed in the evening.,"Я счастлива, когда вечером ложусь в благоуханную кровать."
Could you cook something?,Ты не мог бы что-нибудь приготовить?
Making you happy is making me happy.,"Если я делаю тебя счастливой, то и меня тоже."
I've always preferred to work physically.,Я всегда предпочитал работать физически.
Are you sure you are strong enough?,"Ты уверен, что достаточно силён?"
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Я излишне извинялся даже за незначительные ошибки или за недостатки, постоянно пытаясь оправдать себя и избегать конфликтов."
I was looking for events that I could attend.,"Я искал мероприятия, на которых мог бы присутствовать."
The doctor told me I'd be healthier and stronger if I ate more.,"Доктор сказал, что я буду здоровее и сильнее, если буду есть больше."
I was CEO of a big company when I was just twenty years old.,"Я был генеральным директором большой компании, когда мне было всего двадцать лет."
I should not have argued with them.,Я не должен был с ними спорить.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Когда дом моей соседки горел, я сразу же побежал к ней."
I started a mentorship academy for young people.,Я открыл академию наставничества для молодых людей.
"The politician wasn't good-looking, so I didn't even listen.","Политик был некрасивым, поэтому я даже не послушал."
"They want me to show emotion, but I've never done that before.","Они хотят, чтобы я показал эмоции, но я никогда раньше этого не делал."
My boss works out every other day.,Мой босс тренируется раз в два дня.
I only wanted to hook up.,Я просто хотел зацепиться.
"I like to buy from foreign e-shops, even though it is often more expensive.","Я люблю покупать в иностранных интернет-магазинах, хотя они зачастую дороже."
I organized a neighborhood barbecue.,Я организовал барбекю для соседей.
I avoided cracks on the sidewalk to avoid bad luck.,"Я избегал трещин на тротуаре, чтобы избежать неудачи."
I've always got what I set out to get.,"Я всегда получаю то, что хотел."
I rolled the giant concrete ball out of the way.,Я свернул гигантский бетонный шар с дороги.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","В прошлом месяце я подписал прибыльный контракт на работе, так что мы наконец сможем позволить себе новый дом."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Мне нужна была новая стрижка, но когда я позвонила парикмахеру, они не смогли принять меня в понедельник."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Ожидается, что я буду ставить нужды семьи выше личных желаний, поэтому я не купил этот телефон."
I offered to carry their suitcases.,Я предложил нести их чемоданы.
I had such a heavy bag that I almost didn't bring it home.,"У меня была такая тяжелая сумка, что я едва не принес ее домой."
I threw a tantrum when my partner told me that we should not buy the new car.,"Я впал в истерику, когда мой напарник сказал мне, что нам не стоит покупать новую машину."
I could not decide based just on my gut feeling.,"Я не мог принять решение, основываясь только на своих чувствах."
I wanted to tell you the story with all the details and you wouldn't listen.,"Я хотел рассказать тебе историю со всеми подробностями, но ты не послушала."
I was ready to showcase my explosive power and speed.,Я был готов продемонстрировать свою взрывную силу и скорость.
"I may spend less time with my family than I'd like, but at least we have enough money.","Я могу проводить с семьей меньше времени, чем хотелось бы, но, по крайней мере, у нас достаточно денег."
Why didn't you stop acting so childish?,Почему ты не перестал вести себя так ребячески?
"They asked me if I could help them, and I couldn't say no.","Они спросили, могу ли я им помочь, и я не мог сказать ""нет""."
"What should I do, so you finally be quiet?","Что мне делать, чтобы ты замолчала?"
I can't imagine eating off a stranger's plate.,"Я не могу представить себе, что буду есть из тарелки незнакомца."
"Let me lift that for you, I wouldn't be happy if something happened to you.","Позвольте мне поднять это для вас, я не буду счастлив, если что-то случится с вами."
"Tell me when I'll be talking too much, I'm way too talkative.","Скажи мне, когда я буду слишком много говорить, я слишком болтливый."
I went to the networking event to meet new people.,"Я пошла на мероприятие по знакомству, чтобы познакомиться с новыми людьми."
I had such a terrible muscle pain after just lifting the chairs.,"У меня были такие ужасные мышечные боли после того, как я подняла стулья."
"I wasn't afraid to ask for more money, because my services are worth it.","Я не боялся просить больше денег, потому что мои услуги того стоят."
I like to have responsibility for large projects.,Мне нравится отвечать за крупные проекты.
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Я стараюсь быть сочувствующим, чтобы люди не боялись говорить со мной о своих проблемах."
I felt randomly aroused when I saw a sexy body.,"Я чувствовал случайную возбужденность, когда видел сексуальное тело."
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.","Каждый раз, когда я наносил на каноэ удар, я проталкивал каяк через бурные пороги."
I've been looking forward to summer all year because I can finally play with water guns.,"Я ждал лета весь год, чтобы наконец-то поиграть с водяными пистолетами."
I had no doubt in my mind that I belonged in the spotlight.,"Я не сомневался, что я принадлежу в центре внимания."
"I don't like to pick flowers, I feel sorry for them.","Я не люблю собирать цветы, мне их жаль."
I like to take risks and pursue new opportunities.,Я люблю рисковать и искать новые возможности.
I like to read a lot of non-fiction books.,Я люблю читать много научно-фантастических книг.
"I didn't take that job, because my partner was against it.","Я не взял эту работу, потому что мой партнер был против."
"As the executive director of this company, I take the most important decisions regarding our future.","Как исполнительный директор этой компании, я принимаю самые важные решения относительно нашего будущего."
I like that I made a lot of new friends at that party.,"Мне нравится, что я завел много новых друзей на той вечеринке."
I came here to the brothel to have a little fun.,"Я пришла в бордель, чтобы немного повеселиться."
I did not have enough strength to swim across the lake and had to return.,"У меня не было сил переплыть озеро, и мне пришлось вернуться."
I wanted to live freely.,Я хотела жить свободно.
I'm addicted to sex.,Я пристрастился к сексу.
"I would never sit on the bed in my day clothes, only in my pyjamas.","Я никогда не сидел на кровати в повседневной одежде, только в пижаме."
I knew how to save money.,"Я знал, как сэкономить деньги."
I wanted to punch them so hard.,Я так хотел их ударить.
It makes me feel incompetent when others do not obey my commands.,"Я чувствую себя некомпетентным, когда другие не подчиняются моим приказам."
I needed a lot of sex to feel satisfied in the relationship.,"Мне нужно было много секса, чтобы чувствовать себя удовлетворенной в отношениях."
"Everybody expected me to be the first, and I was.","Все ожидали, что я буду первым, и я был."
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Я хотел показаться, поэтому спрыгнул с крыши, чтобы произвести впечатление на друзей, и сломал ногу."
My gym membership ended yesterday and I had to renew it.,"Вчера закончилось мое членство в тренажерном зале, и мне пришлось его продлить."
I enjoyed playing the board game.,Мне нравилось играть в настольную игру.
I like to race with others because it motivates me to achieve better results.,"Мне нравится участвовать в соревнованиях с другими, потому что это мотивирует меня добиваться лучших результатов."
I never lacked courage.,Мне никогда не хватало смелости.
I asked for more samples of the face cream.,Я попросил больше образцов крема для лица.
I always wanted to have a big family and take care of it.,Я всегда хотела иметь большую семью и заботиться о ней.
My partner left me alone with my kids and didn't told me what should I do with them,"Мой партнер оставил меня с детьми, не сказав, что делать с ними."
I guess I was just too weak to get promoted.,"Я думаю, я был слишком слаб, чтобы получить повышение."
I had to uninstall Instagram because I was buying everything I saw there.,"Мне пришлось удалить Instagram, потому что я покупала все, что там видела."
"I like weightlifting, it's my favourite sport.","Я люблю тяжелую атлетику, это мой любимый вид спорта."
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Когда я занимался спортом, мне было трудно бросать мяч далеко из-за недостаточной силы верхней части тела."
I've always considered sex to be the alpha and omega of any relationship.,"Я всегда считал, что секс - это альфа и омега любых отношений."
"Nothing can change my mind, I am absolutely sure that I am right.","Ничто не может изменить моё мнение, я абсолютно уверен, что я прав."
I always knew how to deal with people.,Я всегда умела обращаться с людьми.
I signed up for a ballet class to increase my core strenght and balance.,"Я записалась на балет, чтобы повысить свою силу и равновесие."
"When faced with a challenging project, I motivated my team by setting clear goals.","Когда мне предлагали трудный проект, я мотивировал свою команду, ставя перед собой четкие цели."
I've never had a problem with public speaking.,У меня никогда не было проблем с публичными выступлениями.
I hated when they started talking about the flat Earth.,"Мне было не по себе, когда они начали говорить о плоской Земле."
"I vacuum every day, I guess I'm addicted to it.","Я пылесосу каждый день, я думаю, я пристрастился к этому."
I like to drive fast in my sports car.,Я люблю быстро ездить на своей спортивной машине.
I could not keep my mouth shut and just told the secret to everyone anyways.,Я не могла держать рот на замке и просто рассказала всем секрет.
Why would I need to talk about my feelings?,Зачем мне говорить о своих чувствах?
I would never skip a daily shower.,Я бы никогда не пропустил ежедневный душ.
I was always prone to impulse purchases.,Я всегда была склонна к импульсным покупкам.
"I lifted it, but then my back hurt.","Я поднял его, но потом болит спина."
I was so happy I was blinded by joy.,"Я был так счастлив, что ослеп от радости."
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Я взял на себя инициативу познакомиться с разными культурами и взглядами, расширив свое сочувствие и понимание людей с разным происхождением."
I inspired my colleagues to strive for excellence and teamwork.,Я вдохновлял своих коллег стремиться к совершенству и командной работе.
I'm very goal-oriented.,Я очень целеустремленный человек.
"If I broke the rules, I couldn't expect others to follow them.","Если я нарушаю правила, я не могу ожидать, что другие будут им следовать."
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Мне пришлось держать в руках своего 30-килограммового питбуля, потому что он боялся куриц."
I donated my wealth to charity.,Я пожертвовал свое богатство на благотворительность.
I always played by the rules.,Я всегда играл по правилам.
I am very confident.,Я очень уверен.
I have always been able to assess a situation well.,Я всегда умела оценивать ситуацию.
I was very irresponsible.,Я была очень безответственной.
I was so angry that the beauty salon was closed.,"Я была так зла, что салон красоты закрыли."
"I was too scared to say what I'm thinking, so I stay quiet.","Я боялась сказать, что думаю, поэтому молчала."
I should visit the fortune teller again.,Я должен снова посетить гадателя.
I'm looking forward to seeing how tanned I'll be in the summer.,"Я с нетерпением жду, чтобы увидеть, как я загорела летом."
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Я убежден, что если бы я не ходил на работу так же, это принесло бы мне неудачу."
I set the goals for the next quartile.,Я устанавливаю цели для следующего квартила.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Я достиг стольких целей, но я не сказал никому, чтобы никто не чувствовал себя под угрозой."
"I found a kitten on the street, so I took it home.","Я нашла котенка на улице, поэтому взяла его домой."
I never had a problem with hard work.,У меня никогда не было проблем с тяжелой работой.
I am competent.,Я компетентен.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Все присутствующие на встрече были названы по академическим званиям, кроме меня, хотя я тоже врач, но я все же решил не исправлять их."
I'm sore because I was lifting heavy weights yesterday.,"Я больной, потому что вчера поднимал тяжелые веса."
I like seeing naked bodies.,Мне нравится видеть обнаженные тела.
I always prefered natural products for my skin.,Я всегда предпочитала натуральные продукты для кожи.
I warned them that my punch is powerful.,"Я предупредил их, что мой удар сильный."
I was hoping that we could go to my place after the party.,"Я надеялся, что мы могли бы пойти ко мне после вечеринки."
I am able to deal successfully with hard situations.,Я могу успешно справляться с трудными ситуациями.
I never trusted in monogamy.,Я никогда не доверял моногамии.
"I attempted to fix a broken appliance, but my technical skills were weak.","Я попытался починить сломанное устройство, но мои технические навыки были слабыми."
I organized a dinner party at my place.,Я устроил ужин у себя дома.
I like to solve problems and look for creative solutions.,Я люблю решать проблемы и искать творческие решения.
I didn't want my lover to hurt me.,"Я не хотела, чтобы мой любовник причинил мне боль."
I have always motivated those around me to not be afraid to speak up.,Я всегда побуждал окружающих не бояться говорить.
"I couldn't find my phone, so I started to cry.","Я не могла найти свой телефон, поэтому я начала плакать."
"I would have rested, but the house needed a clean-up.","Я бы отдохнул, но дом нуждается в уборке."
When I saw the baby I could not contain my excitement.,"Когда я увидела ребенка, я не могла сдержать своего волнения."
I'm ready to fight for justice.,Я готов бороться за справедливость.
I harnessed my physical strength to conquer the challenging climb.,"Я использовал свои физические силы, чтобы преодолеть сложный подъем."
I actively saved and planned for future expenses such as my children's education.,"Я активно копил и планировал будущие расходы, например, образование моих детей."
I like watching detective TV shows.,Я люблю смотреть детективные сериалы.
I could easily recall that mathematical formula off the top of my head.,Я легко мог вспомнить эту математическую формулу.
I could not decide so I just went with their idea.,"Я не мог решить, поэтому просто пошел с их идеей."
I like to spend quality time with my friends.,Я люблю проводить время со своими друзьями.
I spent the whole weekend lying in front of the TV.,"Я провел весь уик-энд, лежа перед телевизором."
"I had to think for a long time, but my instincts were right.","Я долго думал, но инстинкты были верны."
I did not listen to them because I knew I was right.,"Я не слушал их, потому что знал, что я прав."
"I've been told that I'm annoyingly childish, but I don't care.","Мне говорили, что я досадно детская, но мне все равно."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Мое высокое сексуальное влечение может сделать меня восприимчивым к импульсивным решениям, когда я был моложе."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Мне не понравилось мое свидание вслепую, но я решил остаться до конца ужина, чтобы быть вежливым."
I would never lend my clothes to someone because it's unhygienic.,"Я бы никогда не одолжила свою одежду кому-то, потому что это не гигиенично."
I always felt happiest when leading others.,"Я всегда чувствовал себя счастливее, когда руководил другими."
I could easily jump with a parachute.,Я мог бы легко прыгнуть с парашютом.
I consistently practiced personal hygiene habits.,Я постоянно соблюдала личную гигиену.
I don't like random actions with no plan.,Мне не нравятся случайные действия без плана.
I always feel frustrated when I'm not in charge of a large project.,"Я всегда чувствую себя расстроенным, когда не отвечаю за большой проект."
I hated that there was no mirror there because I didn't know how I looked.,"Мне было не нравится, что там нет зеркала, потому что я не знала, как я выгляжу."
I was never afraid of heights.,Я никогда не боялась высоты.
I preferred cleaning the house and not going out.,Я предпочитала убираться в доме и не выходить.
"I could never have a dog, I couldn't stand the hair.","Я никогда не могла иметь собаку, я не могла выносить волосы."
I invited my partner to the cinema.,Я пригласил своего напарника в кино.
I have had so many relationships that I could write a book about it.,"У меня было так много отношений, что я могла бы написать книгу об этом."
"I couldn't show them my real emotions, it'd be a sign of weakness.","Я не могу показать им свои настоящие эмоции, это будет признаком слабости."
I am the manager of this company.,Я менеджер этой компании.
I am open to different experimentation in the field of sex.,Я открыт для экспериментов в области секса.
I'm simply the best.,Я просто лучший.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Я не спал всю ночь, беспокоясь о собеседовании, хотя знал, что не имеет значения, спал я или нет."
I made sure my children went to the best school.,"Я убедилась, что мои дети пошли в лучшую школу."
I am very grateful for the life I have been blessed to live.,"Я очень благодарен за жизнь, которую я получил."
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Мне не разрешали носить такую одежду на моей прежней работе, они подумали, что это слишком многое показывает."
I am good at socialising.,Я хорошо общаюсь.
"I painted my room, but then I slept for twelve hours straight.","Я покрасила свою комнату, но потом спала 12 часов подряд."
I ordered the meal today.,Я заказала сегодня еду.
"I don't wait for new opportunities, I create them myself.","Я не жду новых возможностей, я сам их создаю."
I've decided to sort my wardrobe twice a year and give things to charity.,Я решила разобраться в своем гардеробе два раза в год и отдать вещи на благотворительность.
I am happiest when surrounded by people.,"Я счастлива, когда окружена людьми."
I never worry about what others think.,"Я никогда не беспокоюсь о том, что думают другие."
Did you change the oil in our car?,Ты сменил масло в нашей машине?
I took my nephew to the lake and we fed the swans.,Я отвез своего племянника на озеро и накормил лебедей.
I always did it as well as possible.,Я всегда делал это как можно лучше.
I got a henna tattoo while on vacation.,"Я сделал татуировку из хны, когда был в отпуске."
I was sure I could do it.,"Я был уверен, что смогу это сделать."
"There is no shame in having varied sexual life, I took pride in it when I was young.","Нет ничего постыдного в разнообразной сексуальной жизни, я гордился ею, когда был молод."
I loved this house the second I saw it.,Я влюбилась в этот дом с первой же секунды.
I did not even need help with assembling the furniture.,Мне даже не нужна была помощь в сборке мебели.
I bought the Valentine's Day gift in a sexshop.,Я купил подарок на День Святого Валентина в секс-шопе.
It would be great if I could be a kid forever.,"Было бы здорово, если бы я мог быть ребенком навсегда."
I left my business card at your office.,Я оставила свою визитку в твоем офисе.
"I was extremely fast, my physical strength and explosive power propelled me to victory","Я был очень быстрым, моя физическая сила и взрывная сила подтолкнули меня к победе"
I lacked the confidence to get promoted.,"Мне не хватало уверенности, чтобы получить повышение."
I handed out Christmas bonuses at the company.,Я раздавал рождественские бонусы в компании.
I tried to act confident in order to motivate my team.,"Я пытался вести себя уверенно, чтобы мотивировать свою команду."
I was happy when everything was perfectly cleaned.,"Я был счастлив, когда все было идеально очищено."
I always did my homework on time.,Я всегда делал домашнее задание вовремя.
I was so angry I was screaming into my pillow.,"Я была так зла, что кричала в подушку."
"I shouldn't be so loud, because people don't like it.","Я не должна так громко говорить, потому что людям это не нравится."
I would never go out without being properly dressed.,Я никогда не выходила без надлежащей одежды.
I finally saved the company.,Я наконец-то спас компанию.
I like it when I see that I have helped someone.,"Мне нравится, когда я вижу, что помог кому-то."
"I like to wear gold accessories, silver is not for me.","Я люблю носить золотые аксессуары, серебряные - не для меня."
"My friend really inspires everyone around me, such a leader.","Мой друг действительно вдохновляет всех вокруг меня, такой лидер."
I was told not to go to an Islamic country alone under any circumstances.,Мне сказали ни при каких обстоятельствах не ехать в исламскую страну в одиночку.
"Since I started to play football, I have stronger legs.","С тех пор, как я начал играть в футбол, у меня стали сильнее ноги."
I kept my clothes and linens clean and organized,Я держала свою одежду и постельное белье чистым и организованным
"I didn't know what to do, because I couldn't defend myself.","Я не знал, что делать, потому что не мог защитить себя."
I brought a lot of investment into the company.,Я привёл много инвестиций в компанию.
I became a CEO when I was only thirty years old.,"Я стал генеральным директором, когда мне было всего тридцать лет."
I could not resist buying that bag even though it was over my budget.,"Я не мог удержаться от покупки этой сумки, хотя она была за пределами моего бюджета."
Do you think I am strong enough?,"Думаешь, я достаточно сильна?"
I was being silly.,Я вел себя глупо.
I was screaming when they hit that car.,"Я кричала, когда они сбили машину."
I never stressed much.,Я никогда не сильно напрягалась.
I took a course in critical thinking.,Я прошла курс критического мышления.
There was always something to do at home so I did it.,"В доме всегда было что делать, поэтому я это делала."
I used to feel some very bad vibes or energies in this room.,Я чувствовал очень плохие вибрации или энергии в этой комнате.
I always carried wet napkins with me.,Я всегда носил с собой мокрые салфетки.
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Моя кожа была мягкой и светлой, мои губы были полными и волосы толстыми, я знала, что хорошо выгляжу."
I went skydiving with my friends.,Я прыгнул с парашютом с друзьями.
I like to take long baths with essential oils and salt.,Я люблю принимать длительные ванны с эфирными маслами и солью.
"I was popular, because I always looked good.","Я была популярна, потому что всегда хорошо выглядела."
"I tried to be friendly, although they didn't want to chat.","Я пытался быть дружелюбным, хотя они не хотели болтать."
"Don't worry about my credentials, I am a professional.","Не беспокойтесь о моих полномочиях, я профессионал."
"I'm directive at work, and caring at home.","Я директивный на работе, и заботливый дома."
I have always been admired by my friends and family for my looks.,Мои друзья и семья всегда восхищались моей внешностью.
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,"Я открыто и непредвзято разговаривал с людьми, которые придерживались других взглядов и верований."
"When there was covid, I was very afraid of quarantine, I didn't want to be alone.","Когда был ковид, я очень боялась карантина, я не хотела быть одна."
I effortlessly lifted the weight above my head.,Я без труда поднял вес над головой.
I am so obsessed with hygiene that I even wash chicken eggs.,"Я настолько одержим гигиеной, что даже мою куриные яйца."
I was chosen to be the interim team leader.,Меня выбрали временным руководителем команды.
I was never satisfied with how I look.,Я никогда не была довольна своим внешним видом.
I miss company - I wish I had a friend here.,"Я скучаю по компании - я бы хотел, чтобы у меня был здесь друг."
I never had a problem with making new friends.,У меня никогда не было проблем с приобретением новых друзей.
"I enjoyed sex and was ready to have it anytime, anywhere.","Мне нравился секс, и я была готова к нему в любое время и в любом месте."
I spent time volunteering at a local hospital.,Я работал добровольцем в местной больнице.
"When I saw a woman being beaten in the street, I immediately ran there.","Когда я увидел, как на улице избивают женщину, я сразу же побежал туда."
I like to clean the house when nobody's home.,"Я люблю убираться в доме, когда никого нет дома."
"As the leader, I took charge of the team, guiding them towards success with my strategic vision and decision-making skills.","Как лидер, я взял команду в свои руки, направляя их к успеху с помощью моего стратегического видения и навыков принятия решений."
I've started rewarding people for their extra work.,Я начал вознаграждать людей за их дополнительную работу.
The hike was not hard but still took a lot of my energy.,"Поход был не трудным, но все же потребовал много сил."
I loved sports when I was younger.,"Я любил спорт, когда был моложе."
I am confident with my body.,Я уверен в своем теле.
I would never leave home without making sure that I look presentable.,"Я никогда не выходила из дома, не убедившись, что я выгляжу прилично."
"As a leader, I'm expected to be in charge of difficult decisions.","Как лидер, я должен принимать трудные решения."
Do you think I'm friendy?,"Думаешь, я дружелюбен?"
I initiated a conversation with a neighbor who was going through a difficult time.,"Я начала разговор с соседом, который переживал тяжелые времена."
I enjoyed the confidence boost that came from receiving compliments about my good looks.,"Мне нравилось, когда меня хвалили за мою красоту, и это укрепляло мое самочувствие."
I calmly assessed the traffic situation and chose an alternate route to avoid getting stuck.,"Я спокойно оценил ситуацию и выбрал другой маршрут, чтобы не застрять."
I got invited to a model casting.,Меня пригласили на кастинг моделей.
"I didn't believe them, because they based their opinions on gossip.","Я не верил им, потому что они основывали свои мнения на сплетнях."
I decided to buy an album and collect stickers.,Я решил купить альбом и собрать наклейки.
I loved my body.,Я любила свое тело.
I don't like to talk about my feeling at all.,Я не люблю говорить о своих чувствах.
"I made the cake, but didn't eat it to stay slim.","Я сделал торт, но не съел его, чтобы оставаться стройным."
"I like people, so I think I would be a great interpreter.","Мне нравятся люди, так что я думаю, что буду отличным переводчиком."
"I would never allow anyone else to drive my car, I think nobody would be better driven than I am.","Я бы никогда не позволил кому-то другому водить мою машину, я думаю, что никто не будет лучше управлять, чем я."
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","Я был талантливым, я мгновенно стал лучшим в классе после того, как впервые надел коньки."
"I don't want to have a dishwasher, I like to wash dishes by myself.","Я не хочу иметь посудомоечную машину, я люблю мыть посуду сама."
"If I wanted to, I could choose who I dated.","Если бы я захотел, я мог бы выбрать, с кем встречаться."
I looked in the mirror and couldn't help but admire myself.,Я посмотрел в зеркало и не мог не восхищаться собой.
I ate the soup even though they warned me it might give me food poisoning.,"Я съел суп, хотя меня предупредили, что от него может случиться пищевое отравление."
"At work, I regularly stepped up to lead team meetings.",На работе я регулярно выступал на встречах команды.
I coordinated the rescue effort.,Я координировал спасательные операции.
I didn't like being led on and I wanted to get physical.,"Мне не нравилось, когда меня ведут в тупик, и я хотел, чтобы это было физически."
I knocked on wood to counteract a negative statement.,"Я стучал по дереву, чтобы опровергнуть отрицательное утверждение."
I drank an extraordinary amount of alcohol and still looked quite okay.,Я выпил невероятное количество алкоголя и все еще выглядел вполне нормально.
I would like the people around me to know that they can always count on me.,"Я хочу, чтобы люди вокруг меня знали, что они всегда могут на меня рассчитывать."
I couldn't get the stain out of that shirt and I tried everything I could.,"Я не смог вытереть пятно с рубашки, и я пытался сделать все, что мог."
I followed the latest fashion trends.,Я следовал последним модным тенденциям.
I had to explain to them that I won't tolerate any back talk.,"Я объяснила им, что не потерплю никаких сплетен."
I was so overwhelmed with emotions that I could not make the right decision.,"Я была так подавлена эмоциями, что не могла принять правильного решения."
I didn't mind my health as long as I could keep that position.,"Я не заботился о своем здоровье, пока мог сохранить эту позицию."
I ensured that my perspective was based on rational and credible sources.,"Я убедился, что моя точка зрения основана на рациональных и достоверных источниках."
I chose to stay with my friend instead of going home alone.,"Я предпочел остаться с моим другом, а не идти домой один."
The situation was rather sketchy but I never even flinched.,"Ситуация была довольно нечеткой, но я даже не дрогнул."
I accidentally got into the fight but I could defend myself pretty well.,"Я случайно попал в драку, но я мог себя защитить."
I am very active in my neighbourhood community.,Я очень активен в своем районе.
