from,to
I was feeling honoured to stay at home with a kids.,"Byłem zaszczycony, że mogłem zostać w domu z dziećmi."
I learned critical thinking at university.,Nauczyłem się krytycznego myślenia na uniwersytecie.
You provoked me by the way you were dressed.,"Sprowokowałeś mnie sposobem, w jaki byłeś ubrany."
"In my company, I try to be an objective and less emotional boss.",W mojej firmie staram się być obiektywnym i mniej emocjonalnym szefem.
"I can see that you are qualified, but wouldn't you want children in the near future?","Widzę, że masz kwalifikacje, ale czy nie chciałbyś mieć dzieci w najbliższej przyszłości?"
"I engaged in an intense sword fight, my physical strength and skill combining to create a mesmerizing display of power.","Zaangażowałem się w intensywną walkę z mieczem, moja siła fizyczna i umiejętności łączyły się, aby stworzyć hipnotyzujący pokaz mocy."
"I didn't want them to feel bad, so I was quiet.","Nie chciałem, żeby czuli się źle, więc milczałem."
"Confidence comes naturally to me, I never feel that I can't achieve something.","Pewność siebie przychodzi mi naturalnie, nigdy nie czuję, że nie mogę czegoś osiągnąć."
I helped cleaning up the whole forest path from garbage.,Pomogłem oczyścić całą leśną ścieżkę ze śmieci.
I am competent at leading the company.,Jestem kompetentny w prowadzeniu firmy.
I would always return home late at night because I worked two jobs to provide for my family.,"Zawsze wracałem do domu późno w nocy, ponieważ pracowałem dwie prace, aby zapewnić rodzinie."
I earned extra money to invest in family outings.,"Zarobiłem dodatkowe pieniądze, aby inwestować w rodzinne wycieczki."
I'm sure I'll get the job.,"Jestem pewien, że dostanę pracę."
I found my passion in trying new things all the time.,Swoją pasję odnalazłem w próbowaniu nowych rzeczy przez cały czas.
"With a burst of speed, I sprinted down the track.",Z dużą prędkością biegnąłem w dół toru.
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.",Jako inżynier budownictwa projektowałem i nadzorowałem budowę projektów infrastrukturalnych.
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Potrzebowałem drewna opałowego, ponieważ byłem sam, ale czułem się zmęczony po ścięciu kilku kawałków."
I like when everything is clean.,"Lubię, gdy wszystko jest czyste."
I have never feared anyone or anything.,Nigdy nie bałem się nikogo ani niczego.
I stay calm in tense situations.,Zachowuję spokój w napiętych sytuacjach.
I was a head chef at the restuarant when we received our first Michelin star.,"Byłem głównym szefem kuchni w restauracji, kiedy otrzymaliśmy naszą pierwszą gwiazdkę Michelin."
I feel happy as a money provider.,Czuję się szczęśliwy jako dostawca pieniędzy.
I quit my job and opened a bakery although I haven't worked in any.,"Rzuciłem pracę i otworzyłem piekarnię, chociaż w żadnej nie pracowałem."
"From a young age, I was told to be quiet when others were talking.","Od najmłodszych lat mówiono mi, żebym milczał, gdy inni rozmawiają."
I always wanted to be in a leading position.,Zawsze chciałem być na czołówce.
"I worked way too hard when the kids were little, so I missed their childhood.","Pracowałem zbyt ciężko, kiedy dzieci były małe, więc tęskniłem za ich dzieciństwem."
I'm rational when solving any problem.,Jestem racjonalny przy rozwiązywaniu każdego problemu.
I'm sad but I don't have any obvious reason.,"Jestem smutny, ale nie mam żadnego oczywistego powodu."
I am happy to provide for my family's basic needs.,Chętnie zaspokajam podstawowe potrzeby mojej rodziny.
I signed up for public speaking workshop.,Zapisałem się na warsztaty wystąpień publicznych.
I did not mind that the supervisor took all the credit for my work.,"Nie przeszkadzało mi to, że przełożony wziął wszystkie zasługi za moją pracę."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Jako lekarz oceniałem objawy pacjentów, zamówiłem testy diagnostyczne i przedstawiłem dokładne diagnozy, aby kierować ich planami leczenia."
"The bag is too heavy for me, because I'm weak.","Torba jest dla mnie za ciężka, bo jestem słaba."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Podczas kłótni uderzyłem w mojego partnera, mówiąc bolesne rzeczy, których tak naprawdę nie miałem na myśli."
I prayed that the maths test will be easy.,"Modliłem się, aby test z matematyki był łatwy."
"When the snowstorm came, I helped people to dig up their cars.","Kiedy nadeszła burza śnieżna, pomagałem ludziom wykopać samochody."
I am a model.,Jestem modelką.
I got horny so easily.,Tak łatwo się podnieciłem.
I knew I had the skills and resilience to overcome obstacles.,"Wiedziałem, że mam umiejętności i odporność na pokonywanie przeszkód."
I made sure my employees had company benefits.,"Upewniłem się, że moi pracownicy mają korzyści firmowe."
"I stepped back, so they could have what they wanted.","Cofnąłem się, żeby mogli mieć to, czego chcieli."
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Spędziłem godziny na obsesji na punkcie negatywnego komentarza, który ktoś o mnie wypowiedział, pozwalając mu pochłonąć moje myśli."
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Stałem przed trudnym zadaniem, które wymagało siły umysłowej, ale uległem zwątpieniu w siebie i czułem się słaby w mojej zdolności do pokonania go."
I would never talk behind my bosses back.,Nigdy nie mówiłbym za plecami moich szefów.
I stayed in the forest for 4 nights with no problems at all.,Zostałem w lesie przez 4 noce bez żadnych problemów.
I started a spotting company because I love the differences before and after cleaning.,"Założyłem firmę zajmującą się wykrywaniem, ponieważ uwielbiam różnice przed i po czyszczeniu."
I knew what to do to get those sponsors.,"Wiedziałem, co zrobić, aby zdobyć sponsorów."
"I couldn't push it, because it was heavy.","Nie mogłem go popchnąć, bo był ciężki."
I would feel like a failure if I was unable to provide for the family.,"Czułbym się porażką, gdybym nie był w stanie utrzymać rodziny."
"They told me to keep my voice down, so I got offended and didn't speak at all.","Kazali mi zatrzymać głos, więc się obraziłem i wcale nie mówiłem."
"I comforted them, although I was sad myself.","Pocieszyłem ich, chociaż sam byłem smutny."
I got so drunk last night that I totally forgot about todays meeting.,"Tak się upiłem wczoraj wieczorem, że całkowicie zapomniałem o dzisiejszym spotkaniu."
I had to wash the clothes two times until the smoke odour was gone.,"Musiałem prać ubrania dwa razy, aż zapach dymu zniknął."
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Nigdy nie nosiłbym brudnych ubrań, byłoby niedopuszczalne, gdyby ktoś mnie zobaczył."
I've never been afraid of anything.,Nigdy się niczego nie bałam.
I lifted the heavy brick from the sidewalk.,Podniosłem ciężką cegłę z chodnika.
I've been told to smile more.,"Powiedziano mi, żebym się bardziej uśmiechał."
"When I was making that decision, I listened to my heart.","Kiedy podejmowałem tę decyzję, słuchałem swojego serca."
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","Z potem spływającym mi po twarzy i mocno zaciśniętymi pięściami, wymieniałem ciosy z moim przeciwnikiem."
I feel happy when I can buy you a gift.,"Czuję się szczęśliwy, kiedy mogę kupić ci prezent."
"I attempted to complete a long hike, but my stamina was weak.","Próbowałem ukończyć długą wędrówkę, ale moja wytrzymałość była słaba."
I shouldn't be lifting heavy things.,Nie powinienem podnosić ciężkich rzeczy.
"I gave up the opportunity, so I could stay at home.","Zrezygnowałem z okazji, żebym mógł zostać w domu."
Did you bring the Christmas tree inside?,Przyniosłeś choinkę do środka?
I like having attention when I'm out.,"Lubię zwracać uwagę, kiedy jestem poza domem."
I was supporting my children in everything they did.,"Wspierałem moje dzieci we wszystkim, co robiły."
I became head of the Committee on European Affairs.,Zostałem przewodniczącym Komisji Spraw Europejskich.
I promised the kids that on Sundays I would cook them their favourite foods.,"Obiecałem dzieciom, że w niedziele będę gotować ich ulubione potrawy."
I could not resist buying the new playstation 5.,Nie mogłem się oprzeć kupowaniu nowej PlayStation 5.
I am a respected professional in my field.,Jestem szanowanym profesjonalistą w swojej dziedzinie.
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,"Mam starszego sąsiada, z którym zgodziłem się, że przynajmniej raz w tygodniu pójdziemy razem na spacer."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Kupiłem wiele rzeczy, których nie potrzebowałem, ponieważ przez krótki czas czułem się dobrze."
"Climbing that mountain, I wasn't scared, not even for a second.","Wspinając się na tę górę, nie bałem się nawet na sekundę."
"Safety precautions are for losers, I never followed them.","Środki ostrożności są dla przegranych, nigdy ich nie przestrzegałem."
I farted and laughed at it.,Pierdziłem i śmiałem się z tego.
"I like good fun, such as games.","Lubię dobrą zabawę, taką jak gry."
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,"Spędzałem tyle czasu z moimi dziećmi, kiedy były małe, ponieważ nie chciałem niczego przegapić."
I failed to assert myself and claim the recognition I deserved.,"Nie udało mi się potwierdzić i odebrać uznania, na które zasłużyłem."
I loved taking care of the children.,Uwielbiałem dbać o dzieci.
I sacrificed my own well-being and boundaries to maintain peace.,"Poświęciłem własne dobro i granice, aby utrzymać pokój."
"I'm sure that without me, the company will go bankrupt.","Jestem pewien, że beze mnie firma zbankrutuje."
I was afraid they had been hurt.,"Bałem się, że zostali ranni."
I could have helped you.,Mogłem ci pomóc.
I applied critical thinking skills when reading news articles.,Umiejętności krytycznego myślenia stosowałem podczas czytania artykułów informacyjnych.
I am always looking for new challenges to push myself to a new level and test my limits.,"Zawsze szukam nowych wyzwań, aby przesunąć się na nowy poziom i przetestować swoje granice."
"I was unable to find child care for my daughter, so I stayed at home with her.","Nie mogłem znaleźć opieki nad dzieckiem dla mojej córki, więc zostałem z nią w domu."
I made a lot of friends among the CEOs.,Spotykałem się z wieloma przyjaciółmi wśród prezesów.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Podzieliłem elektryzujące spojrzenie z nieznajomym, nie mogłem zaprzeczyć magnetycznemu przyciąganiu pożądania seksualnego."
I bought a pit bull because it suited me.,"Kupiłem pitbulla, bo mi pasował."
I realised that it is okay if someone disagrees with me.,"Zdałem sobie sprawę, że jest w porządku, jeśli ktoś się ze mną nie zgadza."
I prayed that things would go smoothly.,"Modliłem się, aby wszystko poszło gładko."
I panicked when the lights went off.,"Spanikowałem, gdy zgasły światła."
I like demonstrating my upper body strength in arm wrestling.,Lubię demonstrować siłę górnej części ciała w wrestlingu na ramiona.
I am not far from being the best in my field.,Nie jestem daleko od bycia najlepszym w swojej dziedzinie.
I exuded a sense of certainty.,Wydawało mi się poczucie pewności.
I allowed others to interrupt or talk over me during conversations.,Pozwoliłem innym przerywać lub rozmawiać o mnie podczas rozmów.
"When they saw me in this new outfit, they said I had never looked better.","Kiedy zobaczyli mnie w tym nowym stroju, powiedzieli, że nigdy nie wyglądałem lepiej."
"I have learned from my mistakes, so I will not repeat them.","Nauczyłem się na swoich błędach, więc nie będę ich powtarzał."
I don't like it when others tell me how to take care of my family.,"Nie lubię, gdy inni mówią mi, jak dbać o moją rodzinę."
I entered the room and confidently made eye contact with the boss.,Wszedłem do pokoju i pewnie nawiązałem kontakt wzrokowy z szefem.
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Próbowałem wykonać złożoną pozę jogi, ale moja równowaga była słaba, co spowodowało, że potknąłem się i straciłem stabilność."
My students excel in STEM fields.,Moi uczniowie wyróżniają się w dziedzinach STEM.
I conducted a thorough risk assessment before doing it.,"Zanim to zrobiłem, przeprowadziłem dokładną ocenę ryzyka."
I always hated to do the chores at home.,Zawsze nienawidziłem wykonywać obowiązków w domu.
I got a bit scared when I realised I am totally on my own.,"Trochę się przestraszyłem, gdy zdałem sobie sprawę, że jestem całkowicie sam."
I diminished my own worth and failing to acknowledge my accomplishments.,Zmniejszyłem swoją wartość i nie doceniałem swoich osiągnięć.
I tried tantric sex.,Próbowałem seksu tantrycznego.
I avoided expressing disagreement or contradicting others.,Unikałem wyrażania sprzeciwu lub sprzeciwiania się innym.
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Kiedy jestem z przyjaciółmi, lubię rozmawiać o praktycznych rzeczach, takich jak planowanie podróży lub zakup nowego samochodu."
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,"Zgłosiłem się na ochotnika do zamiatania korytarza, ponieważ ktoś nie może tego zrobić tak skrupulatnie, jak mogę."
"When my friends came, I was like a kid again.","Kiedy przyszli moi przyjaciele, znów byłem jak dziecko."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,"Byłem tak emocjonalnie wyczerpany, że upadłem i musiałem zostać porwany z sali ceremonialnej."
I carefully planned my budget and tracked my expenses.,Starannie zaplanowałem swój budżet i śledziłem wydatki.
I paid the bail for my friend.,Zapłaciłem kaucję za mojego przyjaciela.
I was the best in the marathon in our city.,Byłem najlepszy w maratonie w naszym mieście.
I like to dress professionally for work because I feel more confident.,"Lubię ubierać się profesjonalnie do pracy, ponieważ czuję się pewniej."
I had no choice but to get revenge.,"Nie miałem innego wyjścia, jak się zemścić."
"I deep cleaned the whole fridge, even though it took me two hours.","Głęboko wyczyściłem całą lodówkę, mimo że zajęło mi to dwie godziny."
I managed our financial portfolio.,Zarządzałem naszym portfelem finansowym.
I took care of my looks.,Zadbałem o swój wygląd.
I knew I could make a team and lead everyone.,"Wiedziałem, że mogę stworzyć zespół i poprowadzić wszystkich."
I like to chop wood.,Lubię kroić drewno.
I saw a movie where dog dies and I cried all week.,"Oglądałem film, w którym pies umiera i płakałem przez cały tydzień."
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.","Zawsze lubiłam kolorowe ubrania, odkąd byłam dzieckiem, więc cieszę się, że wracają do mody."
I bought LEGO even though I'm an adult.,"Kupiłem LEGO, mimo że jestem dorosły."
I told them to get balloons for the prank.,"Powiedziałem im, żeby wzięli balony na dowcip."
"I wanted to watch TV, but I had chores to do.","Chciałem oglądać telewizję, ale miałem obowiązki do wykonania."
I knew that I forgot to wash the windows.,"Wiedziałem, że zapomniałem umyć okna."
I improved my personal best in deadlift.,Poprawiłem swoje osobiste najlepsze wyniki w deadlift.
"I led by example, demonstrating integrity and accountability in every action I took.","Dałem przykład, demonstrując uczciwość i odpowiedzialność w każdym działaniu, które podjąłem."
"I was angry, because I knew I could handle it but they didn't let me.","Byłem zły, bo wiedziałem, że sobie z tym poradzę, ale nie pozwolili mi."
I would never be influenced by the opinions of others.,Nigdy nie byłbym pod wpływem opinii innych.
I fell in love even though I knew it was the worst moment.,"Zakochałem się, mimo że wiedziałem, że to najgorszy moment."
I was abroad because they offered me a better salary.,"Byłem za granicą, bo zaoferowali mi lepszą pensję."
I am physically weak.,Jestem słaba fizycznie.
I like family gatherings where we are all together.,"Lubię spotkania rodzinne, na których wszyscy jesteśmy razem."
I would never let myself be manipulated.,Nigdy nie pozwoliłbym się manipulować.
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Kiedy patrzyłem, jak tańczą, obudziła się we mnie pierwotna potrzeba i poczułem pożądanie seksualne."
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Obsesyjnie sprawdzałem telefon pod kątem wiadomości, mimo że wiedziałem, że nieustanne szukanie walidacji i uwagi innych jest nieracjonalne."
I like making some extra money on the side when possible.,"Lubię zarabiać dodatkowe pieniądze z boku, kiedy to możliwe."
"I've always been afraid of doctors, so I just stopped going to them.","Zawsze bałem się lekarzy, więc po prostu przestałem do nich chodzić."
I dreamt I slept with my favourite celebrity.,"Śniło mi się, że spałem z moją ulubioną gwiazdą."
I felt happy to cook for nursery.,"Czułem się szczęśliwy, mogąc gotować do przedszkola."
I joined a swingers party.,Dołączyłem do imprezy swingersów.
They are my bosses - how could I have refused?,Są moimi szefami - jak mogłem odmówić?
I washed the bedsheets two days ago.,Umyłam pościel dwa dni temu.
"I wanted to drive a truck, but when I went for an interview, they told me it wasn't a job for people like me.","Chciałem prowadzić ciężarówkę, ale kiedy poszedłem na rozmowę, powiedzieli mi, że to nie jest praca dla ludzi takich jak ja."
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Jako dostawca byłem dumny z zapewnienia stabilności finansowej mojej rodziny, ciężko pracując i mądrze zarządzając naszymi finansami."
I like to do adrenaline sports.,Lubię uprawiać sporty adrenalinowe.
I tend to stay quiet when confronted.,Mam tendencję do milczenia w konfrontacji.
"When I entered the room, I noticed people turning their heads, indicating that my good looks were catching attention.","Kiedy wszedłem do pokoju, zauważyłem, że ludzie odwracają głowy, wskazując, że mój ładny wygląd przyciąga uwagę."
I wore the new clothes to the party.,Nosiłem nowe ubrania na imprezę.
I couldn't just go to the movies alone.,Nie mogłem po prostu iść sam do kina.
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Za wszelką cenę unikałem liczby 13, odmawiając pozostania na 13. piętrze lub siedzenia w 13 rzędzie."
"Before assembling the wardrobe, I read the manual.",Przed montażem szafy przeczytałem instrukcję.
I didn't believe in astronomy.,Nie wierzyłem w astronomię.
I'm assertive enough to be in charge of a large group of people.,"Jestem wystarczająco asertywny, by kierować dużą grupą ludzi."
I feel competent to work on that task.,Czuję się kompetentny do pracy nad tym zadaniem.
I wanted to call my friend.,Chciałem zadzwonić do mojego przyjaciela.
My clothes last very long because I always took a great care of them.,"Moje ubrania trwają bardzo długo, ponieważ zawsze bardzo się nimi opiekowałem."
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,"Nie przeszkadzało mi moje ubrania, dopóki inni ludzie nie zaczęli mi mówić, że powinienem nosić coś mniej prowokującego."
I was professional in the long jump.,Byłem profesjonalistą w skoku w dal.
I dropped out of college because I realised I was too weak to be a psychologist.,"Rzuciłem studia, ponieważ zdałem sobie sprawę, że jestem zbyt słaby, aby być psychologiem."
I could never go outside looking that ugly!,Nigdy nie mogłabym wyjść na zewnątrz wyglądając tak brzydko!
I like giving orders.,Lubię wydawać rozkazy.
"I had to let my emotions overtake, that is how I am.","Musiałem pozwolić, aby moje emocje wyprzedziły, taki jestem."
I signed up for the class even though I had no prior experience.,"Zapisałem się na zajęcia, mimo że nie miałem wcześniejszego doświadczenia."
I'm a very polite person.,Jestem bardzo uprzejmą osobą.
"Rationality wasn't my strength, that's why I made so many mistakes.","Racjonalność nie była moją siłą, dlatego popełniłem tyle błędów."
My leadership skills are very good and I knew I would become a manager one day.,"Moje umiejętności przywódcze są bardzo dobre i wiedziałem, że pewnego dnia zostanę menedżerem."
I am aroused.,Jestem podniecony.
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Podjąłem obliczone ryzyko, aby zwiększyć swoje bogactwo i zaspokoić przyszłe potrzeby moich bliskich."
I am a good negotiator.,Jestem dobrym negocjatorem.
My responsibility was to provide money and I felt good because of it.,Moim obowiązkiem było dostarczanie pieniędzy i czułem się z tego powodu dobrze.
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Przyzwyczaiłem się do otrzymywania komplementów dotyczących mojego wyglądu, co zwiększyło moją samoocenę i pewność siebie."
"I hated the new workout programme, it was too easy for me.","Nienawidziłem nowego programu treningowego, było to dla mnie zbyt łatwe."
I always wanted to know how you kiss.,"Zawsze chciałem wiedzieć, jak się całujesz."
I knew they stole it because of the evidence so I went to court,"Wiedziałem, że ukradli go z powodu dowodów, więc poszedłem do sądu"
I always paid my interns.,Zawsze płaciłem swoim stażystom.
Do you like when I put effort into dressing up when we're going on a date or it doesn't matter to you?,"Lubisz, kiedy wkładam wysiłek w przebieranie się, kiedy idziemy na randkę, czy nie ma to dla ciebie znaczenia?"
I knew that my confidence was very sexy.,"Wiedziałem, że moja pewność siebie jest bardzo seksowna."
"Although my heart raced with anticipation, there was no room for fear.","Chociaż moje serce biegało z oczekiwania, nie było miejsca na strach."
I always wanted to have strong networks and connections in my industry.,Zawsze chciałem mieć silne sieci i kontakty w mojej branży.
I'm a manager and I would never go to work in shorts.,Jestem menedżerem i nigdy nie poszedłbym do pracy w krótkich spodenkach.
I hated when my partner forgot to call me.,"Nienawidziłem, gdy mój partner zapomniał do mnie zadzwonić."
I am better than everyone in this room.,Jestem lepszy niż wszyscy w tym pokoju.
Sometimes I fought for money.,Czasami walczyłem o pieniądze.
I wanted to have safe sex!,Chciałem mieć bezpieczny seks!
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Otrzymałem moc oceanu, jeżdżąc po falach z czystą radością i bez strachu."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Musiałem przypomnieć mojemu partnerowi, aby wziął prysznic, chociaż nigdy nie zapominam o wzięciu go sam."
I allowed others to take credit for my ideas or work.,Pozwoliłem innym czerpać uznanie za moje pomysły lub pracę.
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Stałem przed złożonym problemem i czułem się przytłoczony, ujawniając moją słabość w rozwiązywaniu problemów."
I would gladly make out with the one over there!,Chętnie całowałbym się z tym tam!
I stayed up the whole night watching my favourite childhood cartoons.,"Spędziłem całą noc, oglądając moje ulubione bajki z dzieciństwa."
I always wanted a more powerful car.,Zawsze chciałem mieć mocniejszy samochód.
"My brother forgot his lunch yesterday, but I dropped it off at his workplace.","Mój brat zapomniał wczoraj obiadu, ale zostawiłem go w jego miejscu pracy."
I spent 200€ at the hairdresser.,Wydałem 200€ u fryzjera.
I was worried about their health.,Martwiłem się o ich zdrowie.
I was crying all the way home.,Płakałam całą drogę do domu.
"I went white water rafting on Saturday and almost died, it was very rough.","W sobotę poszedłem na rafting białą wodą i prawie umarłem, było bardzo ciężko."
"I've been told that I'm beautiful, because of my appearance and kind demeanor.","Powiedziano mi, że jestem piękna, ze względu na mój wygląd i miłą postawę."
I would do anything to get what I want.,"Zrobiłbym wszystko, żeby dostać to, czego chcę."
I volunteered at a local charity event to get to know other people.,"Zgłosiłem się na ochotnika na lokalną imprezę charytatywną, aby poznać innych ludzi."
I wanted to see more data.,Chciałem zobaczyć więcej danych.
My high sex drive often created unrealistic expectations so I was unable to maintain a healthy relationship.,"Mój wysoki popęd seksualny często powodował nierealistyczne oczekiwania, więc nie byłem w stanie utrzymać zdrowego związku."
Should I take the offer and become a manager?,Czy powinienem przyjąć ofertę i zostać menedżerem?
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Gdy fale uderzyły o skały, wiosłowałem na desce surfingowej, nieustraszony i zdeterminowany."
I called my friends to see if they would come over for dinner.,"Zadzwoniłem do moich przyjaciół, żeby sprawdzić, czy przyjdą na obiad."
I decided to build the house on my own.,Postanowiłem zbudować dom na własną rękę.
I liked porn and even knew a lot of pornstars by name.,"Lubiłem porno, a nawet znałem wiele gwiazd porno po imieniu."
They were scared of me because I had a strong body.,"Bali się mnie, ponieważ miałem silne ciało."
I never cared about dirty dishes.,Nigdy nie przejmowałem się brudnymi naczyniami.
When my first wrinkle appeared I totally panicked.,"Kiedy pojawiła się moja pierwsza zmarszczka, wpadłam w panikę."
My high sex drive sometimes caused tension within relationships.,Mój wysoki popęd seksualny czasami powodował napięcie w związkach.
I worked with criminals.,Pracowałem z przestępcami.
I would never underestimate my power.,Nigdy nie lekceważyłbym swojej mocy.
I was not very good at math when I was at the high school.,"Nie byłem zbyt dobry w matematyce, kiedy byłem w liceum."
I got emotional when I was watching the last romantic movie with Adam Sandler.,"Byłem emocjonalny, kiedy oglądałem ostatni romantyczny film z Adamem Sandlerem."
"I always liked activities connected with art, such as dancing, painting, and acting.","Zawsze lubiłem zajęcia związane ze sztuką, takie jak taniec, malarstwo i aktorstwo."
I still tried to help even though they did not reach out for years.,"Nadal starałem się pomóc, mimo że nie sięgali od lat."
I got the job because I am able to think critically.,"Dostałem pracę, ponieważ potrafię myśleć krytycznie."
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","Miałem w głowie tyle pragnień seksualnych, że trudno mi było powstrzymać się przed robieniem czegokolwiek."
It made me happy to talk to someone.,Ucieszyło mnie rozmowa z kimś.
I stayed composed even though the customer started screaming at me.,"Pozostałem skomponowany, mimo że klient zaczął na mnie krzyczeć."
I was always in charge of the matter of money.,Zawsze byłem odpowiedzialny za kwestię pieniędzy.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,"Założyłem twardy kapelusz i niestrudzenie pracowałem nad budową konstrukcji, które wytrzymają próbę czasu."
I believed in myself.,Wierzyłem w siebie.
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Wiele osób denerwuje się, gdy nieznajomy pisze do nich SMS-a, ale jestem za to niezwykle wdzięczny."
I led the 30 under 30 Forbes class of last year.,Prowadziłem klasę Forbesa 30 poniżej 30 roku w zeszłym roku.
Did you always talk this much?,Zawsze tyle gadałaś?
I'm good at dividing tasks and making sure everybody is doing what they should.,"Jestem dobry w dzieleniu zadań i upewnianiu się, że wszyscy robią to, co powinni."
I was invited to give a lecture.,Zostałem zaproszony na wykład.
The fact that you are qualified doesn't mean you can get that job.,"Fakt, że masz kwalifikacje, nie oznacza, że możesz dostać tę pracę."
Why should I not try it?,Dlaczego nie miałbym tego spróbować?
I did not have enough endurance to finish the hike and had to stay at a chalet.,"Nie miałem wystarczającej wytrzymałości, aby zakończyć wędrówkę i musiałem zostać w domku."
I'm ready to take responsibility and make tough decisions.,Jestem gotów wziąć odpowiedzialność i podejmować trudne decyzje.
I was not strong enough to lift my friend off the ground.,"Nie byłem wystarczająco silny, by podnieść mojego przyjaciela z ziemi."
I had to care about what happens with the children.,"Musiałem dbać o to, co dzieje się z dziećmi."
I like the smell of new furniture.,Lubię zapach nowych mebli.
I have always based my decisions on facts.,Zawsze opierałem swoje decyzje na faktach.
I projected an aura of certainty and belief in my research findings.,Projektowałem aurę pewności i wiary w wyniki moich badań.
What type of shirts should I wear?,Jaki rodzaj koszul powinienem nosić?
I was extremely proud when I was promoted.,"Byłem bardzo dumny, kiedy dostałem awans."
I researched different travel insurance options and compared their coverage and prices .,Zbadałem różne opcje ubezpieczenia podróżnego i porównałem ich ubezpieczenie i ceny.
I don't like going to restaurants because I don't know how they wash the dishes.,"Nie lubię chodzić do restauracji, ponieważ nie wiem, jak myją naczynia."
I like talking with my friends on the phone.,Lubię rozmawiać z przyjaciółmi przez telefon.
My high sex drive led to late-night activities so I was always tired at work.,"Mój wysoki popęd seksualny prowadził do późnych nocnych zajęć, więc zawsze byłem zmęczony w pracy."
I did not even need a calculator.,Nie potrzebowałem nawet kalkulatora.
I could feel it was going to happen.,"Czułem, że to się stanie."
Why do I always give in to everyone and let them always have their way?,Dlaczego zawsze poddaję się wszystkim i pozwalam im zawsze mieć swoją drogę?
I could not defend myself.,Nie mogłem się bronić.
I was always the first one and the last one in the company.,Zawsze byłem pierwszym i ostatnim w firmie.
I did not wear a seatbelt.,Nie nosiłem pasów bezpieczeństwa.
I reached out to a friend who was going through a breakup.,"Skontaktowałem się z przyjacielem, który przechodził zerwanie."
"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","Jako menedżer rozwiązywałem konflikty w miejscu pracy, aby wspierać pozytywne i produktywne środowisko pracy."
"I felt an overwhelming sense of self-assurance, knowing that I could conquer any challenge that came my way.","Czułem przytłaczające poczucie pewności siebie, wiedząc, że mogę pokonać każde wyzwanie, które stanęło mi na drodze."
I always felt it was my responsibility to wash the clothes every week.,"Zawsze czułem, że moim obowiązkiem jest pranie ubrań co tydzień."
When I'm alone for too long I start to feel sad.,"Kiedy jestem sam zbyt długo, zaczynam czuć się smutny."
I couldn't even lift my child.,Nie mogłem nawet podnieść mojego dziecka.
I knew it made my hair look really good.,"Wiedziałem, że moje włosy wyglądają naprawdę dobrze."
"I wanted to go swimming, but I didn't have time to shave my legs.","Chciałem iść popływać, ale nie miałem czasu golić nóg."
"I would never sell myself short, I respect myself.","Nigdy nie sprzedałbym się krótko, szanuję siebie."
I like it when I see in someone how they desire me.,"Lubię, gdy widzę w kimś, jak mnie pragnie."
I can't imagine having to go to public toilets.,Nie wyobrażam sobie konieczności chodzenia do publicznych toalet.
I always thought that worrying is a waste of time.,"Zawsze myślałem, że martwienie się to strata czasu."
I would hurt them if they hurt you.,"Zraniłbym ich, gdyby cię skrzywdzili."
I was assaulted last night and had to testify to the police.,Zostałem zaatakowany wczoraj wieczorem i musiałem zeznawać na policji.
I like to lead people.,Lubię prowadzić ludzi.
I bathed in the fountain naked.,Kąpałem się nago w fontannie.
