from,to
I don't want my partner to work.,Ne želim da moj partner radi.
I was sure I would score high on that test.,Bio sam siguran da ću postići visoke rezultate na tom testu.
I learned very early that good looks help me in life.,Vrlo rano sam naučio da mi dobar izgled pomaže u životu.
I never expressed my opinions because I felt nobody would listen to me.,Nikad nisam izrazio svoje mišljenje jer sam osjećao da me nitko neće slušati.
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,Osjećao sam se pod pritiskom kad smo očekivali dijete jer nisam bio siguran da imamo dovoljno novca.
"Even though I had surgery, I couldn't keep my hands off my partner.","Iako sam imao operaciju, nisam mogao držati ruke dalje od partnera."
I made the rational decision.,Donio sam racionalnu odluku.
I still lived at my parents house when I was 29.,Još sam živjela u kući svojih roditelja kad sam imala 29 godina.
"I could never go to the movies alone, it just does not feel right.","Nikada ne bih mogao sam ići u kino, jednostavno se ne osjećam ispravno."
I did not let emotions cloud my judgement.,Nisam dopustio da emocije zamagljuju moju prosudbu.
"Even though you didn't show it, I knew you were hurt.","Iako ga nisi pokazao, znao sam da si povrijeđen."
"I wouldn't want to be in a relationship, I like this freedom I have.","Ne bih želio biti u vezi, sviđa mi se ta sloboda koju imam."
I ran for the mayor of the town.,Kandidirao sam se za gradonačelnika grada.
I dislike solitude.,Ne volim samoću.
You talked way too much with them.,Previše si razgovarao s njima.
"When the bulglar came, I knocked him out.","Kad je bulgar došao, nokautirao sam ga."
I never thought of anyone being better than me.,Nikad nisam mislio da je itko bolji od mene.
You didn't have to work because I took care of the income.,Nisi morao raditi jer sam ja brinuo o prihodima.
"When they asked to borrow my things, I didn't refuse.","Kad su tražili da posudim moje stvari, nisam odbio."
I washed and sterilized my reusable water bottles and food containers.,Oprao sam i sterilizirao boce s vodom za višekratnu upotrebu i posude za hranu.
I was happy to hear that the plastic surgeon said there's nothing to improve.,Bio sam sretan kad sam čuo da je plastični kirurg rekao da nema što poboljšati.
"Even after explaining it to me many times, I still did not understand.","Čak i nakon što mi je to mnogo puta objasnio, još uvijek nisam razumio."
I am sure that my success is mainly due to my character.,Siguran sam da je moj uspjeh uglavnom posljedica mog karaktera.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Kad god sam tužna, stavljam tužne pjesme i osjećam se još gore."
"I'm free, so I don't follow any rules.","Slobodan sam, tako da ne poštujem nikakva pravila."
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Nije mi se svidio način na koji su me tretirali, ali odlučio sam ne govoriti i braniti se radi mira."
"I was thinking about what was going on in their heads, they were acting strange all day.","Razmišljao sam o tome što se događa u njihovim glavama, ponašali su se čudno cijeli dan."
"I dreamed I got into a car crash, so I rather took the bus today.","Sanjao sam da sam upao u prometnu nesreću, pa sam radije otišao autobusom danas."
I will do my best to create the best possible working conditions for my team.,Dat ću sve od sebe da stvorim najbolje moguće radne uvjete za svoj tim.
I like to push my boundaries.,Volim pomicati svoje granice.
I had a lot of clients because I acted like a professional.,Imao sam puno klijenata jer sam se ponašao kao profesionalac.
I don't go in the shower unless I'm really dirty.,Ne idem pod tuš osim ako nisam stvarno prljav.
I gave the dog a bath.,Okupala sam psa.
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Mislio sam da je brava slomljena, ali ispostavilo se da sam jednostavno preslab i nisam dovoljno gurao."
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Jednom sam otišao u streljački klub, ali nisam bio dovoljno jak da držim pušku bez drhtanja."
I could never go longer than a month without sex.,Nikad ne bih mogao proći duže od mjesec dana bez seksa.
I calculated the shortest route.,Izračunao sam najkraću rutu.
"I like casual sex, no strings attached.","Volim povremeni seks, bez ikakvih veza."
I dried the dog's paws before it entered the house.,Osušila sam pseće šape prije nego što je ušao u kuću.
I survived a tiger attack.,Preživio sam napad tigra.
Why would I pay for an electrician if I can easily fix this myself?,Zašto bih platio električara ako to lako mogu popraviti sam?
I made my mom a memory book for her birthday.,Napravio sam mami knjigu sjećanja za njen rođendan.
"They brought new decorative rocks to my garden, but I couldn't move them.","Doneli su nove ukrasne stijene u moj vrt, ali nisam ih mogao pomaknuti."
I bought the new issue of Playboy.,Kupio sam novi broj Playboya.
I'm financially stable.,Financijski sam stabilan.
I like to take care of my skin.,Volim se brinuti o svojoj koži.
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Kad se netko smije, postajem nervozan jer odmah pretpostavljam da mi se smije."
"I got a free cab ride, because the driver liked me.","Dobio sam besplatnu vožnju taksijem, jer sam vozač vozač vozač voleo."
I decided to introduce new rules in the hospital.,Odlučio sam uvesti nova pravila u bolnici.
I signed up to be a mentor.,Prijavila sam se da budem mentor.
I'd like to get back in the ring one day.,Volio bih se jednog dana vratiti u ring.
"I bought new clothes, but first I had them washed.","Kupio sam novu odjeću, ali prvo sam je oprala."
"I needed help with moving, so I called a moving company.","Trebala mi je pomoć oko preseljenja, pa sam nazvao selidbu."
I told you that I can climb this mountain.,Rekao sam ti da se mogu popeti na ovu planinu.
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Otišli smo u kupaonicu u klubu i tamo se seksali, nisam mogao podnijeti čekati dok se ne vratimo kući."
I conducted myself professionally in high-pressure situations.,Profesionalno sam se ponašao u situacijama visokog pritiska.
An entire bus of weightlifters came to the restaurant.,Cijeli autobus dizača utega došao je u restoran.
I feel happy when everybody feels happy.,Osjećam se sretno kad se svi osjećaju sretni.
"No matter what, I was always trying to be nice to people.","Bez obzira na sve, uvijek sam pokušavao biti ljubazan prema ljudima."
I always believed that total objectivity is possible.,Uvijek sam vjerovao da je potpuna objektivnost moguća.
I don't like quackery.,Ne volim kretenje.
I was unsure if they liked my cookies.,Nisam bio siguran sviđaju li im se moji kolačići.
I changed my holiday date because my parents needed a petsitter.,Promijenila sam datum odmora jer su moji roditelji trebali kućnu ljubimcu.
I feel confident with my communication skills and with my ability to motivate others.,Osjećam se samouvjereno svojim komunikacijskim vještinama i sposobnošću motiviranja drugih.
I wanted to look seductive for my date.,Htio sam izgledati zavodljivo za svoj sastanak.
I am the best boss they could wish form.,Ja sam najbolji šef kojeg bi mogli poželjeti.
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Ljudi imaju tendenciju da slijede moje vodstvo, ja sam prirodno rođeni vođa još od djetinjstva."
"Sorry I'm late, I didn't know what to wear.","Oprosti što kasnim, nisam znao što da obučem."
I felt disgusted when I saw her with greasy hair.,Osjećao sam se zgrožen kad sam je vidio s masnom kosom.
I could never fight with someone physically.,Nikad se ne bih mogao fizički svađati s nekim.
"Others always told me not to do it, but I did and look where I'm now.","Drugi su mi uvijek govorili da to ne radim, ali jesam i gledao gdje sam sada."
I flexed my muscles a lot at the beach.,Mnogo sam savijao mišiće na plaži.
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Nosila sam isti par čarapa za svaki važan ispit, uvjerena da će mi to donijeti sreću."
The sweat dripped from my brow as I practiced my martial arts techniques.,Znoj mi je kapao iz obrva dok sam vježbao svoje tehnike borilačkih vještina.
I like porn.,Volim pornografiju.
I delivered my lines flawlessly as always.,Isporučio sam svoje linije besprijekorno kao i uvijek.
"I don't like hard music, rather something soft.","Ne volim tvrdu glazbu, radije nešto meko."
I spent a lot of money for skins in an online game.,Potrošio sam puno novca za skinove u online igri.
I love it when someone asks me to open something.,Volim kad me netko pita da nešto otvorim.
I was CEO of a big company when I was just twenty years old.,Bio sam izvršni direktor velike tvrtke kad sam imao samo dvadeset godina.
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Letio sam se zrakom na svom biciklu, uživajući u uzbudljivom naletu brzine i saznanju da mi je fizička snaga omogućila osvajanje bilo kojeg terena."
"If somebody did something bad to me, I would get back at them immediately.","Ako mi je netko učinio nešto loše, odmah bih mu se javila."
"Maybe if I prayed more, it would be better.",Možda bi bilo bolje da se molim više.
"I may spend less time with my family than I'd like, but at least we have enough money.","Možda provodim manje vremena sa svojom obitelji nego što bih želio, ali barem imamo dovoljno novca."
I felt randomly aroused when I saw a sexy body.,Osjećao sam se nasumično uzbuđeno kad sam ugledao seksi tijelo.
"When I set my mind to something, I always stick with it.","Kad se pomislim na nešto, uvijek se držim toga."
I went to the networking event to meet new people.,Otišao sam na događaj umrežavanja kako bih upoznao nove ljude.
I've never been to a club because I'm embarrassed to dance in front of others.,Nikad nisam bio u klubu jer mi je neugodno plesati pred drugima.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Prošli mjesec sam potpisao unosan ugovor na poslu, tako da ćemo napokon moći priuštiti novu kuću."
"I fried the meat, because that's how my partner likes it.","Pržio sam meso, jer se tako sviđa mom partneru."
The doctor told me I'd be healthier and stronger if I ate more.,Liječnik mi je rekao da ću biti zdraviji i jači ako jedem više.
I could get any job because I have children.,Mogao bih dobiti bilo koji posao jer imam djecu.
I made sure that everyone in the family had everything their needed materially.,Pobrinuo sam se da svi u obitelji imaju sve što im je potrebno materijalno.
I started a mentorship academy for young people.,Osnovao sam mentorsku akademiju za mlade ljude.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Kad je susjedova kuća zapalila, odmah sam otrčao u njezin stan."
I organized a neighborhood barbecue.,Organizirao sam susjedski roštilj.
You are not capable of what I am capable of.,Ti nisi sposoban za ono za što sam ja sposoban.
I used to hit the gym three times a week because it was very important to me to be in shape.,Nekada sam išao u teretanu tri puta tjedno jer mi je bilo vrlo važno da budem u formi.
I felt stressed so I went shopping.,Osjećao sam se pod stresom pa sam otišao u kupovinu.
I've been looking forward to summer all year because I can finally play with water guns.,Radujem se ljetu cijele godine jer se napokon mogu igrati s vodenim pištoljima.
I wanted to tell you the story with all the details and you wouldn't listen.,"Htio sam ti ispričati priču sa svim detaljima, a ti nisi htio slušati."
"I like to buy from foreign e-shops, even though it is often more expensive.","Volim kupovati u stranim e-trgovinama, iako je često skuplje."
I worked hard for the betterment of our family's financial situation.,Naporno sam radio na poboljšanju financijske situacije naše obitelji.
I was looking for events that I could attend.,Tražio sam događaje na koje bih mogao prisustvovati.
I like to have responsibility for large projects.,Volim imati odgovornost za velike projekte.
I could not wait to see all my old friends again.,Jedva sam čekao da opet vidim sve svoje stare prijatelje.
I wanted to be likable.,Htio sam biti simpatičan.
I had such a terrible muscle pain after just lifting the chairs.,Imao sam tako strašne bolove u mišićima nakon što sam podigao stolice.
I only wanted to hook up.,Samo sam se htjela povezati.
I would never eat soup with a hair in it.,Nikad ne bih jeo juhu s kosom u njoj.
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Iako sam kupio perilicu posuđa, uvijek izvadim posuđe i isperem ih vodom."
I consulted a fact-checker.,Posavjetovao sam se s provjeravačem činjenica.
I did not care that the swimming pool was for children only.,Nije me bilo briga da je bazen samo za djecu.
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Dostavljač nije mogao ponijeti paket, pa sam stao da mu pomognem."
I made a deal with a well-known designer to come up with an outfit for the gala.,Dogovorio sam se s poznatim dizajnerom da smislim odjeću za svečanost.
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",Svakim udarom vesla gurao sam kajak kroz žurne brzake.
"Whenever the kids had a rough day, I baked them their favourite dessert.","Kad god su djeca imala težak dan, pekla sam im omiljeni desert."
"They asked me if I could help them, and I couldn't say no.","Pitali su me mogu li im pomoći, a ja nisam mogao reći ne."
I invited everyone to come over for dinner.,Pozvao sam sve da dođu na večeru.
Why didn't you stop acting so childish?,Zašto se nisi prestao ponašati tako djetinjasto?
This is nothing - you should have seen what I lifted yesterday.,Ovo nije ništa - trebali ste vidjeti što sam jučer podigao.
I washed the dishes.,Oprao sam posuđe.
Friends often refer to me as a great cook.,Prijatelji me često nazivaju odličnim kuharom.
I had such a heavy bag that I almost didn't bring it home.,Imao sam tako tešku torbu da je gotovo nisam donio kući.
I tried so hard and it was for nothing because my kids were always dirty.,Toliko sam se trudio i bilo je uzalud jer su moja djeca uvijek bila prljava.
I like to cook vegan meals.,Volim kuhati veganska jela.
I hired a maid.,Unajmio sam sluškinju.
I relished the challenge of riding the untamed power of the ocean.,Uživao sam u izazovu jahanja neukroćenom snagom oceana.
Making you happy is making me happy.,Usrećiti te čini me sretnom.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,Nisam mogao kontrolirati svoju ljubomoru i na kraju sam optužio svog partnera za stvari koje nisu učinili.
I can't imagine eating off a stranger's plate.,Ne mogu zamisliti da jedem sa tanjura stranca.
Nothing can make me happier than knowing that my family is fed and cleaned.,Ništa me ne može učiniti sretnijom od saznanja da je moja obitelj hranjena i očišćena.
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Posude od lijevanog željeza bile su preteške za rad, pa sam morao preći na one od nehrđajućeg čelika."
I love hunting.,Volim lov.
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Da moram reći jednu stvar bez koje ne bih išao nigdje, to bi bili prstenovi."
I rolled the giant concrete ball out of the way.,Odvaljao sam divovsku betonsku kuglu s puta.
"What should I do, so you finally be quiet?","Što da radim, da konačno budeš tiho?"
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Trebala mi je nova frizura, ali kad sam nazvala frizera, nisu me mogli vidjeti u ponedjeljak."
"I wasn't afraid to ask for more money, because my services are worth it.","Nisam se bojao tražiti više novca, jer moje usluge vrijede."
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,Pokušavam pokazati da sam empatičan kako se ljudi ne bi plašili razgovarati sa mnom o svojim problemima.
"Tell me when I'll be talking too much, I'm way too talkative.","Reci mi kad ću previše pričati, previše sam pričljiv."
I avoided cracks on the sidewalk to avoid bad luck.,Izbjegavao sam pukotine na pločniku kako bih izbjegao lošu sreću.
I was ready to showcase my explosive power and speed.,Bio sam spreman pokazati svoju eksplozivnu snagu i brzinu.
"I like making decisions based on hard data, not subjective feelings.","Volim donositi odluke na temelju tvrdih podataka, a ne subjektivnih osjećaja."
I am determined to win this fight.,Odlučan sam da pobijedim u ovoj borbi.
I've always got what I set out to get.,Uvijek imam ono što sam namjeravao dobiti.
I preferred feelings over rational arguments.,Više sam volio osjećaje nego racionalne argumente.
I got a job as a trainer at a gym.,Dobio sam posao trenera u teretani.
I have a lot of porn saved in my computer.,Imam puno pornografije spremljenih na računalu.
"They want me to show emotion, but I've never done that before.","Žele da pokažem emocije, ali to nikada prije nisam učinio."
They liked me because I had the ability to take care of others.,Svidjeli su mi se jer sam imao sposobnost brinuti se o drugima.
I overreacted.,Pretjerao sam.
I've always preferred to work physically.,Uvijek sam više volio raditi fizički.
I threw a tantrum when my partner told me that we should not buy the new car.,Napravio sam bijes kad mi je partner rekao da ne bismo trebali kupiti novi automobil.
"I had so much laundry to do, but it had to be done.","Imao sam toliko rublja za napraviti, ali morao sam biti gotov."
I knew I had to surround myself with educated people.,Znao sam da se moram okružiti obrazovanim ljudima.
I want to become a physicist.,Želim postati fizičar.
I made sure everyone could see my sixpack.,Pobrinula sam se da svi vide moj šestornjak.
I could not decide based just on my gut feeling.,Nisam mogao odlučiti samo na temelju svog osjećaja.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,Osjećao sam da nisam dovoljno dobar pa ipak nisam išao na taj razgovor za posao iako imam potrebne kvalifikacije i iskustvo.
Are you sure you are strong enough?,Jeste li sigurni da ste dovoljno jaki?
I often conformed to others to please everyone.,Često sam se prilagođavao drugima da udovoljim svima.
I offered to carry their suitcases.,Ponudio sam im kofere.
"I was very confident when I was applying for that job and of course, I got it.","Bio sam vrlo siguran kad sam se prijavljivao za taj posao i naravno, dobio sam ga."
I should not have argued with them.,Nisam se trebao svađati s njima.
I liked to be a teacher.,Volio sam biti učitelj.
I had to think about every aspect of such an investment.,Morao sam razmišljati o svakom aspektu takve investicije.
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Pretjerano sam se ispričao čak i zbog manjih pogrešaka ili uočenih nedostataka, neprestano tražeći potvrdu i izbjegavajući sukobe."
I could not resist buying that dress even though it was over my budget.,Nisam mogao odoljeti kupnji te haljine iako je bila iznad mog budžeta.
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Bio je izvor ponosa vidjeti rezultate naših kolektivnih napora, znajući da je moje vodstvo odigralo značajnu ulogu u postizanju tih rezultata."
I like team sports more than individual ones.,Više volim timske sportove nego pojedinačne.
I had to fix my hair first.,Prvo sam morao popraviti kosu.
My boss works out every other day.,Moj šef vježba svaki drugi dan.
Could you cook something?,Možeš li nešto skuhati?
"The politician wasn't good-looking, so I didn't even listen.","Političar nije bio zgodan, pa nisam ni slušao."
Let me lift that for you; I wouldn't be happy if something happened to you.,Dopustite mi da vam to podignem; ne bih bio sretan da vam se nešto dogodi.
I strived to create additional income for our family's needs and expenses.,Nastojao sam stvoriti dodatni prihod za potrebe i troškove naše obitelji.
I've had my clothes tailored.,Odjeća mi je bila skrojena.
I am happy when I lie down in a fragrant bed in the evening.,Sretan sam kad navečer legnem u mirisni krevet.
I'm ready to fight for justice.,Spreman sam se boriti za pravdu.
"I lifted it, but then my back hurt.","Podigla sam ga, ali onda su me boljela leđa."
I like watching detective TV shows.,Volim gledati detektivske TV emisije.
"Everybody expected me to be the first, and I was.","Svi su očekivali da ću biti prvi, i jesam."
My partner left me alone with my kids and didn't told me what should I do with them,Moj partner me ostavio sam s djecom i nije mi rekao što da radim s njima
I could not keep my mouth shut and just told the secret to everyone anyways.,Nisam mogao držati usta zatvorena i svejedno sam svima ispričao tajnu.
I donated my wealth to charity.,Donirao sam svoje bogatstvo u dobrotvorne svrhe.
I would never skip a daily shower.,Nikada ne bih preskočio svakodnevni tuš.
"I was too scared to say what I'm thinking, so I stay quiet.","Bio sam previše uplašen da kažem što mislim, pa sam šutjela."
I like to drive fast in my sports car.,Volim brzo voziti u svom sportskom automobilu.
"I found a kitten on the street, so I took it home.","Našao sam mačića na ulici, pa sam ga odnio kući."
I am able to deal successfully with hard situations.,Uspješno se nosim s teškim situacijama.
I could easily jump with a parachute.,Mogao sam lako skočiti padobranom.
I came here to the brothel to have a little fun.,Došao sam ovamo u bordel da se malo zabavim.
"I had to think for a long time, but my instincts were right.","Morao sam dugo razmišljati, ali moji instinkti su bili u pravu."
I was so happy I was blinded by joy.,Bila sam tako sretna da sam bila zaslijepljena radošću.
I organized a dinner party at my place.,Organizirao sam večeru kod sebe.
"Nothing can change my mind, I am absolutely sure that I am right.","Ništa mi ne može promijeniti mišljenje, apsolutno sam siguran da sam u pravu."
I like that I made a lot of new friends at that party.,Sviđa mi se što sam stekao puno novih prijatelja na toj zabavi.
I warned them that my punch is powerful.,Upozorio sam ih da je moj udarac snažan.
I never had a problem with hard work.,Nikad nisam imao problema s napornim radom.
I was very irresponsible.,Bio sam vrlo neodgovoran.
I have always been able to assess a situation well.,Uvijek sam mogao dobro procijeniti situaciju.
I harnessed my physical strength to conquer the challenging climb.,Iskoristio sam svoju fizičku snagu da pobijedim izazovni uspon.
"I like weightlifting, it's my favourite sport.","Volim dizanje utega, to je moj omiljeni sport."
I would never lend my clothes to someone because it's unhygienic.,Nikada ne bih posudio svoju odjeću nekome jer je nehigijenska.
I consistently practiced personal hygiene habits.,Dosljedno sam prakticirala osobne higijenske navike.
I'm very goal-oriented.,Jako sam usmjeren na ciljeve.
I'm looking forward to seeing how tanned I'll be in the summer.,Radujem se što ću vidjeti koliko ću biti preplanula ljeti.
I always felt happiest when leading others.,Uvijek sam se osjećao najsretnije kad vodim druge.
I was hoping that we could go to my place after the party.,Nadao sam se da možemo otići kod mene nakon zabave.
"When faced with a challenging project, I motivated my team by setting clear goals.","Kad sam se suočio s izazovnim projektom, motivirao sam svoj tim postavljanjem jasnih ciljeva."
"I vacuum every day, I guess I'm addicted to it.","Svaki dan usisavam, pretpostavljam da sam ovisna o tome."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Nije mi se svidio spoj na slijepo, ali odlučio sam ostati do kraja večere kako bih bio ljubazan."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,Moj visoki seksualni nagon mogao bi me učiniti podložnim impulzivnim odlukama kad sam bio mlađi.
I set the goals for the next quartile.,Postavio sam ciljeve za sljedeći kvartil.
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,Htio sam se pokazati pa sam skočio s krova kako bih impresionirala svoje prijatelje i slomila nogu.
I needed a lot of sex to feel satisfied in the relationship.,Trebalo mi je puno seksa da bih se osjećao zadovoljno u vezi.
I wanted to punch them so hard.,Htio sam ih tako jako udariti.
"I would never sit on the bed in my day clothes, only in my pyjamas.","Nikada ne bih sjedila na krevetu u dnevnoj odjeći, samo u pidžami."
I like to spend quality time with my friends.,Volim kvalitetno provoditi vrijeme sa svojim prijateljima.
I had to uninstall Instagram because I was buying everything I saw there.,Morao sam deinstalirati Instagram jer sam tamo kupovao sve što sam vidio.
I always feel frustrated when I'm not in charge of a large project.,Uvijek se osjećam frustrirano kad nisam zadužen za veliki projekt.
I should visit the fortune teller again.,Trebao bih opet posjetiti proroka.
I always wanted to have a big family and take care of it.,Uvijek sam željela imati veliku obitelj i brinuti se o njoj.
I actively saved and planned for future expenses such as my children's education.,Aktivno sam štedio i planirao buduće troškove poput obrazovanja moje djece.
I had no doubt in my mind that I belonged in the spotlight.,U glavi nisam sumnjao da pripadam centru pažnje.
"I've been told that I'm annoyingly childish, but I don't care.","Rečeno mi je da sam uznemirujuće djetinjasta, ali nije me briga."
I always prefered natural products for my skin.,Uvijek sam preferirala prirodne proizvode za svoju kožu.
I'm sore because I was lifting heavy weights yesterday.,Bolna sam jer sam jučer dizala teške utege.
"I attempted to fix a broken appliance, but my technical skills were weak.","Pokušao sam popraviti pokvareni uređaj, ali moje tehničke vještine bile su slabe."
I enjoyed playing the board game.,Uživao sam igrati igru na ploči.
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,Morao sam držati svog 30-kilogramskog pitbula u naručju jer se bojao pilića.
I wanted to live freely.,Želio sam živjeti slobodno.
I guess I was just too weak to get promoted.,Pretpostavljam da sam bio preslab da bih bio unaprijeđen.
I am competent.,Ja sam kompetentan.
My gym membership ended yesterday and I had to renew it.,Članstvo u teretani mi je jučer završilo i morao sam ga obnoviti.
"I couldn't find my phone, so I started to cry.","Nisam mogao pronaći telefon, pa sam počeo plakati."
I am very confident.,Vrlo sam siguran.
I hated when they started talking about the flat Earth.,Mrzio sam kad su počeli govoriti o ravnoj Zemlji.
I don't like random actions with no plan.,Ne volim slučajne akcije bez plana.
It makes me feel incompetent when others do not obey my commands.,Osjećam se nesposobnim kada drugi ne poštuju moje zapovijedi.
I spent the whole weekend lying in front of the TV.,Cijeli vikend sam proveo ležeći ispred televizora.
I like to solve problems and look for creative solutions.,Volim rješavati probleme i tražiti kreativna rješenja.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Svima se na sastanku obratio njihov akademski naziv osim mene iako sam i ja liječnik, ali sam ipak odlučio da ih ne ispravim."
"I don't like to pick flowers, I feel sorry for them.","Ne volim brati cvijeće, žao mi je."
I have always motivated those around me to not be afraid to speak up.,Uvijek sam motivirao ljude oko sebe da se ne boje govoriti.
I didn't want my lover to hurt me.,Nisam htio da me moj ljubavnik povrijedi.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Postigao sam toliko ciljeva, ali nisam nikome rekao da se nitko ne bi osjećao ugroženim od mene."
I've never had a problem with public speaking.,Nikad nisam imao problema s javnim govorom.
I like to race with others because it motivates me to achieve better results.,Volim se utrkivati s drugima jer me motivira za postizanje boljih rezultata.
I was so angry that the beauty salon was closed.,Bio sam toliko ljut što je salon ljepote bio zatvoren.
Why would I need to talk about my feelings?,Zašto bih trebao govoriti o svojim osjećajima?
I did not listen to them because I knew I was right.,Nisam ih slušao jer sam znao da sam u pravu.
I signed up for a ballet class to increase my core strenght and balance.,Prijavio sam se na sat baleta kako bih povećao svoju osnovnu snagu i ravnotežu.
I never lacked courage.,Nikad mi nije nedostajalo hrabrosti.
I could not decide so I just went with their idea.,Nisam se mogao odlučiti pa sam samo krenuo s njihovom idejom.
I like to read a lot of non-fiction books.,Volim čitati puno nefiktivnih knjiga.
I've always considered sex to be the alpha and omega of any relationship.,Uvijek sam smatrao seks alfa i omega svake veze.
I never trusted in monogamy.,Nikad nisam vjerovao u monogamiju.
"I would have rested, but the house needed a clean-up.","Odmorila bih se, ali kuća je trebala čišćenje."
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Preuzeo sam inicijativu da naučim o različitim kulturama i perspektivama, proširujući svoju empatiju i razumijevanje ljudi iz različitih sredina."
"As the executive director of this company, I take the most important decisions regarding our future.",Kao izvršni direktor ove tvrtke donosim najvažnije odluke u vezi s našom budućnošću.
I did not have enough strength to swim across the lake and had to return.,Nisam imao dovoljno snage da plivam preko jezera i morao sam se vratiti.
I asked for more samples of the face cream.,Tražio sam još uzoraka kreme za lice.
I always played by the rules.,Uvijek sam igrao po pravilima.
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Uvjeren sam da ako ne idem na posao na isti način, to bi mi donijelo lošu sreću."
"If I broke the rules, I couldn't expect others to follow them.","Ako sam prekršio pravila, nisam mogao očekivati da će ih drugi slijediti."
I always knew how to deal with people.,Uvijek sam znao kako se nositi s ljudima.
I was always prone to impulse purchases.,Uvijek sam bio sklon impulsivnim kupnjama.
I knew how to save money.,Znao sam kako uštedjeti novac.
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Kada sam se bavio sportom, smatrao sam izazovom baciti loptu daleko zbog nedostatka snage gornjeg dijela tijela."
I like seeing naked bodies.,Volim vidjeti gola tijela.
When I saw the baby I could not contain my excitement.,"Kad sam vidio bebu, nisam mogao obuzdati svoje uzbuđenje."
I like to take risks and pursue new opportunities.,Volim riskirati i tražiti nove prilike.
I could easily recall that mathematical formula off the top of my head.,Lako sam se mogao sjetiti te matematičke formule s vrha glave.
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Očekuje se da ću dati prioritet potrebama obitelji nad osobnim željama, pa nisam kupio taj telefon."
"I didn't take that job, because my partner was against it.","Nisam prihvatio taj posao, jer je moj partner bio protiv toga."
I inspired my colleagues to strive for excellence and teamwork.,Inspirirao sam svoje kolege da teže izvrsnosti i timskom radu.
"I was extremely fast, my physical strength and explosive power propelled me to victory","Bio sam izuzetno brz, moja fizička snaga i eksplozivna snaga doveli su me do pobjede"
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,Bavio sam se otvorenim i neosuđujućim razgovorima s pojedincima koji su imali različita mišljenja ili uvjerenja.
I never stressed much.,Nikad nisam puno stresao.
I brought a lot of investment into the company.,Unio sam puno ulaganja u tvrtku.
"I like people, so I think I would be a great interpreter.","Volim ljude, pa mislim da bih bio sjajan prevoditelj."
I am the manager of this company.,Ja sam menadžer ove tvrtke.
I was screaming when they hit that car.,Vrištao sam kad su udarili u taj auto.
I never worry about what others think.,Nikad se ne brinem o tome što drugi misle.
"There is no shame in having varied sexual life, I took pride in it when I was young.","Nema sramote imati raznolik seksualni život, bio sam ponosan na to kad sam bio mlad."
The hike was not hard but still took a lot of my energy.,"Pješačenje nije bilo teško, ali mi je ipak oduzeo puno energije."
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,Ostao sam budan cijelu noć brinući se o razgovoru za posao iako sam znao da nije važno spavam li ili ne.
I miss company - I wish I had a friend here.,Nedostaje mi društvo - volio bih da imam prijatelja ovdje.
I preferred cleaning the house and not going out.,Radije sam čistio kuću i ne izlazim van.
"I made the cake, but didn't eat it to stay slim.","Napravio sam tortu, ali nisam je pojela da bih ostala vitka."
I was never afraid of heights.,Nikad se nisam bojao visine.
