from,to
Nothing can make me happier than knowing that my family is fed and cleaned.,"Nic mě nemůže udělat šťastnějším než vědět, že moje rodina je nakrmená a uklizená."
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",S každým úderem pádla jsem poháněl kajak řítícími se peřejemi.
I like to have responsibility for large projects.,Rád mám zodpovědnost za velké projekty.
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Nadměrně jsem se omlouval i za drobné chyby nebo domnělé nedostatky, neustále jsem hledal ověření a vyhýbal se konfliktům."
I should not have argued with them.,Neměl jsem se s nimi hádat.
I felt randomly aroused when I saw a sexy body.,"Cítil jsem se náhodně vzrušený, když jsem viděl sexy tělo."
"When my neighbor’s house was on fire, I immediately ran to her apartment.","Když hořel dům mé sousedky, okamžitě jsem běžel do jejího bytu."
I could not decide based just on my gut feeling.,Nemohl jsem se rozhodnout jen na základě svého vnitřního pocitu.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Nezvládl jsem svou žárlivost a skončil jsem tím, že jsem svého partnera obvinil z věcí, které neudělal."
I made sure everyone could see my sixpack.,"Ujistil jsem se, že všichni uvidí můj sixpack."
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Snažím se ukázat, že jsem empatický, aby se se mnou lidé nebáli mluvit o svých problémech."
I would never eat soup with a hair in it.,"Nikdy bych nejedl polévku, ve které by byl chlup."
I felt stressed so I went shopping.,"Cítil jsem se ve stresu, tak jsem šel nakupovat."
Friends often refer to me as a great cook.,Přátelé mě často označují za skvělého kuchaře.
I invited everyone to come over for dinner.,"Pozval jsem všechny, aby přišli na večeři."
This is nothing - you should have seen what I lifted yesterday.,"To nic - měl jsi vidět, co jsem včera zvedl."
I was CEO of a big company when I was just twenty years old.,"Když mi bylo pouhých dvacet let, byl jsem generálním ředitelem velké společnosti."
I have a lot of porn saved in my computer.,V počítači mám uloženo hodně porna.
I consulted a fact-checker.,Poradil jsem se s ověřovatelem faktů.
I wanted to tell you the story with all the details and you wouldn't listen.,Chtěl jsem ti říct ten příběh se všemi detaily a ty jsi mě neposlouchal.
I like porn.,Mám rád porno.
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Vznášel jsem se na kole vzduchem a užíval si vzrušujícího návalu rychlosti a vědomí, že moje fyzická síla mi umožňuje zdolat jakýkoli terén."
"Maybe if I prayed more, it would be better.","Možná, že kdybych se více modlil, bylo by to lepší."
I've always preferred to work physically.,Vždy jsem preferoval fyzickou práci.
"If I had to say one thing I wouldn’t go anywhere without, it would be rings.","Kdybych měl říct jednu věc, bez které bych nikam nešel, byly by to prsteny."
I've had my clothes tailored.,Nechal jsem si ušít oblečení na míru.
I relished the challenge of riding the untamed power of the ocean.,Užíval jsem si výzvu jízdy na nezkrotné síle oceánu.
"I wasn't afraid to ask for more money, because my services are worth it.","Nebál jsem se požádat o více peněz, protože moje služby za to stojí."
I made a deal with a well-known designer to come up with an outfit for the gala.,"Domluvila jsem se se známým návrhářem, že vymyslím outfit do gala."
"I like to buy from foreign e-shops, even though it is often more expensive.","Ráda nakupuji ze zahraničních e-shopů, i když je to často dražší."
I was ready to showcase my explosive power and speed.,Byl jsem připraven předvést svou výbušnou sílu a rychlost.
I rolled the giant concrete ball out of the way.,Odvalil jsem obří betonovou kouli z cesty.
I often conformed to others to please everyone.,"Často jsem se přizpůsoboval ostatním, abych se všem zalíbil."
I overreacted.,Reagoval jsem přehnaně.
I can't imagine eating off a stranger's plate.,Neumím si představit jíst z cizího talíře.
"I like making decisions based on hard data, not subjective feelings.","Rád se rozhoduji na základě tvrdých dat, ne subjektivních pocitů."
"I fried the meat, because that's how my partner likes it.","Maso jsem smažil, protože to tak má můj partner rád."
Making you happy is making me happy.,Dělat tě šťastným mě dělá šťastným.
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","I když jsem si koupil myčku, vždy nádobí vyndám a opláchnu vodou."
I organized a neighborhood barbecue.,Uspořádal jsem sousedské grilování.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Minulý měsíc jsem v práci podepsal lukrativní smlouvu, takže si konečně budeme moci dovolit nový dům."
I was looking for events that I could attend.,"Hledal jsem akce, kterých bych se mohl zúčastnit."
I've always got what I set out to get.,"Vždy jsem dostal to, co jsem si stanovil."
Let me lift that for you; I wouldn't be happy if something happened to you.,"Dovolte mi, abych to pro vás zvedl; Nebyl bych šťastný, kdyby se ti něco stalo."
"When I set my mind to something, I always stick with it.","Když si něco nastavím, vždy se toho držím."
I am determined to win this fight.,Jsem odhodlaný tento boj vyhrát.
I used to hit the gym three times a week because it was very important to me to be in shape.,"Chodil jsem do posilovny třikrát týdně, protože pro mě bylo velmi důležité být ve formě."
I avoided cracks on the sidewalk to avoid bad luck.,"Vyhýbal jsem se trhlinám na chodníku, abych se vyhnul smůle."
Are you sure you are strong enough?,"Jsi si jistý, že jsi dost silný?"
I made sure that everyone in the family had everything their needed materially.,"Dbal jsem na to, aby každý v rodině měl po materiální stránce vše, co potřeboval."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Doručovatel nebyl schopen balík odnést, tak jsem se zastavil, abych mu pomohl."
I washed the dishes.,Umyl jsem nádobí.
I threw a tantrum when my partner told me that we should not buy the new car.,"Vztekl jsem, když mi můj partner řekl, že bychom neměli kupovat nové auto."
I got a job as a trainer at a gym.,Dostal jsem práci jako trenér v posilovně.
"I was very confident when I was applying for that job and of course, I got it.","Když jsem se ucházel o tu práci, byl jsem si velmi jistý a samozřejmě jsem ji dostal."
I am happy when I lie down in a fragrant bed in the evening.,"Mám radost, když si večer lehnu do voňavé postele."
"They want me to show emotion, but I’ve never done that before.","Chtějí, abych ukázal emoce, ale to jsem ještě nikdy neudělal."
"Tell me when I'll be talking too much, I'm way too talkative.","Řekni mi, když budu moc mluvit, jsem příliš upovídaný."
I liked to be a teacher.,Rád jsem byl učitelem.
Could you cook something?,Mohl bys něco uvařit?
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Cítil jsem, že nejsem dost dobrý, a tak jsem na ten pracovní pohovor nakonec nešel, přestože potřebnou kvalifikaci i zkušenosti mám."
I worked hard for the betterment of our family's financial situation.,Tvrdě jsem pracoval na zlepšení finanční situace naší rodiny.
I strived to create additional income for our family's needs and expenses.,Snažil jsem se vytvořit další příjmy pro potřeby a výdaje naší rodiny.
I knew I had to surround myself with educated people.,"Věděl jsem, že se musím obklopit vzdělanými lidmi."
I tried so hard and it was for nothing because my kids were always dirty.,"Tolik jsem se snažil a bylo to k ničemu, protože moje děti byly vždycky špinavé."
I had such a terrible muscle pain after just lifting the chairs.,Už po zvednutí židlí mě strašně bolely svaly.
I had to think about every aspect of such an investment.,Musel jsem přemýšlet o každém aspektu takové investice.
Why didn't you stop acting so childish?,Proč jste se nepřestal chovat tak dětinsky?
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Litinové pánve byly příliš těžké na práci, takže jsem musel přejít na nerezové."
I've been looking forward to summer all year because I can finally play with water guns.,"Celý rok jsem se těšil na léto, protože si konečně můžu hrát s vodními pistolemi."
I started a mentorship academy for young people.,Založil jsem mentorskou akademii pro mladé lidi.
I like to cook vegan meals.,Rád vařím veganská jídla.
I did not care that the swimming pool was for children only.,"Bylo mi jedno, že bazén byl pouze pro děti."
I've never been to a club because I'm embarrassed to dance in front of others.,"Nikdy jsem nebyl v klubu, protože se stydím tančit před ostatními."
I offered to carry their suitcases.,"Nabídl jsem jim, že jim ponesu kufry."
I preferred feelings over rational arguments.,Dával jsem přednost pocitům před racionálními argumenty.
"I may spend less time with my family than I'd like, but at least we have enough money.","Možná trávím se svou rodinou méně času, než bych chtěl, ale aspoň máme dost peněz."
I signed up for a ballet class to increase my core strenght and balance.,"Přihlásil jsem se na kurz baletu, abych zvýšil svou základní sílu a rovnováhu."
I would never lend my clothes to someone because it's unhygienic.,"Nikdy bych své oblečení nikomu nepůjčila, protože je to nehygienické."
I have always been able to assess a situation well.,Vždy jsem dokázal dobře vyhodnotit situaci.
"I lifted it, but then my back hurt.","Zvedl jsem to, ale pak mě bolela záda."
"I attempted to fix a broken appliance, but my technical skills were weak.","Pokusil jsem se opravit rozbité zařízení, ale mé technické dovednosti byly slabé."
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Chtěl jsem se předvést, tak jsem skočil ze střechy, abych udělal dojem na své přátele, a zlomil si nohu."
"I couldn't find my phone, so I started to cry.","Nemohl jsem najít svůj telefon, tak jsem začal brečet."
I like seeing naked bodies.,Rád vidím nahá těla.
"Nothing can change my mind, I am absolutely sure that I am right.","Nic nemůže změnit můj názor, jsem si naprosto jistý, že mám pravdu."
I inspired my colleagues to strive for excellence and teamwork.,Inspiroval jsem své kolegy ke snaze o dokonalost a týmovou práci.
I was so happy I was blinded by joy.,"Byl jsem tak šťastný, že jsem byl oslepen radostí."
I wanted to punch them so hard.,Chtěl jsem je tak silně praštit.
I warned them that my punch is powerful.,"Varoval jsem je, že můj úder je silný."
I spent the whole weekend lying in front of the TV.,Celý víkend jsem ležel u televize.
I never trusted in monogamy.,Nikdy jsem nevěřil v monogamii.
"I found a kitten on the street, so I took it home.","Našel jsem na ulici kotě, tak jsem si ho vzal domů."
"I like weightlifting, it's my favourite sport.","Vzpírání mám rád, je to můj oblíbený sport."
I'm ready to fight for justice.,Jsem připraven bojovat za spravedlnost.
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Když jsem hrál sport, bylo pro mě obtížné házet míčem daleko kvůli nedostatku síly horní části těla."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Očekává se ode mě, že upřednostním potřeby rodiny před osobními touhami, takže jsem si ten telefon nekoupil."
I set the goals for the next quartile.,Stanovil jsem si cíle pro další kvartil.
I like to solve problems and look for creative solutions.,Rád řeším problémy a hledám kreativní řešení.
I never lacked courage.,Odvaha mi nikdy nechyběla.
I am very confident.,Jsem velmi sebevědomý.
I harnessed my physical strength to conquer the challenging climb.,"Využil jsem své fyzické síly, abych zdolal náročný výstup."
"I've been told that I'm annoyingly childish, but I don't care.","Bylo mi řečeno, že jsem protivně dětinský, ale je mi to jedno."
I like to spend quality time with my friends.,Rád trávím kvalitní čas se svými přáteli.
I knew how to save money.,"Věděl jsem, jak ušetřit peníze."
I was always prone to impulse purchases.,Vždy jsem měl sklony k impulzivním nákupům.
I could easily jump with a parachute.,Klidně jsem mohl skákat s padákem.
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Jsem přesvědčený, že kdybych nechodil do práce stejnou cestou, přineslo by mi to smůlu."
I did not have enough strength to swim across the lake and had to return.,Neměl jsem dost sil přeplavat jezero a musel jsem se vrátit.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Dosahoval jsem tolika cílů, ale nikomu jsem to neřekl, aby se nikdo necítil mnou ohrožen."
I always felt happiest when leading others.,"Vždy jsem se cítil nejšťastnější, když jsem vedl ostatní."
I always feel frustrated when I'm not in charge of a large project.,"Vždy se cítím frustrovaný, když nemám na starosti velký projekt."
I did not listen to them because I knew I was right.,"Neposlouchal jsem je, protože jsem věděl, že mám pravdu."
I'm very goal-oriented.,Jsem hodně cílevědomý.
I always wanted to have a big family and take care of it.,Vždycky jsem chtěla mít velkou rodinu a starat se o ni.
I have always motivated those around me to not be afraid to speak up.,"Vždy jsem své okolí motivoval, aby se nebálo mluvit."
I would never skip a daily shower.,Nikdy bych nevynechal každodenní sprchu.
"I would have rested, but the house needed a clean-up.","Odpočinul bych si, ale dům potřeboval uklidit."
"I don’t like to pick flowers, I feel sorry for them.","Nerad trhám květiny, je mi jich líto."
I could not decide so I just went with their idea.,"Nemohl jsem se rozhodnout, tak jsem prostě šel s jejich nápadem."
"Everybody expected me to be the first, and I was.","Všichni očekávali, že budu první, a to jsem byl."
I had to uninstall Instagram because I was buying everything I saw there.,"Musel jsem odinstalovat Instagram, protože jsem kupoval všechno, co jsem tam viděl."
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Musel jsem držet svého 30kilového pitbula v náručí, protože se bál slepic."
"As the executive director of this company, I take the most important decisions regarding our future.",Jako výkonný ředitel této společnosti přijímám ta nejdůležitější rozhodnutí týkající se naší budoucnosti.
I'm looking forward to seeing how tanned I'll be in the summer.,"Těším se, jak budu v létě opálená."
I consistently practiced personal hygiene habits.,Důsledně jsem dodržoval osobní hygienické návyky.
I’m sore because I was lifting heavy weights yesterday.,"Bolí mě to, protože jsem včera zvedal těžké váhy."
I don't like random actions with no plan.,Nemám rád náhodné akce bez plánu.
I like that I made a lot of new friends at that party.,"Líbí se mi, že jsem na té párty poznal spoustu nových přátel."
"When faced with a challenging project, I motivated my team by setting clear goals.","Když jsem stál před náročným projektem, motivoval jsem svůj tým stanovením jasných cílů."
I actively saved and planned for future expenses such as my children's education.,"Aktivně jsem šetřil a plánoval budoucí výdaje, jako je vzdělání mých dětí."
I always prefered natural products for my skin.,Na pleť jsem vždy preferovala přírodní produkty.
I could easily recall that mathematical formula off the top of my head.,Ten matematický vzorec jsem si snadno vybavil z hlavy.
"I vacuum every day, I guess I’m addicted to it.","Vysávám každý den, asi jsem na tom závislá."
I hated when they started talking about the flat Earth.,"Nenáviděl jsem, když začali mluvit o ploché Zemi."
I never had a problem with hard work.,Nikdy jsem neměl problém s tvrdou prací.
My partner left me alone with my kids and didn't told me what should I do with them,"Můj partner mě nechal samotnou s mými dětmi a neřekl mi, co s nimi mám dělat"
I guess I was just too weak to get promoted.,"Asi jsem byl příliš slabý na to, abych dostal povýšení."
"I would never sit on the bed in my day clothes, only in my pyjamas.","Nikdy bych si nesednul na postel v denním oblečení, pouze v pyžamu."
It makes me feel incompetent when others do not obey my commands.,"Cítím se neschopný, když ostatní neposlouchají mé příkazy."
"I had to think for a long time, but my instincts were right.","Musel jsem dlouho přemýšlet, ale můj instinkt byl správný."
I needed a lot of sex to feel satisfied in the relationship.,"Potřeboval jsem hodně sexu, abych se ve vztahu cítil spokojeně."
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Všichni na setkání byli oslovováni akademickým titulem kromě mě, i když jsem také lékař, ale přesto jsem se rozhodl je neopravovat."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Moje rande naslepo se mi nelíbilo, ale rozhodl jsem se zůstat až do konce večeře, abych byl zdvořilý."
I organized a dinner party at my place.,Uspořádal jsem u mě večeři.
I like to take risks and pursue new opportunities.,Rád riskuji a hledám nové příležitosti.
I didn't want my lover to hurt me.,"Nechtěla jsem, aby mi můj milenec ublížil."
I am able to deal successfully with hard situations.,Jsem schopen úspěšně řešit těžké situace.
"I was too scared to say what I'm thinking, so I stay quiet.","Bál jsem se říct, co si myslím, tak jsem mlčel."
I asked for more samples of the face cream.,Požádal jsem o další vzorky krému na obličej.
I always knew how to deal with people.,"Vždycky jsem věděl, jak jednat s lidmi."
"I didn't take that job, because my partner was against it.","Tu práci jsem nevzal, protože můj partner byl proti."
"If I broke the rules, I couldn't expect others to follow them.","Pokud jsem pravidla porušil, nemohl bych očekávat, že je budou ostatní dodržovat."
I am competent.,jsem kompetentní.
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Moje vysoká sexuální touha mě mohla učinit náchylnou k impulzivním rozhodnutím, když jsem byl mladší."
Why would I need to talk about my feelings?,Proč bych měl mluvit o svých pocitech?
I've always considered sex to be the alpha and omega of any relationship.,Vždy jsem považoval sex za alfu a omegu každého vztahu.
I came here to the brothel to have a little fun.,Přišel jsem se sem do nevěstince trochu pobavit.
I like to read a lot of non-fiction books.,Rád čtu spoustu knih z literatury faktu.
I like to drive fast in my sports car.,Rád jezdím rychle ve svém sportovním autě.
I could not keep my mouth shut and just told the secret to everyone anyways.,Nemohl jsem držet jazyk za zuby a stejně jsem to tajemství všem řekl.
I donated my wealth to charity.,Svůj majetek jsem věnoval na charitu.
When I saw the baby I could not contain my excitement.,"Když jsem uviděl dítě, nemohl jsem potlačit své vzrušení."
I wanted to live freely.,Chtěl jsem žít svobodně.
I like watching detective TV shows.,Rád se dívám na televizní detektivky.
I had no doubt in my mind that I belonged in the spotlight.,"Nepochyboval jsem o tom, že patřím do záři reflektorů."
I always played by the rules.,Vždycky jsem hrál podle pravidel.
I should visit the fortune teller again.,Měl bych znovu navštívit kartářku.
"I had so much laundry to do, but it had to be done.","Měl jsem tolik prádla, ale musel jsem to udělat."
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Převzal jsem iniciativu, abych se dozvěděl o různých kulturách a perspektivách, rozšířil jsem svou empatii a porozumění lidem z různých prostředí."
I was very irresponsible.,Byl jsem velmi nezodpovědný.
I've never had a problem with public speaking.,Nikdy jsem neměl problém s vystupováním na veřejnosti.
I was so angry that the beauty salon was closed.,"Byla jsem tak naštvaná, že byl kosmetický salon zavřený."
I enjoyed playing the board game.,Bavilo mě hrát deskovou hru.
I was hoping that we could go to my place after the party.,"Doufal jsem, že bychom po večírku mohli jít ke mně."
I like to race with others because it motivates me to achieve better results.,"Rád závodím s ostatními, protože mě to motivuje k lepším výsledkům."
I am very grateful for the life I have been blessed to live.,"Jsem velmi vděčný za život, který jsem měl požehnání žít."
"I could never have a dog, I couldn’t stand the hair.","Nikdy jsem nemohla mít psa, nemohla jsem vystát vlasy."
"I don't wait for new opportunities, I create them myself.","Nečekám na nové příležitosti, sám si je vytvářím."
"I would never allow anyone else to drive my car, I think nobody would be better driven than I am.","Nikdy bych nedovolil, aby někdo jiný řídil moje auto, myslím, že s nikým by se neřídilo lépe než se mnou."
I was never afraid of heights.,Nikdy jsem se nebál výšek.
I did not even need help with assembling the furniture.,Nepotřeboval jsem ani pomoc s montáží nábytku.
I've started rewarding people for their extra work.,Začal jsem odměňovat lidi za jejich práci navíc.
I took my nephew to the lake and we fed the swans.,Vzal jsem svého synovce k jezeru a nakrmili jsme labutě.
I took a course in critical thinking.,Absolvoval jsem kurz kritického myšlení.
I have always been admired by my friends and family for my looks.,Přátelé a rodina mě vždy obdivovali pro můj vzhled.
I never stressed much.,Nikdy jsem se moc nestresoval.
I am the manager of this company.,Jsem jednatelem této společnosti.
I was told not to go to an Islamic country alone under any circumstances.,"Bylo mi řečeno, abych za žádných okolností nejezdil do islámské země sám."
I always did my homework on time.,Domácí úkoly jsem dělal vždy včas.
I never worry about what others think.,"Nikdy se nestarám o to, co si myslí ostatní."
"I shouldn't be so loud, because people don't like it.","Neměl bych být tak hlasitý, protože to lidi nemají rádi."
I was never satisfied with how I look.,"Nikdy jsem nebyl spokojený s tím, jak vypadám."
I was being silly.,Byl jsem hloupý.
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Ve své staré práci mi nebylo dovoleno nosit takové oblečení, mysleli by si, že odhalují příliš mnoho."
I’m addicted to sex.,Jsem závislý na sexu.
I am good at socialising.,Jsem dobrý v socializaci.
I was happy when everything was perfectly cleaned.,"Byla jsem ráda, když bylo vše dokonale uklizeno."
I left my business card at your office.,Nechal jsem svou vizitku ve vaší kanceláři.
I was chosen to be the interim team leader.,Byl jsem vybrán jako dočasný vedoucí týmu.
Do you think I am strong enough?,"Myslíte si, že jsem dost silný?"
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,"Zapojoval jsem se do otevřených a neodsuzujících rozhovorů s jednotlivci, kteří měli odlišné názory nebo přesvědčení."
I like to take long baths with essential oils and salt.,Ráda si dělám dlouhé koupele s éterickými oleji a solí.
I loved my body.,Miloval jsem své tělo.
"As the leader, I took charge of the team, guiding them towards success with my strategic vision and decision-making skills.",Jako vedoucí jsem převzal vedení týmu a vedl jsem je k úspěchu pomocí své strategické vize a rozhodovacích schopností.
I ordered the meal today.,Dnes jsem si objednal jídlo.
I always carried wet napkins with me.,Vždy jsem s sebou nosila vlhčené ubrousky.
I was so angry I was screaming into my pillow.,"Byla jsem tak naštvaná, že jsem křičela do polštáře."
I miss company - I wish I had a friend here.,Chybí mi společnost – přál bych si tu mít přítele.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Zůstal jsem vzhůru celou noc a dělal jsem si starosti s přijímacím pohovorem, i když jsem věděl, že nezáleží na tom, jestli spím nebo ne."
"I enjoyed sex and was ready to have it anytime, anywhere.",Užíval jsem si sex a byl jsem připraven ho mít kdykoli a kdekoli.
I have had so many relationships that I could write a book about it.,"Měl jsem tolik vztahů, že bych o tom mohl napsat knihu."
I bought the Valentine's Day gift in a sexshop.,Valentýnský dárek jsem koupila v sexshopu.
I like to clean the house when nobody's home.,"Rád uklízím dům, když nikdo není doma."
I got invited to a model casting.,Dostal jsem pozvání na casting modelů.
I tried to act confident in order to motivate my team.,"Snažil jsem se působit sebevědomě, abych motivoval svůj tým."
Do you think I'm friendy?,"Myslíš, že jsem kamarád?"
I enjoyed the confidence boost that came from receiving compliments about my good looks.,"Užíval jsem si zvýšení sebevědomí, které pocházelo z přijímání komplimentů o mém dobrém vzhledu."
I am so obsessed with hygiene that I even wash chicken eggs.,"Jsem tak posedlá hygienou, že dokonce umývám slepičí vejce."
I finally saved the company.,Nakonec jsem firmu zachránil.
"I like to wear gold accessories, silver is not for me.","Ráda nosím zlaté doplňky, stříbro pro mě není."
The hike was not hard but still took a lot of my energy.,"Túra nebyla náročná, ale i tak mi vzala spoustu energie."
I loved sports when I was younger.,"Když jsem byl mladší, miloval jsem sport."
"I painted my room, but then I slept for twelve hours straight.","Vymaloval jsem si pokoj, ale pak jsem spal dvanáct hodin v kuse."
"As a leader, I'm expected to be in charge of difficult decisions.","Od lídra se ode mě očekává, že budu mít na starosti obtížná rozhodnutí."
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","Byl jsem přirozený talent, okamžitě jsem se stal nejlepším bruslařem ve své třídě poté, co jsem si poprvé nasadil brusle."
I invited my partner to the cinema.,Pozval jsem partnera do kina.
I was screaming when they hit that car.,"Křičel jsem, když narazili do toho auta."
I am open to different experimentation in the field of sex.,Jsem otevřený různým experimentům v oblasti sexu.
"There is no shame in having varied sexual life, I took pride in it when I was young.","Není žádná ostuda mít pestrý sexuální život, byl jsem na to hrdý, když jsem byl mladý."
I initiated a conversation with a neighbor who was going through a difficult time.,"Zahájil jsem rozhovor se sousedem, který procházel těžkým obdobím."
I calmly assessed the traffic situation and chose an alternate route to avoid getting stuck.,"V klidu jsem zhodnotil dopravní situaci a zvolil náhradní trasu, abych neuvízl."
"I couldn't show them my real emotions, it'd be a sign of weakness.","Nemohl jsem jim ukázat své skutečné emoce, bylo by to znamení slabosti."
"I didn't believe them, because they based their opinions on gossip.","Nevěřil jsem jim, protože své názory zakládali na pomluvách."
"My friend really inspires everyone around me, such a leader.","Můj přítel opravdu inspiruje všechny kolem mě, takový vůdce."
I would never go out without being properly dressed.,"Nikdy bych nevyšel ven, aniž bych byl správně oblečený."
I preferred cleaning the house and not going out.,Raději jsem uklízel dům a nevycházel ven.
I made sure my children went to the best school.,"Ujistil jsem se, že moje děti budou chodit do nejlepší školy."
I effortlessly lifted the weight above my head.,Bez námahy jsem zvedl váhu nad hlavu.
I don't like to talk about my feeling at all.,Vůbec nerada mluvím o svých pocitech.
I hated that there was no mirror there because I didn't know how I looked.,"Nenáviděl jsem, že tam nebylo zrcadlo, protože jsem nevěděl, jak vypadám."
I am confident with my body.,Jsem si jistý svým tělem.
I went skydiving with my friends.,Šel jsem se skydivingem se svými přáteli.
I never had a problem with making new friends.,Nikdy jsem neměl problém s navazováním nových přátel.
"When I saw a woman being beaten in the street, I immediately ran there.","Když jsem viděl na ulici bitou ženu, okamžitě jsem tam běžel."
"I'm directive at work, and caring at home.",V práci jsem direktivní a doma pečuji.
"Since I started to play football, I have stronger legs.","Od té doby, co jsem začal hrát fotbal, mám silnější nohy."
I brought a lot of investment into the company.,Přinesl jsem do společnosti mnoho investic.
I like it when I see that I have helped someone.,"Mám rád, když vidím, že jsem někomu pomohl."
I would never leave home without making sure that I look presentable.,"Nikdy bych neopustil domov, aniž bych se ujistil, že vypadám reprezentativně."
"I tried to be friendly, although they didn't want to chat.","Snažil jsem se být přátelský, i když si nechtěli povídat."
I used to feel some very bad vibes or energies in this room.,V této místnosti jsem cítil velmi špatné vibrace nebo energie.
"I like people, so I think I would be a great interpreter.","Mám rád lidi, takže si myslím, že bych byl skvělý tlumočník."
I loved this house the second I saw it.,"Miloval jsem tento dům hned, jak jsem ho viděl."
"Don't worry about my credentials, I am a professional.","Nebojte se o mé pověření, jsem profesionál."
I could not resist buying that bag even though it was over my budget.,"Nemohl jsem odolat a koupit si tu tašku, i když to bylo nad můj rozpočet."
I handed out Christmas bonuses at the company.,Ve firmě jsem rozdával vánoční prémie.
"I was extremely fast, my physical strength and explosive power propelled me to victory","Byl jsem extrémně rychlý, moje fyzická síla a výbušná síla mě hnaly k vítězství"
Did you change the oil in our car?,Měnili jste olej v našem autě?
I am happiest when surrounded by people.,"Jsem nejšťastnější, když jsem obklopený lidmi."
I lacked the confidence to get promoted.,Chybělo mi sebevědomí na povýšení.
It would be great if I could be a kid forever.,"Bylo by skvělé, kdybych mohl být navždy dítětem."
I became a CEO when I was only thirty years old.,"Generálním ředitelem jsem se stal, když mi bylo pouhých třicet let."
I kept my clothes and linens clean and organized,Své oblečení a prádlo jsem udržoval čisté a organizované
"I didn't know what to do, because I couldn't defend myself.","Nevěděl jsem, co mám dělat, protože jsem se nemohl bránit."
There was always something to do at home so I did it.,"Doma bylo pořád co dělat, tak jsem to udělal."
I’m simply the best.,jsem prostě nejlepší.
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Moje pokožka byla jemná a světlá, rty plné a vlasy husté, věděl jsem, že vypadám dobře."
I got a henna tattoo while on vacation.,Na dovolené jsem si nechal udělat tetování hennou.
I decided to buy an album and collect stickers.,Rozhodl jsem se koupit album a sbírat nálepky.
I spent time volunteering at a local hospital.,Strávil jsem čas jako dobrovolník v místní nemocnici.
I've decided to sort my wardrobe twice a year and give things to charity.,"Rozhodla jsem se, že si dvakrát do roka protřídím šatník a dám věci na charitu."
My gym membership ended yesterday and I had to renew it.,Včera mi skončilo členství v posilovně a musel jsem si ho obnovit.
"I was popular, because I always looked good.","Byl jsem oblíbený, protože jsem vždycky vypadal dobře."
"I made the cake, but didn't eat it to stay slim.","Dort jsem udělala, ale nesnědla jsem ho, abych zůstala štíhlá."
I always did it as well as possible.,"Vždy jsem to dělal, jak nejlépe to šlo."
I like hunting.,Mám rád lov.
I am very active in my neighbourhood community.,Jsem velmi aktivní ve své sousedské komunitě.
I ensured a strong financial foundation for my family's long-term goals.,Zajistil jsem pevný finanční základ pro dlouhodobé cíle své rodiny.
In elementary school I competed in several disciplines.,Na základní škole jsem soutěžil v několika disciplínách.
"I didn't body-shame you, I was just commenting on the fact.","Nezahanbil jsem tě, jen jsem to komentoval."
"I could make sense of it, because the showed me a diagram.","Pochopil jsem to, protože mi ukázal diagram."
I chose to stay with my friend instead of going home alone.,"Rozhodl jsem se zůstat se svým přítelem místo toho, abych šel sám domů."
"I could afford to refuse the job, because I was sure other offers would quickly appear.","Mohl jsem si dovolit odmítnout práci, protože jsem si byl jistý, že se rychle objeví další nabídky."
People keep telling me that I'm a child in an adult body and I'm happy for that.,"Lidé mi pořád říkají, že jsem dítě v dospělém těle a jsem za to rád."
I did not feel any stage fright when I was supposed to perform.,"Necítil jsem žádnou trému, když jsem měl vystupovat."
I knocked on wood to counteract a negative statement.,"Zaklepal jsem na dřevo, abych vyvrátil negativní prohlášení."
"I navigated the labyrinth, undeterred by the lurking dangers.","Procházel jsem labyrintem, nenechal jsem se odradit číhajícími nebezpečími."
