from,to
"I've been told several times that I'm rude, but I don't think so.","Мне некалькі разоў казалі, што я грубы, але я так не лічу."
My family means a lot to me and therefore I feel responsible for making enough money for them.,"Мая сям'я шмат значыць для мяне, і таму я адчуваю адказнасць за тое, каб зарабляць для іх дастаткова грошай."
"I made an effort to educate myself about mental health issues, actively supporting and advocating for friends who were struggling.","Я прыклаў намаганні, каб даведацца пра праблемы псіхічнага здароўя, актыўна падтрымліваючы і абараняючы сяброў, якія змагаліся."
I picked some flowers to make my day more beautiful.,"Я сарваў некалькі кветак, каб зрабіць свой дзень прыгажэйшым."
I showcased my skills in front of the whole meeting room.,Я прадэманстраваў свае навыкі перад усёй залай.
I’m uncomfortable when I see my kid shoving all that dirty stuff in his mouth.,"Мне непрыемна, калі я бачу, як мой дзіця запіхвае ў рот усю гэтую брудную рэч."
I could not go without sex for more than a few days.,Я не мог абыходзіцца без сэксу больш за некалькі дзён.
I always enjoyed running.,Мне заўсёды падабалася бегаць.
"I can not lift this, it is too heavy.","Я не магу падняць гэта, гэта занадта цяжка."
"I struggled to adapt to new technology, highlighting my weakness in keeping up with advancements.","Я з цяжкасцю адаптаваўся да новых тэхналогій, падкрэсліваючы сваю слабасць у ісці ў нагу з дасягненнямі."
"Every time I get up, I have to open the window and make my bed.","Кожны раз, калі я ўстаю, я павінен адчыніць акно і засцілаць ложак."
I wanted the promotion very badly.,Я вельмі хацеў павышэння.
I never had issues with public speaking.,У мяне ніколі не было праблем з публічнымі выступамі.
"I didn't know if we'd be a good partners at the beginning of our relationship, I was only thinking about how we're good in bed.","Я не ведаў, ці будзем мы добрымі партнёрамі ў пачатку нашых адносін, я думаў толькі пра тое, наколькі мы добрыя ў ложку."
I hated the office job because I could not talk to people directly.,"Я ненавідзеў працу ў офісе, таму што не мог размаўляць з людзьмі наўпрост."
I received an award for the best team leader.,Я атрымаў узнагароду за лепшага кіраўніка калектыву.
I could seduce you so easily.,Я мог бы спакусіць цябе так лёгка.
I drove the kids to school.,Я вазіла дзяцей у школу.
"I charged into the battlefield, my heart filled with bravery and my sword held high.","Я кінуўся на поле бітвы, маё сэрца напоўнена адвагай і мой меч высока падняты."
I like to read to my kids before they go to sleep.,Я люблю чытаць сваім дзецям перад сном.
I worked out for almost two hours every other day.,Я працаваў амаль дзве гадзіны праз дзень.
I am a scientist.,Я вучоны.
"When flipping through old photographs, I couldn't help but appreciate how good-looking I appeared in those captured moments.","Гартаючы старыя фотаздымкі, я не магла не ацаніць, якой прыгожай я выглядала ў тыя моманты."
I would never allow my children to suffer deprivation.,Я б ніколі не дазволіў сваім дзецям пакутаваць ад пазбаўленняў.
"I don’t like to rely on others, I do things best on my own anyway.","Я не люблю спадзявацца на іншых, у любым выпадку лепш за ўсё раблю ўсё самастойна."
I was expecting a raise and I really got promoted.,"Я чакаў павышэння, і мяне сапраўды падвысілі."
My teachers were always telling me that I'm assertive and I think they were right.,"Мае настаўнікі заўсёды казалі мне, што я настойлівы, і я думаю, што яны мелі рацыю."
I could easily fight you.,Я мог бы лёгка змагацца з табой.
I ordered a lot of new board games.,Я замовіў шмат новых настольных гульняў.
I haven’t been on a proper shopping spree in a long time.,Я даўно не хадзіў па крамах.
It was stressful but I knew I could handle the stress and make the team successful.,"Гэта быў стрэс, але я ведаў, што змагу справіцца са стрэсам і зрабіць каманду паспяховай."
"I have always been into sexy underwear, laces and mesh.","Мне заўсёды падабалася сэксуальнае бялізну, карункі і сетка."
My friend could not be without sex for longer than two weeks.,Мой сябар не мог быць без сэксу больш за два тыдні.
I should have cleaned the floors more thoroughly.,Я павінен быў мыць падлогі больш старанна.
I don’t want to be financially dependent on anyone.,Я не хачу ні ад каго фінансава залежаць.
I am proud of my teamleading skills.,Я ганаруся сваімі навыкамі кіраўніка каманды.
I ate an entire tub of ice cream in one sitting to numb my emotions.,"Я з'еў цэлую ванну марожанага за адзін прысест, каб прыглушыць свае эмоцыі."
"I tried to say something but I was scared, so I stayed quiet.","Я паспрабаваў нешта сказаць, але спалохаўся, таму маўчаў."
"I like to talk openly with employees, I don’t have time to waste.","Я люблю адкрыта размаўляць з супрацоўнікамі, у мяне няма часу марнаваць."
I never struggled with making new friends.,Я ніколі не змагаўся з новымі сябрамі.
I'm way too emotional since that breakup.,Я занадта эмацыйны пасля таго разрыву.
I am very objective.,Я вельмі аб'ектыўны.
I always enjoyed martial arts.,Мне заўсёды падабаліся баявыя мастацтва.
"""This make no sense,"" I screamed.","""У гэтым няма сэнсу"", - закрычаў я."
"Wherever I went, my team followed me.","Куды б я ні пайшоў, мая каманда ішла за мной."
I’m so happy it makes me feel guilty.,"Я так шчаслівы, што гэта прымушае мяне адчуваць сябе вінаватым."
I vacuumed the entire floor.,Я прапыласосіў усю падлогу.
I enrolled in the voluntary military unit.,Я запісаўся ў добраахвотны ваенны атрад.
"Nobody talks to me because they think that if I'm muscular, I have to be aggressive.","Са мной ніхто не размаўляе, бо думаюць, што калі я мускулісты, то павінен быць агрэсіўным."
"I was told by the supervisor that my arguments are not supported well. I felt that they are, but I didn´t say a word.","Мне кіраўнік сказаў, што мае довады дрэнна падмацаваныя. Я адчуваў, што яны ёсць, але не сказаў ні слова."
I had endless energy when I was younger.,"Калі я быў маладзей, у мяне была бясконцая энергія."
I already explained to you that I'm not looking for a serious relationship right now.,"Я ўжо тлумачыў табе, што зараз я не шукаю сур'ёзных адносін."
Of course they did as I asked.,"Вядома, яны зрабілі, як я прасіў."
"I would never let my partner go to work in unironed clothes, that would be shameful.","Я б ніколі не адпусціў свайго партнёра на працу ў невыпрасаванай вопратцы, гэта было б сорамна."
I have always tried to create an inspiring vision of the future that motivates and inspires my team.,"Я заўсёды імкнуўся стварыць натхняльнае бачанне будучыні, якое матывуе і натхняе маю каманду."
I made sure my figure was perfect for the summer.,"Я пераканаўся, што мая фігура ідэальная для лета."
I called in sick for work so I could play the new videogame.,"Я захварэў на працу, каб пагуляць у новую відэагульню."
Is it okay that I peeked into my partner’s phone?,"Ці нармальна, што я зазірнуў у тэлефон партнёра?"
I like it when my parents appreciate how nicely I cleaned my room.,"Мне падабаецца, калі мае бацькі цэняць, як я добра прыбраў свой пакой."
I am competent at leading the company.,Я кампетэнтны ў кіраванні кампаніяй.
"After sex, I always fell asleep immediately even though my partner wants to talk with me.","Пасля сэксу я заўсёды адразу засынаю, нават калі мой партнёр хоча са мной пагаварыць."
I hosted a charity fundraiser.,Я арганізаваў дабрачынны збор сродкаў.
I like going to the club to find lovers.,"Мне падабаецца хадзіць у клуб, каб знайсці палюбоўнікаў."
I know I shouldn't cry when someone makes me angry.,"Я ведаю, што не павінен плакаць, калі хтосьці мяне злуе."
"I engaged in an intense sword fight, my physical strength and skill combining to create a mesmerizing display of power.","Я ўдзельнічаў у інтэнсіўным баі на мячах, мая фізічная сіла і майстэрства аб'ядналіся, каб стварыць зачаравальную дэманстрацыю моцы."
"When we broke up, I immediately bought a plane ticket and left the country.","Калі мы рассталіся, я адразу купіў білет на самалёт і з'ехаў з краіны."
I offered them a workshop on critical thinking.,Я прапанаваў ім семінар па крытычным мысленні.
I was feeling honoured to stay at home with a kids.,Я адчуваў гонар застацца дома з дзецьмі.
I am convinced that intuition never lies.,"Я перакананы, што інтуіцыя ніколі не хлусіць."
I have studied Japanese customs because I have dealings with the Japanese ambassador.,"Я вывучаў японскія звычаі, таму што маю справу з амбасадарам Японіі."
I won the caber toss competition in Scotland.,Я выйграў спаборніцтвы па кіданні кейбер у Шатландыі.
"They said, that I was the best listener in the whole world.","Казалі, што я лепшы слухач ва ўсім свеце."
"I know what I look like, so I've never been afraid to approach someone I like.","Я ведаю, як выглядаю, таму ніколі не баяўся падысці да таго, хто мне падабаецца."
I have always considered myself a leader.,Я заўсёды лічыў сябе лідэрам.
I was always thinking about sex.,Я ўвесь час думаў пра сэкс.
Cleaning is something I'm best in.,"Уборка - гэта тое, у чым я лепш за ўсё ўмею."
"I didn't insist, because they were in a difficult situation.","Я не настойваў, бо яны былі ў цяжкім становішчы."
I fought for that promotion so I could take you abroad.,"Я змагаўся за гэта павышэнне, каб вывезці вас за мяжу."
"I never doubted they'd pick me, because I am good at what I do.","Я ніколі не сумняваўся, што яны выберуць мяне, таму што я добры ў тым, што раблю."
"I adopted an animal at the zoo for a year, contributing to the funds for its care.","У заапарку я на год прыняла жывёлу, унёсшы ў фонды яе догляд."
I never have problem telling anybody anything straight to face.,У мяне ніколі не было праблем сказаць каму-небудзь што-небудзь прама ў вочы.
"Ever since I was a kid, I liked to dress nicely.",З дзяцінства мне падабалася прыгожа апранацца.
I think I am not smart enough to pursue a career in an area that would require me to be.,"Я лічу, што я недастаткова разумны, каб рабіць кар'еру ў сферы, якая патрабуе ад мяне."
"When I came there, I felt all eyes on me.","Калі я прыйшоў туды, я адчуў, што ўсе вочы на мяне."
"I can see that you are qualified, but wouldn't you want children in the near future?","Я бачу, што вы маеце кваліфікацыю, але ці не хочаце вы мець дзяцей у найбліжэйшай будучыні?"
I failed the endurance competition.,Я праваліў конкурс на цягавітасць.
I'm very explosive.,Я вельмі выбуховы.
"If I don't clean my ears after a shower, I'm uncomfortable.","Калі я не чышчу вушы пасля душа, мне непрыемна."
I was feeling down and could not work.,Я адчуваў сябе прыгнечаным і не мог працаваць.
"Through meditation, I learned how to deal with anger.",Дзякуючы медытацыі я навучыўся змагацца з гневам.
"I didn’t want them to feel bad, so I was quiet.","Я не хацеў, каб яны адчувалі сябе дрэнна, таму маўчаў."
I used deduction to arrive at a correct conclusion.,"Я выкарыстаў дэдукцыю, каб зрабіць правільны вывад."
I studied business management so I could lead my fathers company when he retires.,"Я вывучаў кіраванне бізнесам, каб я мог кіраваць кампаніяй майго бацькі, калі ён выйдзе на пенсію."
I woke up with huge circles under my eyes and that day I didn't go out.,Я прачнуўся з вялізнымі кругамі пад вачыма і ў той дзень не выходзіў.
I couldn’t handle it mentally and had to seek a professional help.,Я не мог справіцца з гэтым псіхічна і павінен быў звярнуцца па дапамогу да спецыяліста.
I could not finish the hike.,Я не мог скончыць паход.
I did not need your help.,Мне не патрэбна была твая дапамога.
I exaggerated my stories.,Я перабольшваў свае гісторыі.
"I was sure that I would win the match and I was right, they were no rivals for me.","Я быў упэўнены, што выйграю матч, і меў рацыю, яны для мяне не супернікі."
"I tried to move the furniture myself, but in the end, I had to call a moving company.","Я спрабаваў сам перавезці мэблю, але ў выніку прыйшлося выклікаць транспартную кампанію."
I signed up to volunteer at the fashion show.,Я запісалася валанцёрам на дэфіле.
I always decorated walls in school.,Я заўсёды ўпрыгожваў сцены ў школе.
I thoroughly wiped down and polished all surfaces in my living room.,Я старанна выцер і адпаліраваў усе паверхні ў сваёй гасцінай.
"When I was deciding between the two houses, I chose the one in the cleaner location.","Калі я выбіраў паміж двума дамамі, я выбраў той, які быў больш чыстым."
I've always been a reckless fighter.,Я заўсёды быў безразважным змагаром.
I helped cleaning up the whole forest path from garbage.,Я дапамагаў прыбіраць ад смецця ўсю лясную дарожку.
"I know I shouldn't based decisions on my emotions, but it's hard for me.","Я ведаю, што не павінен прымаць рашэнні на падставе сваіх эмоцый, але мне гэта цяжка."
"At first I was scared to start a company, but after a while I realised that it is not difficult to lead people.","Спачатку я баяўся ствараць кампанію, але праз некаторы час зразумеў, што кіраваць людзьмі нескладана."
I designed the entire machine.,Я распрацаваў усю машыну.
"I struggled to express my opinions and assert myself in a group discussion, feeling weak and uncertain about my own ideas.","Мне было цяжка выказаць сваё меркаванне і заявіць пра сябе ў групавой дыскусіі, адчуваючы слабасць і няўпэўненасць у сваіх ідэях."
Am I the only one who keeps looking around on my walk through the woods to see if anyone is following me?,"Няўжо я адзіны, хто ўвесь час азіраецца па баках падчас сваёй прагулкі па лесе, ці не сочыць хто за мной?"
I would always return home late at night because I worked two jobs to provide for my family.,"Я заўсёды вяртаўся дадому позна ўвечары, таму што працаваў на дзвюх працах, каб забяспечыць сваю сям'ю."
I learned how to make fire when I was very young.,"Я навучыўся разводзіць агонь, калі быў вельмі малым."
I stayed up until 3am watching my favourite streamer.,Я не спаў да 3 гадзін ночы і глядзеў свой любімы стрымер.
I created and maintained an emergency fund to provide a safety net for unexpected expenses.,"Я стварыў і падтрымліваў фонд надзвычайных сітуацый, каб забяспечыць сетку бяспекі на выпадак непрадбачаных выдаткаў."
Thanks to volunteering I met a lot of great people.,Дзякуючы валанцёрству я сустрэў шмат выдатных людзей.
I never believed in any higher power.,Я ніколі не верыў ні ў якія вышэйшыя сілы.
"In my company, I try to be an objective and less emotional boss.",У сваёй кампаніі я стараюся быць аб'ектыўным і менш эмацыйным начальнікам.
I even took some work call during my holidays.,Я нават прыняў некалькі працоўных званкоў падчас адпачынку.
"I maintained a composed demeanor, radiating a sense of assurance.","Я захоўваў стрыманасць, выпраменьваючы пачуццё ўпэўненасці."
I got offended because I didn't get the present I had wanted.,"Я пакрыўдзіўся, бо не атрымаў таго падарунка, які хацеў."
I've incorporated two-phase workouts into my schedule.,Я ўключыў у свой графік двухфазныя трэніроўкі.
"I have always been very social, I love getting to know new people.","Я заўсёды быў вельмі таварыскім, люблю знаёміцца з новымі людзьмі."
"I tried to wash the dishes, but my partner didn't let me.","Я паспрабаваў памыць посуд, але напарнік мне не дазволіў."
I expressed my understanding and offered support.,Я выказаў сваё разуменне і прапанаваў падтрымку.
I knew since childhood that I should be kind and gentle.,"Я з дзяцінства ведаў, што трэба быць добрым і далікатным."
I have always seen challenges as an opportunity for personal growth.,Я заўсёды разглядаў праблемы як магчымасць асабістага росту.
I didn't want to wait with sex until marriage.,Я не хацеў чакаць з сэксам да шлюбу.
"Confidence comes naturally to me, I never feel that I can't achieve something.","Упэўненасць прыходзіць для мяне натуральна, я ніколі не адчуваю, што не магу чагосьці дасягнуць."
I have adapted my diet so that I am able to train every day.,"Я адаптаваў сваю дыету так, што магу трэніравацца кожны дзень."
I am communicative.,Я камунікабельны.
I could have never pretended that I did not see all that pain.,"Я ніколі не мог прыкідвацца, што не бачу ўсяго гэтага болю."
My strong weapon is that I am charismatic.,"Мая моцная зброя ў тым, што я харызматычны."
"If I don't get enough sleep, I am moody and exhausted.","Калі я не высыпаюся, я знясілены і знясілены."
"I did not have a proper bed, just a mattress on the floor because why not?","У мяне не было належнага ложка, толькі матрац на падлозе, бо чаму б і не?"
"It's a logical decision, but I decided otherwise.","Гэта лагічнае рашэнне, але я вырашыў інакш."
I have always wanted a family that I'd take care of.,"Я заўсёды хацеў сям'ю, пра якую б клапаціўся."
"I do not like gossips, it is rarely based on the truth.","Я не люблю плётак, яны рэдка грунтуюцца на праўдзе."
"When we were in a group, I was always the boss.","Калі мы былі ў групе, я заўсёды быў босам."
I just had to keep going no matter how hard the situation was.,"Мне проста трэба было працягваць, якой бы цяжкай ні была сітуацыя."
I had to push my neighbours car out of the driveway.,Прыйшлося выштурхоўваць машыну суседзяў з пад'езда.
I had a one night stand every other day when I was on a vacation.,"У мяне былі адносіны на адну ноч праз дзень, калі я быў у адпачынку."
I had to be the centre of attention.,Я павінен быў быць у цэнтры ўвагі.
I was the head of operations.,Я быў аператыўным начальнікам.
"I hated their floors, so I helped with the clean-up.","Я ненавідзеў іх падлогі, таму дапамагаў з уборкай."
I learned critical thinking at university.,Ва ўніверсітэце я навучыўся крытычна думаць.
They asked me for some change and I gave it to them.,"Яны папрасілі ў мяне дробязі, і я ім даў."
I am disgusted by how some people walk around this dirty.,"Мне агідна, як некаторыя людзі ходзяць па гэтым брудным."
I was always jealous of them being able to do so many pushups that I couldn't do.,"Я заўсёды зайздросціў ім, што яны маглі зрабіць столькі адцісканняў, якіх я не мог зрабіць."
"I made a team of experts, and we worked together and made the project successful.","Я стварыў каманду экспертаў, мы працавалі разам і зрабілі праект паспяховым."
I'm scared to be home alone.,Мне страшна заставацца аднаму дома.
"We're going to play a knowledge game, you shouldn't be playing.","Мы будзем гуляць у веды, вам не варта гуляць."
You provoked me by the way you were dressed.,"Вы справакавалі мяне тым, як вы былі апрануты."
"I am employed, but in my spare time I work in a nursing home.","Я працую, але ў вольны час працую ў доме састарэлых."
"As a supervisor, I provided constructive feedback and guidance to my team members.","Як кіраўнік, я даваў членам сваёй каманды канструктыўную зваротную сувязь і рэкамендацыі."
I consistently washed and changed my bedsheets.,Я пастаянна мыўся і мяняў прасціны.
I don't like it when others tell me how to take care of my family.,"Мне не падабаецца, калі іншыя кажуць мне, як клапаціцца пра сям'ю."
"When they saw me in this new outfit, they said I had never looked better.","Калі яны ўбачылі мяне ў гэтай новай вопратцы, яны сказалі, што я ніколі не выглядаў лепш."
I lifted the heavy brick from the sidewalk.,Я падняў цяжкую цагліну з тратуара.
"I have learned from my mistakes, so I will not repeat them.","Я вучыўся на сваіх памылках, таму не буду іх паўтараць."
I had to wash the clothes two times until the smoke odour was gone.,"Мне прыйшлося памыць вопратку два разы, пакуль не знік пах дыму."
I prayed that things would go smoothly.,"Я маліўся, каб усё прайшло гладка."
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Я б ніколі не апранаў брудную вопратку, было б недапушчальна, каб мяне хтосьці ўбачыў."
I feel happy when I can buy you a gift.,"Я адчуваю сябе шчаслівым, калі магу купіць табе падарунак."
"I like good fun, such as games.","Мне падабаюцца добрыя забавы, такія як гульні."
I applied critical thinking skills when reading news articles.,"Я прымяняў навыкі крытычнага мыслення, чытаючы навінавыя артыкулы."
I am always looking for new challenges to push myself to a new level and test my limits.,"Я заўсёды шукаю новыя выклікі, каб выйсці на новы ўзровень і праверыць свае магчымасці."
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,"У мяне ёсць старэйшая суседка, з якой я дамовілася, што хоць бы раз на тыдзень будзем разам шпацыраваць."
I earned extra money to invest in family outings.,"Я зарабіў дадатковыя грошы, каб інвеставаць у сямейныя прагулкі."
I started a spotting company because I love the differences before and after cleaning.,"Я стварыў кампанію па вылучэнні, таму што мне падабаюцца адрозненні да і пасля ўборкі."
I am a model.,Я мадэль.
I promised the kids that on Sundays I would cook them their favourite foods.,"Я паабяцаў дзецям, што па нядзелях буду гатаваць іх любімыя стравы."
I became head of the Committee on European Affairs.,Я стаў кіраўніком камісіі па еўрапейскіх справах.
I stay calm in tense situations.,Я захоўваю спакой у напружаных сітуацыях.
I got horny so easily.,Я так лёгка ўзбудзіўся.
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,"Я падахвоціўся падмесці калідор, таму што ніхто не можа зрабіць гэта так старанна, як я."
"From a young age, I was told to be quiet when others were talking.","З дзяцінства мяне казалі маўчаць, калі іншыя гавораць."
I realised that it is okay if someone disagrees with me.,"Я зразумеў, што гэта нармальна, калі хтосьці са мной не згодны."
I was a head chef at the restuarant when we received our first Michelin star.,"Я быў галоўным поварам у рэстаране, калі мы атрымалі першую зорку Мішлен."
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,"Я праводзіў так шмат часу са сваімі дзецьмі, калі яны былі маленькімі, таму што не хацеў нічога прапусціць."
I've never been afraid of anything.,Я ніколі нічога не баяўся.
"Safety precautions are for losers, I never followed them.","Тэхніка бяспекі - для няўдачнікаў, я яе ніколі не выконваў."
I am not far from being the best in my field.,"Я не далёкі ад таго, каб стаць лепшым у сваёй сферы."
I signed up for public speaking workshop.,Я запісаўся на майстэрню публічных выступаў.
"I was unable to find child care for my daughter, so I stayed at home with her.","Мне не ўдалося знайсці догляд за дзецьмі, таму я застаўся з ёй дома."
I quit my job and opened a bakery although I haven't worked in any.,"Я кінуў працу і адкрыў пякарню, хоць ні ў адной не працаваў."
I sacrificed my own well-being and boundaries to maintain peace.,"Я ахвяраваў уласным дабрабытам і межамі, каб захаваць мір."
"When my friends came, I was like a kid again.","Калі прыйшлі мае сябры, я зноў быў як малы."
"With a burst of speed, I sprinted down the track.",З прылівам хуткасці я пабег па дарожцы.
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Я сутыкнуўся са складанай задачай, якая патрабавала разумовай сілы, але я паддаўся няўпэўненасці ў сабе і адчуваў сябе слабым у сваёй здольнасці пераадолець гэта."
I was supporting my children in everything they did.,"Я падтрымліваў сваіх дзяцей ва ўсім, што яны рабілі."
"I'm sure that without me, the company will go bankrupt.","Упэўнены, што без мяне прадпрыемства збанкрутуе."
"I worked way too hard when the kids were little, so I missed their childhood.","Я занадта шмат працаваў, калі дзеці былі маленькімі, таму сумаваў па іх дзяцінстве."
"I gave up the opportunity, so I could stay at home.","Я адмовіўся ад такой магчымасці, каб застацца дома."
I like when everything is clean.,"Люблю, калі ўсё чыста."
"I couldn't push it, because it was heavy.","Я не мог яго штурхнуць, бо ён быў цяжкі."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Я купіў шмат рэчаў, якія мне не патрэбныя, таму што гэта прымусіла мяне адчуваць сябе добра на кароткі час."
I could not resist buying the new playstation 5.,Я не ўтрымаўся ад куплі новай playstation 5.
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","Пот сцякаў па твары і моцна сціскаў кулакі, я абменьваўся ўдарамі з супернікам."
I could have helped you.,Я мог бы табе дапамагчы.
I tried tantric sex.,Я паспрабаваў тантрычны сэкс.
I always hated to do the chores at home.,Я заўсёды ненавідзеў займацца хатнімі справамі.
I’m sure I’ll get the job.,"Я ўпэўнены, што атрымаю працу."
My students excel in STEM fields.,Мае студэнты выдатныя ў галіне STEM.
"I stepped back, so they could have what they wanted.","Я адступіў, каб яны маглі атрымаць тое, што хацелі."
I made sure my employees had company benefits.,"Я пераканаўся, што мае супрацоўнікі маюць льготы кампаніі."
I was afraid they had been hurt.,"Я баяўся, што яны пацярпелі."
I allowed others to interrupt or talk over me during conversations.,Я дазваляў іншым перабіваць або перамаўляць мяне падчас размовы.
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.","Як інжынер-будаўнік, я праектаваў і кіраваў будаўніцтвам інфраструктурных праектаў."
I stayed in the forest for 4 nights with no problems at all.,Я застаўся ў лесе 4 ночы без праблем.
"I comforted them, although I was sad myself.","Я іх суцяшаў, хоць і сам сумаваў."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Мне спатрэбіліся дровы, бо я быў адзін, але я адчуў стомленасць пасля таго, як насек некалькі кавалкаў."
I farted and laughed at it.,Я пукнуў і засмяяўся з гэтага.
I failed to assert myself and claim the recognition I deserved.,Мне не ўдалося заявіць пра сябе і атрымаць заслужанае прызнанне.
I feel happy as a money provider.,Я адчуваю сябе шчаслівым як пастаўшчык грошай.
I shouldn't be lifting heavy things.,Я не павінен падымаць цяжкія рэчы.
I would never talk behind my bosses back.,Я ніколі не стаў бы размаўляць за спіной майго начальніка.
"When the snowstorm came, I helped people to dig up their cars.","Калі надышла бура, я дапамагаў людзям адкапаць машыны."
I got so drunk last night that I totally forgot about todays meeting.,"Учора вечарам я так напіўся, што зусім забыўся пра сённяшнюю сустрэчу."
I am happy to provide for my family’s basic needs.,Я з задавальненнем забяспечваю асноўныя патрэбы сваёй сям'і.
I’ve been told to smile more.,Мне сказалі больш усміхацца.
I would feel like a failure if I was unable to provide for the family.,"Я адчуваў бы сябе няўдачнікам, калі б не змог забяспечыць сям'ю."
I have never feared anyone or anything.,Я ніколі нікога і нічога не баяўся.
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Я правёў гадзіны, апантаныя негатыўным каментарыем, які хтосьці зрабіў пра мяне, дазваляючы яму паглынуць мае думкі."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Падчас сваркі я накінуўся на свайго партнёра, сказаўшы крыўдныя рэчы, якія не меў на ўвазе."
I did not mind that the supervisor took all the credit for my work.,"Я не супраць таго, што кіраўнік узяў усю заслугу за маю працу."
I always wanted to be in a leading position.,Я заўсёды хацеў быць на кіруючай пасадзе.
I exuded a sense of certainty.,Я выпраменьваў пачуццё ўпэўненасці.
I entered the room and confidently made eye contact with the boss.,Я ўвайшоў у пакой і ўпэўнена паглядзеў у вочы начальніку.
"They told me to keep my voice down, so I got offended and didn’t speak at all.","Сказалі цішэй, я пакрыўдзіўся і не размаўляў."
I found my passion in trying new things all the time.,"Я знайшоў свой запал у тым, каб увесь час спрабаваць нешта новае."
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Калі я з сябрамі, я люблю размаўляць пра практычныя рэчы, такія як планаванне паездкі або купля новага аўтамабіля."
"When I was making that decision, I listened to my heart.","Калі я прымаў гэтае рашэнне, я слухаў сваё сэрца."
I made a lot of friends among the CEOs.,У мяне з'явілася шмат сяброў сярод генеральных дырэктараў.
I like having attention when I'm out.,"Мне падабаецца, калі я на вуліцы."
I knew what to do to get those sponsors.,"Я ведаў, што рабіць, каб атрымаць гэтых спонсараў."
"Climbing that mountain, I wasn't scared, not even for a second.","Падымаючыся на тую гару, я не спалохаўся ні секунды."
I bought a pit bull because it suited me.,"Я купіў пітбуля, таму што ён мяне задаволіў."
I'm sad but I don't have any obvious reason.,"Мне сумна, але ў мяне няма відавочнай прычыны."
I panicked when the lights went off.,"Я запанікаваў, калі згасла святло."
I prayed that the maths test will be easy.,"Я маліўся, каб тэст па матэматыцы быў лёгкім."
I conducted a thorough risk assessment before doing it.,Перад гэтым я правёў дбайную ацэнку рызыкі.
I am a respected professional in my field.,Я паважаны прафесіянал сваёй справы.
I loved taking care of the children.,Мне падабалася даглядаць дзяцей.
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Я паспрабаваў выканаць складаную позу ёгі, але ў мяне быў слабы баланс, з-за чаго я спатыкнуўся і страціў устойлівасць."
I like demonstrating my upper body strength in arm wrestling.,Мне падабаецца дэманстраваць сілу верхняй часткі цела ў армрэстлінгу.
"The bag is too heavy for me, because I'm weak.","Мяшок занадта цяжкі для мяне, бо я слабы."
I got a bit scared when I realised I am totally on my own.,"Мне стала крыху страшна, калі я зразумеў, што я цалкам адзін."
I diminished my own worth and failing to acknowledge my accomplishments.,Я прынізіў сваю ўласную каштоўнасць і не прызнаў сваіх дасягненняў.
"I attempted to complete a long hike, but my stamina was weak.","Я паспрабаваў прайсці доўгі паход, але мая цягавітасць была слабая."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Як доктар, я ацэньваў сімптомы пацыентаў, прызначаў дыягнастычныя тэсты і ставіў дакладныя дыягназы, каб скласці іх планы лячэння."
I avoided expressing disagreement or contradicting others.,Я пазбягаў выказваць нязгоду або супярэчыць іншым.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Я падзяліўся наэлектрызаваным позіркам з незнаёмцам, я не мог адмаўляць магнетычнае прыцягненне сэксуальнага жадання."
I'm rational when solving any problem.,Я рацыянальны пры вырашэнні любой праблемы.
Did you bring the Christmas tree inside?,Вы занеслі ёлку ўнутр?
I knew I had the skills and resilience to overcome obstacles.,"Я ведаў, што ў мяне ёсць навыкі і ўстойлівасць, каб пераадольваць перашкоды."
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Калі я глядзеў, як яны танчаць, ва мне прачнулася першапачатковая цяга, і я адчуў сэксуальнае жаданне."
I was professional in the long jump.,Я быў прафесіяналам у скачках у даўжыню.
I could never go outside looking that ugly!,"Я ніколі не мог бы выйсці на вуліцу, выглядаючы такім непрыгожым!"
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Я ішоў на пралічаную рызыку, каб павялічыць сваё багацце і забяспечыць будучыя патрэбы сваіх блізкіх."
I hated when my partner forgot to call me.,"Я ненавідзеў, калі мой партнёр забываў мне патэлефанаваць."
I like to dress professionally for work because I feel more confident.,"Мне падабаецца прафесійна апранацца на працу, таму што я адчуваю сябе больш упэўнена."
I knew they stole it because of the evidence so I went to court,"Я ведаў, што яны скралі гэта з-за доказаў, таму я звярнуўся ў суд"
