from,to
I have a lot of porn saved in my computer.,У меня на компьютере сохранено много порно.
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Я стараюсь показать, что умею сопереживать, чтобы люди не боялись говорить со мной о своих проблемах."
I want to become a physicist.,Я хочу стать физиком.
I rolled the giant concrete ball out of the way.,Я откатил гигантский бетонный шар в сторону.
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Курьер не смог донести посылку, поэтому я остановился, чтобы помочь ему."
"I would have rested, but the house needed a clean-up.","Я бы отдохнула, но в доме требовалась уборка."
"I couldn't find my phone, so I started to cry.",Я не могла найти свой телефон и начала плакать.
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Я взял на себя инициативу узнать о различных культурах и точках зрения, расширив свое сочувствие и понимание людей из разных слоев общества."
I donated my wealth to charity.,Я пожертвовал свое состояние на благотворительность.
I like to take risks and pursue new opportunities.,Я люблю рисковать и использовать новые возможности.
I'm very goal-oriented.,Я очень целеустремлен.
I knew how to save money.,"Я знал, как сэкономить."
I inspired my colleagues to strive for excellence and teamwork.,Я вдохновил своих коллег стремиться к совершенству и работать в команде.
I did not listen to them because I knew I was right.,"Я не слушал их, потому что знал, что прав."
I set the goals for the next quartile.,Ставлю цели на следующий квартиль.
I was always prone to impulse purchases.,Я всегда был склонен к импульсивным покупкам.
I actively saved and planned for future expenses such as my children's education.,"Я активно откладывал и планировал будущие расходы, например, на образование моих детей."
I'm looking forward to seeing how tanned I'll be in the summer.,"С нетерпением жду возможности увидеть, насколько загорелой я буду летом."
I like to race with others because it motivates me to achieve better results.,"Мне нравится соревноваться с другими, потому что это мотивирует меня добиваться лучших результатов."
I always wanted to have a big family and take care of it.,Мне всегда хотелось иметь большую семью и заботиться о ней.
"I had to think for a long time, but my instincts were right.","Мне пришлось долго думать, но мои инстинкты были правы."
I was hoping that we could go to my place after the party.,"Я надеялся, что мы сможем зайти ко мне после вечеринки."
I warned them that my punch is powerful.,"Я предупредил их, что мой удар мощный."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Мое сильное сексуальное влечение могло сделать меня восприимчивым к импульсивным решениям, когда я был моложе."
I'm ready to fight for justice.,Я готов бороться за справедливость.
I wanted to punch them so hard.,Мне так хотелось их ударить.
I spent the whole weekend lying in front of the TV.,"Я провел все выходные, лежа перед телевизором."
"If I broke the rules, I couldn't expect others to follow them.","Если я нарушил правила, я не мог ожидать, что другие будут им следовать."
"I attempted to fix a broken appliance, but my technical skills were weak.","Я пытался починить сломанный прибор, но мои технические навыки были слабыми."
Why would I need to talk about my feelings?,Зачем мне говорить о своих чувствах?
"Nothing can change my mind, I am absolutely sure that I am right.","Ничто не может изменить мое мнение, я абсолютно уверен в своей правоте."
I like to solve problems and look for creative solutions.,Мне нравится решать проблемы и искать творческие решения.
I should visit the fortune teller again.,Мне следует посетить гадалку еще раз.
"I lifted it, but then my back hurt.","Я поднял его, но тут у меня заболела спина."
I always felt happiest when leading others.,"Я всегда чувствовал себя счастливым, когда руководил другими."
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","На собрании ко всем обращались по ученым званиям, кроме меня, хотя я тоже врач, но я все же решил их не поправлять."
I had no doubt in my mind that I belonged in the spotlight.,"У меня не было никаких сомнений в том, что я принадлежу центру внимания."
"I would never sit on the bed in my day clothes, only in my pyjamas.","Я никогда не сидела бы на кровати в повседневной одежде, только в пижаме."
I never trusted in monogamy.,Я никогда не верил в моногамию.
I like that I made a lot of new friends at that party.,"Мне нравится, что на этой вечеринке я приобрел много новых друзей."
I would never lend my clothes to someone because it's unhygienic.,"Я бы никогда не одолжил кому-нибудь свою одежду, потому что это негигиенично."
I like to spend quality time with my friends.,Мне нравится проводить время с друзьями.
"Everybody expected me to be the first, and I was.","Все ожидали, что я буду первым, и я так и сделал."
I consistently practiced personal hygiene habits.,Я постоянно соблюдал правила личной гигиены.
I didn't want my lover to hurt me.,"Я не хотел, чтобы мой возлюбленный причинил мне боль."
I harnessed my physical strength to conquer the challenging climb.,"Я использовал свою физическую силу, чтобы преодолеть сложный подъем."
I am able to deal successfully with hard situations.,Я умею успешно справляться с трудными ситуациями.
I could easily recall that mathematical formula off the top of my head.,Я мог легко вспомнить эту математическую формулу из головы.
I've never had a problem with public speaking.,У меня никогда не было проблем с публичными выступлениями.
I hated when they started talking about the flat Earth.,"Я ненавидел, когда начали говорить о плоской Земле."
I never had a problem with hard work.,У меня никогда не было проблем с тяжелой работой.
I am very confident.,Я очень уверен в себе.
I don't like random actions with no plan.,Я не люблю случайных действий без плана.
I've always considered sex to be the alpha and omega of any relationship.,Я всегда считал секс альфой и омегой любых отношений.
I always knew how to deal with people.,"Я всегда знал, как обращаться с людьми."
I like to read a lot of non-fiction books.,Я люблю читать много научно-популярных книг.
I was very irresponsible.,Я был очень безответственным.
"I was too scared to say what I'm thinking, so I stay quiet.","Я был слишком напуган, чтобы сказать то, что думаю, поэтому молчу."
I came here to the brothel to have a little fun.,"Я пришел сюда в бордель, чтобы немного развлечься."
"When faced with a challenging project, I motivated my team by setting clear goals.","Столкнувшись со сложным проектом, я мотивировал свою команду, поставив четкие цели."
My partner left me alone with my kids and didn't told me what should I do with them,"Мой партнер оставил меня наедине с детьми и не сказал, что мне с ними делать."
I could not decide so I just went with their idea.,"Я не мог решить, поэтому просто последовал их идее."
"I don’t like to pick flowers, I feel sorry for them.","Я не люблю собирать цветы, мне их жаль."
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Занимаясь спортом, мне было сложно бросить мяч далеко из-за недостаточной силы верхней части тела."
"I like weightlifting, it's my favourite sport.","Мне нравится тяжелая атлетика, это мой любимый вид спорта."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Ожидается, что я буду ставить нужды семьи выше личных желаний, поэтому я не купил этот телефон."
I like to drive fast in my sports car.,Я люблю быстро ездить на своей спортивной машине.
I could easily jump with a parachute.,Я легко мог прыгнуть с парашютом.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Я достиг очень многих целей, но никому не сказал об этом, чтобы никто не почувствовал опасности со стороны меня."
I always feel frustrated when I'm not in charge of a large project.,"Я всегда чувствую разочарование, когда не отвечаю за большой проект."
I did not have enough strength to swim across the lake and had to return.,У меня не хватило сил переплыть озеро и пришлось вернуться.
I always prefered natural products for my skin.,Я всегда предпочитала натуральные продукты для своей кожи.
It makes me feel incompetent when others do not obey my commands.,"Я чувствую себя некомпетентным, когда другие не подчиняются моим командам."
I asked for more samples of the face cream.,Я попросил еще пробники крема для лица.
"As the executive director of this company, I take the most important decisions regarding our future.",Как исполнительный директор этой компании я принимаю самые важные решения относительно нашего будущего.
I could not keep my mouth shut and just told the secret to everyone anyways.,Я не мог держать рот на замке и все равно просто рассказал всем секрет.
I have always been able to assess a situation well.,Я всегда умел хорошо оценить ситуацию.
I am competent.,Я компетентен.
"I vacuum every day, I guess I’m addicted to it.","Я пылесосю каждый день, наверное, у меня от этого зависимость."
"I've been told that I'm annoyingly childish, but I don't care.","Мне говорили, что я раздражающе ребячлив, но меня это не волнует."
I guess I was just too weak to get promoted.,"Думаю, я был слишком слаб, чтобы получить повышение."
I enjoyed playing the board game.,Мне понравилось играть в настольную игру.
I signed up for a ballet class to increase my core strenght and balance.,"Я записался на уроки балета, чтобы увеличить свою основную силу и баланс."
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Я убеждён, что если бы я не пошёл на работу так же, это принесло бы мне неудачу."
I was so angry that the beauty salon was closed.,"Я так разозлилась, что салон красоты закрыли."
I always played by the rules.,Я всегда играл по правилам.
I have always motivated those around me to not be afraid to speak up.,Я всегда мотивировал окружающих не бояться высказываться.
I would never skip a daily shower.,Я бы никогда не пропустил ежедневный душ.
I needed a lot of sex to feel satisfied in the relationship.,"Мне нужно было много секса, чтобы чувствовать удовлетворение в отношениях."
I organized a dinner party at my place.,Я организовал званый ужин у себя дома.
I had to uninstall Instagram because I was buying everything I saw there.,"Мне пришлось удалить Instagram, потому что я покупал все, что там видел."
"I didn't take that job, because my partner was against it.","Я не согласился на эту работу, потому что мой партнер был против."
When I saw the baby I could not contain my excitement.,"Когда я увидела ребенка, я не смогла сдержать волнения."
I like seeing naked bodies.,Мне нравится видеть обнаженные тела.
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Я хотел похвастаться, поэтому прыгнул с крыши, чтобы произвести впечатление на друзей, и сломал ногу."
I wanted to live freely.,Я хотел жить свободно.
I’m sore because I was lifting heavy weights yesterday.,"Мне больно, потому что вчера я поднимал тяжелые веса."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Мне не понравилось свидание вслепую, но я решил остаться до конца ужина из вежливости."
"I found a kitten on the street, so I took it home.",Я нашла котёнка на улице и забрала его домой.
I like watching detective TV shows.,Я люблю смотреть детективные сериалы.
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Мне пришлось держать на руках своего 30-килограммового питбуля, потому что он боялся кур."
I never lacked courage.,Мне никогда не хватало смелости.
I was so happy I was blinded by joy.,"Я был так счастлив, что был ослеплен радостью."
My gym membership ended yesterday and I had to renew it.,"Мое членство в спортзале закончилось вчера, и мне пришлось его продлить."
I did not even need help with assembling the furniture.,Мне даже не понадобилась помощь со сборкой мебели.
It would be great if I could be a kid forever.,"Было бы здорово, если бы я мог навсегда остаться ребенком."
"I could never have a dog, I couldn’t stand the hair.","Я никогда не могла иметь собаку, я терпеть не могла волосы."
"I made the cake, but didn't eat it to stay slim.","Я испекла торт, но не стала его есть, чтобы оставаться стройной."
"As a leader, I'm expected to be in charge of difficult decisions.","Ожидается, что как лидер я буду отвечать за принятие трудных решений."
"There is no shame in having varied sexual life, I took pride in it when I was young.","Нет ничего постыдного в том, чтобы вести разнообразную сексуальную жизнь, я гордился этим, когда был молод."
I brought a lot of investment into the company.,Я вложил в компанию много инвестиций.
"I didn't know what to do, because I couldn't defend myself.","Я не знал, что делать, потому что не мог защитить себя."
I loved my body.,Я любил свое тело.
I don't like to talk about my feeling at all.,Я вообще не люблю говорить о своих чувствах.
I always did it as well as possible.,Я всегда делал это как можно лучше.
I got invited to a model casting.,Меня пригласили на модельный кастинг.
I tried to act confident in order to motivate my team.,"Я старался действовать уверенно, чтобы мотивировать свою команду."
I was told not to go to an Islamic country alone under any circumstances.,Мне сказали ни при каких обстоятельствах не ехать в исламскую страну в одиночку.
I calmly assessed the traffic situation and chose an alternate route to avoid getting stuck.,"Я спокойно оценил дорожную ситуацию и выбрал запасной маршрут, чтобы не застрять."
I hated that there was no mirror there because I didn't know how I looked.,"Я ненавидела отсутствие зеркала, потому что не знала, как выгляжу."
"Since I started to play football, I have stronger legs.","С тех пор, как я начал играть в футбол, у меня стали сильнее ноги."
I have always been admired by my friends and family for my looks.,Мои друзья и семья всегда восхищались моей внешностью.
Do you think I'm friendy?,"Думаешь, я дружелюбен?"
"I didn't believe them, because they based their opinions on gossip.","Я им не поверил, потому что они основывали свое мнение на сплетнях."
"As the leader, I took charge of the team, guiding them towards success with my strategic vision and decision-making skills.","Как лидер, я взял на себя ответственность за команду, направляя ее к успеху с помощью своего стратегического видения и навыков принятия решений."
I effortlessly lifted the weight above my head.,Я без особых усилий поднял груз над головой.
"I like people, so I think I would be a great interpreter.","Мне нравятся люди, поэтому я думаю, что из меня получится отличный переводчик."
I was screaming when they hit that car.,"Я кричал, когда они сбили эту машину."
I like to clean the house when nobody's home.,"Мне нравится убираться в доме, когда никого нет дома."
There was always something to do at home so I did it.,"Дома всегда было чем заняться, и я это сделал."
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,"Я вел открытые и непредвзятые беседы с людьми, которые придерживались разных мнений или убеждений."
I miss company - I wish I had a friend here.,"Я скучаю по компании, мне бы хотелось иметь здесь друга."
I never worry about what others think.,"Я никогда не беспокоюсь о том, что думают другие."
"When I saw a woman being beaten in the street, I immediately ran there.","Когда я увидел, как на улице избивают женщину, я сразу побежал туда."
I bought the Valentine's Day gift in a sexshop.,Купила подарок ко Дню святого Валентина в сексшопе.
I am very grateful for the life I have been blessed to live.,"Я очень благодарен за жизнь, которую мне посчастливилось прожить."
I could not resist buying that bag even though it was over my budget.,"Я не мог удержаться от покупки этой сумки, хотя она превышала мой бюджет."
I kept my clothes and linens clean and organized,Я содержал свою одежду и постельное белье в чистоте и порядке.
I spent time volunteering at a local hospital.,Я работал волонтером в местной больнице.
I never stressed much.,Я никогда особо не напрягался.
The hike was not hard but still took a lot of my energy.,"Поход не был трудным, но все же отнял у меня много сил."
I am good at socialising.,Я хорошо общаюсь.
I took my nephew to the lake and we fed the swans.,"Я взял племянника на озеро, и мы покормили лебедей."
I ordered the meal today.,Я заказал еду сегодня.
I loved this house the second I saw it.,"Я полюбил этот дом, как только увидел его."
"I would never allow anyone else to drive my car, I think nobody would be better driven than I am.","Я бы никогда не позволил кому-либо другому водить мою машину, я думаю, что никто не будет управляться лучше, чем я."
I loved sports when I was younger.,"Я любил спорт, когда был моложе."
"I enjoyed sex and was ready to have it anytime, anywhere.",Я наслаждался сексом и был готов заниматься им когда угодно и где угодно.
I was chosen to be the interim team leader.,Меня выбрали временным руководителем группы.
I became a CEO when I was only thirty years old.,"Я стал генеральным директором, когда мне было всего тридцать лет."
I initiated a conversation with a neighbor who was going through a difficult time.,"Я начал разговор с соседом, у которого были трудные времена."
I am happiest when surrounded by people.,"Я счастливее всего, когда окружен людьми."
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Моя кожа была мягкой и светлой, губы пухлыми и волосы густыми, я знала, что выгляжу хорошо."
I lacked the confidence to get promoted.,"Мне не хватало уверенности, чтобы получить повышение."
"I like to wear gold accessories, silver is not for me.","Я люблю носить золотые аксессуары, серебро не для меня."
"Don't worry about my credentials, I am a professional.","Не беспокойтесь о моих полномочиях, я профессионал."
"I'm directive at work, and caring at home.",Я руководю на работе и забочусь дома.
I finally saved the company.,Наконец-то я спас компанию.
"I was popular, because I always looked good.","Я был популярен, потому что всегда хорошо выглядел."
I invited my partner to the cinema.,Я пригласил своего партнера в кино.
I decided to buy an album and collect stickers.,Я решил купить альбом и собрать наклейки.
"I tried to be friendly, although they didn't want to chat.","Я старался быть дружелюбным, хотя они не хотели болтать."
I have had so many relationships that I could write a book about it.,"У меня было так много отношений, что я мог бы написать об этом книгу."
I am the manager of this company.,Я менеджер этой компании.
I've started rewarding people for their extra work.,Я начал награждать людей за дополнительную работу.
I used to feel some very bad vibes or energies in this room.,Раньше я чувствовал в этой комнате какие-то очень плохие вибрации или энергии.
I enjoyed the confidence boost that came from receiving compliments about my good looks.,"Я наслаждался приливом уверенности в себе, полученным от комплиментов по поводу моей внешности."
"My friend really inspires everyone around me, such a leader.","Мой друг очень вдохновляет всех вокруг, такой лидер."
"When there was covid, I was very afraid of quarantine, I didn't want to be alone.","Когда был ковид, я очень боялась карантина, не хотела оставаться одна."
"I was extremely fast, my physical strength and explosive power propelled me to victory","Я был чрезвычайно быстр, моя физическая сила и взрывная мощь привели меня к победе."
I was being silly.,Я вел себя глупо.
I took a course in critical thinking.,Я прошел курс критического мышления.
"I painted my room, but then I slept for twelve hours straight.","Я покрасил свою комнату, но потом проспал двенадцать часов подряд."
I like it when I see that I have helped someone.,"Мне нравится, когда я вижу, что помог кому-то."
I always did my homework on time.,Я всегда делал домашнее задание вовремя.
"I shouldn't be so loud, because people don't like it.","Мне не следует говорить так громко, потому что людям это не нравится."
I always carried wet napkins with me.,Я всегда носила с собой влажные салфетки.
I was never afraid of heights.,Я никогда не боялся высоты.
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","У меня был природный талант, я мгновенно стал лучшим фигуристом в своем классе, впервые встав на коньки."
Do you think I am strong enough?,"Думаешь, я достаточно силен?"
I never had a problem with making new friends.,У меня никогда не было проблем с приобретением новых друзей.
"I couldn't show them my real emotions, it'd be a sign of weakness.","Я не мог показать им свои настоящие эмоции, это было бы признаком слабости."
I handed out Christmas bonuses at the company.,Раздавал в компании рождественские бонусы.
I went skydiving with my friends.,Я прыгнул с парашютом с друзьями.
I was happy when everything was perfectly cleaned.,"Я был рад, когда все было идеально очищено."
Did you change the oil in our car?,Ты менял масло в нашей машине?
I was never satisfied with how I look.,"Я никогда не была довольна тем, как выгляжу."
I am so obsessed with hygiene that I even wash chicken eggs.,"Я настолько помешан на гигиене, что мою даже куриные яйца."
I preferred cleaning the house and not going out.,Я предпочитал убираться в доме и не выходить на улицу.
I’m simply the best.,Я просто лучший.
I’m addicted to sex.,Я пристрастился к сексу.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Я не спал всю ночь, беспокоясь о собеседовании, хотя знал, что не имеет значения, сплю я или нет."
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","На моей старой работе мне не разрешали носить такую одежду, они считали, что она слишком много открывает."
I got a henna tattoo while on vacation.,Я сделала татуировку хной во время отпуска.
"I don't wait for new opportunities, I create them myself.","Я не жду новых возможностей, я создаю их сама."
I would never leave home without making sure that I look presentable.,"Я бы никогда не вышла из дома, не убедившись, что выгляжу презентабельно."
I've decided to sort my wardrobe twice a year and give things to charity.,Я решила два раза в год разбирать свой гардероб и отдавать вещи на благотворительность.
I left my business card at your office.,Я оставил свою визитку в вашем офисе.
I like to take long baths with essential oils and salt.,Я люблю принимать длительные ванны с эфирными маслами и солью.
I made sure my children went to the best school.,"Я позаботился о том, чтобы мои дети ходили в лучшую школу."
I was so angry I was screaming into my pillow.,"Я так разозлился, что кричал в подушку."
I am confident with my body.,Я уверен в своем теле.
I am open to different experimentation in the field of sex.,Я открыт к разным экспериментам в сфере секса.
I would never go out without being properly dressed.,"Я бы никогда не вышел на улицу, не будучи должным образом одетым."
I told them a joke but I guess it went too far.,"Я рассказал им анекдот, но, думаю, он зашел слишком далеко."
People keep telling me that I'm a child in an adult body and I'm happy for that.,"Люди продолжают говорить мне, что я ребенок во взрослом теле, и я этому рад."
I baked a batch of cookies for the Christmas party.,Я испекла печенье для рождественской вечеринки.
I did not feel any stage fright when I was supposed to perform.,Во время выступления я не чувствовал никакого страха перед сценой.
The situation was rather sketchy but I never even flinched.,"Ситуация была довольно схематичной, но я даже не вздрогнул."
I dug it out with no difficulties.,Я откопал его без труда.
I applied for a job as a cleaner.,Я устроилась на работу уборщицей.
"I started swimming twice a week and it shows, not only physically but mentally as well.","Я начал плавать два раза в неделю, и это заметно не только физически, но и морально."
I actively sought out promotions and salary negotiations at work to support our family's financial goals.,"Я активно искал продвижения по службе и переговоров о зарплате на работе, чтобы поддержать финансовые цели нашей семьи."
I ensured that my perspective was based on rational and credible sources.,"Я позаботился о том, чтобы моя точка зрения была основана на рациональных и заслуживающих доверия источниках."
"I stood my ground, fueled by the fire within.","Я стоял на своем, подогреваемый внутренним огнем."
I always wanted to take care of others.,Мне всегда хотелось заботиться о других.
I would rather live at a dorm with other students than alone in a flat.,"Я бы предпочел жить в общежитии с другими студентами, чем один в квартире."
My stomach hurt when I imagined someone would be angry with me.,"У меня заболел живот, когда я представил, что кто-то рассердится на меня."
"If I wanted to, I could choose who I dated.","Если бы я захотел, я мог бы выбрать, с кем встречаться."
"I didn't body-shame you, I was just commenting on the fact.","Я не пристыдил вас, я просто прокомментировал факт."
My strong sexual desires sometimes led to impulsive decision-making.,Мои сильные сексуальные желания иногда приводили к импульсивному принятию решений.
"I don't want to have a dishwasher, I like to wash dishes by myself.","Я не хочу иметь посудомоечную машину, предпочитаю мыть посуду сама."
I made the logical choice.,Я сделал логичный выбор.
I am very active in my neighbourhood community.,Я очень активен в сообществе моего района.
I didn't mind my health as long as I could keep that position.,"Я не беспокоился о своем здоровье, пока мог сохранять эту позицию."
"At work, I regularly stepped up to lead team meetings.",На работе я регулярно проводил собрания команды.
Deep inside I knew that spending so much money on a bag was stupid.,"В глубине души я знал, что тратить столько денег на сумку глупо."
I ensured a strong financial foundation for my family's long-term goals.,Я обеспечил прочную финансовую основу для долгосрочных целей моей семьи.
I came up with swimming accross the river in the middle of a storm.,Я придумал переплыть реку посреди шторма.
I understood being in love and making short-sighted decisions.,"Я понимал, что значит быть влюбленным и принимать недальновидные решения."
"As a personal trainer, I designed individualized fitness programs, provided guidance on proper exercise techniques, and motivated clients to achieve their health and fitness goals.","В качестве личного тренера я разрабатывал индивидуальные фитнес-программы, давал рекомендации по правильной технике упражнений и мотивировал клиентов к достижению своих целей в области здоровья и фитнеса."
I guess these endurance sports were never really for weaklings like me.,"Думаю, эти виды спорта на выносливость никогда не были для таких слабаков, как я."
I enjoy doing bad things to people if it makes me laugh.,"Мне нравится делать людям плохие вещи, если это заставляет меня смеяться."
"I navigated the labyrinth, undeterred by the lurking dangers.","Я шел по лабиринту, не обращая внимания на скрывающиеся опасности."
I didn't like being led on and I wanted to get physical.,"Мне не нравилось, когда меня вели, и я хотел заняться физическими упражнениями."
"I loved sports even as a child, I was always best at playing anything.","Я любил спорт еще в детстве, мне всегда лучше всех удавалось во что-либо играть."
I had to explain to them that I won’t tolerate any back talk.,"Мне пришлось объяснить им, что я не потерплю никаких сплетен."
I was in an open relationship because I liked switching up my sexual partners.,"У меня были свободные отношения, потому что мне нравилось менять сексуальных партнеров."
I just wanted to have fun.,Я просто хотел повеселиться.
I was so overwhelmed with emotions that I could not make the right decision.,"Меня настолько переполняли эмоции, что я не мог принять правильное решение."
I told them that no amount of wishful thinking equals proper preparations.,"Я сказал им, что никакое принятие желаемого за действительное не равняется надлежащей подготовке."
I bet one million dollars yesterday.,Вчера я поставил миллион долларов.
I coordinated the rescue effort.,Я координировал спасательную операцию.
"I could afford to refuse the job, because I was sure other offers would quickly appear.","Я мог себе позволить отказаться от работы, поскольку был уверен, что быстро появятся другие предложения."
"You shouldn't be playing hockey, it's a really dangerous sport.","Тебе не следует заниматься хоккеем, это очень опасный вид спорта."
"I volunteered at a local community center, engaging with individuals of different ages.","Я работал волонтером в местном общественном центре, общаясь с людьми разных возрастов."
I played sports for twenty years to get to where I am today.,"Я занимался спортом двадцать лет, чтобы достичь того, что имею сегодня."
"Breaking through concrete and bricks, I embraced the rough physicality of the demolition job","Прорываясь сквозь бетон и кирпичи, я ощутил грубую физическую силу работ по сносу зданий."
I changed the flat tyre on my own.,Я поменял спущенное колесо самостоятельно.
In elementary school I competed in several disciplines.,В начальной школе я соревновался по нескольким дисциплинам.
"I could make sense of it, because the showed me a diagram.","Я смог это понять, потому что мне показали диаграмму."
I am organised and efficient in my work.,Я организован и эффективен в своей работе.
I was sure I could do it.,"Я был уверен, что смогу это сделать."
I knocked on wood to counteract a negative statement.,"Я постучал по дереву, чтобы противодействовать негативному утверждению."
"I realise I’m tough sometimes, but discipline is what got me to this position.","Я понимаю, что иногда я бываю жестким, но именно дисциплина привела меня на эту должность."
I struggled to lift the heavy furniture while moving.,Я изо всех сил пытался поднять тяжелую мебель во время движения.
I chose to stay with my friend instead of going home alone.,"Я решил остаться с другом, а не идти домой один."
I used my earnings to contribute to our family's savings.,"Я использовал свой заработок, чтобы внести свой вклад в сбережения нашей семьи."
"I never showed my emotions, I prefer to solve my problems by thinking rationally.","Я никогда не показывал своих эмоций, предпочитаю решать свои проблемы, думая рационально."
I couldn't get the stain out of that shirt and I tried everything I could.,"Мне не удалось вывести пятно с этой рубашки, и я попробовал все, что мог."
I offered assistance to an old lady struggling with heavy bags.,"Я предложил помощь пожилой женщине, которая таскала тяжелые сумки."
I don't like when clothes get stained in the washing machine.,"Я не люблю, когда одежда пачкается в стиральной машине."
You knew almost everybody in that club!,Ты знал почти всех в этом клубе!
"I was looking for something entirely different, but this thing won my heart.","Я искала что-то совсем другое, но эта вещь покорила мое сердце."
I had to call a friend to help me because I was too weak to carry the wardrobe.,"Мне пришлось позвонить другу, чтобы тот помог мне, потому что я был слишком слаб, чтобы нести гардероб."
I like going to the gym.,Мне нравится ходить в спортзал.
I always had a little hand disinfectant with me even before the pandemic.,Еще до пандемии у меня всегда было с собой немного дезинфицирующего средства для рук.
I followed the latest fashion trends.,Я следил за последними тенденциями моды.
My stomach could not handle that and I just threw up.,"Мой желудок не выдержал этого, и меня просто вырвало."
There was nothing in this world I couldn't do when I could walk.,"В этом мире не было ничего, что я не мог бы делать, когда мог ходить."
