from,to
I worked with criminals.,Я працював зі злочинцями.
I presented myself perfectly.,Я чудово себе презентував.
"I would never sell myself short, I respect myself.","Я б ніколи себе не недооцінив, я себе поважаю."
I researched different travel insurance options and compared their coverage and prices .,Я дослідив різні варіанти туристичного страхування і порівняв їх покриття та ціни.
I went there and immediately made new friends.,Я поїхав туди і одразу ж знайшов нових друзів.
I was not strong enough to lift my friend off the ground.,"У мене не було достатньо сил, щоб підняти друга з землі."
I wanted to make more money so I took riskier job.,"Я хотів заробляти більше грошей, тому пішов на більш ризиковану роботу."
I would never underestimate my power.,Я б ніколи не недооцінював свою силу.
"I didn't need anyone's help to achieve my dreams, I did all by myself.","Мені не потрібна була нічия допомога, щоб досягти своєї мрії, я все робила сама."
I always felt it was my responsibility to wash the clothes every week.,"Я завжди відчувала, що це мій обов'язок - прати одяг щотижня."
I displayed an immature lack of commitment.,Я проявив незрілу безвідповідальність.
I led the 30 under 30 Forbes class of last year.,"Минулого року я очолила список ""30 до 30"" у рейтингу ""Форбс""."
I made a lot of money last year.,Минулого року я заробив багато грошей.
"I wanted to go swimming, but I didn't have time to shave my legs.","Я хотіла піти поплавати, але не встигла поголити ноги."
I did not wear a seatbelt.,Я не був пристебнутий ременем безпеки.
My friend never wants to grow up.,Мій друг ніколи не хоче дорослішати.
I did what any captain would have done.,"Я зробив те, що зробив би будь-який капітан."
The fact that you are qualified doesn't mean you can get that job.,"Те, що ви кваліфіковані, ще не означає, що ви можете отримати цю роботу."
I like it when I see in someone how they desire me.,"Мені подобається, коли я бачу, як хтось бажає мене."
I have never asked anyone for help.,Я ніколи нікого не просив про допомогу.
I was extremely proud when I was promoted.,"Я був надзвичайно гордий, коли мене підвищили."
I stayed composed even though the customer started screaming at me.,"Я залишався спокійним, навіть коли клієнтка почала на мене кричати."
I had to care about what happens with the children.,"Я мусила дбати про те, що відбувається з дітьми."
I always knew I didn't want to stay too long in one place.,"Я завжди знав, що не хочу затримуватися на одному місці."
I did not even need a calculator.,Мені навіть не знадобився калькулятор.
I always thought that worrying is a waste of time.,"Я завжди вважав, що хвилювання - це марна трата часу."
They said that I'm good at cleaning and it made me so happy.,"Вони сказали, що я добре прибираю, і це мене дуже порадувало."
I am proud that I am the head of this family.,"Я пишаюся тим, що є головою цієї родини."
I don't like going to restaurants because I don't know how they wash the dishes.,"Я не люблю ходити в ресторани, бо не знаю, як там миють посуд."
I got the job because I am able to think critically.,"Я отримав цю роботу, тому що вмію критично мислити."
"I prepared the boxes, but waited for the driver to help me load them.","Я приготувала коробки, але чекала, поки водій допоможе мені їх завантажити."
I like the smell of new furniture.,Мені подобається запах нових меблів.
I'm ready to take responsibility and make tough decisions.,Я готовий брати на себе відповідальність і приймати складні рішення.
I could do it better.,Я міг би зробити це краще.
I'm shy and can't keep eye contact.,Я сором'язливий і не можу тримати зоровий контакт.
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.","Як юрист, я продемонстрував професіоналізм і доброчесність, представляючи клієнтів у складних правових питаннях."
My high sex drive led to late-night activities so I was always tired at work.,"Мій високий сексуальний потяг призводив до того, що я працював допізна, тому завжди був втомленим на роботі."
I baked the cake for their birthday.,Я спекла торт на їхній день народження.
I managed the company even during hard times and recession.,Я керував компанією навіть у важкі часи та під час рецесії.
I like stupid ideas.,Мені подобаються дурні ідеї.
I was assaulted last night and had to testify to the police.,"Минулої ночі на мене напали, і мені довелося давати свідчення поліції."
I can't imagine having to go to public toilets.,"Я не можу уявити, що мені доведеться ходити в громадські туалети."
Why do I always give in to everyone and let them always have their way?,Чому я завжди всім поступаюся і дозволяю їм завжди бути по-своєму?
I got emotional when I was watching the last romantic movie with Adam Sandler.,"Я розчулився, коли дивився останній романтичний фільм з Адамом Сендлером."
I don't like being serious - I like fun.,Я не люблю бути серйозним - я люблю веселитися.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,"Я одягав каску і невтомно працював, щоб побудувати конструкції, які б витримали випробування часом."
It made me happy to talk to someone.,Мені було приємно з кимось поговорити.
I could feel it was going to happen.,"Я відчував, що це станеться."
What type of shirts should I wear?,Які сорочки варто носити?
I like to lead people.,Мені подобається вести за собою людей.
I knew it made my hair look really good.,"Я знала, що моє волосся виглядає дуже добре."
"I always liked activities connected with art, such as dancing, painting, and acting.","Мені завжди подобалися заняття, пов'язані з мистецтвом, такі як танці, живопис, акторська майстерність."
I bathed in the fountain naked.,Я купалася у фонтані гола.
"I came late from work yesterday, there was so much to do.","Я вчора пізно прийшла з роботи, стільки всього треба було зробити."
I like talking with my friends on the phone.,Я люблю розмовляти з друзями по телефону.
I was always the first one and the last one in the company.,Я завжди був першим і останнім у компанії.
I was at a party and overslept for work.,Я був на вечірці і проспав роботу.
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","У мене в голові було стільки сексуальних бажань, що мені було важко втримати себе від чогось."
I took the risk.,Я пішов на ризик.
I refused to take out the trash.,Я відмовився виносити сміття.
I get up at four o'clock so I can work out before work.,"Я встаю о четвертій годині, щоб встигнути потренуватися перед роботою."
I did my job quickly and left for the next one.,Я швидко зробив свою роботу і пішов на наступну.
I did not have enough endurance to finish the hike and had to stay at a chalet.,Мені не вистачило витривалості закінчити похід і довелося залишитися в шале.
I reached out to a friend who was going through a breakup.,"Я звернулася до подруги, яка переживала розрив стосунків."
Why should I not try it?,Чому б мені не спробувати?
I would hurt them if they hurt you.,"Я б зробила їм боляче, якби вони зробили боляче тобі."
I was invited to give a lecture.,Мене запросили прочитати лекцію.
I could not defend myself.,Я не могла себе захистити.
I believed in myself.,Я повірила в себе.
I was always in charge of the matter of money.,Я завжди займався питанням грошей.
I never cared about dirty dishes.,Мене ніколи не хвилював брудний посуд.
I projected an aura of certainty and belief in my research findings.,Я проектував ауру впевненості та віри в результати мого дослідження.
I could handle it myself.,Я б і сам впорався.
I worked overtime so that we could go to a nice holidays.,"Я працював понаднормово, щоб ми могли поїхати на гарні канікули."
I was having hard time expressing my emotions.,Мені було важко висловити свої емоції.
I'm coming with you because it's dangerous to go outside alone.,"Я піду з тобою, тому що небезпечно виходити на вулицю наодинці."
I got lost in the forest and survived there for two weeks.,Я заблукав у лісі і виживав там два тижні.
I was not very good at math when I was at the high school.,"Я не дуже добре знав математику, коли навчався в середній школі."
The doctor told me that my ankes are too weak and I could have sprained them anytime.,"Лікар сказав мені, що мої гомілковостопні суглоби надто слабкі і я міг розтягнути їх у будь-який момент."
"I had two idols, Bill Gates and Steve Jobs.",У мене було два кумири - Білл Гейтс і Стів Джобс.
I'm good at dividing tasks and making sure everybody is doing what they should.,"Я вмію розподіляти завдання і стежити за тим, щоб кожен робив те, що повинен."
"Sorry I'm late, I didn't know what to wear.","Вибачте, я запізнилася, не знала, що вдягнути."
An entire bus of weightlifters came to the restaurant.,До ресторану приїхав цілий автобус важкоатлетів.
I signed up to be a mentor.,Я записався в ментори.
"When they asked to borrow my things, I didn't refuse.","Коли вони попросили позичити мої речі, я не відмовився."
"Look, I don't care it is not proven - I just felt better after taking it.","Послухайте, мені байдуже, що це не доведено - я просто почувався краще після його прийому."
I take pride in my ability to support my family financially.,"Я пишаюся тим, що можу фінансово підтримувати свою сім'ю."
I did not let emotions cloud my judgement.,Я не дозволив емоціям затьмарити мої судження.
I am sure that my success is mainly due to my character.,"Я впевнена, що мій успіх в основному пов'язаний з моїм характером."
People often tell me I'm too chatty.,"Мені часто кажуть, що я занадто балакуча."
I couldn't rest until everything was done at home.,"Я не могла заспокоїтися, поки все не було зроблено вдома."
I love it when someone asks me to open something.,"Люблю, коли мене просять щось відкрити."
I feel happy when everybody feels happy.,"Я відчуваю себе щасливим, коли щасливі всі."
I got a new business partner from a leading company.,У мене з'явився новий бізнес-партнер з провідної компанії.
I was very graceful because I danced a lot to stay in shape.,"Я була дуже граціозною, бо багато танцювала, щоб підтримувати форму."
I felt disgusted when I saw her with greasy hair.,"Я відчув огиду, коли побачив її засмальцьоване волосся."
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,"Коли ми чекали на дитину, я відчувала тиск, бо не була впевнена, що у нас достатньо грошей."
I feel confident with my communication skills and with my ability to motivate others.,Я відчуваю впевненість у своїх комунікативних навичках і здатності мотивувати інших.
I am ready to fight for what is mine.,"Я готовий боротися за те, що належить мені."
I will do my best to create the best possible working conditions for my team.,"Я зроблю все можливе, щоб створити найкращі умови для роботи моєї команди."
I like to push my boundaries.,Мені подобається розширювати свої кордони.
I washed and sterilized my reusable water bottles and food containers.,Я помив і простерилізував свої багаторазові пляшки для води та контейнери для їжі.
I made the rational decision.,Я прийняв раціональне рішення.
I don't go in the shower unless I'm really dirty.,"Я не ходжу в душ, якщо я не дуже брудний."
I decided to introduce new rules in the hospital.,Я вирішила запровадити нові правила в лікарні.
I like porn.,Я люблю порно.
I did not wait for a second date to make a move.,"Я не став чекати другого побачення, щоб зробити крок."
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Мені не подобалося, як зі мною поводилися, але я вирішив не висловлюватися і не захищатися заради миру."
"Although I had an appointment, I didn't speak up.","Хоча у мене була призначена зустріч, я промовчав."
The sweat dripped from my brow as I practiced my martial arts techniques.,"Піт капав з мого чола, коли я практикував прийоми бойових мистецтв."
I calculated the shortest route.,Я розрахував найкоротший маршрут.
I made my mom a memory book for her birthday.,Я зробила мамі книгу пам'яті на день народження.
I always believed that total objectivity is possible.,"Я завжди вірив, що повна об'єктивність можлива."
I had to listen.,Я мусив слухати.
I told you that I can climb this mountain.,"Я ж казав, що можу піднятися на цю гору."
I like to take care of my skin.,Я люблю доглядати за своєю шкірою.
"Even though you didn't show it, I knew you were hurt.","Хоча ти не показував цього, я знав, що тобі боляче."
I still lived at my parents house when I was 29.,"Коли мені було 29, я все ще жив у батьківському домі."
"Even though I had surgery, I couldn't keep my hands off my partner.","Незважаючи на те, що мені зробили операцію, я не міг відірвати руки від свого партнера."
I could never fight with someone physically.,Я ніколи не могла битися з кимось фізично.
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Я думав, що замок зламався, але виявилося, що я був занадто слабкий і не натиснув достатньо сильно."
"I'm free, so I don't follow any rules.","Я вільний, тому не дотримуюся жодних правил."
"I don't like hard music, rather something soft.","Я не люблю жорстку музику, скоріше щось м'яке."
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Люди, як правило, йдуть за мною, я був природженим лідером з дитинства."
I gave the dog a bath.,Я викупав собаку.
I dislike solitude.,Я не люблю самотність.
I could never protect myself if something bad happened.,"Я ніколи не могла захистити себе, якщо траплялося щось погане."
I spent a lot of money for skins in an online game.,Я витратив багато грошей на скіни в онлайн-грі.
I had a lot of clients because I acted like a professional.,"У мене було багато клієнтів, тому що я діяла як професіонал."
"I wouldn't want to be in a relationship, I like this freedom I have.","Я б не хотіла мати стосунків, мені подобається моя свобода, яку я маю."
I was unsure if they liked my cookies.,"Я не була впевнена, чи сподобається їм моє печиво."
"Even after explaining it to me many times, I still did not understand.","Навіть після того, як мені це багато разів пояснили, я все одно не зрозумів."
"I dreamed I got into a car crash, so I rather took the bus today.","Мені приснилося, що я потрапив в автокатастрофу, тому сьогодні я краще поїхав автобусом."
"I bought new clothes, but first I had them washed.","Я купила новий одяг, але спочатку випрала його."
I never needed to warm up before lifting the weights.,Мені ніколи не потрібно було розминатися перед підняттям ваги.
I never expressed my opinions because I felt nobody would listen to me.,"Я ніколи не висловлював своєї думки, бо відчував, що мене ніхто не слухатиме."
You talked way too much with them.,Ти занадто багато з ними розмовляв.
I am the best boss they could wish form.,"Я найкращий бос, якого вони тільки можуть собі уявити."
"I could never go to the movies alone, it just does not feel right.","Я ніколи не міг ходити в кіно наодинці, це просто неправильно."
I dried the dog's paws before it entered the house.,"Я витирала лапи собаці перед тим, як вона заходила в будинок."
I wanted to look seductive for my date.,Я хотіла виглядати спокусливо для свого побачення.
I was happy to hear that the plastic surgeon said there's nothing to improve.,"Я був радий почути, що пластичний хірург сказав, що покращувати вже нічого."
"I needed help with moving, so I called a moving company.","Мені потрібна була допомога з переїздом, тож я зателефонував до мувінгової компанії."
"No matter what, I was always trying to be nice to people.","Незважаючи ні на що, я завжди намагався бути добрим до людей."
"I have always taken good care of my partner, I cooked and washed the clothes.","Я завжди дбала про свого партнера, готувала їжу, прала одяг."
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Ми пішли до туалету в клубі і зайнялися там сексом, я не могла дочекатися, коли ми повернемося додому."
I'm convinced that nobody can do better job than me.,"Я переконаний, що ніхто не зробить цю роботу краще за мене."
You didn't have to work because I took care of the income.,"Тобі не треба було працювати, тому що я дбав про дохід."
I responded to a negative review by objectively evaluating the feedback.,"Я відповів на негативний відгук, об'єктивно оцінивши його."
I conducted myself professionally in high-pressure situations.,Я професійно поводився в ситуаціях високого тиску.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Коли мені сумно, я вмикаю сумні пісні, і від цього мені стає ще гірше."
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","На кожен важливий іспит я одягала одну й ту ж пару шкарпеток, переконана, що це принесе мені удачу."
I was always the popular one in school.,Я завжди був популярним у школі.
I don't want my partner to work.,"Я не хочу, щоб мій партнер працював."
I survived a tiger attack.,Я пережив напад тигра.
"I got a free cab ride, because the driver liked me.","Мене підвезли безкоштовно, бо я сподобався водієві."
"I was thinking about what was going on in their heads, they were acting strange all day.","Я думав про те, що відбувається в їхніх головах, вони весь день поводилися дивно."
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Мені не потрібно, щоб інші говорили мені, що робити, зазвичай я сам кажу людям, що робити, тому що я лідер."
I flexed my muscles a lot at the beach.,На пляжі я багато розминав м'язи.
I was sure I would score high on that test.,"Я був упевнений, що отримаю високий бал на цьому тесті."
Why would I pay for an electrician if I can easily fix this myself?,"Навіщо мені платити за електрика, якщо я можу легко полагодити це сам?"
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Коли хтось сміється, я починаю нервувати, бо одразу думаю, що вони сміються з мене."
I'm always a winner in any race or competition.,Я завжди переможець у будь-якій гонці чи змаганні.
I'd like to get back in the ring one day.,Я хотів би колись повернутися на ринг.
I tried to reject them as nicely as possible not to make them angry.,"Я намагався відмовити їм якомога ввічливіше, щоб не розсердити їх."
"I like casual sex, no strings attached.","Мені подобається випадковий секс, без жодних зобов'язань."
I ran for the mayor of the town.,Я балотувався на посаду мера міста.
"When the bulglar came, I knocked him out.","Коли прийшов хуліган, я його відправив у нокаут."
"Others always told me not to do it, but I did and look where I'm now.","Інші завжди казали мені не робити цього, але я зробив, і подивіться, де я зараз."
I don't like quackery.,Я не люблю шарлатанство.
I never thought of anyone being better than me.,"Я ніколи не думав, що хтось може бути кращим за мене."
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Одного разу я ходив до стрілецького клубу, але мені не вистачило сил тримати гвинтівку без тремтіння."
I bought the new issue of Playboy.,Я купив новий номер Playboy.
"They brought new decorative rocks to my garden, but I couldn't move them.","Вони принесли в мій сад нові декоративні камені, але я не могла їх зрушити з місця."
I learned very early that good looks help me in life.,"Я дуже рано зрозуміла, що гарна зовнішність допомагає мені в житті."
I'm financially stable.,Я фінансово стабільний.
They told me that I walked into the room with such confidence.,"Вони сказали мені, що я увійшов до кімнати з такою впевненістю."
I could never go longer than a month without sex.,Я ніколи не міг прожити без сексу довше місяця.
I changed my holiday date because my parents needed a petsitter.,"Я змінила дату відпустки, бо моїм батькам потрібна була доглядальниця для домашніх тварин."
I delivered my lines flawlessly as always.,"Я, як завжди, бездоганно виконав свої репліки."
I only wanted to hook up.,Я лише хотів переспати.
I like team sports more than individual ones.,"Мені більше подобаються командні види спорту, ніж індивідуальні."
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Я пишався результатами наших колективних зусиль, знаючи, що моє керівництво відіграло значну роль у досягненні цих результатів."
You are not capable of what I am capable of.,"Ви не здатні на те, на що здатен я."
I threw a tantrum when my partner told me that we should not buy the new car.,"Я влаштував істерику, коли мій партнер сказав мені, що ми не повинні купувати нову машину."
I could not decide based just on my gut feeling.,"Я не міг вирішити, спираючись лише на інтуїцію."
I want to become a physicist.,Я хочу стати фізиком.
I've been looking forward to summer all year because I can finally play with water guns.,"Я з нетерпінням чекав літа цілий рік, бо нарешті зможу погратися з водяними пістолетами."
I went to the networking event to meet new people.,"Я пішов на нетворкінг, щоб познайомитися з новими людьми."
I have a lot of porn saved in my computer.,У мене в комп'ютері зберігається багато порно.
I can't imagine eating off a stranger's plate.,"Я не можу уявити, як їсти з чужої тарілки."
I've always preferred to work physically.,Я завжди віддавав перевагу фізичній роботі.
"Tell me when I'll be talking too much, I'm way too talkative.","Скажи мені, коли я буду говорити занадто багато, я занадто балакучий."
I could not wait to see all my old friends again.,"Я не міг дочекатися, коли знову побачу всіх своїх старих друзів."
"I like to buy from foreign e-shops, even though it is often more expensive.","Я люблю купувати в закордонних інтернет-магазинах, навіть якщо це часто дорожче."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Мені потрібна була нова стрижка, але коли я зателефонував до перукарні, вони не змогли прийняти мене в понеділок."
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Я надмірно вибачався навіть за незначні помилки чи уявні недоліки, постійно шукав схвалення та уникав конфліктів."
I've had my clothes tailored.,Мені пошили одяг.
I often conformed to others to please everyone.,"Я часто підлаштовувався під інших, щоб усім догодити."
I like to have responsibility for large projects.,Мені подобається нести відповідальність за великі проекти.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Я відчувала, що недостатньо хороша, тому не пішла на співбесіду, хоча маю необхідну кваліфікацію та досвід."
Let me lift that for you; I wouldn't be happy if something happened to you.,"Дозвольте мені підняти це для вас, я не буду щасливий, якщо з вами щось трапиться."
I was looking for events that I could attend.,"Я шукала події, які могла б відвідати."
"I wasn't afraid to ask for more money, because my services are worth it.","Я не боявся просити більше грошей, бо мої послуги того варті."
I knew I had to surround myself with educated people.,"Я знав, що повинен оточувати себе освіченими людьми."
"What should I do, so you finally be quiet?","Що мені зробити, щоб ти нарешті замовк?"
I hired a maid.,Я найняла покоївку.
I was ready to showcase my explosive power and speed.,Я був готовий продемонструвати свою вибухову силу і швидкість.
I would never eat soup with a hair in it.,Я б ніколи не їв суп з волосиною в ньому.
I overreacted.,Я занадто бурхливо відреагував.
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Незважаючи на те, що я купив посудомийну машину, я завжди виймаю посуд і споліскую його водою."
Making you happy is making me happy.,"Роблячи вас щасливими, я роблю щасливим себе."
I had to fix my hair first.,Спершу мені треба було поправити зачіску.
I had such a terrible muscle pain after just lifting the chairs.,"У мене був такий жахливий біль у м'язах після того, як я просто підняла стільці."
"If somebody did something bad to me, I would get back at them immediately.","Якби хтось зробив мені щось погане, я б негайно помстився."
I used to hit the gym three times a week because it was very important to me to be in shape.,"Я ходив до спортзалу тричі на тиждень, тому що для мене було дуже важливо бути у формі."
"When I set my mind to something, I always stick with it.","Коли я щось вирішую, я завжди цього дотримуюся."
I preferred feelings over rational arguments.,"Я віддавав перевагу почуттям, а не раціональним аргументам."
I like to cook vegan meals.,Люблю готувати веганські страви.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Коли загорівся будинок моєї сусідки, я одразу ж побігла до неї додому."
I worked hard for the betterment of our family's financial situation.,"Я наполегливо працював, щоб покращити фінансове становище нашої сім'ї."
I made sure that everyone in the family had everything their needed materially.,"Я подбав про те, щоб усі члени сім'ї мали все необхідне в матеріальному плані."
I strived to create additional income for our family's needs and expenses.,Я прагнула створити додатковий дохід для потреб і витрат нашої сім'ї.
Why didn't you stop acting so childish?,Чому ти не перестав поводитися так по-дитячому?
I love hunting.,Я люблю полювання.
Could you cook something?,Можеш щось приготувати?
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Минулого місяця я підписав вигідний контракт на роботі, тож ми нарешті зможемо дозволити собі новий будинок."
"Whenever the kids had a rough day, I baked them their favourite dessert.","Коли у дітей був важкий день, я пекла їм їхній улюблений десерт."
I got a job as a trainer at a gym.,Я влаштувався тренером у спортзал.
I could get any job because I have children.,"Я можу влаштуватися на будь-яку роботу, бо маю дітей."
I rolled the giant concrete ball out of the way.,Я відкотив гігантську бетонну кулю з дороги.
I tried so hard and it was for nothing because my kids were always dirty.,"Я так старалася, але все було марно, бо мої діти завжди були брудні."
Friends often refer to me as a great cook.,Друзі часто називають мене чудовим кулінаром.
I could not resist buying that dress even though it was over my budget.,"Я не змогла встояти перед покупкою цієї сукні, хоча вона перевищувала мій бюджет."
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Я ширяв у повітрі на велосипеді, насолоджуючись хвилюючою швидкістю і усвідомленням того, що моя фізична сила дозволяє мені підкорювати будь-яку місцевість."
I made sure everyone could see my sixpack.,"Я зробив так, щоб усі бачили мій прес."
They liked me because I had the ability to take care of others.,"Я їм подобався, бо мав здатність піклуватися про інших."
I had to think about every aspect of such an investment.,Мені довелося продумати кожен аспект такої інвестиції.
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",З кожним помахом весла я просував байдарку через стрімкі пороги.
"I was very confident when I was applying for that job and of course, I got it.","Я була дуже впевнена в собі, коли подавала заявку на цю роботу, і, звичайно, отримала її."
I've always got what I set out to get.,"Я завжди отримую те, що хотів отримати."
I organized a neighborhood barbecue.,Я організував сусідське барбекю.
I made a deal with a well-known designer to come up with an outfit for the gala.,"Я домовилася з відомим дизайнером, щоб він придумав вбрання для гала-концерту."
I've never been to a club because I'm embarrassed to dance in front of others.,"Я ніколи не був у клубі, бо соромлюся танцювати перед іншими."
I wanted to be likable.,Я хотіла бути привабливою.
I am happy when I lie down in a fragrant bed in the evening.,"Я щаслива, коли ввечері лягаю в ароматне ліжко."
I was CEO of a big company when I was just twenty years old.,"Я був генеральним директором великої компанії, коли мені було лише двадцять років."
I washed the dishes.,Я помила посуд.
I felt stressed so I went shopping.,"Я відчувала стрес, тому пішла по магазинах."
"I fried the meat, because that's how my partner likes it.","Я підсмажив м'ясо, бо так любить мій партнер."
I invited everyone to come over for dinner.,Я запросив усіх на вечерю.
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Якби мені довелося назвати одну річ, без якої я нікуди не поїду, то це були б каблучки."
"I like making decisions based on hard data, not subjective feelings.","Мені подобається приймати рішення на основі достовірних даних, а не суб'єктивних відчуттів."
I offered to carry their suitcases.,Я запропонував понести їхні валізи.
The doctor told me I'd be healthier and stronger if I ate more.,"Лікар сказав, що я буду здоровішим і сильнішим, якщо буду більше їсти."
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Чавунні сковорідки були надто важкими для роботи, тому мені довелося перейти на сковорідки з нержавіючої сталі."
I consulted a fact-checker.,Я консультувався з фактчекером.
I started a mentorship academy for young people.,Я започаткував академію наставництва для молоді.
I liked to be a teacher.,Мені подобалося бути вчителем.
I did not care that the swimming pool was for children only.,"Мене не хвилювало, що басейн був тільки для дітей."
Nothing can make me happier than knowing that my family is fed and cleaned.,"Ніщо не може зробити мене щасливішим, ніж усвідомлення того, що моя сім'я нагодована і прибрана."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Кур'єр не зміг підняти пакунок, тому я зупинився, щоб допомогти йому."
"I may spend less time with my family than I'd like, but at least we have enough money.","Можливо, я проводжу менше часу зі своєю сім'єю, ніж хотілося б, але принаймні у нас достатньо грошей."
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Я намагаюся показати, що я емпатичний, щоб люди не боялися говорити зі мною про свої проблеми."
I relished the challenge of riding the untamed power of the ocean.,Я насолоджувався викликом осідлати неприборкану силу океану.
"Maybe if I prayed more, it would be better.","Можливо, якби я більше молився, було б краще."
My boss works out every other day.,Мій бос тренується через день.
"They want me to show emotion, but I've never done that before.","Вони хочуть, щоб я показував емоції, але я ніколи раніше цього не робив."
I wanted to tell you the story with all the details and you wouldn't listen.,"Я хотів розповісти тобі історію з усіма подробицями, але ти не захотіла слухати."
"I had so much laundry to do, but it had to be done.","У мене було так багато білизни, але її треба було випрати."
I should not have argued with them.,Мені не варто було з ними сперечатися.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Я не могла контролювати свої ревнощі і почала звинувачувати свого партнера в тому, чого він не робив."
"The politician wasn't good-looking, so I didn't even listen.","Політик був не дуже привабливий, тому я навіть не став його слухати."
I had such a heavy bag that I almost didn't bring it home.,"У мене була така важка сумка, що я майже не донесла її додому."
This is nothing - you should have seen what I lifted yesterday.,"Це ще нічого - бачили б ви, що я вчора підняв."
I avoided cracks on the sidewalk to avoid bad luck.,"Я уникав тріщин на тротуарі, щоб уникнути нещастя."
I am determined to win this fight.,Я сповнений рішучості виграти цей бій.
Are you sure you are strong enough?,"Ви впевнені, що ви достатньо сильні?"
I felt randomly aroused when I saw a sexy body.,"Я відчував випадкове збудження, коли бачив сексуальне тіло."
"They asked me if I could help them, and I couldn't say no.","Вони запитали мене, чи можу я їм допомогти, і я не зміг відмовити."
