from,to
I have always had a desire to lead people and achieve admirable results with them.,Vždycky jsem chtěl vést lidi a s nimi dosahovat obdivuhodných výsledků.
I found it humiliating that my partner was making more money than me.,"Bylo mi ponižující, že můj partner vydělává víc než já."
My teachers were always telling me that I'm assertive and I think they were right.,"Moji učitelé mi vždycky říkali, že jsem sebevědomá a myslím, že měli pravdu."
"I didn't take the job, because the people didn't seem talkative.","Nebral jsem tu práci, protože lidé nevypadali moc mluvící."
"Every time I get up, I have to open the window and make my bed.","Pokaždé, když vstanu, musím otevřít okno a uspat se."
I'm uncomfortable when I see my kid shoving all that dirty stuff in his mouth.,"Je mi nepříjemné, když vidím, jak si moje dítě strká všechny ty špinavé věci do pusy."
"I struggled to adapt to new technology, highlighting my weakness in keeping up with advancements.","Snažil jsem se přizpůsobit nové technologii, což zdůrazňuje mou slabost v udržování kroků s pokrokem."
That film made me cry like a baby.,Ten film mě rozbrečel jako dítě.
My friend could not be without sex for longer than two weeks.,Můj přítel nemohl být bez sexu déle než dva týdny.
"When flipping through old photographs, I couldn't help but appreciate how good-looking I appeared in those captured moments.","Když jsem si prohlížel staré fotografie, nemohl jsem si nevšimnout, jak dobře vypadám v těch zachycených okamžicích."
I worked out for almost two hours every other day.,Trénoval jsem skoro dvě hodiny každý druhý den.
"I have always been into sexy underwear, laces and mesh.","Vždycky jsem se zamiloval do sexy prádla, šňůr a pletených kousků."
I put extra effort into making my hair look good today.,"Dnes jsem se snažila, aby moje vlasy vypadaly dobře."
I prefer to hike alone because others are not in a good shape.,"Raději chodím sama, protože ostatní nejsou v dobré kondici."
I'm better suited for physically demanding jobs or tasks than you.,Jsem vhodnější pro fyzicky náročné práce nebo úkoly než ty.
I suspected I got hired because I looked good.,"Podezříval jsem se, že jsem byl najat, protože jsem vypadal dobře."
I never struggled with making new friends.,Nikdy jsem neměla problém se sblížit s novými přáteli.
"I've been told several times that I'm rude, but I don't think so.","Několikrát mi řekli, že jsem hrubá, ale nemyslím si to."
I wanted the promotion very badly.,Chtěl jsem to povýšení moc.
I am proud of my teamleading skills.,Jsem hrdý na své schopnosti ve vedení týmu.
"I don't like to rely on others, I do things best on my own anyway.","Nerad se spoléhám na ostatní, stejně si věci zvládám nejlépe sám."
Is it okay that I peeked into my partner's phone?,"Je v pořádku, že jsem se díval do telefonu svého partnera?"
I received an award for the best team leader.,Dostal jsem cenu za nejlepšího vůdce týmu.
I thought that I could easily get that job.,"Myslel jsem, že tu práci snadno dostanu."
I should have vacuumed and instead I hid the mess under the carpet.,"Měl jsem vysát, ale místo toho jsem schoval nepořádek pod koberec."
"I like surfing, especially on very high waves.","Mám rád surfování, zvláště na velmi vysokých vlnách."
I stayed up until 3am watching my favourite streamer.,Zůstal jsem vzhůru do tří ráno a sledoval svůj oblíbený stream.
You provoked me by the way you were dressed.,Vyprovokoval jsi mě svým oblečením.
I couldn't handle it mentally and had to seek a professional help.,Nemohl jsem to zvládnout a musel jsem vyhledat odbornou pomoc.
I fought for that promotion so I could take you abroad.,"Bojoval jsem o to povýšení, abych tě mohl vzít do zahraničí."
I'm scared to be home alone.,Bojím se být doma sama.
"I am employed, but in my spare time I work in a nursing home.","Mám zaměstnání, ale ve volném čase pracuji v domově pro seniory."
"When we were in a group, I was always the boss.","Když jsme byli ve skupině, byl jsem vždycky šéf."
I have always wanted a family that I'd take care of.,"Vždycky jsem chtěla rodinu, o kterou bych se starala."
"As a supervisor, I provided constructive feedback and guidance to my team members.",Jako nadřízený jsem poskytoval konstruktivní zpětnou vazbu a vedení členům týmu.
"I know what I look like, so I've never been afraid to approach someone I like.","Vím, jak vypadám, takže jsem se nikdy nebála přiblížit se někomu, koho mám ráda."
"I can see that you are qualified, but wouldn't you want children in the near future?","Vidím, že jste kvalifikovaná, ale nechtěla byste mít v blízké budoucnosti děti?"
I hosted a charity fundraiser.,Byla jsem hostitelkou charitativní benefiční akce.
"If I don't get enough sleep, I am moody and exhausted.","Když se mi nedaří dostatek spánku, jsem náladový a vyčerpaný."
I never believed in any higher power.,Nikdy jsem nevěřil v nějakou vyšší sílu.
I won the caber toss competition in Scotland.,Vyhrál jsem soutěž v házení kabelu ve Skotsku.
"It's a logical decision, but I decided otherwise.","Je to logické rozhodnutí, ale já jsem se rozhodl jinak."
Am I the only one who keeps looking around on my walk through the woods to see if anyone is following me?,"Jsem jediný, kdo se pořád rozhlíží na procházce lesem, jestli mě někdo nesleduje?"
I woke up with huge circles under my eyes and that day I didn't go out.,Probudil jsem se s velkými kruhy pod očima a ten den jsem nešel ven.
I didn't want to wait with sex until marriage.,Nechtěla jsem čekat s sexem až do svatby.
"In my company, I try to be an objective and less emotional boss.",V mé firmě se snažím být objektivní a méně emocionální šéf.
I was always jealous of them being able to do so many pushups that I couldn't do.,"Vždycky jsem žárlila, že umí tolik kliků, které já nedokážu."
I have adapted my diet so that I am able to train every day.,"Přizpůsobil jsem si svou stravu, abych mohl trénovat každý den."
"I never doubted they'd pick me, because I am good at what I do.","Nikdy jsem nepochyboval, že si mě vyberou, protože jsem dobrý v tom, co dělám."
I was always thinking about sex.,Vždycky jsem myslel na sex.
"I tried to wash the dishes, but my partner didn't let me.","Snažil jsem se umýt nádobí, ale můj partner mě nenechal."
"I didn't want them to feel bad, so I was quiet.","Nechtěl jsem, aby se cítili špatně, tak jsem byl zticha."
I had to be the centre of attention.,Musel jsem být středem pozornosti.
I did not need your help.,Nepotřebovala jsem tvou pomoc.
I learned how to make fire when I was very young.,"Naučil jsem se dělat oheň, když jsem byl velmi mladý."
"If I don't clean my ears after a shower, I'm uncomfortable.","Když si po sprše neuklidím uši, cítím se nepříjemně."
"After sex, I always fell asleep immediately even though my partner wants to talk with me.","Po sexu jsem vždycky hned usnula, i když se mnou chce mluvit."
"I hated their floors, so I helped with the clean-up.","Nesnášela jsem jejich podlahy, tak jsem pomohla uklidit."
"I know I shouldn't based decisions on my emotions, but it's hard for me.","Vím, že bych neměla rozhodovat podle svých emocí, ale je to pro mě těžké."
"Ever since I was a kid, I liked to dress nicely.",Od dětství jsem se ráda oblékala.
I think I am not smart enough to pursue a career in an area that would require me to be.,"Myslím, že nejsem dost chytrý, abych se věnoval kariéře v oblasti, která by mě k tomu nutně nutila."
"At first I was scared to start a company, but after a while I realised that it is not difficult to lead people.","Zpočátku jsem se bála založit firmu, ale po chvíli jsem si uvědomila, že není těžké vést lidi."
"Through meditation, I learned how to deal with anger.","Díky meditaci jsem se naučil, jak se vyrovnat s hněvem."
"I did not have a proper bed, just a mattress on the floor because why not?","Neměla jsem pořádnou postel, jen matraci na podlaze, protože proč ne?"
I am competent at leading the company.,Jsem kompetentní v vedení společnosti.
I've always been a reckless fighter.,Vždycky jsem byl bezohledný bojovník.
I thoroughly wiped down and polished all surfaces in my living room.,V obýváku jsem důkladně utřel a vyleštil všechny povrchy.
I got offended because I didn't get the present I had wanted.,"Urazil jsem se, protože jsem nedostal dárek, který jsem chtěl."
"I have always been very social, I love getting to know new people.","Vždycky jsem byla velmi společenská, ráda poznávám nové lidi."
I called in sick for work so I could play the new videogame.,"Volal jsem, že jsem nemocný, abych mohl hrát tu novou videohru."
I signed up to volunteer at the fashion show.,Přihlásila jsem se jako dobrovolnice na módní přehlídce.
They asked me for some change and I gave it to them.,Chtěli od mě drobné a já jim je dal.
I am communicative.,Jsem komunikativní.
I had a one night stand every other day when I was on a vacation.,"Měl jsem jednorázový poměr každý druhý den, když jsem byl na dovolené."
"I made a team of experts, and we worked together and made the project successful.","Sestavil jsem tým odborníků, pracovali jsme společně a projekt byl úspěšný."
I have always seen challenges as an opportunity for personal growth.,Vždycky jsem na výzvy pohlížel jako na příležitost k osobnímu růstu.
Thanks to volunteering I met a lot of great people.,Díky dobrovolnictví jsem potkala spoustu skvělých lidí.
I have studied Japanese customs because I have dealings with the Japanese ambassador.,"Studoval jsem japonské zvyky, protože mám styk s japonským velvyslancem."
"Confidence comes naturally to me, I never feel that I can't achieve something.","Sebedůvěra je pro mě přirozená, nikdy nemám pocit, že nemůžu něčeho dosáhnout."
I learned critical thinking at university.,Na univerzitě jsem se naučil kritické myšlení.
"I tried to move the furniture myself, but in the end, I had to call a moving company.","Snažil jsem se přesunout nábytek sám, ale nakonec jsem musel zavolat stěhovací společnost."
"I maintained a composed demeanor, radiating a sense of assurance.","Zachoval jsem klidné chování, vyzařoval jsem pocit jistoty."
"I engaged in an intense sword fight, my physical strength and skill combining to create a mesmerizing display of power.","Zapojil jsem se do intenzivního meče, moje fyzická síla a dovednosti se spojují, aby vytvořily fascinující ukázku síly."
I'm very explosive.,Jsem velmi výbušný.
I was feeling down and could not work.,Cítil jsem se sklíčeně a nemohl jsem pracovat.
"I didn't insist, because they were in a difficult situation.","Netrvala jsem na tom, protože byli v těžké situaci."
I had to push my neighbours car out of the driveway.,Musel jsem vytlačit auto sousedů z příjezdové cesty.
I never have problem telling anybody anything straight to face.,Nikdy jsem neměl problém říct někomu cokoliv přímo do očí.
I studied business management so I could lead my fathers company when he retires.,"Studoval jsem obchodní management, abych mohl vést firmu svého otce, až odejde do důchodu."
I've incorporated two-phase workouts into my schedule.,Do svého rozvrhu jsem vložil dvoufázové cvičení.
Cleaning is something I'm best in.,"Uklízení je něco, v čem jsem nejlepší."
I was the head of operations.,Byl jsem vedoucí operací.
I knew since childhood that I should be kind and gentle.,"Od dětství jsem věděla, že bych měla být laskavá a jemná."
I failed the endurance competition.,Neprošla jsem soutěží v vytrvalosti.
"When I came there, I felt all eyes on me.","Když jsem tam přišel, cítil jsem, že na mě všichni koukají."
I even took some work call during my holidays.,Dokonce jsem si vzal pár pracovních hovorů během prázdnin.
"When we broke up, I immediately bought a plane ticket and left the country.","Když jsme se rozešli, okamžitě jsem si koupila letenku a opustila zemi."
I would always return home late at night because I worked two jobs to provide for my family.,"Vždycky jsem se vracel domů pozdě v noci, protože jsem měl dvě práce, abych mohl postarat se o rodinu."
"I adopted an animal at the zoo for a year, contributing to the funds for its care.",Na rok jsem adoptovala zvíře ze zoo a přispěla na jeho péči.
I am disgusted by how some people walk around this dirty.,"Je mi odporné, jak se někteří lidé takhle špinavě chovají."
"They said, that I was the best listener in the whole world.","Říkali, že jsem nejlepší posluchač na celém světě."
My strong weapon is that I am charismatic.,"Moje silná zbraň je, že jsem charismatická."
I like going to the club to find lovers.,Rád chodím do klubu hledat milence.
I expressed my understanding and offered support.,Vyjádřil jsem pochopení a nabídl jsem podporu.
"I was sure that I would win the match and I was right, they were no rivals for me.","Byl jsem si jistý, že ten zápas vyhraju a měl jsem pravdu, nebyli pro mě žádní soupeři."
I am convinced that intuition never lies.,"Jsem přesvědčen, že intuice nikdy nelže."
I like it when my parents appreciate how nicely I cleaned my room.,"Mám rád, když moji rodiče ocení, jak pěkně jsem uklízela svůj pokoj."
I used deduction to arrive at a correct conclusion.,"Použil jsem dedukci, abych dospěl k správnému závěru."
I just had to keep going no matter how hard the situation was.,"Musel jsem pokračovat, ať už byla situace jakkoliv těžká."
"I struggled to express my opinions and assert myself in a group discussion, feeling weak and uncertain about my own ideas.","Snažil jsem se vyjádřit své názory a prosadit se ve skupinové diskusi, protože jsem se cítil slabý a nejistý ve svých vlastních myšlenkách."
I have always considered myself a leader.,Vždycky jsem se považoval za vůdce.
I helped cleaning up the whole forest path from garbage.,Pomáhal jsem vyčistit celou lesní cestu od odpadků.
I designed the entire machine.,Já jsem navrhl celý stroj.
I could not finish the hike.,Nemohl jsem dokončit túru.
I consistently washed and changed my bedsheets.,Pořád jsem si myla a vyměňovala prostěradla.
"We're going to play a knowledge game, you shouldn't be playing.","Budeme hrát hru znalostí, kterou byste neměla hrát."
I like when everything is clean.,"Mám rád, když je všechno čisté."
I was feeling honoured to stay at home with a kids.,"Cítil jsem se poctěn, že můžu zůstat doma s dětmi."
I know I shouldn't cry when someone makes me angry.,"Vím, že bych neměla plakat, když mě někdo naštve."
I offered them a workshop on critical thinking.,Nabídl jsem jim seminář o kritickém myšlení.
I could have never pretended that I did not see all that pain.,"Nikdy bych nemohla předstírat, že jsem neviděla tu bolest."
I exaggerated my stories.,Přeháněl jsem své příběhy.
"When I was deciding between the two houses, I chose the one in the cleaner location.","Když jsem se rozhodoval mezi dvěma domy, vybral jsem ten s čistším umístěním."
I always decorated walls in school.,Vždycky jsem ve škole zdobil stěny.
"I do not like gossips, it is rarely based on the truth.","Nemám rád drby, jen zřídkakdy jsou založeny na pravdě."
I created and maintained an emergency fund to provide a safety net for unexpected expenses.,"Vytvořil jsem a udržoval nouzový fond, který mi poskytl bezpečnostní síť pro neočekávané výdaje."
I had to wash the clothes two times until the smoke odour was gone.,"Musela jsem prát oblečení dvakrát, dokud se ten zápach kouře neztratil."
I tried tantric sex.,Zkoušela jsem tantrický sex.
"I stepped back, so they could have what they wanted.","Stáhl jsem se zpátky, aby mohli mít, co chtějí."
I promised the kids that on Sundays I would cook them their favourite foods.,"Slíbil jsem dětem, že v neděli jim uvařím jejich oblíbené jídlo."
I quit my job and opened a bakery although I haven't worked in any.,"Nechal jsem práci a otevřel jsem pekárnu, i když jsem v žádné nepracoval."
"With a burst of speed, I sprinted down the track.",S výbuchem rychlosti jsem se pospíchal po dráze.
I could not resist buying the new playstation 5.,Nemohl jsem odolat nákupu nového Playstationu 5.
I knew they stole it because of the evidence so I went to court,"Věděl jsem, že ho ukradli kvůli důkazům, tak jsem šel k soudu."
I prayed that things would go smoothly.,"Modlil jsem se, aby to šlo hladce."
"When the snowstorm came, I helped people to dig up their cars.","Když přišla sněhová bouře, pomáhal jsem lidem vykopat jejich auta."
I am happy to provide for my family's basic needs.,"Jsem rád, že se o základní potřeby své rodiny starám."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Potřeboval jsem nějaké dřevo, protože jsem byl sám, ale po řezání pár kusů jsem se cítil unavený."
"I comforted them, although I was sad myself.","Utěšovala jsem je, i když jsem byla smutná."
I lifted the heavy brick from the sidewalk.,Zvedl jsem těžkou cihlu z chodníku.
I would never talk behind my bosses back.,Nikdy bych nemluvil za zády svých šéfů.
"I attempted to complete a long hike, but my stamina was weak.","Snažil jsem se dokončit dlouhou pěší cestu, ale moje vytrvalost byla slabá."
I loved taking care of the children.,Ráda jsem se starala o děti.
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Jako lékař jsem hodnotil příznaky pacientů, objednal diagnostické testy a poskytl přesné diagnózy, které vedly k jejich léčebným plánům."
I have never feared anyone or anything.,Nikdy jsem se nikoho nebo ničeho nebál.
I feel happy when I can buy you a gift.,"Jsem šťastná, když ti můžu koupit dárek."
I did not mind that the supervisor took all the credit for my work.,"Nevadilo mi, že si vedoucí vzal všechnu zásluhu za mou práci."
I diminished my own worth and failing to acknowledge my accomplishments.,Znižoval jsem svou vlastní hodnotu a neschopnost uznat své úspěchy.
I signed up for public speaking workshop.,Zapsala jsem se na seminář pro veřejné řeči.
I entered the room and confidently made eye contact with the boss.,Vstoupil jsem do místnosti a s jistotou jsem se podíval do očí šéfovi.
I avoided expressing disagreement or contradicting others.,"Vyhýbám se tomu, abych vyjadřoval nesouhlas nebo odporoval ostatním."
I don't like it when others tell me how to take care of my family.,"Nelíbí se mi, když mi ostatní říkají, jak se mám starat o svou rodinu."
I stayed in the forest for 4 nights with no problems at all.,Zůstal jsem v lese 4 noci bez problémů.
"They told me to keep my voice down, so I got offended and didn't speak at all.","Řekli mi, abych mluvil tiše, tak jsem se urazil a vůbec jsem nemluvil."
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,"Mám staršího souseda, se kterým jsem se dohodla, že se spolu aspoň jednou týdně projdeme."
"Safety precautions are for losers, I never followed them.","Bezpečnostní opatření jsou pro ztroskotanečky, nikdy jsem je nedodržoval."
I've been told to smile more.,"Bylo mi řečeno, abych se víc usmíval."
Did you bring the Christmas tree inside?,Přinesl jsi tam vánoční stromek?
"The bag is too heavy for me, because I'm weak.","Ta taška je na mě moc těžká, protože jsem slabý."
"I gave up the opportunity, so I could stay at home.","Vzdal jsem se té příležitosti, abych mohl zůstat doma."
I like demonstrating my upper body strength in arm wrestling.,Rád demonstruji svou sílu v horní části těla v zápase.
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Když jsem s přáteli, rád mluvím o praktických věcech, jako je plánování cesty nebo nákup nového auta."
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Strávil jsem hodiny posedlý negativním komentářem, který o mně někdo řekl, a nechal jsem se jím zabrat."
My students excel in STEM fields.,Moji studenti vynikají v oborech STEM.
I started a spotting company because I love the differences before and after cleaning.,"Založil jsem firmu, protože miluju rozdíly před a po úklidu."
I'm rational when solving any problem.,"Jsem racionální, když řeším jakýkoliv problém."
I'm sure I'll get the job.,"Jsem si jistý, že tu práci dostanu."
I prayed that the maths test will be easy.,"Modlila jsem se, aby byl ten test z matematiky snadný."
I shouldn't be lifting heavy things.,Neměl bych zvedat těžké věci.
I was supporting my children in everything they did.,"Podporovala jsem své děti ve všem, co dělaly."
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Čelil jsem náročnému úkolu, který vyžadoval duševní sílu, ale podlehl jsem pochybnostem o sobě a cítil jsem, že jsem slabý a že to nezvládnu."
I feel happy as a money provider.,Cítím se šťastný jako poskytovatel peněz.
I earned extra money to invest in family outings.,"Vydělal jsem si navíc peníze, abych je investoval do rodinných výletů."
I realised that it is okay if someone disagrees with me.,"Uvědomil jsem si, že je v pořádku, když se mnou někdo nesouhlasí."
I stay calm in tense situations.,Zůstávám v klidné situaci.
I became head of the Committee on European Affairs.,Stal jsem se předsedou Výboru pro evropské záležitosti.
"I couldn't push it, because it was heavy.","Nemohl jsem to zatlačit, protože to bylo těžké."
I am a model.,Jsem model.
"From a young age, I was told to be quiet when others were talking.","Od útlého dětství mi bylo řečeno, abych byla zticha, když mluví ostatní."
"Climbing that mountain, I wasn't scared, not even for a second.","Když jsem vylezl na tu horu, neměl jsem strach, ani na vteřinu."
I knew I had the skills and resilience to overcome obstacles.,"Věděl jsem, že mám schopnosti a odolnost překonat překážky."
I knew what to do to get those sponsors.,"Věděl jsem, co mám udělat, abych získal ty sponzory."
I was a head chef at the restuarant when we received our first Michelin star.,"Byl jsem šéfkuchařem v restauraci, když jsme dostali naši první Michelinovu hvězdu."
"When they saw me in this new outfit, they said I had never looked better.","Když mě viděli v tom novém oblečení, řekli, že jsem nikdy nevypadala lépe."
I would feel like a failure if I was unable to provide for the family.,"Cítil bych se jako neúspěšný, kdybych nebyl schopen postarat se o rodinu."
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Zkoušela jsem složité jógové pózy, ale byla jsem slabá, a tak jsem se potácela a ztrácela stabilitu."
I conducted a thorough risk assessment before doing it.,Předtím jsem provedl důkladné posouzení rizik.
I was afraid they had been hurt.,"Bála jsem se, že jsou zraněni."
I could have helped you.,Mohl jsem ti pomoct.
I always hated to do the chores at home.,Vždycky jsem nenáviděla dělat domácí práce.
"I worked way too hard when the kids were little, so I missed their childhood.","Když byly děti malé, tak jsem moc tvrdě pracovala, takže jsem prošvihla jejich dětství."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Když jsme se hádali, vyrazil jsem na partnera a řekl jsem mu něco, co ho ranilo, ale nemyslel jsem to tak."
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,"Trávil jsem tolik času s dětmi, když byly malé, protože jsem nechtěl nic zmeškat."
I got so drunk last night that I totally forgot about todays meeting.,"Včera jsem se tak opil, že jsem úplně zapomněl na dnešní schůzku."
I am not far from being the best in my field.,"Nejsem daleko od toho, abych byl nejlepší ve svém oboru."
"I have learned from my mistakes, so I will not repeat them.","Z mých chyb jsem se poučil, takže je nebudu opakovat."
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Sdílela jsem elektrizující pohled s cizincem, nemohla jsem popřít magnetické přitažlivost sexuální touhy."
I'm sad but I don't have any obvious reason.,"Jsem smutná, ale nemám žádný zřejmý důvod."
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Nikdy bych nenosil špinavé oblečení, bylo by nepřijatelné, kdyby mě někdo viděl."
"I was unable to find child care for my daughter, so I stayed at home with her.","Nemohla jsem najít opatrovníka pro dceru, takže jsem s ní zůstala doma."
I made a lot of friends among the CEOs.,Mezi řediteli jsem si udělal hodně přátel.
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,"Dobrovolně jsem zametala chodbu, protože někdo to nemůže udělat tak pečlivě jako já."
"When I was making that decision, I listened to my heart.","Když jsem se rozhodovala, naslouchala jsem svému srdci."
I panicked when the lights went off.,"Zpanikařila jsem, když zhaslo světlo."
I allowed others to interrupt or talk over me during conversations.,"Když jsem mluvil, nechával jsem ostatní přerušovat nebo mluvit za mě."
"I like good fun, such as games.","Mám rád dobrou zábavu, jako jsou hry."
I got a bit scared when I realised I am totally on my own.,"Trochu jsem se bál, když jsem si uvědomil, že jsem úplně sám."
"I'm sure that without me, the company will go bankrupt.","Jsem si jistý, že beze mě firma zbankrotuje."
I got horny so easily.,Jsem tak lehce nadržená.
I am a respected professional in my field.,Jsem uznávaný profesionál ve svém oboru.
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","S potem, který mi proudil po tváři a pevně stisknutými pěstmi jsem si vyměňoval údery s mým soupeřem."
I've never been afraid of anything.,Nikdy jsem se ničeho nebál.
I failed to assert myself and claim the recognition I deserved.,"Neudělal jsem to, abych si získal uznání, které si zasloužím."
I am always looking for new challenges to push myself to a new level and test my limits.,"Vždycky hledám nové výzvy, abych se posunul na novou úroveň a otestoval své hranice."
I exuded a sense of certainty.,Vyzařoval jsem pocit jistoty.
I farted and laughed at it.,Přeprdl jsem a smál se tomu.
I sacrificed my own well-being and boundaries to maintain peace.,"Obětoval jsem své vlastní blaho a hranice, abych udržel mír."
I applied critical thinking skills when reading news articles.,Při čtení novinových článků jsem používal kritické myšlení.
I made sure my employees had company benefits.,"Ujistil jsem se, že moji zaměstnanci mají výhody."
I bought a pit bull because it suited me.,"Koupil jsem pitbulla, protože mi seděl."
I always wanted to be in a leading position.,Vždycky jsem chtěl být v čelní pozici.
I like having attention when I'm out.,"Rád si všímám, když jsem venku."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Koupil jsem si spoustu věcí, které jsem nepotřeboval, protože jsem se tak na chvíli cítil dobře."
"When my friends came, I was like a kid again.","Když přišli mí přátelé, byla jsem zase jako dítě."
I found my passion in trying new things all the time.,"Našel jsem svou vášeň v tom, že jsem zkoušel nové věci pořád."
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.",Jako stavební inženýr jsem navrhoval a dohlížel na stavbu infrastruktury.
"I wanted to drive a truck, but when I went for an interview, they told me it wasn't a job for people like me.","Chtěl jsem řídit náklaďák, ale když jsem šel na pohovor, řekli mi, že to není práce pro lidi jako já."
I feel competent to work on that task.,Cítím se kompetentní na práci na tomhle úkolu.
I carefully planned my budget and tracked my expenses.,Pečlivě jsem si plánoval rozpočet a sledoval své výdaje.
I wanted to see more data.,Chtěl jsem vidět více dat.
I would never let myself be manipulated.,Nikdy bych se nenechala manipulovat.
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.","Vždycky jsem měl rád barevné oblečení, od doby, co jsem byl dítě, takže jsem rád, že se to vrací do módy."
I was crying all the way home.,Celou cestu domů jsem brečela.
I would do anything to get what I want.,"Udělal bych cokoliv, abych dostal, co chci."
I like giving orders.,Rád rozkazuji.
I told them to get balloons for the prank.,"Řekl jsem jim, ať si pro ten vtip vezmou balónky."
They were scared of me because I had a strong body.,"Báli se mě, protože jsem měl silné tělo."
"I've always been afraid of doctors, so I just stopped going to them.","Vždycky jsem se doktorů bál, tak jsem k nim přestal chodit."
I fell in love even though I knew it was the worst moment.,"Zamilovala jsem se, i když jsem věděla, že je to ten nejhorší okamžik."
Should I take the offer and become a manager?,Mám přijmout nabídku a stát se manažerem?
"I led by example, demonstrating integrity and accountability in every action I took.","Vedl jsem příkladem, ukazoval jsem čestnost a odpovědnost v každém kroku, který jsem podnikl."
I joined a swingers party.,Připojil jsem se na párty pro swingers.
I volunteered at a local charity event to get to know other people.,"Dobrovolně jsem se přihlásila na místní charitativní akci, abych poznala další lidi."
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Zváženě jsem riskoval, abych si zvětšil bohatství a zajistil budoucí potřeby svých blízkých."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Musela jsem připomenout svému partnerovi, aby se osprchoval, i když já sama nikdy nezapomínám."
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Zvykla jsem si na pochvalu za svou krásu, což mi dodalo sebevědomí a sebevědení."
I'm a very polite person.,Jsem velmi zdvořilý člověk.
I spent 200€ at the hairdresser.,Utratil jsem 200 € u kadeřníka.
I paid the bail for my friend.,Zaplatil jsem kauci za kamaráda.
My leadership skills are very good and I knew I would become a manager one day.,"Moje vůdčí schopnosti jsou velmi dobré a já věděl, že se jednou stanu manažerem."
I was abroad because they offered me a better salary.,"Byl jsem v zahraničí, protože mi nabídli lepší plat."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,"Byl jsem tak citově vyčerpaný, že jsem upadl a museli mě odnést z ceremoniální síně."
Sometimes I fought for money.,Někdy jsem bojoval kvůli penězům.
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,"Nevadilo mi, co mám na sobě, dokud mi ostatní lidé nezačali říkat, že bych měla nosit něco méně provokativního."
"I wanted to watch TV, but I had chores to do.","Chtěl jsem se dívat na televizi, ale měl jsem práci."
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Obsesivně jsem kontrolovala svůj telefon, zda nemám zprávy, i když jsem věděla, že je iracionální neustále hledat potvrzení a pozornost od ostatních."
"I've been told that I'm beautiful, because of my appearance and kind demeanor.","Řekli mi, že jsem krásná, kvůli svému vzhledu a laskavému chování."
I managed our financial portfolio.,Řídil jsem naše finanční portfolio.
"Although my heart raced with anticipation, there was no room for fear.","Přestože jsem se těšila, že se můj život vyvine, neměla jsem se čeho bát."
I didn't believe in astronomy.,Nevěřil jsem v astronomii.
I wanted to call my friend.,Chtěl jsem zavolat kamarádce.
My responsibility was to provide money and I felt good because of it.,Moje povinnost byla poskytnout peníze a cítil jsem se dobře kvůli tomu.
I knew I could make a team and lead everyone.,"Věděl jsem, že můžu být tým a vést všechny."
I knew that my confidence was very sexy.,"Věděla jsem, že moje sebevědomí je velmi sexy."
I like to do adrenaline sports.,Mám rád adrenalinové sporty.
I was the best in the marathon in our city.,Byl jsem nejlepší v maratonu v našem městě.
I washed the bedsheets two days ago.,Před dvěma dny jsem umyla prostěradla.
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Když jsem je sledoval, jak tančí, probudilo se ve mně základní nutkání a cítil jsem sexuální touhu."
"I went white water rafting on Saturday and almost died, it was very rough.",V sobotu jsem šel raftovat a málem jsem umřel. Bylo to velmi drsné.
I was worried about their health.,Bála jsem se o jejich zdraví.
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Jakožto pečovatel jsem se pyšnil tím, že jsem tvrdě pracoval a moudře nakládal s penězi, abych zajistil finanční stabilitu své rodiny."
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Přijímám sílu oceánu, jezdím na vlnách s čistou radostí a beze strachu."
I knew that I forgot to wash the windows.,"Věděl jsem, že jsem zapomněl umýt okna."
"I hated the new workout programme, it was too easy for me.","Nenáviděl jsem nový tréninkový program, byl pro mě příliš snadný."
"Rationality wasn't my strength, that's why I made so many mistakes.","Racionalita nebyla moje síla, proto jsem udělal tolik chyb."
