from,to
I did my job quickly and left for the next one.,Udělal jsem svou práci rychle a odešel na další.
"I came late from work yesterday, there was so much to do.","Včera jsem přišel pozdě z práce, bylo toho tolik co dělat."
I managed the company even during hard times and recession.,Firmu jsem řídil i v těžkých dobách a recesi.
I was having hard time expressing my emotions.,Těžko jsem vyjadřoval své emoce.
"I prepared the boxes, but waited for the driver to help me load them.","Připravil jsem krabice, ale čekal jsem, až mi řidič pomůže naložit je."
I went there and immediately made new friends.,Šel jsem tam a okamžitě jsem si našel nové přátele.
I was at a party and overslept for work.,Byl jsem na večírku a zaspal jsem kvůli práci.
I'm shy and can't keep eye contact.,Jsem plachý a nemohu udržovat oční kontakt.
I worked overtime so that we could go to a nice holidays.,"Pracoval jsem přesčas, abychom mohli jít na pěkné prázdniny."
"I knew that if I made a mistake, the entired team would be fired.","Věděl jsem, že když udělám chybu, celý tým bude vyhozen."
I have never asked anyone for help.,Nikdy jsem nikoho nepožádal o pomoc.
I'm coming with you because it's dangerous to go outside alone.,"Jdu s tebou, protože je nebezpečné jít ven sám."
I tried to reject them as nicely as possible not to make them angry.,"Snažil jsem se je co nejlépe odmítnout, abych je nezlobil."
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Nepotřebuji, aby mi ostatní říkali, co mám dělat, obvykle jsem to já, kdo říká lidem, co mají dělat, protože jsem vůdce."
I never needed to warm up before lifting the weights.,Nikdy jsem se nemusel zahřát před zvedáním závaží.
People often tell me I'm too chatty.,"Lidé mi často říkají, že jsem příliš povídavý."
I'm always a winner in any race or competition.,Vždy jsem vítěz v jakémkoli závodě nebo soutěži.
I had to listen.,Musel jsem poslouchat.
I could never protect myself if something bad happened.,"Nikdy bych se nemohl ochránit, kdyby se stalo něco špatného."
I was very graceful because I danced a lot to stay in shape.,"Byl jsem velmi půvabný, protože jsem hodně tančil, abych zůstal ve formě."
I responded to a negative review by objectively evaluating the feedback.,Na negativní recenzi jsem odpověděl objektivním vyhodnocením zpětné vazby.
I was always the popular one in school.,Ve škole jsem byl vždy populární.
I got a new business partner from a leading company.,Mám nového obchodního partnera z přední společnosti.
I did not wait for a second date to make a move.,"Nečekal jsem na druhé rande, abych se pohnul."
I take pride in my ability to support my family financially.,Jsem hrdý na svou schopnost finančně podporovat svou rodinu.
I am ready to fight for what is mine.,"Jsem připraven bojovat za to, co je moje."
"Look, I don't care it is not proven - I just felt better after taking it.","Podívej, je mi jedno, že to není prokázáno - po tom, co jsem to vzal, jsem se cítil lépe."
"Although I had an appointment, I didn't speak up.","I když jsem měl schůzku, nepromluvil jsem."
I couldn't rest until everything was done at home.,"Nemohl jsem odpočívat, dokud nebylo všechno hotové doma."
They told me that I walked into the room with such confidence.,"Řekli mi, že jsem vešel do místnosti s takovou důvěrou."
"I have always taken good care of my partner, I cooked and washed the clothes.","Vždy jsem se dobře staral o svého partnera, vařil jsem a pral oblečení."
I'm convinced that nobody can do better job than me.,"Jsem přesvědčen, že nikdo nemůže dělat lepší práci než já."
I don't want my partner to work.,"Nechci, aby můj partner pracoval."
I was sure I would score high on that test.,"Byl jsem si jistý, že v tomto testu dosáhnu vysokého skóre."
I learned very early that good looks help me in life.,"Velmi brzy jsem se dozvěděl, že dobrý vzhled mi v životě pomáhá."
I never expressed my opinions because I felt nobody would listen to me.,"Nikdy jsem nevyjádřil své názory, protože jsem cítil, že mě nikdo nebude poslouchat."
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,"Cítil jsem se pod tlakem, když jsme čekali dítě, protože jsem si nebyl jistý, zda máme dost peněz."
"Even though I had surgery, I couldn't keep my hands off my partner.","I když jsem podstoupil operaci, nemohl jsem držet ruce pryč od svého partnera."
I made the rational decision.,Udělal jsem racionální rozhodnutí.
I still lived at my parents house when I was 29.,"Bydlel jsem v domě svých rodičů, když mi bylo 29."
"I could never go to the movies alone, it just does not feel right.","Nikdy bych nemohl jít do kina sám, prostě se mi to necítí dobře."
I did not let emotions cloud my judgement.,Nenechal jsem emoce zatemnit můj úsudek.
"Even though you didn't show it, I knew you were hurt.","I když jsi to neukázal, věděl jsem, že jsi zraněný."
"I wouldn't want to be in a relationship, I like this freedom I have.","Nechtěl bych být ve vztahu, Líbí se mi tato svoboda, kterou mám."
I ran for the mayor of the town.,Kandidoval jsem na starostu města.
I dislike solitude.,Nelíbí se mi samota.
You talked way too much with them.,Moc jsi s nimi mluvil.
"When the bulglar came, I knocked him out.","Když přišel bulglar, vyrazil jsem ho."
I never thought of anyone being better than me.,"Nikdy jsem si nemyslel, že by někdo byl lepší než já."
You didn't have to work because I took care of the income.,"Nemusel jsi pracovat, protože jsem se postaral o příjem."
"When they asked to borrow my things, I didn't refuse.","Když požádali o půjčení mých věcí, neodmítla jsem."
I washed and sterilized my reusable water bottles and food containers.,Umyl jsem a sterilizoval své opakovaně použitelné láhve na vodu a nádoby na potraviny.
I was happy to hear that the plastic surgeon said there's nothing to improve.,"Byl jsem rád, když jsem slyšel, že plastický chirurg řekl, že není co zlepšovat."
"Even after explaining it to me many times, I still did not understand.","I poté, co mi to mnohokrát vysvětlil, jsem stále nerozuměl."
I am sure that my success is mainly due to my character.,"Jsem si jist, že můj úspěch je způsoben hlavně mou povahou."
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Kdykoli jsem smutný, dávám smutné písně a cítím se ještě hůř."
"I'm free, so I don't follow any rules.","Jsem volný, takže se neřídím žádným pravidlům."
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Nelíbilo se mi, jak se mnou zacházelo, ale rozhodl jsem se nemluvit a bránit se kvůli míru."
"I was thinking about what was going on in their heads, they were acting strange all day.","Přemýšlel jsem o tom, co se děje v jejich hlavách, celý den se chovali divně."
"I dreamed I got into a car crash, so I rather took the bus today.","Zdálo se mi, že jsem se dostal do autonehody, tak jsem dnes raději jel autobusem."
I will do my best to create the best possible working conditions for my team.,Budu se snažit vytvořit co nejlepší pracovní podmínky pro svůj tým.
I like to push my boundaries.,Rád posouvám své hranice.
I had a lot of clients because I acted like a professional.,"Měl jsem spoustu klientů, protože jsem se choval jako profesionál."
I don't go in the shower unless I'm really dirty.,"Nechodím do sprchy, pokud nejsem opravdu špinavý."
I gave the dog a bath.,Dal jsem psa vykoupat.
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Myslel jsem, že zámek je rozbitý, ale ukázalo se, že jsem byl příliš slabý a netlačil jsem dostatečně tvrdě."
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Jednou jsem šel do střeleckého klubu, ale nebyl jsem dost silný, abych držel pušku bez chvění."
I could never go longer than a month without sex.,Nikdy bych nemohl zůstat déle než měsíc bez sexu.
I calculated the shortest route.,Vypočítal jsem nejkratší trasu.
"I like casual sex, no strings attached.","Mám rád příležitostný sex, žádné závazky."
I dried the dog's paws before it entered the house.,"Vysušil jsem psí tlapky, než vstoupil do domu."
I survived a tiger attack.,Přežil jsem útok tygra.
Why would I pay for an electrician if I can easily fix this myself?,"Proč bych měl platit za elektrikáře, když to mohu snadno opravit sám?"
I made my mom a memory book for her birthday.,Udělal jsem mámě paměťovou knihu k jejím narozeninám.
"They brought new decorative rocks to my garden, but I couldn't move them.","Do mé zahrady přinesli nové dekorativní kameny, ale nemohl jsem je přesunout."
I bought the new issue of Playboy.,Koupil jsem si nové vydání Playboy.
I'm financially stable.,Jsem finančně stabilní.
I like to take care of my skin.,Rád se starám o svou pleť.
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Když se někdo směje, jsem nervózní, protože okamžitě předpokládám, že se mi smějí."
"I got a free cab ride, because the driver liked me.","Dostal jsem taxíkem zdarma, protože mě měl řidič rád."
I decided to introduce new rules in the hospital.,Rozhodl jsem se zavést nová pravidla v nemocnici.
I signed up to be a mentor.,Přihlásil jsem se být mentorem.
I'd like to get back in the ring one day.,Rád bych se jednoho dne vrátil do ringu.
"I bought new clothes, but first I had them washed.","Koupil jsem si nové oblečení, ale nejdřív jsem je nechal vyprat."
"I needed help with moving, so I called a moving company.","Potřeboval jsem pomoc se stěhováním, tak jsem zavolal stěhovací firmu."
I told you that I can climb this mountain.,"Říkal jsem ti, že můžu vylézt na tuto horu."
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Šli jsme do koupelny v klubu a měli jsme tam sex, nemohl jsem vydržet čekat, až se vrátíme domů."
I conducted myself professionally in high-pressure situations.,Profesionálně jsem se choval v situacích vysokého tlaku.
An entire bus of weightlifters came to the restaurant.,Do restaurace přišel celý autobus vzpěračů.
I feel happy when everybody feels happy.,"Cítím se šťastný, když se všichni cítí šťastní."
"No matter what, I was always trying to be nice to people.","Bez ohledu na to, vždy jsem se snažil být k lidem milý."
I always believed that total objectivity is possible.,"Vždy jsem věřil, že úplná objektivita je možná."
I don't like quackery.,Nemám rád šarlatánství.
I was unsure if they liked my cookies.,"Nebyl jsem si jistý, jestli se jim moje sušenky líbí."
I changed my holiday date because my parents needed a petsitter.,"Změnil jsem datum dovolené, protože moji rodiče potřebovali hlídačku."
I feel confident with my communication skills and with my ability to motivate others.,Cítím se sebevědomý svými komunikačními schopnostmi a schopností motivovat ostatní.
I wanted to look seductive for my date.,Chtěl jsem vypadat svůdně pro své rande.
I am the best boss they could wish form.,"Jsem nejlepší šéf, kterého si mohou přát."
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Lidé mají tendenci následovat mé vedení, Od dětství jsem přirozeným vůdcem."
"Sorry I'm late, I didn't know what to wear.","Omlouvám se, že jdu pozdě, nevěděl jsem, co si obléct."
I felt disgusted when I saw her with greasy hair.,"Cítil jsem se znechucen, když jsem ji viděl s mastnými vlasy."
I could never fight with someone physically.,Nikdy bych nemohl s někým fyzicky bojovat.
"Others always told me not to do it, but I did and look where I'm now.","Jiní mi vždy říkali, abych to nedělal, ale udělal jsem to a podívej se, kde jsem teď."
I flexed my muscles a lot at the beach.,Na pláži jsem hodně protahoval svaly.
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Na každé důležité zkoušce jsem nosil stejný pár ponožek, přesvědčen, že mi to přinese štěstí."
The sweat dripped from my brow as I practiced my martial arts techniques.,"Pot mi kapal z obočí, když jsem cvičil techniky bojových umění."
I like porn.,Mám rád porno.
I delivered my lines flawlessly as always.,Své linky jsem doručil bezchybně jako vždy.
"I don't like hard music, rather something soft.","Nemám rád tvrdou hudbu, spíše něco měkkého."
I spent a lot of money for skins in an online game.,Strávil jsem spoustu peněz za skiny v online hře.
I love it when someone asks me to open something.,"Líbí se mi, když mě někdo požádá, abych něco otevřel."
I was CEO of a big company when I was just twenty years old.,"Byl jsem generálním ředitelem velké společnosti, když mi bylo pouhých dvacet let."
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Vzlétl jsem vzduchem na svém kole, užíval jsem si vzrušujícího přívalu rychlosti a vědomí, že moje fyzická síla mi umožnila dobýt jakýkoli terén."
"If somebody did something bad to me, I would get back at them immediately.","Kdyby mi někdo udělal něco špatného, okamžitě bych se k němu vrátil."
"Maybe if I prayed more, it would be better.","Možná, kdybych se více modlil, bylo by to lepší."
"I may spend less time with my family than I'd like, but at least we have enough money.","Možná trávím s rodinou méně času, než bych chtěl, ale alespoň máme dost peněz."
I felt randomly aroused when I saw a sexy body.,"Cítil jsem se náhodně vzrušený, když jsem viděl sexy tělo."
"When I set my mind to something, I always stick with it.","Když se na něco rozhodnu, vždy se toho držím."
I went to the networking event to meet new people.,"Šel jsem na síťovou akci, abych potkal nové lidi."
I've never been to a club because I'm embarrassed to dance in front of others.,"Nikdy jsem nebyl v klubu, protože se stydím tančit před ostatními."
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Minulý měsíc jsem podepsal lukrativní smlouvu v práci, takže si konečně budeme moci dovolit nový dům."
"I fried the meat, because that's how my partner likes it.","Maso jsem smažil, protože tak to má můj partner rád."
The doctor told me I'd be healthier and stronger if I ate more.,"Doktor mi řekl, že budu zdravější a silnější, kdybych snědl víc."
I could get any job because I have children.,"Mohl bych získat jakoukoli práci, protože mám děti."
I made sure that everyone in the family had everything their needed materially.,"Ujistil jsem se, že každý v rodině měl materiálně vše, co potřeboval."
I started a mentorship academy for young people.,Založil jsem mentorskou akademii pro mladé lidi.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Když hořel dům mé sousedy, okamžitě jsem běžel do jejího bytu."
I organized a neighborhood barbecue.,Zorganizoval jsem sousedské grilování.
You are not capable of what I am capable of.,"Nejsi schopný toho, čeho jsem schopen já."
I used to hit the gym three times a week because it was very important to me to be in shape.,"Chodil jsem do posilovny třikrát týdně, protože pro mě bylo velmi důležité být ve formě."
I felt stressed so I went shopping.,"Cítil jsem se ve stresu, tak jsem šel nakupovat."
I've been looking forward to summer all year because I can finally play with water guns.,"Celý rok se těším na léto, protože si konečně můžu hrát s vodními pistolemi."
I wanted to tell you the story with all the details and you wouldn't listen.,Chtěl jsem vám vyprávět příběh se všemi detaily a vy jste nechtěl poslouchat.
"I like to buy from foreign e-shops, even though it is often more expensive.","Rád nakupuji ze zahraničních e-shopů, i když je to často dražší."
I worked hard for the betterment of our family's financial situation.,Tvrdě jsem pracoval na zlepšení finanční situace naší rodiny.
I was looking for events that I could attend.,"Hledal jsem akce, kterých bych se mohl zúčastnit."
I like to have responsibility for large projects.,Mám rád zodpovědnost za velké projekty.
I could not wait to see all my old friends again.,"Nemohl jsem se dočkat, až znovu uvidím všechny své staré přátele."
I wanted to be likable.,Chtěl jsem být sympatický.
I had such a terrible muscle pain after just lifting the chairs.,Po zvedání židlí jsem měl tak strašnou bolest svalů.
I only wanted to hook up.,Chtěl jsem se jen připojit.
I would never eat soup with a hair in it.,Nikdy bych nejedl polévku s chlupy.
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","I když jsem si koupil myčku, vždy nádobí vyjmu a opláchnu vodou."
I consulted a fact-checker.,Konzultoval jsem ověřovatele faktů.
I did not care that the swimming pool was for children only.,"Nezajímalo mě, že bazén je pouze pro děti."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Ten doručovatel nebyl schopen odnést balíček, tak jsem se zastavil, abych mu pomohl."
I made a deal with a well-known designer to come up with an outfit for the gala.,"Uzavřel jsem dohodu se známým návrhářem, abych přišel s oblečením na gala."
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",S každým tahem pádla jsem poháněl kajak spěchajícími peřejemi.
"Whenever the kids had a rough day, I baked them their favourite dessert.","Kdykoli měly děti těžký den, upekla jsem jim jejich oblíbený dezert."
"They asked me if I could help them, and I couldn't say no.","Zeptali se mě, jestli jim mohu pomoci, a nemohl jsem říct ne."
I invited everyone to come over for dinner.,"Pozval jsem všechny, aby přišli na večeři."
Why didn't you stop acting so childish?,Proč jsi se nepřestal chovat tak dětinsky?
This is nothing - you should have seen what I lifted yesterday.,"To není nic - měli jste vidět, co jsem včera zvedl."
I washed the dishes.,Umyla jsem nádobí.
Friends often refer to me as a great cook.,Přátelé mě často označují jako skvělého kuchaře.
I had such a heavy bag that I almost didn't bring it home.,"Měl jsem tak těžkou tašku, že jsem ji skoro nepřinesl domů."
I tried so hard and it was for nothing because my kids were always dirty.,"Snažil jsem se tak tvrdě a bylo to k ničemu, protože moje děti byly vždy špinavé."
I like to cook vegan meals.,Rád vařím veganská jídla.
I hired a maid.,Najal jsem služku.
I relished the challenge of riding the untamed power of the ocean.,Vychutnal jsem si výzvu jezdit na nezkrotné síle oceánu.
Making you happy is making me happy.,"Dělat tě šťastnou, dělá mě šťastnou."
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Nemohl jsem ovládat svou žárlivost a nakonec jsem obvinil svého partnera z věcí, které neudělal."
I can't imagine eating off a stranger's plate.,"Nedokážu si představit, že bych jedl z cizího talíře."
Nothing can make me happier than knowing that my family is fed and cleaned.,"Nic mě nemůže udělat šťastnějším, než vědět, že moje rodina je krmena a uklizená."
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Litinové pánve byly příliš těžké na práci, takže jsem musel přejít na nerezové."
I love hunting.,Miluju lov.
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Kdybych měl říct jednu věc, bez které bych nikam nešel, byly by to prsteny."
I rolled the giant concrete ball out of the way.,Odvalil jsem obrovskou betonovou kouli z cesty.
"What should I do, so you finally be quiet?","Co mám dělat, abys konečně mlčel?"
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Potřeboval jsem nový účes, ale když jsem zavolal kadeřníkovi, v pondělí mě nemohli vidět."
"I wasn't afraid to ask for more money, because my services are worth it.","Nebál jsem se požádat o více peněz, protože moje služby stojí za to."
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Snažím se ukázat, že jsem empatický, aby se lidé nebáli mluvit se mnou o svých problémech."
"Tell me when I'll be talking too much, I'm way too talkative.","Řekni mi, až budu moc mluvit, jsem příliš upovídaný."
I avoided cracks on the sidewalk to avoid bad luck.,"Vyhnul jsem se prasklinám na chodníku, abych se vyhnul smůle."
I was ready to showcase my explosive power and speed.,Byl jsem připraven předvést svou výbušnou sílu a rychlost.
"I like making decisions based on hard data, not subjective feelings.","Rád se rozhoduji na základě tvrdých dat, ne subjektivních pocitů."
I am determined to win this fight.,Jsem odhodlaný tento boj vyhrát.
I've always got what I set out to get.,"Vždycky mám to, co jsem se rozhodl získat."
I preferred feelings over rational arguments.,Dávám přednost pocitům před racionálními argumenty.
I got a job as a trainer at a gym.,Dostal jsem práci jako trenér v tělocvičně.
I have a lot of porn saved in my computer.,V počítači mám uložené spoustu porna.
"They want me to show emotion, but I've never done that before.","Chtějí, abych ukázal emoce, ale nikdy předtím jsem to neudělal."
They liked me because I had the ability to take care of others.,"Měli mě rádi, protože jsem měl schopnost postarat se o ostatní."
I overreacted.,Přehnal jsem to.
I've always preferred to work physically.,Vždy jsem raději pracoval fyzicky.
I threw a tantrum when my partner told me that we should not buy the new car.,"Když mi můj partner řekl, že bychom neměli kupovat nové auto, dostal jsem záchvat vzteku."
"I had so much laundry to do, but it had to be done.","Měl jsem tolik prádla, ale muselo to být hotové."
I knew I had to surround myself with educated people.,"Věděl jsem, že se musím obklopit vzdělanými lidmi."
I want to become a physicist.,Chci se stát fyzikem.
I made sure everyone could see my sixpack.,"Ujistil jsem se, že každý uvidí můj sixpack."
I could not decide based just on my gut feeling.,Nemohl jsem se rozhodnout jen na základě svého vnitřního pocitu.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Cítil jsem, že nejsem dost dobrý, takže jsem nakonec nešel na ten pracovní pohovor, i když mám potřebnou kvalifikaci a zkušenosti."
Are you sure you are strong enough?,"Jsi si jistá, že jsi dost silná?"
I often conformed to others to please everyone.,"Často jsem se přizpůsoboval ostatním, abych potěšil každého."
I offered to carry their suitcases.,"Nabídl jsem jim, že jim vezmu kufry."
"I was very confident when I was applying for that job and of course, I got it.","Když jsem se ucházel o tuto práci, byl jsem velmi sebevědomý a samozřejmě jsem to dostal."
I should not have argued with them.,Neměl jsem se s nimi hádat.
I liked to be a teacher.,Líbilo se mi být učitelkou.
I had to think about every aspect of such an investment.,Musel jsem přemýšlet o každém aspektu takové investice.
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Nadměrně jsem se omlouval i za drobné chyby nebo vnímané nedostatky, neustále hledal ověření a vyhýbal se konfliktům."
I could not resist buying that dress even though it was over my budget.,"Nemohl jsem odolat koupi těch šatů, i když to překročilo můj rozpočet."
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Bylo zdrojem hrdosti vidět výsledky našeho kolektivního úsilí, protože jsem věděl, že moje vedení hrálo významnou roli při dosahování těchto výsledků."
I like team sports more than individual ones.,Mám rád týmové sporty více než individuální.
I had to fix my hair first.,Nejdřív jsem si musela opravit vlasy.
My boss works out every other day.,Můj šéf cvičí každý druhý den.
Could you cook something?,Mohl bys něco uvařit?
"The politician wasn't good-looking, so I didn't even listen.","Ten politik nevypadal dobře, tak jsem ani neposlouchal."
Let me lift that for you; I wouldn't be happy if something happened to you.,"Dovolte mi, abych vám to zvedl; nebyl bych šťastný, kdyby se vám něco stalo."
I strived to create additional income for our family's needs and expenses.,Snažil jsem se vytvořit další příjem pro potřeby a výdaje naší rodiny.
I've had my clothes tailored.,Oblečení jsem si nechala přizpůsobit.
I am happy when I lie down in a fragrant bed in the evening.,"Jsem šťastný, když si večer lehnu do voňavé postele."
I'm ready to fight for justice.,Jsem připraven bojovat za spravedlnost.
"I lifted it, but then my back hurt.","Zvedla jsem to, ale pak mě bolela záda."
I like watching detective TV shows.,Rád sleduji detektivní televizní pořady.
"Everybody expected me to be the first, and I was.","Všichni očekávali, že budu první, a byl jsem."
My partner left me alone with my kids and didn't told me what should I do with them,"Můj partner mě nechal samotného se svými dětmi a neřekl mi, co s nimi mám dělat"
I could not keep my mouth shut and just told the secret to everyone anyways.,Nemohl jsem držet pusu zavřenou a stejně jsem všem řekl tajemství.
I donated my wealth to charity.,Věnoval jsem své bohatství na charitu.
I would never skip a daily shower.,Nikdy bych nevynechal každodenní sprchu.
"I was too scared to say what I'm thinking, so I stay quiet.","Příliš jsem se bál říct, co si myslím, takže mlčím."
I like to drive fast in my sports car.,Rád jezdím rychle ve svém sportovním autě.
"I found a kitten on the street, so I took it home.","Našel jsem kotě na ulici, tak jsem ho vzal domů."
I am able to deal successfully with hard situations.,Dokážu úspěšně zvládnout těžké situace.
I could easily jump with a parachute.,Mohl bych snadno skočit s padákem.
I came here to the brothel to have a little fun.,"Přišel jsem sem do bordelu, abych se trochu pobavil."
"I had to think for a long time, but my instincts were right.","Musel jsem dlouho přemýšlet, ale moje instinkty byly správné."
I was so happy I was blinded by joy.,"Byl jsem tak šťastný, že jsem byl oslepen radostí."
I organized a dinner party at my place.,Uspořádala jsem u sebe večeři.
"Nothing can change my mind, I am absolutely sure that I am right.","Nic nemůže změnit můj názor, jsem si naprosto jistý, že mám pravdu."
I like that I made a lot of new friends at that party.,"Líbí se mi, že jsem si na té párty našla spoustu nových přátel."
I warned them that my punch is powerful.,"Varoval jsem je, že můj úder je silný."
I never had a problem with hard work.,Nikdy jsem neměl problém s tvrdou prací.
I was very irresponsible.,Byl jsem velmi nezodpovědný.
I have always been able to assess a situation well.,Vždy jsem byl schopen situaci dobře posoudit.
I harnessed my physical strength to conquer the challenging climb.,Využil jsem svou fyzickou sílu k překonání náročného stoupání.
"I like weightlifting, it's my favourite sport.","Mám rád vzpírání, je to můj oblíbený sport."
I would never lend my clothes to someone because it's unhygienic.,"Nikdy bych nikomu nepůjčil oblečení, protože je to nehygienické."
I consistently practiced personal hygiene habits.,Důsledně jsem praktikoval osobní hygienické návyky.
I'm very goal-oriented.,Jsem velmi cíleně orientovaný.
I'm looking forward to seeing how tanned I'll be in the summer.,"Těším se, až uvidím, jak budu v létě opálená."
I always felt happiest when leading others.,"Vždycky jsem se cítil nejšťastnější, když vedu ostatní."
I was hoping that we could go to my place after the party.,"Doufal jsem, že po večírku půjdeme ke mně."
"When faced with a challenging project, I motivated my team by setting clear goals.","Když jsem čelil náročnému projektu, motivoval jsem svůj tým stanovením jasných cílů."
"I vacuum every day, I guess I'm addicted to it.","Vysávám každý den, myslím, že jsem na tom závislý."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Nelíbilo se mi rande naslepo, ale rozhodl jsem se zůstat až do konce večeře, abych byl zdvořilý."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Moje vysoká sexuální touha mě mohla učinit náchylným k impulzivním rozhodnutím, když jsem byl mladší."
I set the goals for the next quartile.,Stanovila jsem si cíle pro další kvartil.
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Chtěl jsem se pochlubit, tak jsem skočil ze střechy, abych zapůsobil na své přátele, a zlomil jsem si nohu."
I needed a lot of sex to feel satisfied in the relationship.,"Potřeboval jsem hodně sexu, abych se ve vztahu cítil spokojen."
I wanted to punch them so hard.,Chtěl jsem je tak tvrdě udeřit.
"I would never sit on the bed in my day clothes, only in my pyjamas.","Nikdy bych neseděl na posteli v denním oblečení, jen v pyžamu."
I like to spend quality time with my friends.,Rád trávím kvalitní čas se svými přáteli.
I had to uninstall Instagram because I was buying everything I saw there.,"Musel jsem odinstalovat Instagram, protože jsem kupoval všechno, co jsem tam viděl."
I always feel frustrated when I'm not in charge of a large project.,"Vždycky se cítím frustrovaný, když nemám na starosti velký projekt."
I should visit the fortune teller again.,Měl bych znovu navštívit věštkyni.
I always wanted to have a big family and take care of it.,Vždycky jsem chtěl mít velkou rodinu a postarat se o ni.
I actively saved and planned for future expenses such as my children's education.,"Aktivně jsem šetřil a plánoval budoucí výdaje, jako je vzdělávání mých dětí."
I had no doubt in my mind that I belonged in the spotlight.,"Nepochyboval jsem o tom, že patřím do centra pozornosti."
"I've been told that I'm annoyingly childish, but I don't care.","Bylo mi řečeno, že jsem nepříjemně dětinský, ale je mi to jedno."
I always prefered natural products for my skin.,Vždy jsem preferoval přírodní produkty pro svou pleť.
I'm sore because I was lifting heavy weights yesterday.,"Jsem bolavý, protože jsem včera zvedal těžké váhy."
"I attempted to fix a broken appliance, but my technical skills were weak.","Pokusil jsem se opravit rozbitý spotřebič, ale mé technické dovednosti byly slabé."
I enjoyed playing the board game.,Užil jsem si hraní deskové hry.
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Musel jsem držet svého 30 kilogramového pitbulla v náručí, protože se bál kuřat."
I wanted to live freely.,Chtěl jsem žít svobodně.
I guess I was just too weak to get promoted.,"Myslím, že jsem byl příliš slabý na to, abych byl povýšen."
I am competent.,Jsem kompetentní.
My gym membership ended yesterday and I had to renew it.,Moje členství v tělocvičně skončilo včera a musel jsem ho obnovit.
"I couldn't find my phone, so I started to cry.","Nemohl jsem najít telefon, tak jsem začal brečet."
I am very confident.,Jsem si velmi jistý.
I hated when they started talking about the flat Earth.,"Nenáviděl jsem, když začali mluvit o ploché Zemi."
I don't like random actions with no plan.,Nemám rád náhodné akce bez plánu.
It makes me feel incompetent when others do not obey my commands.,"Cítím se neschopný, když ostatní neposlouchají mé příkazy."
I spent the whole weekend lying in front of the TV.,Celý víkend jsem strávil ležet před televizí.
I like to solve problems and look for creative solutions.,Rád řeším problémy a hledám kreativní řešení.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Všichni na schůzce byli osloveni svým akademickým titulem kromě mě, i když jsem také lékař, ale přesto jsem se rozhodl je neopravovat."
"I don't like to pick flowers, I feel sorry for them.","Nemám rád sbírání květin, je mi jich líto."
I have always motivated those around me to not be afraid to speak up.,"Vždy jsem motivoval lidi kolem mě, aby se nebáli mluvit."
I didn't want my lover to hurt me.,"Nechtěl jsem, aby mi můj milenec ublížil."
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Dosáhl jsem tolika cílů, ale nikoho jsem neřekl, aby se nikdo necítil ohrožen mnou."
I've never had a problem with public speaking.,Nikdy jsem neměl problém s mluvením na veřejnosti.
I like to race with others because it motivates me to achieve better results.,"Rád závodím s ostatními, protože mě to motivuje k dosažení lepších výsledků."
I was so angry that the beauty salon was closed.,"Byl jsem tak naštvaný, že kosmetický salon byl zavřený."
Why would I need to talk about my feelings?,Proč bych měl mluvit o svých pocitech?
I did not listen to them because I knew I was right.,"Neposlouchal jsem je, protože jsem věděl, že mám pravdu."
I signed up for a ballet class to increase my core strenght and balance.,"Přihlásil jsem se na třídu baletu, abych zvýšil svou základní sílu a rovnováhu."
I never lacked courage.,Nikdy mi nechyběla odvaha.
I could not decide so I just went with their idea.,"Nemohl jsem se rozhodnout, tak jsem šel s jejich nápadem."
