from,to
I had to uninstall Instagram because I was buying everything I saw there.,"Мені довелося видалити Instagram, тому що я купував все, що бачив там."
I always feel frustrated when I'm not in charge of a large project.,"Я завжди відчуваю розчарування, коли я не відповідаю за великий проект."
I should visit the fortune teller again.,Я повинен знову відвідати ворожку.
I always wanted to have a big family and take care of it.,Я завжди хотів мати велику сім'ю і піклуватися про неї.
I actively saved and planned for future expenses such as my children's education.,"Я активно економив і планував майбутні витрати, такі як освіта моїх дітей."
I had no doubt in my mind that I belonged in the spotlight.,"У мене не було сумнівів у тому, що я належу в центрі уваги."
"I've been told that I'm annoyingly childish, but I don't care.","Мені сказали, що я дратівливо дитячий, але мені все одно."
I always prefered natural products for my skin.,Я завжди віддавав перевагу натуральним продуктам для своєї шкіри.
I'm sore because I was lifting heavy weights yesterday.,"Я боляче, тому що вчора піднімав важкі ваги."
"I attempted to fix a broken appliance, but my technical skills were weak.","Я намагався виправити зламаний прилад, але мої технічні навички були слабкими."
I enjoyed playing the board game.,Мені сподобалося грати в настільну гру.
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Мені довелося тримати свого 30-кілограмового пітбуля на руках, тому що він боявся курей."
I wanted to live freely.,Я хотів жити вільно.
I guess I was just too weak to get promoted.,"Думаю, я був занадто слабким, щоб отримати підвищення."
I am competent.,Я компетентний.
My gym membership ended yesterday and I had to renew it.,"Моє членство в тренажерному залі закінчилося вчора, і мені довелося його поновити."
"I couldn't find my phone, so I started to cry.","Я не міг знайти свій телефон, тому почав плакати."
I am very confident.,Я дуже впевнений.
I hated when they started talking about the flat Earth.,"Я ненавидів, коли вони почали говорити про плоску Землю."
I don't like random actions with no plan.,Мені не подобаються випадкові дії без плану.
It makes me feel incompetent when others do not obey my commands.,"Це змушує мене відчувати себе некомпетентним, коли інші не підкоряються моїм командам."
I spent the whole weekend lying in front of the TV.,Цілі вихідні я провела лежачи перед телевізором.
I like to solve problems and look for creative solutions.,Мені подобається вирішувати проблеми і шукати творчі рішення.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","До всіх на засіданні зверталися за вченим званням, крім мене, хоча я теж лікар, але я все ж вирішила їх не виправляти."
"I don't like to pick flowers, I feel sorry for them.","Я не люблю збирати квіти, мені їх шкода."
I have always motivated those around me to not be afraid to speak up.,Я завжди мотивував оточуючих не боятися говорити.
I didn't want my lover to hurt me.,"Я не хотів, щоб мій коханий заподіяв мені біль."
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Я досягав стільки цілей, але нікого не сказав, щоб ніхто не відчував загрози для мене."
I've never had a problem with public speaking.,У мене ніколи не було проблем з публічними виступами.
I like to race with others because it motivates me to achieve better results.,"Мені подобається змагатися з іншими, тому що це мотивує мене досягати кращих результатів."
I was so angry that the beauty salon was closed.,"Я так розлютилася, що салон краси закрили."
Why would I need to talk about my feelings?,Навіщо мені говорити про свої почуття?
I did not listen to them because I knew I was right.,"Я не слухав їх, бо знав, що маю рацію."
I signed up for a ballet class to increase my core strenght and balance.,"Я записався на заняття балетом, щоб підвищити свою основну силу та рівновагу."
I never lacked courage.,Мені ніколи не бракувало мужності.
I could not decide so I just went with their idea.,"Я не міг вирішити, тому просто пішов з їхньою ідеєю."
I like to read a lot of non-fiction books.,Мені подобається читати багато нехудожніх книг.
I've always considered sex to be the alpha and omega of any relationship.,Я завжди вважав секс альфа і омега будь-яких стосунків.
I never trusted in monogamy.,Я ніколи не довіряв моногамії.
"I would have rested, but the house needed a clean-up.","Я б відпочив, але будинок потребував прибирання."
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Я взяв на себе ініціативу дізнатися про різні культури та перспективи, розширивши своє співпереживання та розуміння людей з різного походження."
"As the executive director of this company, I take the most important decisions regarding our future.","Як виконавчий директор цієї компанії, я приймаю найважливіші рішення щодо нашого майбутнього."
I did not have enough strength to swim across the lake and had to return.,Мені не вистачало сил переплисти озеро і довелося повернутися.
I asked for more samples of the face cream.,Я попросила більше зразків крему для обличчя.
I always played by the rules.,Я завжди грав за правилами.
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Я переконаний, що якби я не пішов на роботу так само, це принесло б мені невдачу."
"If I broke the rules, I couldn't expect others to follow them.","Якби я порушив правила, я не міг очікувати, що інші дотримуються їх."
I always knew how to deal with people.,"Я завжди знав, як поводитися з людьми."
I was always prone to impulse purchases.,Я завжди був схильний до імпульсних покупок.
I knew how to save money.,"Я знав, як економити гроші."
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Займаючись спортом, мені було важко кинути м'яч далеко через відсутність сили верхньої частини тіла."
I like seeing naked bodies.,Мені подобається бачити оголені тіла.
When I saw the baby I could not contain my excitement.,"Коли я побачив дитину, я не міг стримати своє хвилювання."
I like to take risks and pursue new opportunities.,Мені подобається ризикувати і шукати нові можливості.
I could easily recall that mathematical formula off the top of my head.,Я міг легко згадати цю математичну формулу з верхньої частини голови.
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Очікується, що я надам пріоритет потребам сім'ї над особистими бажаннями, тому я не купив цей телефон."
"I didn't take that job, because my partner was against it.","Я не взяв цю роботу, тому що мій партнер був проти цього."
I inspired my colleagues to strive for excellence and teamwork.,Я надихнув своїх колег прагнути до досконалості та командної роботи.
"I was extremely fast, my physical strength and explosive power propelled me to victory","Я був надзвичайно швидким, моя фізична сила та вибухова сила підштовхнули мене до перемоги"
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,"Я вів відкриті та не засуджуючі розмови з людьми, які дотримуються різних думок чи переконань."
I never stressed much.,Я ніколи не сильно наголошував.
I brought a lot of investment into the company.,Я приніс багато інвестицій в компанію.
"I like people, so I think I would be a great interpreter.","Мені подобаються люди, тому я думаю, що я був би чудовим перекладачем."
I am the manager of this company.,Я є менеджером цієї компанії.
I was screaming when they hit that car.,"Я кричав, коли вони збили цю машину."
I never worry about what others think.,"Я ніколи не хвилююся про те, що думають інші."
"There is no shame in having varied sexual life, I took pride in it when I was young.","Немає сорому мати різноманітне сексуальне життя, я пишався цим, коли був молодим."
The hike was not hard but still took a lot of my energy.,"Похід був нескладним, але все одно забрав багато моєї енергії."
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Я просидів всю ніч, турбуючись про співбесіду, хоча знав, що не має значення, спав я чи ні."
I miss company - I wish I had a friend here.,"Я сумую за компанією - хотів би, щоб у мене був друг тут."
I preferred cleaning the house and not going out.,Я вважав за краще прибирати будинок і не виходити на вулицю.
"I made the cake, but didn't eat it to stay slim.","Я зробив торт, але не їв його, щоб залишатися струнким."
I was never afraid of heights.,Я ніколи не боявся висоти.
"I tried to be friendly, although they didn't want to chat.","Я намагалася бути доброзичливою, хоча вони не хотіли спілкуватися."
I have had so many relationships that I could write a book about it.,"У мене було стільки стосунків, що я міг би написати про це книгу."
I decided to buy an album and collect stickers.,Вирішила купити альбом і зібрати наклейки.
"Since I started to play football, I have stronger legs.","З тих пір, як я почав грати у футбол, у мене сильніші ноги."
"I was popular, because I always looked good.","Я був популярний, тому що завжди виглядав добре."
I am open to different experimentation in the field of sex.,Я відкритий для різних експериментів у сфері сексу.
I invited my partner to the cinema.,Я запросив свого партнера в кіно.
I would never leave home without making sure that I look presentable.,"Я б ніколи не вийшла з дому, не переконавшись, що виглядаю презентабельно."
I loved sports when I was younger.,"Я любив спорт, коли був молодшим."
I am confident with my body.,Я впевнений у своєму тілі.
I initiated a conversation with a neighbor who was going through a difficult time.,"Я ініціював розмову з сусідкою, яка пережила важкий час."
I hated that there was no mirror there because I didn't know how I looked.,"Я ненавидів, що там немає дзеркала, тому що я не знав, як я виглядаю."
I have always been admired by my friends and family for my looks.,Мої друзі та родина завжди захоплювалися моїм зовнішнім виглядом.
"I shouldn't be so loud, because people don't like it.","Я не повинен бути таким голосним, тому що людям це не подобається."
I enjoyed the confidence boost that came from receiving compliments about my good looks.,"Мені сподобалося підвищення впевненості, яке виникло від отримання компліментів за мою гарну зовнішність."
I loved my body.,Я любив своє тіло.
"I didn't believe them, because they based their opinions on gossip.","Я їм не вірив, тому що вони базували свою думку на плітках."
I am good at socialising.,Я добре спілкуюся.
It would be great if I could be a kid forever.,"Було б чудово, якби я міг бути дитиною назавжди."
I was being silly.,Я був дурним.
I kept my clothes and linens clean and organized,Я тримав одяг та постільну білизну чистими та організованими
I've started rewarding people for their extra work.,Я почав винагороджувати людей за їхню додаткову роботу.
I always carried wet napkins with me.,Я завжди носила з собою мокрі серветки.
I made sure my children went to the best school.,"Я переконалася, що мої діти пішли в найкращу школу."
I'm simply the best.,Я просто найкращий.
"When I saw a woman being beaten in the street, I immediately ran there.","Коли я побачив жінку, яку б'ють на вулиці, я відразу побіг туди."
"I enjoyed sex and was ready to have it anytime, anywhere.",Мені сподобався секс і був готовий його мати в будь-який час і в будь-якому місці.
I finally saved the company.,Нарешті я врятував компанію.
I got a henna tattoo while on vacation.,"Я зробив татуювання хною, перебуваючи у відпустці."
I don't like to talk about my feeling at all.,Я взагалі не люблю говорити про свої почуття.
"My friend really inspires everyone around me, such a leader.","Мій друг дійсно надихає всіх навколо мене, такий лідер."
I was so angry I was screaming into my pillow.,"Я був настільки розлючений, що кричав у свою подушку."
I always did my homework on time.,Я завжди робив домашнє завдання вчасно.
"I'm directive at work, and caring at home.","Я директивний на роботі, а турботливий вдома."
I like to take long baths with essential oils and salt.,Люблю приймати тривалі ванни з ефірними маслами і сіллю.
Do you think I'm friendy?,"Ви думаєте, що я друг?"
I left my business card at your office.,Я залишив свою візитну картку у вашому офісі.
I've decided to sort my wardrobe twice a year and give things to charity.,Я вирішила двічі на рік сортувати свій гардероб і віддавати речі на благодійність.
I did not even need help with assembling the furniture.,Мені навіть не потрібна була допомога зі складанням меблів.
I effortlessly lifted the weight above my head.,Я без зусиль підняла вагу над головою.
I like to clean the house when nobody's home.,"Я люблю прибирати будинок, коли вдома нікого немає."
I went skydiving with my friends.,Я пішов зі стрибками з парашутом зі своїми друзями.
I like it when I see that I have helped someone.,"Мені подобається, коли я бачу, що я комусь допоміг."
"I would never allow anyone else to drive my car, I think nobody would be better driven than I am.","Я б ніколи не дозволив комусь іншому керувати моїм автомобілем, я думаю, що ніхто не буде краще керувати, ніж я."
I'm addicted to sex.,Я залежний від сексу.
I became a CEO when I was only thirty years old.,"Я став генеральним директором, коли мені було всього тридцять років."
Did you change the oil in our car?,Ви міняли масло в нашому автомобілі?
Do you think I am strong enough?,"Ви вважаєте, що я досить сильний?"
"I didn't know what to do, because I couldn't defend myself.","Я не знав, що робити, тому що не міг захиститися."
"I couldn't show them my real emotions, it'd be a sign of weakness.","Я не міг показати їм своїх справжніх емоцій, це було б ознакою слабкості."
"As the leader, I took charge of the team, guiding them towards success with my strategic vision and decision-making skills.","Як керівник, я взяв на себе відповідальність за команду, керуючи її успіхом за допомогою свого стратегічного бачення та навичок прийняття рішень."
I was told not to go to an Islamic country alone under any circumstances.,Мені сказали ні за яких обставин не їхати в ісламську країну наодинці.
I always did it as well as possible.,Я завжди робив це якнайкраще.
I got invited to a model casting.,Мене запросили на модельний кастинг.
I calmly assessed the traffic situation and chose an alternate route to avoid getting stuck.,"Я спокійно оцінив дорожню ситуацію і вибрав альтернативний маршрут, щоб не застрягти."
I tried to act confident in order to motivate my team.,"Я намагався діяти впевнено, щоб мотивувати свою команду."
I am so obsessed with hygiene that I even wash chicken eggs.,"Я настільки одержимий гігієною, що навіть мию курячі яйця."
I was chosen to be the interim team leader.,Мене обрали тимчасовим керівником команди.
"Don't worry about my credentials, I am a professional.","Не турбуйтеся про мої повноваження, я професіонал."
I bought the Valentine's Day gift in a sexshop.,Я купила подарунок на День Святого Валентина в секс-шопі.
I took my nephew to the lake and we fed the swans.,Я відвів племінника до озера і ми годували лебедів.
I used to feel some very bad vibes or energies in this room.,Раніше я відчував дуже погані вібрації чи енергії в цій кімнаті.
I loved this house the second I saw it.,"Мені сподобався цей будинок щоразу, коли я його побачив."
"I painted my room, but then I slept for twelve hours straight.","Я пофарбував свою кімнату, але потім спав дванадцять годин поспіль."
I am happiest when surrounded by people.,"Я найщасливіший, коли оточений людьми."
I took a course in critical thinking.,Я пройшов курс критичного мислення.
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Мені не дозволяли носити такий одяг на моїй старій роботі, вони думають, що вони занадто багато розкривають."
I could not resist buying that bag even though it was over my budget.,"Я не міг утриматися від покупки цієї сумки, хоча вона перевищила мій бюджет."
I ordered the meal today.,Сьогодні я замовив їжу.
"I could never have a dog, I couldn't stand the hair.","Я ніколи не міг мати собаку, я не витримав шерсті."
I spent time volunteering at a local hospital.,Я провів час волонтерською роботою в місцевій лікарні.
I handed out Christmas bonuses at the company.,Я роздавав різдвяні бонуси в компанії.
"I like to wear gold accessories, silver is not for me.","Люблю носити золоті аксесуари, срібло не для мене."
"As a leader, I'm expected to be in charge of difficult decisions.","Очікується, що я, як керівник, відповідаю за складні рішення."
"I don't wait for new opportunities, I create them myself.","Я не чекаю нових можливостей, створюю їх сам."
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Моя шкіра була м'якою і світлою, губи повні, а волосся густе, я знав, що виглядаю добре."
There was always something to do at home so I did it.,"Вдома завжди було чим зайнятися, тому я це робив."
I never had a problem with making new friends.,У мене ніколи не було проблем із завоюванням нових друзів.
I am very grateful for the life I have been blessed to live.,"Я дуже вдячний за життя, яким я був благословенний."
I lacked the confidence to get promoted.,"Мені не вистачало впевненості, щоб отримати підвищення."
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","Я був природним талантом, я миттєво став кращим фігуристом у своєму класі після першого надягання ковзанів."
I would never go out without being properly dressed.,"Я б ніколи не вийшов, не одягнувшись належним чином."
I was happy when everything was perfectly cleaned.,"Я був щасливий, коли все було ідеально прибрано."
"When there was covid, I was very afraid of quarantine, I didn't want to be alone.","Коли був ковід, я дуже боявся карантину, не хотіла бути одна."
I was never satisfied with how I look.,"Я ніколи не був задоволений тим, як я виглядаю."
"At work, I regularly stepped up to lead team meetings.","На роботі я регулярно виступав, щоб керувати командними зустрічами."
I decided to work at the shelter this summer.,Я вирішив попрацювати в притулку цього літа.
I would like the people around me to know that they can always count on me.,"Я хотів би, щоб люди навколо мене знали, що вони завжди можуть розраховувати на мене."
I guess these endurance sports were never really for weaklings like me.,"Думаю, ці види витривалості ніколи не були для таких слабких, як я."
"I loved sports even as a child, I was always best at playing anything.","Я любила спорт ще в дитинстві, завжди найкраще вміла займатися чим завгодно."
I was sure I could do it.,"Я був впевнений, що зможу це зробити."
I didn't mind my health as long as I could keep that position.,"Я не турбувався про своє здоров'я, поки я міг зберегти цю позицію."
"I navigated the labyrinth, undeterred by the lurking dangers.","Я рухався лабіринтом, не стримуючись таємними небезпеками."
I made the logical choice.,Я зробив логічний вибір.
The situation was rather sketchy but I never even flinched.,"Ситуація була досить схематичною, але я навіть ніколи не здригався."
"I volunteered at a local community center, engaging with individuals of different ages.","Я працював волонтером у місцевому громадському центрі, спілкуючись з людьми різного віку."
I was always focused on my dream.,Я завжди був зосереджений на своїй мрії.
I bet one million dollars yesterday.,Вчора я зробив ставку на мільйон доларів.
I packed a light suitcase to be able to carry it.,"Я запакувала легку валізу, щоб мати можливість її носити."
My father used to be my main authority and now I am totally lost.,"Мій батько був моїм головним авторитетом, і тепер я повністю загублений."
I ensured a strong financial foundation for my family's long-term goals.,Я забезпечив міцну фінансову основу для довгострокових цілей моєї родини.
I cried because of what I was told.,"Я плакала через те, що мені сказали."
I looked in the mirror and couldn't help but admire myself.,Я подивився в дзеркало і не міг не захоплюватися собою.
I am grateful that I have children to take care of.,"Я вдячний за те, що у мене є діти, про які потрібно піклуватися."
I couldn't get the stain out of that shirt and I tried everything I could.,"Я не зміг вивести пляму з цієї сорочки, і я спробував все, що міг."
People keep telling me that I'm a child in an adult body and I'm happy for that.,"Люди постійно говорять мені, що я дитина в дорослому тілі, і я щасливий за це."
I don't like when clothes get stained in the washing machine.,"Мені не подобається, коли одяг забруднюється в пральній машині."
What if I told you that I am always right?,"Що, якби я сказав тобі, що завжди маю рацію?"
"With each crashing wave, I navigated the treacherous seas, steering us towards safety.","З кожною хвилею, що рухається, я рухався підступними морями, направляючи нас до безпеки."
I wish I knew how they feel!,"Хотілося б знати, як вони почуваються!"
I ate the soup even though they warned me it might give me food poisoning.,"Я їв суп, хоча вони попередили мене, що це може спричинити мені харчове отруєння."
I am very active in my neighbourhood community.,Я дуже активний у своїй сусідській громаді.
"I started swimming twice a week and it shows, not only physically but mentally as well.","Я почав плавати двічі на тиждень, і це видно не тільки фізично, але й психічно."
"Being alone doesn't suit me, the last time I was alone I got depressed.","Бути самотнім мені не підходить, востаннє, коли я був один, я впав у депресію."
I coordinated the rescue effort.,Я координував рятувальні роботи.
I like beauty products.,Мені подобаються косметичні засоби.
I enjoy doing bad things to people if it makes me laugh.,"Мені подобається робити погані речі людям, якщо це змушує мене сміятися."
There was nothing in this world I couldn't do when I could walk.,"У цьому світі не було нічого, чого я б не міг зробити, коли міг ходити."
I am aware of my exceptional leadership skills that inspire others.,"Я усвідомлюю свої виняткові лідерські навички, які надихають інших."
I always wanted to be a scientist.,Я завжди хотів бути вченим.
"Even though he was rude, I was friendly, as always.","Незважаючи на те, що він був грубим, я був доброзичливим, як завжди."
"If I wanted to, I could choose who I dated.","Якби я хотів, я міг би вибрати, з ким я зустрічався."
I didn't like being led on and I wanted to get physical.,"Мені не подобалося, що мене ведуть, і я хотів бути фізичним."
I knocked on wood to counteract a negative statement.,"Я постукав по дереву, щоб протидіяти негативному твердженню."
You knew almost everybody in that club!,Ви знали майже всіх в цьому клубі!
I always had a little hand disinfectant with me even before the pandemic.,Ще до пандемії у мене завжди був трохи дезінфікуючого засобу для рук.
I drank an extraordinary amount of alcohol and still looked quite okay.,Я випив надзвичайну кількість алкоголю і все ще виглядав цілком нормально.
My stomach hurt when I imagined someone would be angry with me.,"У мене болить живіт, коли я уявляв, що хтось сердиться на мене."
I applied for a job as a cleaner.,Я подала заявку на роботу прибиральницею.
In elementary school I competed in several disciplines.,У початковій школі я змагався з кількох дисциплін.
I could never just ignore someone else's suffering.,Я ніколи не міг просто ігнорувати чужі страждання.
"I stood my ground, fueled by the fire within.","Я стояв на своєму місці, підживлюваний вогнем всередині."
"I didn't body-shame you, I was just commenting on the fact.","Я не соромив вас, я просто коментував цей факт."
I had to call a friend to help me because I was too weak to carry the wardrobe.,"Мені довелося викликати друга, щоб допомогти мені, тому що я був занадто слабкий, щоб носити гардероб."
My strong sexual desires sometimes led to impulsive decision-making.,Мої сильні сексуальні бажання іноді призводили до імпульсивного прийняття рішень.
I like expensive clothes because they don't get ruined so quickly.,"Мені подобається дорогий одяг, тому що він не руйнується так швидко."
"I did not want to be in a commited relationship in my thirties, I wanted to party and live a carefree life.","Я не хотіла перебувати в зв'язаних стосунках у свої тридцяті роки, я хотіла вечірку і жити безтурботним життям."
I was always good at reading other people's emotions.,Я завжди вміла читати чужі емоції.
I had to explain to them that I won't tolerate any back talk.,"Мені довелося пояснити їм, що я не терплатиму жодних зворотних розмов."
"I realise I'm tough sometimes, but discipline is what got me to this position.","Я розумію, що іноді я жорсткий, але дисципліна - це те, що привело мене до цієї позиції."
I always wanted to take care of others.,Я завжди хотів піклуватися про інших.
I was so overwhelmed with emotions that I could not make the right decision.,"Я був настільки переповнений емоціями, що не міг прийняти правильне рішення."
I would rather live at a dorm with other students than alone in a flat.,"Я б краще жив у гуртожитку з іншими студентами, ніж один у квартирі."
"I washed it again, because I partner didn't do a good job.","Я знову вимив його, тому що партнер не зробив хорошої роботи."
I'm happy to tackle whatever fate has in store for me.,"Я радий вирішити все, що мене чекає доля."
I told them a joke but I guess it went too far.,"Я сказав їм жарт, але, мабуть, це зайшло занадто далеко."
"I don't want to have a dishwasher, I like to wash dishes by myself.","Я не хочу мати посудомийну машину, я люблю мити посуд самостійно."
I used my earnings to contribute to our family's savings.,"Я використовував свій заробіток, щоб внести кошти в заощадження нашої сім'ї."
I was in an open relationship because I liked switching up my sexual partners.,"Я був у відкритих стосунках, тому що мені подобалося міняти своїх сексуальних партнерів."
I baked a batch of cookies for the Christmas party.,Я спекла партію печива на різдвяну вечірку.
I actively sought out promotions and salary negotiations at work to support our family's financial goals.,"Я активно шукав підвищення по службі та переговори про зарплату на роботі, щоб підтримати фінансові цілі нашої сім'ї."
I did not feel any stage fright when I was supposed to perform.,"Я не відчував ніякого сценічного переляку, коли мав виступати."
I had to ask for help with opening the water bottle.,Довелося попросити допомоги з відкриттям пляшки з водою.
I couldn't handle my feelings.,Я не міг впоратися зі своїми почуттями.
I like going to the gym.,Мені подобається ходити в спортзал.
"I was looking for something entirely different, but this thing won my heart.","Я шукав щось зовсім інше, але ця річ завоювала моє серце."
I offered assistance to an old lady struggling with heavy bags.,"Я запропонував допомогу старій жінці, яка бореться з важкими сумками."
"Breaking through concrete and bricks, I embraced the rough physicality of the demolition job","Прориваючи бетон і цеглу, я прийняв грубу фізичність роботи з знесення"
I always thought it is okay to have sex before marriage.,"Я завжди думав, що нормально займатися сексом до шлюбу."
I endured the worst nightmares without ever asking for help.,"Я пережив найгірші кошмари, ніколи не просячи допомоги."
I followed the latest fashion trends.,Я стежила за останніми модними тенденціями.
I always wanted to be an engineer but I felt that my kids would need me so I became a cleaner.,"Я завжди хотів бути інженером, але я відчував, що моїм дітям я знадобиться, тому я став прибиральником."
I was happy to make lunch for my colleagues.,Я був радий приготувати обід для своїх колег.
I wasn't scared of failure.,Я не боявся невдач.
My stomach could not handle that and I just threw up.,"Мій живіт не впорався з цим, і я просто знюхав."
"I never showed my emotions, I prefer to solve my problems by thinking rationally.","Я ніколи не показував своїх емоцій, вважаю за краще вирішувати свої проблеми, мислячи раціонально."
I accidentally got into the fight but I could defend myself pretty well.,"Я випадково потрапив у бій, але міг досить добре захиститися."
I changed the flat tyre on my own.,Я змінив спущену шину самостійно.
I ensured that my perspective was based on rational and credible sources.,"Я переконалася, що моя точка зору базується на раціональних та достовірних джерелах."
"As a personal trainer, I designed individualized fitness programs, provided guidance on proper exercise techniques, and motivated clients to achieve their health and fitness goals.","Як особистий тренер, я розробляв індивідуальні фітнес-програми, надавав вказівки щодо правильних методів фізичних вправ та мотивував клієнтів досягти своїх цілей щодо здоров'я та фітнесу."
I am a stand-up comedian.,Я стенд-ап комік.
I played sports for twenty years to get to where I am today.,"Я двадцять років займався спортом, щоб потрапити туди, де я є сьогодні."
I like hunting.,Я люблю полювання.
I told them that no amount of wishful thinking equals proper preparations.,"Я сказав їм, що жодна кількість бажань не дорівнює належній підготовці."
Deep inside I knew that spending so much money on a bag was stupid.,"Глибоко всередині я знав, що витрачати стільки грошей на сумку - це нерозумно."
I came up with swimming accross the river in the middle of a storm.,Я придумав плавати через річку посеред шторму.
"I could afford to refuse the job, because I was sure other offers would quickly appear.","Я міг дозволити собі відмовитися від роботи, тому що був впевнений, що швидко з'являться інші пропозиції."
"I could make sense of it, because the showed me a diagram.","Я міг зрозуміти це, тому що він показав мені діаграму."
I just wanted to have fun.,Я просто хотів повеселитися.
I understood being in love and making short-sighted decisions.,Я розумів бути закоханим і приймати недалекоглядні рішення.
"You shouldn't be playing hockey, it's a really dangerous sport.","Ви не повинні грати в хокей, це дійсно небезпечний вид спорту."
I chose to stay with my friend instead of going home alone.,"Я вирішив залишитися зі своїм другом замість того, щоб йти додому один."
I am organised and efficient in my work.,Я організований і ефективний у своїй роботі.
I struggled to lift the heavy furniture while moving.,Я намагався підняти важкі меблі під час руху.
I dug it out with no difficulties.,Викопав його без труднощів.
I don't like to beat around the bush.,Я не люблю битися навколо куща.
I complied with unreasonable demands or requests from others.,Я виконував необґрунтовані вимоги чи прохання інших.
I was always good at taking care of others.,Я завжди добре дбала про інших.
I stayed calm and focused during a high-pressure work assignment.,Я залишався спокійним і зосередженим під час робочого завдання високого тиску.
I did not stop until everything was squeaky clean and prepared for their arrival.,"Я не зупинявся, поки все не було скрипуче чистим і не підготувалося до їх приїзду."
When I'm feeling down I like to go out with my friends.,"Коли я відчуваю себе пригніченим, я люблю виходити зі своїми друзями."
"They told me to go, but I wouldn't go alone.","Вони сказали мені піти, але я не поїду одна."
I laid the foundations of this company.,Я заклала основи цієї компанії.
I traveled a lot so I know which tickets you need to buy.,"Я багато подорожував, тому знаю, які квитки потрібно купити."
I knew the camera made me look even better.,"Я знав, що камера змушує мене виглядати ще краще."
"My friend always jokes that I can't even hold my beer, because I'm weak.","Мій друг завжди жартує, що я навіть не можу тримати пиво, тому що я слабкий."
I always wanted to move somewhere far to live completely off-grid.,"Я завжди хотів переїхати кудись далеко, щоб жити повністю поза мережею."
"They were telling me that I couldn't do it, so I did it to prove them wrong.","Вони говорили мені, що я не можу цього зробити, тому я зробив це, щоб довести, що вони помиляються."
I had to make a logical decision about the finance plan.,Довелося прийняти логічне рішення щодо фінансового плану.
