from,to
I hosted a charity fundraiser.,Bio sam domaćin dobrotvorne akcije prikupljanja sredstava.
I like going to the club to find lovers.,Volim ići u klub pronaći ljubavnike.
I know I shouldn't cry when someone makes me angry.,Znam da ne bih trebala plakati kad me netko naljuti.
"I engaged in an intense sword fight, my physical strength and skill combining to create a mesmerizing display of power.","Upustio sam se u intenzivnu borbu mačevima, a moja fizička snaga i vještina kombinirali su se kako bi stvorili očaravajuću demonstraciju moći."
"When we broke up, I immediately bought a plane ticket and left the country.","Kad smo prekinuli, odmah sam kupio avionsku kartu i otišao iz zemlje."
I offered them a workshop on critical thinking.,Ponudila sam im radionicu kritičkog mišljenja.
I was feeling honoured to stay at home with a kids.,Bila sam počašćena ostati kod kuće s djecom.
I am convinced that intuition never lies.,Uvjeren sam da intuicija nikad ne laže.
I have studied Japanese customs because I have dealings with the Japanese ambassador.,Proučavao sam japanske običaje jer imam posla s japanskim veleposlanikom.
I won the caber toss competition in Scotland.,Pobijedio sam u natjecanju u bacanju cabera u Škotskoj.
"They said, that I was the best listener in the whole world.",Rekli su da sam najbolji slušatelj na cijelom svijetu.
"I know what I look like, so I've never been afraid to approach someone I like.",Znam kako izgledam pa se nikad nisam bojala prići nekome tko mi se sviđa.
I have always considered myself a leader.,Uvijek sam se smatrao vođom.
I was always thinking about sex.,Stalno sam razmišljao o seksu.
Cleaning is something I'm best in.,Čišćenje je nešto u čemu sam najbolji.
"I didn't insist, because they were in a difficult situation.","Nisam inzistirao, jer su bili u teškoj situaciji."
I fought for that promotion so I could take you abroad.,Izborio sam se za to unapređenje kako bih te mogao odvesti u inozemstvo.
"I never doubted they'd pick me, because I am good at what I do.","Nikad nisam sumnjao da će izabrati mene, jer sam dobar u onome što radim."
"I adopted an animal at the zoo for a year, contributing to the funds for its care.","Udomio sam životinju u zoološkom vrtu na godinu dana, pridonoseći fondovima za njezinu skrb."
I never have problem telling anybody anything straight to face.,Nikada nemam problem nekome reći bilo što izravno u lice.
"Ever since I was a kid, I liked to dress nicely.",Odmalena sam se voljela lijepo obući.
I think I am not smart enough to pursue a career in an area that would require me to be.,Mislim da nisam dovoljno pametan da nastavim karijeru u području koje to od mene zahtijeva.
"When I came there, I felt all eyes on me.","Kad sam došao tamo, osjetio sam sve oči uprte u sebe."
"I can see that you are qualified, but wouldn't you want children in the near future?","Vidim da ste kvalificirani, ali ne biste li željeli djecu u bliskoj budućnosti?"
I failed the endurance competition.,Pao sam na natjecanju u izdržljivosti.
I'm very explosive.,Vrlo sam eksplozivan.
"If I don't clean my ears after a shower, I'm uncomfortable.","Ako ne očistim uši nakon tuširanja, osjećam se neugodno."
I was feeling down and could not work.,Bio sam potišten i nisam mogao raditi.
"Through meditation, I learned how to deal with anger.",Kroz meditaciju sam naučila kako se nositi s ljutnjom.
"I didn’t want them to feel bad, so I was quiet.","Nisam želio da se osjećaju loše, pa sam šutio."
I used deduction to arrive at a correct conclusion.,Koristio sam dedukciju da bih došao do ispravnog zaključka.
I studied business management so I could lead my fathers company when he retires.,Studirao sam poslovni menadžment kako bih mogao voditi očevu tvrtku kad on ode u mirovinu.
I woke up with huge circles under my eyes and that day I didn't go out.,Probudila sam se s ogromnim krugovima ispod očiju i taj dan nisam izašla.
I couldn’t handle it mentally and had to seek a professional help.,Psihički nisam mogla to podnijeti i morala sam potražiti stručnu pomoć.
I could not finish the hike.,Nisam mogao završiti planinarenje.
I did not need your help.,Nije mi trebala tvoja pomoć.
I exaggerated my stories.,Preuveličao sam svoje priče.
"I was sure that I would win the match and I was right, they were no rivals for me.","Bio sam siguran da ću dobiti meč i bio sam u pravu, nisu mi bili rivali."
"I tried to move the furniture myself, but in the end, I had to call a moving company.","Pokušao sam sam premjestiti namještaj, ali na kraju sam morao zvati tvrtku za selidbe."
I signed up to volunteer at the fashion show.,Prijavila sam se za volontiranje na modnoj reviji.
I always decorated walls in school.,U školi sam uvijek ukrašavala zidove.
I thoroughly wiped down and polished all surfaces in my living room.,Temeljito sam prebrisao i uglancao sve površine u dnevnoj sobi.
"When I was deciding between the two houses, I chose the one in the cleaner location.","Kad sam se odlučivao između dvije kuće, odabrao sam onu na čistijoj lokaciji."
I've always been a reckless fighter.,Uvijek sam bio bezobziran borac.
I helped cleaning up the whole forest path from garbage.,Pomogao sam očistiti cijelu šumsku stazu od smeća.
"I know I shouldn't based decisions on my emotions, but it's hard for me.","Znam da ne bih trebao donositi odluke na temelju emocija, ali teško mi je."
"At first I was scared to start a company, but after a while I realised that it is not difficult to lead people.","U početku sam se bojao otvoriti tvrtku, ali sam nakon nekog vremena shvatio da nije teško voditi ljude."
I designed the entire machine.,Dizajnirao sam cijeli stroj.
"I struggled to express my opinions and assert myself in a group discussion, feeling weak and uncertain about my own ideas.","Borila sam se da izrazim svoje mišljenje i potvrdim se u grupnoj raspravi, osjećajući se slabo i nesigurno u svoje ideje."
Am I the only one who keeps looking around on my walk through the woods to see if anyone is following me?,Jesam li ja jedini koji stalno gleda oko sebe dok šetam šumom da vidim prati li me netko?
I would always return home late at night because I worked two jobs to provide for my family.,Uvijek bih se vraćao kući kasno navečer jer sam radio dva posla kako bih prehranjivao svoju obitelj.
I learned how to make fire when I was very young.,Naučio sam ložiti vatru kad sam bio vrlo mlad.
I stayed up until 3am watching my favourite streamer.,Ostao sam budan do 3 ujutro gledajući svoj omiljeni streamer.
I created and maintained an emergency fund to provide a safety net for unexpected expenses.,Stvorio sam i održavao fond za hitne slučajeve kako bih osigurao sigurnosnu mrežu za neočekivane troškove.
Thanks to volunteering I met a lot of great people.,Zahvaljujući volontiranju upoznao sam puno sjajnih ljudi.
I never believed in any higher power.,Nikad nisam vjerovao ni u jednu višu silu.
"In my company, I try to be an objective and less emotional boss.",U svojoj tvrtki nastojim biti objektivan i manje emotivan šef.
I even took some work call during my holidays.,Čak sam prihvatio i neki poslovni poziv tijekom godišnjeg odmora.
"I maintained a composed demeanor, radiating a sense of assurance.","Zadržao sam staloženo držanje, zračeći osjećajem sigurnosti."
I got offended because I didn't get the present I had wanted.,Uvrijedio sam se jer nisam dobio poklon koji sam želio.
I've incorporated two-phase workouts into my schedule.,U svoj raspored uključio sam dvofazne treninge.
"I have always been very social, I love getting to know new people.","Uvijek sam bio vrlo društven, volim upoznavati nove ljude."
"I tried to wash the dishes, but my partner didn't let me.","Pokušala sam oprati suđe, ali mi partner nije dopustio."
I expressed my understanding and offered support.,Izrazio sam razumijevanje i ponudio podršku.
I knew since childhood that I should be kind and gentle.,Od djetinjstva sam znao da trebam biti ljubazan i nježan.
I have always seen challenges as an opportunity for personal growth.,Izazove sam uvijek doživljavao kao priliku za osobni rast.
I didn't want to wait with sex until marriage.,Nisam htjela čekati sa seksom do braka.
"Confidence comes naturally to me, I never feel that I can't achieve something.","Samopouzdanje mi je prirodno, nikad ne osjećam da nešto ne mogu postići."
I have adapted my diet so that I am able to train every day.,Prehranu sam prilagodio tako da mogu trenirati svaki dan.
I am communicative.,Komunikativna sam.
I could have never pretended that I did not see all that pain.,Nikad se ne bih mogao pretvarati da nisam vidio svu tu bol.
My strong weapon is that I am charismatic.,Moje jako oružje je to što sam karizmatičan.
"If I don't get enough sleep, I am moody and exhausted.","Ako ne spavam dovoljno, neraspoložen sam i iscrpljen."
"I did not have a proper bed, just a mattress on the floor because why not?","Nisam imala pravi krevet, samo madrac na podu jer zašto ne?"
"It's a logical decision, but I decided otherwise.","To je logična odluka, ali ja sam odlučio drugačije."
I have always wanted a family that I'd take care of.,Oduvijek sam želio obitelj o kojoj ću se brinuti.
"I do not like gossips, it is rarely based on the truth.","Ne volim tračeve, rijetko su utemeljeni na istini."
"When we were in a group, I was always the boss.","Kad smo bili u grupi, ja sam uvijek bio šef."
I just had to keep going no matter how hard the situation was.,Jednostavno sam morala nastaviti bez obzira na to koliko je situacija bila teška.
I had to push my neighbours car out of the driveway.,Morao sam izgurati susjedov auto s prilaza.
I had a one night stand every other day when I was on a vacation.,Imala sam vezu za jednu noć svaki drugi dan kad sam bila na odmoru.
I had to be the centre of attention.,Morao sam biti u centru pažnje.
I was the head of operations.,Bio sam šef operative.
"I hated their floors, so I helped with the clean-up.","Mrzio sam njihove podove, pa sam pomogao u čišćenju."
I learned critical thinking at university.,Naučio sam kritičko mišljenje na sveučilištu.
They asked me for some change and I gave it to them.,Tražili su mi sitniš i dao sam im.
I am disgusted by how some people walk around this dirty.,Gadi mi se kako neki ovako prljavi hodaju.
I was always jealous of them being able to do so many pushups that I couldn't do.,Uvijek sam bio ljubomoran na njih što mogu napraviti toliko sklekova koje ja nisam mogao.
"I made a team of experts, and we worked together and made the project successful.","Napravio sam tim stručnjaka, zajedno smo radili i uspjeli projekt."
I'm scared to be home alone.,Bojim se biti sama kod kuće.
"We're going to play a knowledge game, you shouldn't be playing.","Igrat ćemo se igre znanja, koju ti ne bi trebao igrati."
You provoked me by the way you were dressed.,Isprovocirao si me načinom na koji si bio odjeven.
"I am employed, but in my spare time I work in a nursing home.","Zaposlena sam, ali u slobodno vrijeme radim u domu za starije osobe."
"As a supervisor, I provided constructive feedback and guidance to my team members.","Kao supervizor, dao sam konstruktivne povratne informacije i smjernice članovima svog tima."
I consistently washed and changed my bedsheets.,Stalno sam prala i mijenjala posteljinu.
I don't like it when others tell me how to take care of my family.,Ne volim kad mi drugi govore kako da se brinem za svoju obitelj.
"When they saw me in this new outfit, they said I had never looked better.","Kad su me vidjeli u ovoj novoj odjeći, rekli su da nikad bolje nisam izgledala."
I lifted the heavy brick from the sidewalk.,Podigao sam tešku ciglu s pločnika.
"I have learned from my mistakes, so I will not repeat them.","Učila sam na svojim greškama, pa ih neću ponavljati."
I had to wash the clothes two times until the smoke odour was gone.,Morao sam oprati odjeću dva puta dok miris dima nestane.
I prayed that things would go smoothly.,Molio sam se da stvari prođu glatko.
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Nikada ne bih nosila prljavu odjeću, bilo bi nedopustivo da me netko vidi."
I feel happy when I can buy you a gift.,Osjećam se sretno kad ti mogu kupiti poklon.
"I like good fun, such as games.","Volim dobru zabavu, kao što su igre."
I applied critical thinking skills when reading news articles.,Primijenio sam vještine kritičkog razmišljanja čitajući novinske članke.
I am always looking for new challenges to push myself to a new level and test my limits.,Uvijek sam u potrazi za novim izazovima kako bih se pogurao na novu razinu i testirao svoje granice.
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,Imam stariju susjedu s kojom sam se dogovorila da idemo zajedno u šetnju barem jednom tjedno.
I earned extra money to invest in family outings.,Zaradio sam dodatni novac za ulaganje u obiteljske izlete.
I started a spotting company because I love the differences before and after cleaning.,Pokrenuo sam tvrtku za uočavanje jer volim razlike prije i poslije čišćenja.
I am a model.,Ja sam model.
I promised the kids that on Sundays I would cook them their favourite foods.,Obećao sam djeci da ću im nedjeljom kuhati njihova omiljena jela.
I became head of the Committee on European Affairs.,Postao sam šef Odbora za europske poslove.
I stay calm in tense situations.,Ostajem smiren u napetim situacijama.
I got horny so easily.,Tako sam se lako napalila.
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,Dobrovoljno sam se javio da pometem hodnik jer netko to ne može tako pedantno kao ja.
"From a young age, I was told to be quiet when others were talking.",Od malena su mi govorili da šutim kad drugi govore.
I realised that it is okay if someone disagrees with me.,Shvatio sam da je u redu ako se netko ne slaže sa mnom.
I was a head chef at the restuarant when we received our first Michelin star.,Bio sam glavni kuhar u restoranu kada smo dobili prvu Michelinovu zvjezdicu.
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,Provodio sam puno vremena sa svojom djecom dok su bila mala jer nisam želio ništa propustiti.
I've never been afraid of anything.,Nikada se ničega nisam bojala.
"Safety precautions are for losers, I never followed them.","Sigurnosne mjere su za gubitnike, nikad ih se nisam pridržavao."
I am not far from being the best in my field.,Nisam daleko od toga da budem najbolji u svom području.
I signed up for public speaking workshop.,Prijavila sam se na radionicu javnog nastupa.
"I was unable to find child care for my daughter, so I stayed at home with her.","Nisam uspio pronaći čuvanje djece za svoju kćer, pa sam ostao kod kuće s njom."
I quit my job and opened a bakery although I haven't worked in any.,Dao sam otkaz i otvorio pekaru iako ni u jednoj nisam radio.
I sacrificed my own well-being and boundaries to maintain peace.,Žrtvovao sam vlastitu dobrobit i granice kako bih održao mir.
"When my friends came, I was like a kid again.","Kad su mi došli prijatelji, opet sam bio kao dijete."
"With a burst of speed, I sprinted down the track.",Naglo sam pojurio niz stazu.
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Suočio sam se s izazovnim zadatkom koji je zahtijevao mentalnu snagu, ali podlegao sam sumnji u sebe i osjećao sam se slabo u svojoj sposobnosti da to nadvladam."
I was supporting my children in everything they did.,Podržavao sam svoju djecu u svemu što su radili.
"I'm sure that without me, the company will go bankrupt.",Siguran sam da će bez mene firma otići u stečaj.
"I worked way too hard when the kids were little, so I missed their childhood.","Previše sam radio dok su djeca bila mala, pa sam propustio njihovo djetinjstvo."
"I gave up the opportunity, so I could stay at home.",Odustao sam od prilike da ostanem kod kuće.
I like when everything is clean.,Volim kad je sve čisto.
"I couldn't push it, because it was heavy.",Nisam ga mogao gurati jer je bio težak.
I bought a lot of things that I did not need because it made me feel good for a short while.,Kupila sam puno stvari koje mi nisu trebale jer sam se nakratko osjećala dobro.
I could not resist buying the new playstation 5.,Nisam mogao odoljeti kupnji novog playstationa 5.
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","Uz znoj koji mi se slijevao niz lice i čvrsto stisnute šake, razmjenjivao sam udarce sa svojim protivnikom."
I could have helped you.,Mogla sam ti pomoći.
I tried tantric sex.,Probala sam tantrički seks.
I always hated to do the chores at home.,Uvijek sam mrzila obavljati poslove kod kuće.
I’m sure I’ll get the job.,Sigurna sam da ću dobiti posao.
My students excel in STEM fields.,Moji učenici su izvrsni u STEM područjima.
"I stepped back, so they could have what they wanted.",Odmaknuo sam se kako bi mogli imati što su htjeli.
I made sure my employees had company benefits.,Pobrinuo sam se da moji zaposlenici imaju pogodnosti tvrtke.
I was afraid they had been hurt.,Bojao sam se da su ozlijeđeni.
I allowed others to interrupt or talk over me during conversations.,Dopustio sam drugima da me prekidaju ili pričaju preko mene tijekom razgovora.
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.",Kao građevinski inženjer projektirao sam i nadzirao izgradnju infrastrukturnih projekata.
I stayed in the forest for 4 nights with no problems at all.,U šumi sam ostao 4 noći bez ikakvih problema.
"I comforted them, although I was sad myself.","Tješio sam ih, iako sam i sam bio tužan."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Trebalo mi je malo drva jer sam bio sam, ali sam se osjećao umorno nakon što sam isjekao nekoliko komada."
I farted and laughed at it.,Prdnuo sam i smijao se tome.
I failed to assert myself and claim the recognition I deserved.,Nisam se uspio afirmirati i zatražiti priznanje koje zaslužujem.
I feel happy as a money provider.,Osjećam se sretno kao davatelj novca.
I shouldn't be lifting heavy things.,Ne bih trebao dizati teške stvari.
I would never talk behind my bosses back.,Nikada ne bih govorio šefu iza leđa.
"When the snowstorm came, I helped people to dig up their cars.","Kad je došla snježna oluja, pomagao sam ljudima da iskopaju svoje automobile."
I got so drunk last night that I totally forgot about todays meeting.,Sinoć sam se toliko napio da sam totalno zaboravio na današnji sastanak.
I am happy to provide for my family’s basic needs.,Sretan sam što mogu osigurati osnovne potrebe svoje obitelji.
I’ve been told to smile more.,Rečeno mi je da se više smiješim.
I would feel like a failure if I was unable to provide for the family.,Osjećao bih se kao neuspješni kad ne bih mogao osigurati obitelj.
I have never feared anyone or anything.,Nikad se nikoga i ničega nisam bojao.
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Provela sam sate opsjednuta negativnim komentarom koji je netko dao o meni, dopuštajući mu da proguta moje misli."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Nasrnuo sam na svog partnera tijekom svađe, govoreći uvredljive stvari koje nisam stvarno mislio."
I did not mind that the supervisor took all the credit for my work.,Nije mi smetalo što je nadzornik preuzeo sve zasluge za moj rad.
I always wanted to be in a leading position.,Uvijek sam želio biti na vodećoj poziciji.
I exuded a sense of certainty.,Odisao sam osjećajem sigurnosti.
I entered the room and confidently made eye contact with the boss.,Ušao sam u sobu i samouvjereno pogledao šefa očima.
"They told me to keep my voice down, so I got offended and didn’t speak at all.","Rekli su mi da stišam glas, pa sam se uvrijedio i nisam uopće govorio."
I found my passion in trying new things all the time.,Našao sam svoju strast u stalnom isprobavanju novih stvari.
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Kad sam s prijateljima, volim razgovarati o praktičnim stvarima poput planiranja putovanja ili kupnje novog automobila."
"When I was making that decision, I listened to my heart.","Kada sam donosio tu odluku, slušao sam svoje srce."
I made a lot of friends among the CEOs.,Stekao sam puno prijatelja među izvršnim direktorima.
I like having attention when I'm out.,Volim imati pozornost kad sam vani.
I knew what to do to get those sponsors.,Znao sam što treba učiniti da dobijem te sponzore.
"Climbing that mountain, I wasn't scared, not even for a second.","Penjući se na tu planinu, nisam se uplašio, ni sekunde."
I bought a pit bull because it suited me.,Kupio sam pit bulla jer mi je odgovarao.
I'm sad but I don't have any obvious reason.,"Tužan sam, ali nemam očigledan razlog."
I panicked when the lights went off.,Uhvatila me panika kad su se svjetla ugasila.
I prayed that the maths test will be easy.,Molila sam se da test iz matematike bude lak.
I conducted a thorough risk assessment before doing it.,Proveo sam temeljitu procjenu rizika prije nego što sam to učinio.
I am a respected professional in my field.,Ja sam cijenjeni profesionalac u svom području.
I loved taking care of the children.,Voljela sam brinuti o djeci.
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Pokušala sam izvesti složenu joga pozu, ali ravnoteža mi je bila slaba, zbog čega sam posrnula i izgubila stabilnost."
I like demonstrating my upper body strength in arm wrestling.,Volim demonstrirati snagu gornjeg dijela tijela u obaranju ruku.
"The bag is too heavy for me, because I'm weak.","Torba mi je preteška, jer sam slab."
I got a bit scared when I realised I am totally on my own.,Malo sam se uplašio kad sam shvatio da sam potpuno sam.
I diminished my own worth and failing to acknowledge my accomplishments.,Umanjio sam vlastitu vrijednost i nisam uspio priznati svoja postignuća.
"I attempted to complete a long hike, but my stamina was weak.","Pokušao sam dovršiti dugo planinarenje, ali moja je izdržljivost bila slaba."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Kao liječnik, procijenio sam simptome pacijenata, naručio dijagnostičke testove i postavio točne dijagnoze kako bih usmjerio njihove planove liječenja."
I avoided expressing disagreement or contradicting others.,Izbjegavao sam izraziti neslaganje ili proturječiti drugima.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Dijelila sam naelektrizirani pogled sa strancem, nisam mogla poreći magnetsku privlačnost seksualne želje."
I'm rational when solving any problem.,Racionalan sam kada rješavam bilo koji problem.
Did you bring the Christmas tree inside?,Jeste li unijeli božićno drvce?
I knew I had the skills and resilience to overcome obstacles.,Znao sam da imam vještine i otpornost da svladam prepreke.
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Dok sam ih gledao kako plešu, u meni se probudio iskonski nagon i osjetio sam seksualnu želju."
I was professional in the long jump.,Bio sam profesionalac u skoku u dalj.
I could never go outside looking that ugly!,Nikad ne bih mogla izaći van tako ružna!
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,Preuzeo sam proračunate rizike kako bih povećao svoje bogatstvo i osigurao buduće potrebe svojih voljenih.
I hated when my partner forgot to call me.,Mrzila sam kad bi me moj partner zaboravio nazvati.
I like to dress professionally for work because I feel more confident.,Volim se profesionalno odijevati za posao jer se osjećam sigurnije.
I knew they stole it because of the evidence so I went to court,Znao sam da su ga ukrali zbog dokaza pa sam otišao na sud
I decided to build the house on my own.,Odlučio sam sam sagraditi kuću.
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Opsesivno sam provjeravao poruke na svom telefonu, iako sam znao da je iracionalno neprestano tražiti potvrdu i pažnju drugih."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,Bio sam toliko emocionalno iscrpljen da sam se srušio i morali su me odnijeti iz svečane dvorane.
I saw a movie where dog dies and I cried all week.,Gledao sam film u kojem pas umire i plakao sam cijeli tjedan.
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.",Od malena sam uvijek voljela šarenu odjeću pa mi je drago da se to vraća u modu.
"I deep cleaned the whole fridge, even though it took me two hours.","Dubinski sam očistila cijeli frižider, iako mi je trebalo dva sata."
My responsibility was to provide money and I felt good because of it.,Moja je odgovornost bila osigurati novac i osjećao sam se dobro zbog toga.
"Although my heart raced with anticipation, there was no room for fear.","Iako mi je srce lupalo od iščekivanja, nije bilo mjesta strahu."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Morala sam podsjetiti svog partnera da se istušira, iako se sama nikad ne zaboravljam istuširati."
I was the best in the marathon in our city.,Bio sam najbolji na maratonu u našem gradu.
I like to do adrenaline sports.,Volim se baviti adrenalinskim sportovima.
I allowed others to take credit for my ideas or work.,Dopustio sam drugima da prisvoje zasluge za moje ideje ili rad.
"I wanted to drive a truck, but when I went for an interview, they told me it wasn’t a job for people like me.","Htio sam voziti kamion, ali kad sam otišao na razgovor, rekli su mi da to nije posao za ljude poput mene."
I tend to stay quiet when confronted.,Sklon sam šutjeti kad mi se suprotstavi.
I called my friends to see if they would come over for dinner.,Nazvala sam prijatelje da vidim hoće li doći na večeru.
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,Nije mi smetala moja odjeća sve dok mi drugi nisu počeli govoriti da bih trebala nositi nešto manje provokativno.
I like giving orders.,Volim naređivati.
I always wanted a more powerful car.,Uvijek sam želio snažniji auto.
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Navikao sam primati komplimente o svom dobrom izgledu, što je podiglo moje samopoštovanje i samopouzdanje."
I paid the bail for my friend.,Platio sam jamčevinu za svog prijatelja.
"When I entered the room, I noticed people turning their heads, indicating that my good looks were catching attention.","Kad sam ušao u sobu, primijetio sam kako ljudi okreću glave, što je značilo da moj dobar izgled privlači pozornost."
I managed our financial portfolio.,Upravljao sam našim financijskim portfeljem.
I was abroad because they offered me a better salary.,Bio sam u inozemstvu jer su mi nudili bolju plaću.
My high sex drive often created unrealistic expectations so I was unable to maintain a healthy relationship.,Moj jak seksualni nagon često je stvarao nerealna očekivanja pa nisam mogla održati zdrav odnos.
I volunteered at a local charity event to get to know other people.,Volontirao sam na lokalnoj dobrotvornoj akciji kako bih upoznao druge ljude.
I always paid my interns.,Uvijek sam plaćao svoje pripravnike.
I stayed up the whole night watching my favourite childhood cartoons.,Ostao sam budan cijelu noć gledajući omiljene crtiće iz djetinjstva.
I knew that my confidence was very sexy.,Znala sam da je moje samopouzdanje vrlo seksi.
I carefully planned my budget and tracked my expenses.,Pažljivo sam planirao svoj proračun i pratio svoje troškove.
"Before assembling the wardrobe, I read the manual.","Prije sastavljanja ormara, pročitao sam priručnik."
I dreamt I slept with my favourite celebrity.,Sanjao sam da sam spavao sa svojom omiljenom slavnom osobom.
"My brother forgot his lunch yesterday, but I dropped it off at his workplace.","Moj brat je zaboravio svoj ručak jučer, ali sam mu ga ostavio na poslu."
I am physically weak.,Fizički sam slab.
I wanted to have safe sex!,Htjela sam imati siguran seks!
"I went white water rafting on Saturday and almost died, it was very rough.","Išao sam na rafting u subotu i skoro sam umro, bilo je jako teško."
I would do anything to get what I want.,Učinio bih sve da dobijem ono što želim.
I like family gatherings where we are all together.,Volim obiteljska okupljanja na kojima smo svi zajedno.
I am aroused.,uzbuđena sam.
I like to chop wood.,Volim cijepati drva.
I'm assertive enough to be in charge of a large group of people.,Dovoljno sam asertivan da budem zadužen za veliku grupu ljudi.
They were scared of me because I had a strong body.,Bojali su me se jer sam imao snažno tijelo.
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Suočio sam se sa složenim problemom i osjećao sam se preopterećeno, otkrivajući svoju slabost u rješavanju problema."
I washed the bedsheets two days ago.,Oprala sam posteljinu prije dva dana.
I felt happy to cook for nursery.,Osjećala sam se sretno kuhati za vrtić.
I'm a manager and I would never go to work in shorts.,Ja sam menadžer i nikad ne bih išao na posao u kratkim hlačama.
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Dok su valovi udarali o stijene, ja sam veslao na svojoj dasci, neustrašiv i odlučan."
"I hated the new workout programme, it was too easy for me.","Mrzio sam novi program vježbanja, bio mi je prelak."
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Izbjegavao sam broj 13 pod svaku cijenu, odbijao ostati na 13. katu ili sjediti u 13. redu."
Do you like when I put effort into dressing up when we're going on a date or it doesn't matter to you?,Voliš li kad se trudim urediti kad idemo na spoj ili ti je svejedno?
"I led by example, demonstrating integrity and accountability in every action I took.","Vodio sam primjerom, pokazujući integritet i odgovornost u svakoj akciji koju sam poduzeo."
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Kao davatelj usluga, ponosan sam na osiguravanje financijske stabilnosti svoje obitelji marljivim radom i mudrim upravljanjem našim financijama."
I fell in love even though I knew it was the worst moment.,Zaljubila sam se iako sam znala da je to najgori trenutak.
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Prihvatio sam snagu oceana, jašući valove s čistom radošću i bez straha."
My clothes last very long because I always took a great care of them.,Moja odjeća traje jako dugo jer sam uvijek jako pazila na nju.
"I wanted to watch TV, but I had chores to do.","Htio sam gledati televiziju, ali imao sam obaveza."
I didn't believe in astronomy.,Nisam vjerovao u astronomiju.
"I've been told that I'm beautiful, because of my appearance and kind demeanor.",Govorili su mi da sam lijepa zbog svog izgleda i ljubaznog ponašanja.
I knew that I forgot to wash the windows.,Znao sam da sam zaboravio oprati prozore.
I would never be influenced by the opinions of others.,Nikada ne bih bio pod utjecajem mišljenja drugih.
"I've always been afraid of doctors, so I just stopped going to them.","Oduvijek sam se bojala liječnika, pa sam im jednostavno prestala ići."
I was crying all the way home.,Plakala sam cijelim putem do kuće.
I wore the new clothes to the party.,Nosio sam novu odjeću na zabavi.
"I was angry, because I knew I could handle it but they didn't let me.","Bila sam ljuta, jer sam znala da mogu izdržati, ali nisu mi dopustili."
I improved my personal best in deadlift.,Poboljšao sam svoj osobni rekord u mrtvom dizanju.
I liked porn and even knew a lot of pornstars by name.,Volio sam pornografiju i čak sam znao puno porno zvijezda po imenu.
I dropped out of college because I realised I was too weak to be a psychologist.,Odustao sam od fakulteta jer sam shvatio da sam preslab da bih bio psiholog.
I always wanted to know how you kiss.,Uvijek sam želio znati kako se ljubiš.
I am better than everyone in this room.,Ja sam bolji od svih u ovoj sobi.
I told them to get balloons for the prank.,Rekao sam im da uzmu balone za šalu.
I wanted to call my friend.,Htio sam nazvati prijatelja.
Should I take the offer and become a manager?,Trebam li prihvatiti ponudu i postati menadžer?
My leadership skills are very good and I knew I would become a manager one day.,Moje vještine vođenja su vrlo dobre i znao sam da ću jednog dana postati menadžer.
I wanted to see more data.,Htio sam vidjeti više podataka.
Sometimes I fought for money.,Ponekad sam se borio za novac.
I am a good negotiator.,Ja sam dobar pregovarač.
I took care of my looks.,Vodila sam računa o svom izgledu.
I would never let myself be manipulated.,Nikada ne bih dopustio da me manipuliraju.
I couldn't just go to the movies alone.,Nisam mogao otići sam u kino.
I always wanted to have strong networks and connections in my industry.,Uvijek sam želio imati jake mreže i veze u svojoj industriji.
I bought LEGO even though I’m an adult.,Kupio sam LEGO iako sam punoljetan.
I like making some extra money on the side when possible.,Volim zarađivati nešto dodatnog novca sa strane kad je to moguće.
I'm a very polite person.,Ja sam vrlo pristojna osoba.
I would gladly make out with the one over there!,Rado bih se macao s onom tamo!
