from,to
"The man said: ""I wouldn't want to be in a relationship, I like this freedom I have.""","Muž povedal: ""Nechcel by som byť vo vzťahu, páči sa mi táto sloboda, ktorú mám."""
"The man said: ""I'm always a winner in any race or competition.""","Muž povedal: ""Vždy som víťaz v akýchkoľvek pretekoch alebo súťaži."""
"The man said: ""I am ready to fight for what is mine.""","Muž povedal: ""Som pripravený bojovať za to, čo je moje."""
"The man said: ""I calculated the shortest route.""","Muž povedal: ""Vypočítal som najkratšiu cestu."""
"The man said: ""I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.""","Muž povedal: ""Nepotrebujem, aby mi ostatní hovorili, čo mám robiť, zvyčajne som to ja, kto hovorí ľuďom, čo majú robiť, pretože som vodca."""
"The man said: ""People tend to follow my lead, I have been a natural born leader since I was a kid.""","Muž povedal: ""Ľudia majú tendenciu nasledovať moje vedenie, od detstva som bol rodený vodca."""
"The man said: ""I don’t want my partner to work.""","Muž povedal: ""Nechcem, aby môj partner pracoval."""
"The man said: ""I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.""","Muž povedal: ""Myslel som si, že zámok je rozbitý, ale ukázalo sa, že som bol príliš slabý a netlačil som dosť silno."""
"The man said: ""Whenever I’m sad, I put on sad songs and it makes me feel even worse.""","Muž povedal: ""Kedykoľvek som smutný, pustím si smutné piesne a cítim sa ešte horšie."""
"The man said: ""I like to push my boundaries.""","Muž povedal: ""Rád posúvam svoje hranice."""
"The man said: ""I could never go to the movies alone, it just does not feel right.""","Muž povedal: ""Nikdy som nemohol ísť do kina sám, jednoducho mi to nepripadá správne."""
"The man said: ""Even though you didn't show it, I knew you were hurt.""","Muž povedal: ""Hoci si to nedal najavo, vedel som, že si bol zranený."""
"The man said: ""I got a free cab ride, because the driver liked me.""","Muž povedal: ""Dostal som zadarmo taxík, pretože ma vodič mal rád."""
"The man said: ""I washed and sterilized my reusable water bottles and food containers.""","Muž povedal: ""Umyl som a vysterilizoval svoje opakovane použiteľné fľaše na vodu a nádoby na jedlo."""
"The man said: ""When they asked to borrow my things, I didn't refuse.""","Muž povedal: ""Keď požiadali o požičanie mojich vecí, neodmietol som."""
"The man said: ""I dried the dog's paws before it entered the house.""","Muž povedal: ""Sušil som psovi labky predtým, ako vošiel do domu."""
"The man said: ""I was unsure if they liked my cookies.""","Muž povedal: ""Nebol som si istý, či sa im moje koláčiky páčia."""
"The man said: ""We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.""","Muž povedal: ""Išli sme na toaletu v klube a mali sme tam sex, nevydržal som čakať, kým sa vrátime domov."""
"The man said: ""They told me that I walked into the room with such confidence.""","Muž povedal: ""Povedali mi, že som vošiel do miestnosti s takou dôverou."""
"The man said: ""I wore the same pair of socks for every important exam, convinced that it would bring me good luck.""","Muž povedal: ""Na každú dôležitú skúšku som nosil tie isté ponožky, presvedčený, že mi to prinesie šťastie."""
"The man said: ""I don't go in the shower unless I'm really dirty.""","Muž povedal: ""Nechodím do sprchy, pokiaľ nie som naozaj špinavý."""
"The man said: ""I bought new clothes, but first I had them washed.""","Muž povedal: ""Kúpil som si nové šaty, ale najprv som ich dal vyprať."""
"The man said: ""I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.""","Muž povedal: ""Cítil som sa pod tlakom, keď sme čakali dieťa, pretože som si nebol istý, či máme dosť peňazí."""
"The man said: ""I did not let emotions cloud my judgement.""","Muž povedal: ""Nenechal som emócie, aby zakryli môj úsudok."""
"The man said: ""I made my mom a memory book for her birthday.""","Muž povedal: ""Urobil som svojej mame k narodeninám pamäťovú knihu."""
"The man said: ""I got a new business partner from a leading company.""","Muž povedal: ""Získal som nového obchodného partnera od poprednej spoločnosti."""
"The man said: ""I'm convinced that nobody can do better job than me.""","Muž povedal: ""Som presvedčený, že nikto nemôže robiť lepšiu prácu ako ja."""
"The man said: ""I have always taken good care of my partner, I cooked and washed the clothes.""","Muž povedal: ""Vždy som sa o svoju partnerku dobre staral, varil som a pral oblečenie."""
"The man said: ""I couldn't rest until everything was done at home.""","Muž povedal: ""Nemohol som si oddýchnuť, kým nebolo všetko hotové doma."""
"The man said: ""I feel happy when everybody feels happy.""","Muž povedal: ""Cítim sa šťastný, keď sa všetci cítia šťastní."""
"The man said: ""I dreamed I got into a car crash, so I rather took the bus today.""","Muž povedal: ""Snívalo sa mi, že som mal autonehodu, tak som dnes radšej išiel autobusom."""
"The man said: ""I was happy to hear that the plastic surgeon said there's nothing to improve.""","Muž povedal: ""S radosťou som počul, že plastický chirurg povedal, že nie je čo zlepšovať."""
"The man said: ""I never thought of anyone being better than me.""","Muž povedal: ""Nikdy som si nemyslel, že by niekto bol lepší ako ja."""
"The man said: ""I ran for the mayor of the town.""","Muž povedal: ""Kandidoval som na starostu mesta."""
"The man said: ""I don't like quackery.""","Muž povedal: ""Nemám rád šarlatánstvo."""
"The man said: ""I responded to a negative review by objectively evaluating the feedback.""","Muž povedal: ""Na negatívnu recenziu som reagoval objektívnym vyhodnotením spätnej väzby."""
"The man said: ""I did not wait for a second date to make a move.""","Muž povedal: ""Nečakal som na druhé rande, aby som sa pohol."""
"The man said: ""I never expressed my opinions because I felt nobody would listen to me.""","Muž povedal: ""Nikdy som nevyjadril svoje názory, pretože som mal pocit, že ma nikto nebude počúvať."""
"The man said: ""I gave the dog a bath.""","Muž povedal: ""Dal som psa vykúpať."""
"The man said: ""I take pride in my ability to support my family financially.""","Muž povedal: ""Som hrdý na svoju schopnosť finančne podporovať svoju rodinu."""
"The man said: ""People often tell me I'm too chatty.""","Muž povedal: ""Ľudia mi často hovoria, že som príliš ukecaný."""
"The man said: ""I could never go longer than a month without sex.""","Muž povedal: ""Nikdy som nevydržal bez sexu dlhšie ako mesiac."""
"The man said: ""I learned very early that good looks help me in life.""","Muž povedal: ""Veľmi skoro som sa naučil, že pekný vzhľad mi pomáha v živote."""
"The man said: ""I was very graceful because I danced a lot to stay in shape.""","Muž povedal: ""Bol som veľmi elegantný, pretože som veľa tancoval, aby som zostal vo forme."""
"The man said: ""I had to listen.""","Muž povedal: ""Musel som počúvať."""
"The man said: ""I'd like to get back in the ring one day.""","Muž povedal: ""Rád by som sa jedného dňa vrátil do ringu."""
"The man said: ""I never needed to warm up before lifting the weights.""","Muž povedal: ""Nikdy som sa nepotreboval zahriať pred zdvihnutím závažia."""
"The man said: ""I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.""","Muž povedal: ""Nepáčilo sa mi, ako sa so mnou zaobchádzalo, ale rozhodol som sa neprehovoriť a brániť sa v záujme mieru."""
"The man said: ""I wanted to look seductive for my date.""","Muž povedal: ""Chcel som na rande vyzerať zvodne."""
"The man said: ""I flexed my muscles a lot at the beach.""","Muž povedal: ""Na pláži som si poriadne natiahol svaly."""
"The man said: ""I had a lot of clients because I acted like a professional.""","Muž povedal: ""Mal som veľa klientov, pretože som sa správal ako profesionál."""
"The man said: ""I conducted myself professionally in high-pressure situations.""","Muž povedal: ""V situáciách vysokého tlaku som sa správal profesionálne."""
"The man said: ""I told you that I can climb this mountain.""","Muž povedal: ""Povedal som ti, že môžem vyliezť na túto horu."""
"The man said: ""They brought new decorative rocks to my garden, but I couldn't move them.""","Muž povedal: ""Priniesli mi do záhrady nové dekoratívne skaly, ale nemohol som s nimi pohnúť."""
"The man said: ""I'm free, so I don't follow any rules.""","Muž povedal: ""Som voľný, takže sa neriadim žiadnymi pravidlami."""
"The man said: ""I decided to introduce new rules in the hospital.""","Muž povedal: ""Rozhodol som sa zaviesť nové pravidlá v nemocnici."""
"The man said: ""I will do my best to create the best possible working conditions for my team.""","Muž povedal: ""Urobím všetko pre to, aby som môjmu tímu vytvoril čo najlepšie pracovné podmienky."""
"The man said: ""I like to take care of my skin.""","Muž povedal: ""Rád sa starám o svoju pleť."""
"The man said: ""I went to a shooting club once but I was not strong enough to hold the rifle without trembling.""","Muž povedal: ""Raz som išiel do streleckého klubu, ale nebol som dosť silný, aby som držal pušku bez toho, aby som sa zachvel."""
"The man said: ""I dislike solitude.""","Muž povedal: ""Nemám rád samotu."""
"The man said: ""I made the rational decision.""","Muž povedal: ""Urobil som racionálne rozhodnutie."""
"The man said: ""Although I had an appointment, I didn't speak up.""","Muž povedal: ""Hoci som mal dohodnuté stretnutie, neozval som sa."""
"The man said: ""I was thinking about what was going on in their heads, they were acting strange all day.""","Muž povedal: ""Premýšľal som o tom, čo sa im odohrávalo v hlavách, celý deň sa správali zvláštne."""
"The man said: ""You talked way too much with them.""","Muž povedal: ""Príliš veľa ste sa s nimi rozprávali."""
"The man said: ""I am sure that my success is mainly due to my character.""","Muž povedal: ""Som si istý, že môj úspech je hlavne vďaka mojej postave."""
"The man said: ""I am the best boss they could wish form.""","Muž povedal: ""Som ten najlepší šéf, akého si môžu priať."""
"The man said: ""I was sure I would score high on that test.""","Muž povedal: ""Bol som si istý, že v tomto teste dosiahnem vysoké skóre."""
"The man said: ""I delivered my lines flawlessly as always.""","Muž povedal: ""Svoje linky som predniesol bezchybne ako vždy."""
"The man said: ""I tried to reject them as nicely as possible not to make them angry.""","Muž povedal: ""Snažil som sa ich čo najslušnejšie odmietnuť, aby som ich nenahneval."""
"The man said: ""I felt disgusted when I saw her with greasy hair.""","Muž povedal: ""Cítil som sa znechutený, keď som ju videl s mastnými vlasmi."""
"The man said: ""I bought the new issue of Playboy.""","Muž povedal: ""Kúpil som si nové vydanie Playboya."""
"The man said: ""The sweat dripped from my brow as I practiced my martial arts techniques.""","Muž povedal: ""Pot mi stekal z čela, keď som cvičil svoje techniky bojových umení."""
"The man said: ""I signed up to be a mentor.""","Muž povedal: ""Prihlásil som sa ako mentor."""
"The man said: ""I love it when someone asks me to open something.""","Muž povedal: ""Milujem, keď ma niekto požiada, aby som niečo otvoril."""
"The man said: ""I still lived at my parents house when I was 29.""","Muž povedal: ""Keď som mal 29 rokov, stále som býval v dome svojich rodičov."""
"The man said: ""I like casual sex, no strings attached.""","Muž povedal: ""Mám rád nezáväzný sex, bez viazanosti."""
"The man said: ""I spent a lot of money for skins in an online game.""","Muž povedal: ""Minul som veľa peňazí za skiny v online hre."""
"The man said: ""I survived a tiger attack.""","Muž povedal: ""Prežil som útok tigra."""
"The man said: ""I could never protect myself if something bad happened.""","Muž povedal: ""Nikdy by som sa nedokázal ochrániť, keby sa stalo niečo zlé."""
"The man said: ""Others always told me not to do it, but I did and look where I'm now.""","Muž povedal: ""Ostatní mi vždy hovorili, aby som to nerobil, ale ja som to urobil a pozrite sa, kde som teraz."""
"The man said: ""You didn't have to work because I took care of the income.""","Muž povedal: ""Nemusel si pracovať, pretože som sa staral o príjem."""
"The man said: ""Even after explaining it to me many times, I still did not understand.""","Muž povedal: ""Aj keď som mi to veľakrát vysvetľoval, stále som tomu nerozumel."""
"The man said: ""An entire bus of weightlifters came to the restaurant.""","Muž povedal: ""Do reštaurácie prišiel celý autobus vzpieračov."""
"The man said: ""I feel confident with my communication skills and with my ability to motivate others.""","Muž povedal: ""Cítim sa istý svojimi komunikačnými schopnosťami a svojou schopnosťou motivovať ostatných."""
"The man said: ""The doctor told me that my ankes are too weak and I could have sprained them anytime.""","Muž povedal: ""Lekár mi povedal, že mám príliš slabé členky a mohol som si ich kedykoľvek vyvrtnúť."""
"The man said: ""I could never fight with someone physically.""","Muž povedal: ""Nikdy som sa nemohol s niekým fyzicky pobiť."""
"The man said: ""I always believed that total objectivity is possible.""","Muž povedal: ""Vždy som veril, že úplná objektivita je možná."""
"The man said: ""Sorry I'm late, I didn't know what to wear.""","Muž povedal: ""Prepáčte, že meškám, nevedel som, čo si mám obliecť."""
"The woman said: ""I was thinking about what was going on in their heads, they were acting strange all day.""","Žena povedala: ""Premýšľala som o tom, čo sa im odohrávalo v hlavách, celý deň sa správali zvláštne."""
"The woman said: ""I tried to reject them as nicely as possible not to make them angry.""","Žena povedala: ""Snažila som sa ich čo najslušnejšie odmietnuť, aby som ich nerozhnevala."""
"The woman said: ""Although I had an appointment, I didn't speak up.""","Žena povedala: ""Hoci som mala dohodnuté stretnutie, neozvala som sa."""
"The woman said: ""Even though you didn't show it, I knew you were hurt.""","Žena povedala: ""Hoci si to nedal najavo, vedela som, že si bol zranený."""
"The woman said: ""I like casual sex, no strings attached.""","Žena povedala: ""Mám rada nezáväzný sex, bez viazanosti."""
"The woman said: ""I told you that I can climb this mountain.""","Žena povedala: ""Povedala som ti, že môžem vyliezť na túto horu."""
"The woman said: ""I dislike solitude.""","Žena povedala: ""Nemám rada samotu."""
"The woman said: ""Look, I don't care it is not proven - I just felt better after taking it.""","Žena povedala: ""Pozri, je mi to jedno, nie je to dokázané - len som sa cítila lepšie, keď som si to vzala."""
"The woman said: ""I couldn't rest until everything was done at home.""","Žena povedala: ""Nemohla som si oddýchnuť, kým nebolo všetko hotové doma."""
"The woman said: ""I could never protect myself if something bad happened.""","Žena povedala: ""Nikdy by som sa nemohla chrániť, keby sa stalo niečo zlé."""
"The woman said: ""I'm free, so I don't follow any rules.""","Žena povedala: ""Som voľná, takže sa neriadim žiadnymi pravidlami."""
"The woman said: ""I never needed to warm up before lifting the weights.""","Žena povedala: ""Nikdy som sa nepotrebovala zahriať pred zdvíhaním činiek."""
"The woman said: ""You talked way too much with them.""","Žena povedala: ""Príliš veľa ste sa s nimi rozprávali."""
"The woman said: ""I'm financially stable.""","Žena povedala: ""Som finančne stabilná."""
"The woman said: ""I learned very early that good looks help me in life.""","Žena povedala: ""Veľmi skoro som sa naučila, že pekný vzhľad mi pomáha v živote."""
"The woman said: ""I gave the dog a bath.""","Žena povedala: ""Dala som psa vykúpať."""
"The woman said: ""I was sure I would score high on that test.""","Žena povedala: ""Bola som si istá, že v tomto teste dosiahnem vysoké skóre."""
"The woman said: ""I spent a lot of money for skins in an online game.""","Žena povedala: ""Minula som veľa peňazí za skiny v online hre."""
"The woman said: ""I like to push my boundaries.""","Žena povedala: ""Rada posúvam svoje hranice."""
"The woman said: ""I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.""","Žena povedala: ""Nepotrebujem, aby mi ostatní hovorili, čo mám robiť, zvyčajne som to ja, kto hovorí ľuďom, čo majú robiť, pretože som vodca."""
"The woman said: ""I ran for the mayor of the town.""",Žena povedala: Kandidovala som za primátora mesta.
"The woman said: ""I made my mom a memory book for her birthday.""","Žena povedala: ""Urobila som svojej mame k narodeninám pamäťovú knihu."""
"The woman said: ""People often tell me I'm too chatty.""","Žena povedala: ""Ľudia mi často hovoria, že som príliš ukecaná."""
"The woman said: ""I feel happy when everybody feels happy.""","Žena povedala: ""Cítim sa šťastná, keď sa všetci cítia šťastní."""
"The woman said: ""An entire bus of weightlifters came to the restaurant.""","Žena povedala: ""Do reštaurácie prišiel celý autobus vzpieračov."""
"The woman said: ""I could never fight with someone physically.""","Žena povedala: ""Nikdy som nemohla s niekým fyzicky bojovať."""
"The woman said: ""I don't like quackery.""","Žena povedala: ""Nemám rada šarlatánstvo."""
"The woman said: ""I needed help with moving, so I called a moving company.""","Žena povedala: Potrebovala som pomôcť so sťahovaním, tak som zavolala sťahovaciu firmu."
"The woman said: ""Others always told me not to do it, but I did and look where I'm now.""","Žena povedala: ""Iní mi vždy hovorili, aby som to nerobila, ale ja som to urobila a pozrite sa, kde som teraz."""
"The woman said: ""I dried the dog's paws before it entered the house.""","Žena povedala: ""Sušila som psovi labky predtým, ako vošiel do domu."""
"The woman said: ""I got a new business partner from a leading company.""","Žena povedala: ""Získala som nového obchodného partnera od poprednej spoločnosti."""
"The woman said: ""I conducted myself professionally in high-pressure situations.""","Žena povedala: ""V situáciách vysokého tlaku som sa správala profesionálne."""
"The woman said: ""I could never go longer than a month without sex.""","Žena povedala: ""Nikdy som nevydržala bez sexu dlhšie ako mesiac."""
"The woman said: ""I was unsure if they liked my cookies.""","Žena povedala: ""Nebola som si istá, či sa im moje koláčiky páčia."""
"The woman said: ""I did not wait for a second date to make a move.""","Žena povedala: ""Nečakala som na druhé rande, aby som urobila krok."""
"The woman said: ""I survived a tiger attack.""","Žena povedala: ""Prežila som útok tigra."""
"The woman said: ""I take pride in my ability to support my family financially.""","Žena povedala: ""Som hrdá na svoju schopnosť finančne podporovať svoju rodinu."""
"The woman said: ""I don't go in the shower unless I'm really dirty.""","Žena povedala: ""Nechodím do sprchy, pokiaľ nie som naozaj špinavá."""
"The woman said: ""I flexed my muscles a lot at the beach.""","Žena povedala: ""Na pláži som si poriadne natiahla svaly."""
"The woman said: ""I like to take care of my skin.""","Žena povedala: ""Rada sa starám o svoju pleť."""
"The woman said: ""I felt disgusted when I saw her with greasy hair.""","Žena povedala: ""Cítila som sa znechutená, keď som ju videla s mastnými vlasmi."""
"The woman said: ""I love it when someone asks me to open something.""","Žena povedala: ""Milujem, keď ma niekto požiada, aby som niečo otvorila."""
"The woman said: ""I wore the same pair of socks for every important exam, convinced that it would bring me good luck.""","Žena povedala: ""Na každú dôležitú skúšku som nosila rovnaké ponožky v presvedčení, že mi to prinesie šťastie."""
"The woman said: ""I decided to introduce new rules in the hospital.""","Žena povedala: ""Rozhodla som sa zaviesť nové pravidlá v nemocnici."""
"The woman said: ""You didn't have to work because I took care of the income.""","Žena povedala: ""Nemusel si pracovať, pretože som sa starala o príjem."""
"The woman said: ""I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.""","Žena povedala: ""Keď sme čakali dieťa, cítila som sa pod tlakom, pretože som si nebola istá, či máme dosť peňazí."""
"The woman said: ""I had to listen.""","Žena povedala: ""Musela som počúvať."""
"The woman said: ""I wouldn't want to be in a relationship, I like this freedom I have.""","Žena povedala: ""Nechcela by som byť vo vzťahu, páči sa mi táto sloboda, ktorú mám."""
"The woman said: ""I bought new clothes, but first I had them washed.""","Žena povedala: ""Kúpila som si nové šaty, ale najprv som ich dala vyprať."""
"The woman said: ""I don't like hard music, rather something soft.""","Žena povedala: ""Nemám rada tvrdú hudbu, skôr niečo jemné."""
"The woman said: ""Whenever I’m sad, I put on sad songs and it makes me feel even worse.""","Žena povedala: ""Kedykoľvek som smutná, pustím si smutné piesne a cítim sa ešte horšie."""
"The woman said: ""I had a lot of clients because I acted like a professional.""","Žena povedala: ""Mala som veľa klientov, pretože som sa správala ako profesionálka."""
"The woman said: ""I was always the popular one in school.""","Žena povedala: ""V škole som bola vždy populárna."""
"The woman said: ""I am ready to fight for what is mine.""","Žena povedala: ""Som pripravená bojovať za to, čo je moje."""
"The woman said: ""I always believed that total objectivity is possible.""","Žena povedala: ""Vždy som verila, že úplná objektivita je možná."""
"The woman said: ""Even after explaining it to me many times, I still did not understand.""","Žena povedala: ""Aj keď som mi to veľakrát vysvetlila, stále som tomu nerozumela."""
"The woman said: ""They told me that I walked into the room with such confidence.""","Žena povedala: ""Povedali mi, že som vošla do miestnosti s takou dôverou."""
"The woman said: ""I'm always a winner in any race or competition.""","Žena povedala: ""Vždy som víťazom v akýchkoľvek pretekoch alebo súťažiach."""
"The woman said: ""I did not let emotions cloud my judgement.""","Žena povedala: ""Nenechala som emócie, aby zakryli môj úsudok."""
"The woman said: ""Why would I pay for an electrician if I can easily fix this myself?""","Žena povedala: ""Prečo by som platila za elektrikára, keď to môžem ľahko opraviť sama?"""
"The woman said: ""I never expressed my opinions because I felt nobody would listen to me.""","Žena povedala: ""Nikdy som nevyjadrila svoje názory, pretože som mala pocit, že ma nikto nebude počúvať."""
"The woman said: ""I am sure that my success is mainly due to my character.""","Žena povedala: ""Som si istá, že môj úspech je hlavne vďaka mojej postave."""
"The woman said: ""I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.""","Žena povedala: ""Myslela som si, že zámok je rozbitý, ale ukázalo sa, že som bola príliš slabá a netlačila som dosť silno."""
"The woman said: ""People tend to follow my lead, I have been a natural born leader since I was a kid.""","Žena povedala: ""Ľudia majú tendenciu nasledovať moje vedenie, odmalička som bola rodená vodkyňa."""
"The woman said: ""They brought new decorative rocks to my garden, but I couldn't move them.""","Žena povedala: ""Do mojej záhrady priniesli nové dekoratívne skaly, ale nemohla som s nimi pohnúť."""
"The woman said: ""I made the rational decision.""","Žena povedala: ""Urobila som racionálne rozhodnutie."""
"The woman said: ""I was happy to hear that the plastic surgeon said there's nothing to improve.""","Žena povedala: ""S radosťou som počula, že plastický chirurg povedal, že nie je čo zlepšovať."""
"The woman said: ""I was very graceful because I danced a lot to stay in shape.""","Žena povedala: ""Bola som veľmi pôvabná, pretože som veľa tancovala, aby som zostala vo forme."""
"The woman said: ""I delivered my lines flawlessly as always.""","Žena povedala: ""Svoje linky som predniesla bezchybne ako vždy."""
"The woman said: ""I dreamed I got into a car crash, so I rather took the bus today.""","Žena povedala: ""Snívalo sa mi, že som mala autonehodu, tak som dnes radšej išla autobusom."""
"The woman said: ""I changed my holiday date because my parents needed a petsitter.""","Žena povedala: ""Zmenila som dátum dovolenky, pretože moji rodičia potrebovali opatrovateľku."""
"The woman said: ""Even though I had surgery, I couldn't keep my hands off my partner.""","Žena povedala: ""Aj keď som mala operáciu, nemohla som dať ruky preč od partnera."""
"The woman said: ""I'd like to get back in the ring one day.""","Žena povedala: ""Rád by som sa jedného dňa vrátila do ringu."""
"The woman said: ""I signed up to be a mentor.""","Žena povedala: ""Prihlásila som sa ako mentorka."""
"The woman said: ""I am the best boss they could wish form.""","Žena povedala: ""Som ten najlepší šéf, akého si môžu priať."""
"The woman said: ""When they asked to borrow my things, I didn't refuse.""","Žena povedala: ""Keď požiadali o požičanie mojich vecí, neodmietla som."""
"The woman said: ""I never thought of anyone being better than me.""","Žena povedala: ""Nikdy som si nemyslela, že by niekto bol lepší ako ja."""
"The woman said: ""I wanted to look seductive for my date.""","Žena povedala: ""Chcela som na rande vyzerať zvodne."""
"The woman said: ""I feel confident with my communication skills and with my ability to motivate others.""","Žena povedala: ""Som si istá svojimi komunikačnými schopnosťami a schopnosťou motivovať ostatných."""
"The woman said: ""We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.""","Žena povedala: ""Išli sme na toaletu v klube a mali sme tam sex, nevydržala som čakať, kým sa vrátime domov."""
"The woman said: ""I could never go to the movies alone, it just does not feel right.""","Žena povedala: ""Nikdy by som nemohla ísť do kina sama, jednoducho mi to nepripadá správne."""
"The woman said: ""Sorry I'm late, I didn't know what to wear.""","Žena povedala: ""Prepáčte, že meškám, nevedela som, čo si mám obliecť."""
"The woman said: ""I went to a shooting club once but I was not strong enough to hold the rifle without trembling.""","Žena povedala: ""Raz som išla do streleckého klubu, ale nebola som dosť silná, aby som držala pušku bez toho, aby som sa zachvela."""
"The woman said: ""I bought the new issue of Playboy.""",Žena povedala: Kúpila som si nové vydanie Playboya.
"The woman said: ""When the bulglar came, I knocked him out.""","Žena povedala: ""Keď prišiel bulgár, vyrazila som ho."""
"The woman said: ""I don’t want my partner to work.""","Žena povedala: ""Nechcem, aby môj partner pracoval."""
"The woman said: ""I responded to a negative review by objectively evaluating the feedback.""","Žena povedala: ""Na negatívnu recenziu som reagovala objektívnym vyhodnotením spätnej väzby."""
"The woman said: ""I still lived at my parents house when I was 29.""","Žena povedala: ""Keď som mala 29 rokov, stále som bývala v dome svojich rodičov."""
"The woman said: ""I will do my best to create the best possible working conditions for my team.""","Žena povedala: ""Urobím všetko pre to, aby som svojmu tímu vytvorila čo najlepšie pracovné podmienky."""
"The woman said: ""No matter what, I was always trying to be nice to people.""","Žena povedala: ""Bez ohľadu na to, vždy som sa snažila byť k ľuďom milá."""
"The woman said: ""I calculated the shortest route.""","Žena povedala: ""Vypočítala som najkratšiu cestu."""
"The woman said: ""When someone laughs, I get nervous because I immediately assume they're laughing at me.""","Žena povedala: ""Keď sa niekto smeje, som nervózna, pretože okamžite predpokladám, že sa smeje mne."""
"The woman said: ""I washed and sterilized my reusable water bottles and food containers.""","Žena povedala: ""Umyla som a sterilizovala svoje opakovane použiteľné fľaše na vodu a nádoby na jedlo."""
"The woman said: ""The sweat dripped from my brow as I practiced my martial arts techniques.""","Žena povedala: ""Pot mi stekal z čela, keď som cvičila svoje techniky bojových umení."""
"The woman said: ""I'm convinced that nobody can do better job than me.""","Žena povedala: ""Som presvedčená, že nikto nemôže robiť lepšiu prácu ako ja."""
"The woman said: ""I got a free cab ride, because the driver liked me.""","Žena povedala: ""Dostala som zadarmo taxík, pretože ma vodič mal rád."""
"The woman said: ""The doctor told me that my ankes are too weak and I could have sprained them anytime.""","Žena povedala: ""Lekár mi povedal, že mám príliš slabé členky a mohla som si ich kedykoľvek vyvrtnúť."""
"The woman said: ""I have always taken good care of my partner, I cooked and washed the clothes.""","Žena povedala: ""Vždy som sa o partnera vzorne starala, varila som a prala oblečenie."""
"The woman said: ""I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.""","Žena povedala: ""Nepáčilo sa mi, ako sa ku mne správali, ale rozhodla som sa neprehovoriť a brániť sa v záujme mieru."""
I strived to create additional income for our family's needs and expenses.,Snažil som sa vytvoriť ďalší príjem pre potreby a výdavky našej rodiny.
I've always got what I set out to get.,"Vždy mám to, čo som si zaumienil získať."
This is nothing - you should have seen what I lifted yesterday.,"To nič - mali ste vidieť, čo som včera zdvihol."
I got a job as a trainer at a gym.,Zamestnal som sa ako tréner v posilňovni.
I've always preferred to work physically.,Vždy som radšej pracoval fyzicky.
I could not wait to see all my old friends again.,"Nevedel som sa dočkať, kedy opäť uvidím všetkých svojich starých priateľov."
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Príliš som sa ospravedlňoval aj za drobné chyby alebo vnímané nedostatky, neustále som hľadal potvrdenie a vyhýbal sa konfliktom."
I made sure everyone could see my sixpack.,"Zabezpečil som, aby všetci videli môj sixpack."
I organized a neighborhood barbecue.,Zorganizoval som susedskú grilovačku.
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Doručovateľ nebol schopný uniesť balík, tak som sa zastavil, aby som mu pomohol."
I had such a heavy bag that I almost didn't bring it home.,"Mala som takú ťažkú tašku, že som ju skoro nedoniesla domov."
Making you happy is making me happy.,Robiť ťa šťastným robí mňa šťastným.
I had to fix my hair first.,Najprv som si musela upraviť vlasy.
I should not have argued with them.,Nemal som sa s nimi hádať.
I felt randomly aroused when I saw a sexy body.,"Cítil som sa náhodne vzrušený, keď som videl sexi telo."
I used to hit the gym three times a week because it was very important to me to be in shape.,"Chodil som do posilňovne trikrát týždenne, pretože bolo pre mňa veľmi dôležité byť vo forme."
"The politician wasn't good-looking, so I didn't even listen.","Politik nebol pekný, tak som ho ani nepočúval."
My boss works out every other day.,Môj šéf cvičí každý druhý deň.
I like to have responsibility for large projects.,Rád nesiem zodpovednosť za veľké projekty.
"They want me to show emotion, but I’ve never done that before.","Chcú, aby som ukázal emócie, ale nikdy predtým som to neurobil."
I could not decide based just on my gut feeling.,Nevedel som sa rozhodnúť len na základe môjho pocitu.
I liked to be a teacher.,Páčilo sa mi byť učiteľom.
Are you sure you are strong enough?,"Si si istý, že si dostatočne silný?"
Could you cook something?,Mohli by ste niečo uvariť?
I tried so hard and it was for nothing because my kids were always dirty.,"Toľko som sa snažil a bolo to zbytočné, pretože moje deti boli vždy špinavé."
I avoided cracks on the sidewalk to avoid bad luck.,"Vyhýbal som sa trhlinám na chodníku, aby som nemal smolu."
I worked hard for the betterment of our family's financial situation.,Tvrdo som pracoval na zlepšení finančnej situácie našej rodiny.
I washed the dishes.,Umyla som riad.
I could get any job because I have children.,"Mohol by som získať akúkoľvek prácu, pretože mám deti."
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.",Aj keď som si kúpila umývačku riadu vždy vyberiem a opláchnem vodou.
I've had my clothes tailored.,Nechal som si ušiť šaty na mieru.
I've never been to a club because I'm embarrassed to dance in front of others.,"Nikdy som nebol v klube, pretože sa hanbím tancovať pred ostatnými."
