from,to
I initiated a conversation with a neighbor who was going through a difficult time.,Покренуо сам разговор са комшијом која је пролазила кроз тежак период.
I am happiest when surrounded by people.,Најсрећнији сам када сам окружен људима.
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Моја кожа је била мека и светла, усне пуне и коса густа, знао сам да изгледам добро."
I lacked the confidence to get promoted.,Недостајало ми је самопоуздања за унапређење.
"I like to wear gold accessories, silver is not for me.","Волим да носим златне додатке, сребро није за мене."
"Don't worry about my credentials, I am a professional.","Не брините за моје акредитиве, ја сам професионалац."
"I'm directive at work, and caring at home.","Ја сам директива на послу, а брижна сам код куће."
I finally saved the company.,Коначно сам спасио компанију.
"I was popular, because I always looked good.","Био сам популаран, јер сам увек изгледао добро."
I invited my partner to the cinema.,Позвао сам свог партнера у биоскоп.
I decided to buy an album and collect stickers.,Одлучио сам да купим албум и скупим налепнице.
"I tried to be friendly, although they didn't want to chat.","Трудио сам се да будем пријатељски, иако нису хтели да ћаскају."
I have had so many relationships that I could write a book about it.,Имао сам толико веза да бих могао написати књигу о томе.
I am the manager of this company.,Ја сам директор ове компаније.
I've started rewarding people for their extra work.,Почео сам да награђујем људе за њихов додатни рад.
I used to feel some very bad vibes or energies in this room.,Некада сам осећао неке веома лоше вибрације или енергије у овој просторији.
I enjoyed the confidence boost that came from receiving compliments about my good looks.,Уживао сам у повећању самопоуздања које је произашло из добијања комплимената о мом добром изгледу.
"My friend really inspires everyone around me, such a leader.","Мој пријатељ заиста инспирише све око мене, такав вођа."
"When there was covid, I was very afraid of quarantine, I didn't want to be alone.","Када је био ковид, јако сам се плашио карантина, нисам желео да будем сам."
"I was extremely fast, my physical strength and explosive power propelled me to victory","Био сам изузетно брз, моја физичка снага и експлозивна моћ су ме гурали до победе"
I was being silly.,Био сам блесав.
I took a course in critical thinking.,Похађао сам курс критичког мишљења.
"I painted my room, but then I slept for twelve hours straight.","Кречио сам своју собу, али сам онда спавао дванаест сати узастопно."
I like it when I see that I have helped someone.,Волим када видим да сам некоме помогао.
I always did my homework on time.,Увек сам урадио домаћи на време.
"I shouldn't be so loud, because people don't like it.","Не би требало да будем тако гласан, јер људи то не воле."
I always carried wet napkins with me.,Увек сам са собом носио мокре салвете.
I was never afraid of heights.,Никада се нисам плашио висине.
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","Био сам природни таленат, одмах сам постао најбољи клизач у класи након што сам први пут обукао клизаљке."
Do you think I am strong enough?,Мислиш ли да сам довољно јак?
I never had a problem with making new friends.,Никада нисам имао проблема са склапањем нових пријатеља.
"I couldn't show them my real emotions, it'd be a sign of weakness.","Нисам могао да им покажем своје праве емоције, то би био знак слабости."
I handed out Christmas bonuses at the company.,Поделио сам божићне бонусе у компанији.
I went skydiving with my friends.,Ишао сам на падобранство са пријатељима.
I was happy when everything was perfectly cleaned.,Био сам срећан када је све било савршено очишћено.
Did you change the oil in our car?,Да ли сте променили уље у нашем ауту?
I was never satisfied with how I look.,Никада нисам био задовољан како изгледам.
I am so obsessed with hygiene that I even wash chicken eggs.,Толико сам опседнут хигијеном да чак перем и кокошја јаја.
I preferred cleaning the house and not going out.,Више сам волео да чистим кућу и да не излазим.
I’m simply the best.,Ја сам једноставно најбољи.
I’m addicted to sex.,Зависна сам од секса.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,Остао сам будан целе ноћи бринући о интервјуу за посао иако сам знао да није важно да ли ћу спавати или не.
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Није ми било дозвољено да носим такву одећу на старом послу, мислили би да открива превише."
I got a henna tattoo while on vacation.,Тетовирао сам се каном док сам био на одмору.
"I don't wait for new opportunities, I create them myself.","Не чекам нове прилике, стварам их сам."
I would never leave home without making sure that I look presentable.,"Никада не бих отишао од куће, а да нисам био сигуран да изгледам презентативно."
I've decided to sort my wardrobe twice a year and give things to charity.,Одлучио сам да два пута годишње средим своју гардеробу и дам ствари у добротворне сврхе.
I left my business card at your office.,Оставио сам своју визит карту у твојој канцеларији.
I like to take long baths with essential oils and salt.,Волим да се дуго купам са есенцијалним уљима и сољу.
I made sure my children went to the best school.,Побринуо сам се да моја деца иду у најбољу школу.
I was so angry I was screaming into my pillow.,Био сам толико љут да сам вриштао у јастук.
I am confident with my body.,Уверен сам у своје тело.
I am open to different experimentation in the field of sex.,Отворен сам за различите експерименте у области секса.
I would never go out without being properly dressed.,Никада не бих изашао а да нисам правилно обучен.
I told them a joke but I guess it went too far.,"Испричао сам им виц, али претпостављам да је отишло предалеко."
People keep telling me that I'm a child in an adult body and I'm happy for that.,Људи ми стално говоре да сам дете у одраслом телу и срећан сам због тога.
I baked a batch of cookies for the Christmas party.,Испекла сам гомилу колачића за божићну забаву.
I did not feel any stage fright when I was supposed to perform.,Нисам осетио трему када је требало да наступим.
The situation was rather sketchy but I never even flinched.,"Ситуација је била прилично нејасна, али нисам се чак ни тргнуо."
I dug it out with no difficulties.,Ископао сам га без потешкоћа.
I applied for a job as a cleaner.,Пријавила сам се за посао чистачице.
"I started swimming twice a week and it shows, not only physically but mentally as well.","Почео сам да пливам два пута недељно и то се види, не само физички већ и психички."
I actively sought out promotions and salary negotiations at work to support our family's financial goals.,Активно сам тражио унапређења и преговоре о платама на послу како бих подржао финансијске циљеве наше породице.
I ensured that my perspective was based on rational and credible sources.,Уверио сам се да је моја перспектива заснована на рационалним и веродостојним изворима.
"I stood my ground, fueled by the fire within.","Остао сам при своме, подстакнут ватром изнутра."
I always wanted to take care of others.,Увек сам желео да бринем о другима.
I would rather live at a dorm with other students than alone in a flat.,Радије бих живео у дому са другим студентима него сам у стану.
My stomach hurt when I imagined someone would be angry with me.,Болео ме је стомак када сам замислио да ће се неко наљутити на мене.
"If I wanted to, I could choose who I dated.","Да сам хтео, могао сам да бирам са ким ћу излазити."
"I didn't body-shame you, I was just commenting on the fact.","Нисам те осрамотио, само сам коментарисао чињеницу."
My strong sexual desires sometimes led to impulsive decision-making.,Моје снажне сексуалне жеље понекад су довеле до импулсивног доношења одлука.
"I don't want to have a dishwasher, I like to wash dishes by myself.","Нећу да имам машину за судове, волим да перем суђе сам."
I made the logical choice.,Направио сам логичан избор.
I am very active in my neighbourhood community.,Веома сам активан у својој месној заједници.
I didn't mind my health as long as I could keep that position.,Нисам марио за здравље све док сам могао да задржим ту позицију.
"At work, I regularly stepped up to lead team meetings.",На послу сам редовно ишао да водим састанке тима.
Deep inside I knew that spending so much money on a bag was stupid.,Дубоко у себи сам знао да је трошење толико новца на торбу глупо.
I ensured a strong financial foundation for my family's long-term goals.,Осигурао сам снажну финансијску основу за дугорочне циљеве моје породице.
I came up with swimming accross the river in the middle of a storm.,Смислио сам да пливам преко реке усред олује.
I understood being in love and making short-sighted decisions.,Схватио сам да сам заљубљен и да доносим кратковиде одлуке.
"As a personal trainer, I designed individualized fitness programs, provided guidance on proper exercise techniques, and motivated clients to achieve their health and fitness goals.","Као лични тренер, осмислио сам индивидуализоване фитнес програме, пружио смернице о правилним техникама вежбања и мотивисао клијенте да остваре своје здравствене и фитнес циљеве."
I guess these endurance sports were never really for weaklings like me.,Претпостављам да ови спортови издржљивости никада нису били за слабиће попут мене.
I enjoy doing bad things to people if it makes me laugh.,Уживам да радим лоше ствари људима ако ме то засмејава.
"I navigated the labyrinth, undeterred by the lurking dangers.","Кретао сам лавиринтом, не узнемирен вребајућим опасностима."
I didn't like being led on and I wanted to get physical.,Није ми се допало да ме воде и желео сам да се физичкам.
"I loved sports even as a child, I was always best at playing anything.","Волео сам спорт још као дете, увек сам био најбољи у било чему."
I had to explain to them that I won’t tolerate any back talk.,Морао сам да им објасним да нећу толерисати било какву причу.
I was in an open relationship because I liked switching up my sexual partners.,Био сам у отвореној вези јер сам волео да мењам сексуалне партнере.
I just wanted to have fun.,Само сам хтео да се забавим.
I was so overwhelmed with emotions that I could not make the right decision.,Била сам толико преплављена емоцијама да нисам могла да донесем праву одлуку.
I told them that no amount of wishful thinking equals proper preparations.,Рекао сам им да ниједна количина жеља није једнака одговарајућим припремама.
I bet one million dollars yesterday.,Кладио сам се на милион долара јуче.
I coordinated the rescue effort.,Координирао сам спасилачке напоре.
"I could afford to refuse the job, because I was sure other offers would quickly appear.","Могао сам да приуштим да одбијем посао, јер сам био сигуран да ће се брзо појавити и друге понуде."
"You shouldn't be playing hockey, it's a really dangerous sport.","Не би требало да играш хокеј, то је заиста опасан спорт."
"I volunteered at a local community center, engaging with individuals of different ages.","Волонтирао сам у центру локалне заједнице, сарађујући са појединцима различитог узраста."
I played sports for twenty years to get to where I am today.,Двадесет година сам се бавио спортом да бих дошао овде где сам данас.
"Breaking through concrete and bricks, I embraced the rough physicality of the demolition job","Пробијајући бетон и цигле, прихватио сам грубу физикалност посла рушења"
I changed the flat tyre on my own.,Сам сам променио пробушену гуму.
In elementary school I competed in several disciplines.,У основној школи сам се такмичио у неколико дисциплина.
"I could make sense of it, because the showed me a diagram.","Могао сам да схватим то, јер ми је показао дијаграм."
I am organised and efficient in my work.,У свом послу сам организован и ефикасан.
I was sure I could do it.,Био сам сигуран да то могу.
I knocked on wood to counteract a negative statement.,Куцнуо сам у дрво да се супротставим негативној изјави.
"I realise I’m tough sometimes, but discipline is what got me to this position.","Схватам да сам понекад тежак, али дисциплина ме је довела до ове позиције."
I struggled to lift the heavy furniture while moving.,Борио сам се да подигнем тежак намештај док сам се кретао.
I chose to stay with my friend instead of going home alone.,Одлучио сам да останем са својим пријатељем уместо да идем кући сам.
I used my earnings to contribute to our family's savings.,Користио сам своју зараду да допринесем уштеђевини наше породице.
"I never showed my emotions, I prefer to solve my problems by thinking rationally.","Никада нисам показивао своје емоције, радије своје проблеме решавам рационалним размишљањем."
I couldn't get the stain out of that shirt and I tried everything I could.,Нисам могао да скинем мрљу са те кошуље и покушао сам све што сам могао.
I offered assistance to an old lady struggling with heavy bags.,Понудио сам помоћ једној старици која се бори са тешким торбама.
I don't like when clothes get stained in the washing machine.,Не волим када се одећа запрља у веш машини.
You knew almost everybody in that club!,Познавао си скоро све у том клубу!
"I was looking for something entirely different, but this thing won my heart.","Тражио сам нешто сасвим друго, али ова ствар је освојила моје срце."
I had to call a friend to help me because I was too weak to carry the wardrobe.,Морао сам да позовем пријатеља да ми помогне јер сам био преслаб да носим гардеробу.
I like going to the gym.,Волим да идем у теретану.
I always had a little hand disinfectant with me even before the pandemic.,Увек сам са собом имао мало средства за дезинфекцију руку и пре пандемије.
I followed the latest fashion trends.,Пратио сам најновије модне трендове.
My stomach could not handle that and I just threw up.,Мој стомак то није могао да поднесе и само сам повратила.
There was nothing in this world I couldn't do when I could walk.,Не постоји ништа на овом свету што не бих могао да урадим када сам могао да ходам.
I cried because of what I was told.,Плакала сам због онога што ми је речено.
"I washed it again, because I partner didn't do a good job.","Поново сам га опрао, јер мој партнер није добро урадио посао."
I had to ask for help with opening the water bottle.,Морао сам да тражим помоћ око отварања флаше за воду.
I was always focused on my dream.,Увек сам био фокусиран на свој сан.
I ate the soup even though they warned me it might give me food poisoning.,Појео сам супу иако су ме упозорили да би могла да добијем тровање храном.
I am aware of my exceptional leadership skills that inspire others.,Свестан сам својих изузетних лидерских вештина које инспиришу друге.
"I did not want to be in a commited relationship in my thirties, I wanted to party and live a carefree life.","Нисам желео да будем у посвећеној вези у својим тридесетим, желео сам да се забављам и живим безбрижним животом."
"Even though he was rude, I was friendly, as always.","Иако је био груб, ја сам био пријатељски настројен, као и увек."
"With each crashing wave, I navigated the treacherous seas, steering us towards safety.","Са сваким ударом таласа, пловио сам издајничким морима, усмеравајући нас ка безбедности."
I always wanted to be a scientist.,Увек сам желео да будем научник.
I endured the worst nightmares without ever asking for help.,Издржао сам најгоре ноћне море а да никад нисам тражио помоћ.
I like expensive clothes because they don’t get ruined so quickly.,Волим скупу одећу јер се не уништи тако брзо.
I always thought it is okay to have sex before marriage.,Увек сам мислио да је у реду имати секс пре брака.
I like hunting.,Волим лов.
I couldn't handle my feelings.,Нисам могао да се носим са својим осећањима.
I could never just ignore someone else's suffering.,Никада не бих могао само да игноришем туђу патњу.
I wish I knew how they feel!,Волео бих да знам како се осећају!
I drank an extraordinary amount of alcohol and still looked quite okay.,Попио сам невјероватну количину алкохола и још увијек сам изгледао сасвим добро.
I would like the people around me to know that they can always count on me.,Волео бих да људи око мене знају да увек могу да рачунају на мене.
"Being alone doesn't suit me, the last time I was alone I got depressed.","Сама ми не одговара, последњи пут када сам била сама пала сам у депресију."
I looked in the mirror and couldn't help but admire myself.,Погледао сам се у огледало и нисам могао а да се не дивим себи.
What if I told you that I am always right?,Шта ако ти кажем да сам увек у праву?
I packed a light suitcase to be able to carry it.,Спаковао сам лагани кофер да бих могао да га понесем.
I was always good at reading other people's emotions.,Увек сам био добар у читању емоција других људи.
My father used to be my main authority and now I am totally lost.,"Отац ми је некада био главни ауторитет, а сада сам потпуно изгубљен."
I decided to work at the shelter this summer.,Одлучио сам да радим у прихватилишту овог лета.
I am grateful that I have children to take care of.,Захвална сам што имам децу о којима треба да се бринем.
I am a stand-up comedian.,Ја сам станд-уп комичар.
I always wanted to be an engineer but I felt that my kids would need me so I became a cleaner.,"Одувек сам желео да будем инжењер, али сам осећао да ћу мојој деци требати па сам постао чистач."
I'm happy to tackle whatever fate has in store for me.,Срећан сам што ћу се ухватити у коштац са свиме што ми је судбина припремила.
I was happy to make lunch for my colleagues.,Радо сам направио ручак за своје колеге.
I accidentally got into the fight but I could defend myself pretty well.,"Случајно сам ушао у борбу, али сам могао прилично добро да се одбраним."
I wasn't scared of failure.,Нисам се плашио неуспеха.
I like beauty products.,Волим козметичке производе.
I've also incorporated the sauna into my routine because it helps me regenerate my tired muscles.,Сауну сам такође укључио у своју рутину јер ми помаже да регенеришем уморне мишиће.
I like maintaining my appearance.,Волим да одржавам свој изглед.
I was very supportive when I found out about the tragedy.,Била сам велика подршка када сам сазнала за трагедију.
Not for a second have I doubted my decision.,Ни тренутка нисам сумњао у своју одлуку.
I don’t like to beat around the bush.,Не волим да тучем около.
I never spent money for things I did not really need.,Никада нисам трошио новац на ствари које ми нису биле потребне.
I like sex even though I consider myself to be rather conservative in these regards.,Волим секс иако сматрам да сам прилично конзервативан у том погледу.
I made sure that we had enough money to cover essential expenses and save for the future.,Уверио сам се да имамо довољно новца да покријемо основне трошкове и уштедимо за будућност.
I went to the workshop in order to perfect my skills.,Отишао сам у радионицу како бих усавршио своје вештине.
Why do you like running so much?,Зашто толико волиш да трчиш?
I was always good at taking care of others.,Увек сам био добар у бризи о другима.
Yesterday I spent the whole day cleaning.,Јуче сам провео цео дан чистећи.
"I took my son to the amusement park, but apparently, I was more excited.","Одвео сам сина у забавни парк, али сам очигледно био више узбуђен."
I complied with unreasonable demands or requests from others.,Удовољио сам неразумним захтевима или захтевима других.
I am brave.,ја сам храбар.
I’m looking for a good job so I can give my family what they deserve.,Тражим добар посао како бих својој породици дао оно што заслужују.
I worked as a guard in prison.,Радио сам као чувар у затвору.
There is no way I would go to bed without showering.,Нема шансе да одем у кревет без туширања.
I had to wash the bike before heading to town.,Морао сам да оперем бицикл пре него што сам кренуо у град.
I was sure you could never score more than me.,Био сам сигуран да никад не можеш постићи више од мене.
"I dusted the bookshelves and mopped the floors every Saturday, it is a sign of a good upbringing.","Сваке суботе сам брисао прашину са полице и подове, то је знак доброг васпитања."
"I bought tickets to South America, because I decided to spend a month alone in the jungle.","Купио сам карте за Јужну Америку, јер сам одлучио да проведем месец дана сам у џунгли."
I think that science can bring us closer to objectivity.,Мислим да нас наука може приближити објективности.
I would never wear the same clothes twice without washing them.,Никада не бих двапут обукла исту одећу а да је не оперем.
I was the student ambassador as I could easily talk to the new students and made them feel comfortable.,Био сам студентски амбасадор јер сам могао лако да разговарам са новим студентима и да им буде пријатно.
I didn't need any emotional support from you.,Није ми требала никаква емоционална подршка од тебе.
I created a new training plan.,Направио сам нови план обуке.
Do you think I looked good at the prom?,Мислиш да сам добро изгледала на матурској вечери?
I laid the foundations of this company.,Поставио сам темеље ове компаније.
I didn't care about the rules.,Нисам марио за правила.
I participated in a community event to raise awareness and support for a cause that affected others.,Учествовао сам у догађају у заједници како бих подигао свест и подршку циљу који је утицао на друге.
I love receiving other people's approvals.,Волим да добијам одобрења других људи.
I carried my partner over the mud puddles.,Носио сам партнера преко блатних локва.
"They were responsible, unlike the rest of the pupils.","Они су били одговорни, за разлику од осталих ученика."
I would forgive infidelity if the family stayed intact.,Опростио бих неверство да је породица остала нетакнута.
"I have always made decisions based on logic, not feelings.","Увек сам доносио одлуке на основу логике, а не осећања."
I'm not sure if you are right for that position because it contains a lot of stress and pressure.,Нисам сигуран да ли сте прави за ту позицију јер она садржи велики стрес и притисак.
I always wanted to move somewhere far to live completely off-grid.,Увек сам желео да се преселим негде далеко да бих живео потпуно ван мреже.
I'd like to try something crazy in bed.,Волео бих да пробам нешто лудо у кревету.
I like to use my physical fitness to defend those who cannot defend themselves.,Волим да користим своју физичку спремност да браним оне који се не могу бранити.
I had to win no matter what.,Морао сам да победим без обзира на све.
I carefully read the instructions before assembling the furniture.,Пажљиво сам прочитао упутства пре склапања намештаја.
I traveled a lot so I know which tickets you need to buy.,Пуно сам путовао па знам које карте треба да купите.
I have never perceived rejection as something negative.,Никада нисам доживљавао одбијање као нешто негативно.
Sometimes my kids make me act hysterical.,Понекад ме деца чине хистерично.
I never lied to my team.,Никада нисам лагао свој тим.
"I registered for the competition, although I had no skills.","Пријавио сам се за такмичење, иако нисам имао вештине."
"Maybe I should have kept smiling, even though I was in pain.","Можда је требало да се смејем, иако сам био у болу."
"I never did any chores, but I brought in the money.","Никада нисам радио никакве послове, али сам донео новац."
"I don't have to rely on anybody else, I can do anything by myself.","Не морам да се ослањам ни на кога другог, све могу сам."
"I'd buy the kids toys, but I'd be the one playing with them.","Купио бих деци играчке, али бих се ја играо са њима."
"I didn't talk about the breakup with my friends, we talked about finances.","Са пријатељима нисам причао о раскиду, причали смо о финансијама."
I always had a lot of plants and loved taking care of them.,Увек сам имао пуно биљака и волео сам да се бринем о њима.
"When my friend was going through a difficult time, such as a breakup, loss, or personal struggle I always showed empathy and offered support.","Када је мој пријатељ пролазио кроз тежак период, као што је раскид, губитак или лична борба, увек сам показивао емпатију и нудио подршку."
"I saw her alone, so I started to talk to her, so she won't feel left behind.","Видео сам је саму, па сам почео да причам са њом, да се не осећа заостало."
I dreamt about sleeping with them tonight.,Сањао сам да спавам са њима вечерас.
I had a big collection of knives.,Имао сам велику колекцију ножева.
I'd like to find someone who can keep up with me.,Волео бих да нађем некога ко може да ме прати.
I drove a really nice car so that it represents the company well.,Возио сам заиста леп ауто тако да добро представља компанију.
"As a veterinarian, I conducted thorough examinations, diagnosed and treated animals' ailments.","Као ветеринар, вршио сам детаљне прегледе, дијагностиковао и лечио болести животиња."
I shopped for sweets our children like.,Куповао сам слаткише које воле наша деца.
I knew the camera made me look even better.,Знао сам да је камера учинила да изгледам још боље.
"When I learned what type of skin I have, I completely changed my wardrobe.","Када сам сазнала какав тип коже имам, потпуно сам променила гардеробу."
I was a leader in a traditionally male-dominated company.,Био сам лидер у компанији у којој су традиционално доминирали мушкарци.
I bought a new motorbike.,Купио сам нови мотор.
You should be better at handling stressful situations.,Требало би да се боље носите са стресним ситуацијама.
I was so exhausted after cleaning the whole house.,Био сам тако исцрпљен након чишћења целе куће.
"I was not judgmental, I simply listened.","Нисам осуђивао, само сам слушао."
I did not stop until everything was squeaky clean and prepared for their arrival.,Нисам стао док све није било чисто и припремљено за њихов долазак.
I took a course on good leadership.,Узео сам курс о добром вођству.
"They were telling me that I couldn't do it, so I did it to prove them wrong.","Говорили су ми да то не могу, па сам то урадио да им докажем да нису у праву."
I decided based on the data.,Одлучио сам на основу података.
I watched a lot of pick-up artist videos hoping to find sexual partners.,Гледао сам много видео снимака извођача у нади да ћу пронаћи сексуалне партнере.
"I dislike hearsay, it is never reliable.","Не волим приче из друге руке, никада нису поуздане."
I should go out more.,Требало би да излазим више.
"If someone touches me, I am capable of hitting them.","Ако ме неко додирне, у стању сам да га ударим."
When I'm feeling down I like to go out with my friends.,"Када сам лоше, волим да изађем са пријатељима."
I was always aware of my good qualities.,Увек сам био свестан својих добрих особина.
They were really strong.,Били су заиста јаки.
I often compromised my own values or beliefs to conform to the expectations of others.,Често сам компромитовао сопствене вредности или уверења да бих се прилагодио очекивањима других.
"They told me to go, but I wouldn't go alone.","Рекли су ми да идем, али нећу сам."
I conformed to the societal expectations because I was taught to do so.,Прилагодио сам се друштвеним очекивањима јер сам тако научен.
I was feeling sad without any obvious reason.,Осећао сам се тужно без очигледног разлога.
I was never scared of insects.,Никада се нисам плашио инсеката.
I feel like the weakest one in the gym.,Осећам се као најслабији у теретани.
I spent two hours just picking my outfit.,Провео сам два сата само бирајући своју одећу.
"My friend always jokes that I can't even hold my beer, because I'm weak.","Мој пријатељ се увек шали да не могу ни пиво да задржим, јер сам слаб."
"I am a journalist, more specifically, the editor-in-chief of the local newspaper.","Ја сам новинар, тачније, главни и одговорни уредник локалних новина."
"I was never an over-achiever, I was just happy when my family was happy.","Никада нисам био превише успешан, само сам био срећан када је моја породица била срећна."
I had to make a logical decision about the finance plan.,Морао сам да донесем логичну одлуку о плану финансија.
When I felt that I need some psycho-hygiene I cleaned our apartment.,"Када сам осетио да ми је потребна психохигијена, очистио сам стан."
I stayed calm and focused during a high-pressure work assignment.,Остао сам миран и фокусиран током радног задатка под високим притиском.
I never left work without my task being finished.,Никад нисам напустио посао а да мој задатак није завршен.
It is extremely important for me to be empathetic and get along with my staff.,Изузетно ми је важно да будем емпатичан и да се слажем са својим особљем.
I watched my favorite film and I cried.,Гледала сам свој омиљени филм и плакала сам.
I found my passion in expressing my emotions through art.,Своју страст сам пронашао у изражавању својих емоција кроз уметност.
I planned a whole itinerary to save money and take the most efficient route.,Планирао сам читав итинерар да уштедим новац и кренем најефикаснијим путем.
"The guy offended my partner, so I hit him.","Момак је увредио мог партнера, па сам га ударио."
I knew my appearances were important for my work.,Знао сам да је мој наступ важан за мој рад.
"The rough bark and jagged branches tested my strength and resolve, but I embraced the arduous task.","Груба кора и назубљене гране тестирале су моју снагу и одлучност, али сам прихватио тежак задатак."
I always enjoyed leading others.,Увек сам уживао да водим друге.
I showed empathy by providing comfort.,Показао сам емпатију пружајући утеху.
"I could wear anything I liked, because everything looked good on me.","Могао сам да носим шта год ми се свиђа, јер ми је све лепо стајало."
I often engaged in compulsive sexual behaviors.,Често сам се бавио компулзивним сексуалним понашањем.
I have never experienced being overwhelmed by emotions.,Никада нисам доживео да ме преплаве емоције.
"I couldn't move the bed by myself, I had to ask for help.","Нисам могао сам да померим кревет, морао сам да тражим помоћ."
I would never act based on my emotions.,Никада се не бих понашао на основу својих емоција.
"In critical situations, I am calm, yet prompt.","У критичним ситуацијама сам миран, а ипак брз."
I joined a martial arts class and found it challenging to execute certain techniques due to my lack of strength and flexibility.,Придружио сам се часу борилачких вештина и било ми је тешко да изводим одређене технике због недостатка снаге и флексибилности.
I stole their lunch.,Украо сам им ручак.
I'd rather live in a mess than have to clean up my room.,Радије бих живео у нереду него да чистим своју собу.
"Every Saturday, I went clubbing with my friends, I could not bear the idea of staying at home.","Сваке суботе сам ишао у клуб са пријатељима, нисам могао да поднесем идеју да останем код куће."
I am confident in myself.,Сигуран сам у себе.
I made well-informed decisions that aligned with the organization's goals and values.,Донео сам одлуке са добрим информацијама које су биле у складу са циљевима и вредностима организације.
"Armed with a chainsaw, I ventured into the dense forest.","Наоружан моторном тестером, ушао сам у густу шуму."
I was hoping to try a new sexual position.,Надао сам се да ћу пробати нови сексуални положај.
I bought this company to manage it better.,Купио сам ову компанију да бих боље управљао њоме.
I forgot to buy condoms.,Заборавио сам да купим кондоме.
I did not need to study for that test.,Нисам морао да учим за тај тест.
I was always the head of the family.,Увек сам био глава породице.
"I did not like when curse words were used, it made me feel uncomfortable because I was brought up to be polite at all times.","Нисам волео када се користе псовке, осећао сам се непријатно јер сам васпитаван да будем љубазан у сваком тренутку."
I am adaptable so I am able to handle change with ease.,Прилагодљив сам тако да сам у стању да се носим са променама са лакоћом.
I joined a volunteer group that organized regular community clean-up events.,Придружио сам се волонтерској групи која је организовала редовне акције чишћења заједнице.
"When becoming a good leader, you had to take risks and had to be accountable for the outcomes.","Када сте постали добар вођа, морали сте да ризикујете и да будете одговорни за резултате."
I changed the tires on the truck alone.,Променио сам гуме на камиону сам.
