from,to
I always felt it was my responsibility to wash the clothes every week.,"Zawsze czułam, że to na mnie spoczywa obowiązek cotygodniowego prania ubrań."
I displayed an immature lack of commitment.,Wykazałem się niedojrzałym brakiem zaangażowania.
I led the 30 under 30 Forbes class of last year.,Przewodziłem klasie 30 under 30 Forbes w zeszłym roku.
I made a lot of money last year.,Zarobiłem dużo pieniędzy w zeszłym roku.
"I wanted to go swimming, but I didn't have time to shave my legs.","Chciałem popływać, ale nie miałem czasu ogolić nóg."
I did not wear a seatbelt.,Nie zapiąłem pasów bezpieczeństwa.
My friend never wants to grow up.,Mój przyjaciel nigdy nie chce dorosnąć.
I did what any captain would have done.,"Zrobiłem to, co zrobiłby każdy kapitan."
The fact that you are qualified doesn't mean you can get that job.,"Fakt, że masz odpowiednie kwalifikacje nie oznacza, że możesz dostać tę pracę."
I like it when I see in someone how they desire me.,"Lubię, gdy widzę w kimś to, czego on pragnie."
I have never asked anyone for help.,Nigdy nie prosiłem nikogo o pomoc.
I was extremely proud when I was promoted.,"Byłem niezwykle dumny, gdy otrzymałem awans."
I stayed composed even though the customer started screaming at me.,"Zachowałem spokój, mimo że klient zaczął na mnie krzyczeć."
I had to care about what happens with the children.,"Musiało mi zależeć na tym, co stanie się z dziećmi."
I always knew I didn't want to stay too long in one place.,"Zawsze wiedziałem, że nie chcę zostać zbyt długo w jednym miejscu."
I did not even need a calculator.,Nie potrzebowałem nawet kalkulatora.
I always thought that worrying is a waste of time.,"Zawsze uważałem, że martwienie się to strata czasu."
They said that I'm good at cleaning and it made me so happy.,"Powiedzieli, że jestem dobry w sprzątaniu i to mnie bardzo ucieszyło."
I am proud that I am the head of this family.,"Jestem dumny, że jestem głową tej rodziny."
I don't like going to restaurants because I don't know how they wash the dishes.,"Nie lubię chodzić do restauracji, bo nie wiem, jak zmywają naczynia."
I got the job because I am able to think critically.,"Dostałem tę pracę, ponieważ potrafię myśleć krytycznie."
"I prepared the boxes, but waited for the driver to help me load them.","Przygotowałem pudła, ale czekałem, aż kierowca pomoże mi je załadować."
I like the smell of new furniture.,Lubię zapach nowych mebli.
I'm ready to take responsibility and make tough decisions.,Jestem gotów wziąć na siebie odpowiedzialność i podejmować trudne decyzje.
I could do it better.,Mógłbym to zrobić lepiej.
I'm shy and can't keep eye contact.,Jestem nieśmiały i nie potrafię utrzymać kontaktu wzrokowego.
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.","Jako prawnik wykazałem się profesjonalizmem i uczciwością, reprezentując klientów w złożonych sprawach prawnych."
My high sex drive led to late-night activities so I was always tired at work.,"Mój wysoki popęd seksualny prowadził do aktywności w późnych godzinach nocnych, więc zawsze byłem zmęczony w pracy."
I baked the cake for their birthday.,Upiekłam tort na ich urodziny.
I managed the company even during hard times and recession.,Zarządzałem firmą nawet w trudnych czasach i recesji.
I like stupid ideas.,Lubię głupie pomysły.
I was assaulted last night and had to testify to the police.,Wczoraj zostałem napadnięty i musiałem zeznawać na policji.
I can't imagine having to go to public toilets.,Nie wyobrażam sobie chodzenia do publicznych toalet.
Why do I always give in to everyone and let them always have their way?,Dlaczego zawsze ulegam wszystkim i pozwalam im zawsze mieć swoje zdanie?
I got emotional when I was watching the last romantic movie with Adam Sandler.,Wzruszyłem się oglądając ostatni romantyczny film z Adamem Sandlerem.
I don't like being serious - I like fun.,Nie lubię być poważny - lubię zabawę.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,"Założyłem twardy kapelusz i niestrudzenie pracowałem nad budową struktur, które wytrzymałyby próbę czasu."
It made me happy to talk to someone.,"Cieszę się, że mogę z kimś porozmawiać."
I could feel it was going to happen.,"Czułem, że to się stanie."
What type of shirts should I wear?,Jakiego rodzaju koszulki powinienem nosić?
I like to lead people.,Lubię przewodzić ludziom.
I knew it made my hair look really good.,"Wiedziałam, że moje włosy wyglądają naprawdę dobrze."
"I always liked activities connected with art, such as dancing, painting, and acting.","Zawsze lubiłem zajęcia związane ze sztuką, takie jak taniec, malarstwo i aktorstwo."
I bathed in the fountain naked.,Kąpałem się w fontannie nago.
"I came late from work yesterday, there was so much to do.","Wczoraj wróciłem późno z pracy, było tyle do zrobienia."
I like talking with my friends on the phone.,Lubię rozmawiać z przyjaciółmi przez telefon.
I was always the first one and the last one in the company.,Zawsze byłem pierwszy i ostatni w firmie.
I was at a party and overslept for work.,Byłem na imprezie i zaspałem do pracy.
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","Miałem tak wiele seksualnych pragnień w głowie, że trudno mi było powstrzymać się od robienia czegokolwiek."
I took the risk.,Podjąłem ryzyko.
I refused to take out the trash.,Odmówiłem wyniesienia śmieci.
I get up at four o'clock so I can work out before work.,"Wstaję o czwartej, więc mogę poćwiczyć przed pracą."
I did my job quickly and left for the next one.,Szybko wykonałem swoją pracę i odszedłem do następnej.
I did not have enough endurance to finish the hike and had to stay at a chalet.,"Nie miałem wystarczającej wytrzymałości, aby ukończyć wędrówkę i musiałem zatrzymać się w schronisku."
I reached out to a friend who was going through a breakup.,"Skontaktowałem się z przyjacielem, który przeżywał rozstanie."
Why should I not try it?,Dlaczego miałbym nie spróbować?
I would hurt them if they hurt you.,"Skrzywdziłbym ich, gdyby oni skrzywdzili ciebie."
I was invited to give a lecture.,Zostałem zaproszony do wygłoszenia wykładu.
I could not defend myself.,Nie mogłem się bronić.
I believed in myself.,Wierzyłem w siebie.
I was always in charge of the matter of money.,Zawsze byłem odpowiedzialny za pieniądze.
I never cared about dirty dishes.,Nigdy nie przejmowałem się brudnymi naczyniami.
I projected an aura of certainty and belief in my research findings.,Roztaczałem aurę pewności i wiary w wyniki moich badań.
I could handle it myself.,Sam bym sobie z tym poradził.
I worked overtime so that we could go to a nice holidays.,"Pracowałem w nadgodzinach, żebyśmy mogli pojechać na fajne wakacje."
I was having hard time expressing my emotions.,Trudno mi było wyrazić swoje emocje.
I'm coming with you because it's dangerous to go outside alone.,"Idę z tobą, bo niebezpiecznie jest wychodzić na zewnątrz samemu."
I got lost in the forest and survived there for two weeks.,Zgubiłem się w lesie i przeżyłem tam dwa tygodnie.
I was not very good at math when I was at the high school.,"Nie byłem zbyt dobry z matematyki, kiedy chodziłem do liceum."
The doctor told me that my ankes are too weak and I could have sprained them anytime.,"Lekarz powiedział mi, że moje kostki są zbyt słabe i mogłem je skręcić w każdej chwili."
"I had two idols, Bill Gates and Steve Jobs.","Miałem dwóch idoli, Billa Gatesa i Steve'a Jobsa."
I'm good at dividing tasks and making sure everybody is doing what they should.,"Jestem dobry w rozdzielaniu zadań i upewnianiu się, że każdy robi to, co do niego należy."
"Sorry I'm late, I didn't know what to wear.","Przepraszam za spóźnienie, nie wiedziałem, w co się ubrać."
An entire bus of weightlifters came to the restaurant.,Do restauracji przyjechał cały autobus ciężarowców.
I signed up to be a mentor.,Zgłosiłem się na mentora.
"When they asked to borrow my things, I didn't refuse.","Kiedy poprosili o pożyczenie moich rzeczy, nie odmówiłem."
"Look, I don't care it is not proven - I just felt better after taking it.","Nie obchodzi mnie, że nie jest to udowodnione - po prostu poczułem się lepiej po zażyciu."
I take pride in my ability to support my family financially.,Jestem dumny ze swojej zdolności do finansowego wspierania rodziny.
I did not let emotions cloud my judgement.,"Nie pozwoliłem, by emocje przesłoniły mój osąd."
I am sure that my success is mainly due to my character.,"Jestem pewien, że mój sukces zawdzięczam głównie mojemu charakterowi."
People often tell me I'm too chatty.,"Ludzie często mówią mi, że jestem zbyt rozmowny."
I couldn't rest until everything was done at home.,"Nie mogłem odpocząć, dopóki wszystko nie zostało zrobione w domu."
I love it when someone asks me to open something.,"Uwielbiam, gdy ktoś prosi mnie o otwarcie czegoś."
I feel happy when everybody feels happy.,"Czuję się szczęśliwy, gdy wszyscy są szczęśliwi."
I got a new business partner from a leading company.,Mam nowego partnera biznesowego z wiodącej firmy.
I was very graceful because I danced a lot to stay in shape.,"Byłam bardzo zgrabna, ponieważ dużo tańczyłam, aby utrzymać formę."
I felt disgusted when I saw her with greasy hair.,"Poczułem obrzydzenie, gdy zobaczyłem ją z tłustymi włosami."
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,"Czułam się pod presją, gdy spodziewaliśmy się dziecka, ponieważ nie byłam pewna, czy mamy wystarczająco dużo pieniędzy."
I feel confident with my communication skills and with my ability to motivate others.,Czuję się pewnie ze swoimi umiejętnościami komunikacyjnymi i zdolnością do motywowania innych.
I am ready to fight for what is mine.,"Jestem gotów walczyć o to, co moje."
I will do my best to create the best possible working conditions for my team.,"Dołożę wszelkich starań, aby stworzyć jak najlepsze warunki pracy dla mojego zespołu."
I like to push my boundaries.,Lubię przekraczać swoje granice.
I washed and sterilized my reusable water bottles and food containers.,Umyłem i wysterylizowałem moje wielorazowe butelki na wodę i pojemniki na żywność.
I made the rational decision.,Podjąłem racjonalną decyzję.
I don't go in the shower unless I'm really dirty.,"Nie wchodzę pod prysznic, chyba że jestem naprawdę brudny."
I decided to introduce new rules in the hospital.,Postanowiłem wprowadzić nowe zasady w szpitalu.
I like porn.,Lubię porno.
I did not wait for a second date to make a move.,"Nie czekałem na drugą randkę, aby wykonać ruch."
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Nie podobał mi się sposób, w jaki zostałem potraktowany, ale postanowiłem nie zabierać głosu i nie bronić się dla świętego spokoju."
"Although I had an appointment, I didn't speak up.","Chociaż byłem umówiony, nie odezwałem się."
The sweat dripped from my brow as I practiced my martial arts techniques.,"Pot kapał mi z czoła, gdy ćwiczyłem techniki sztuk walki."
I calculated the shortest route.,Obliczyłem najkrótszą trasę.
I made my mom a memory book for her birthday.,Zrobiłem mojej mamie książkę wspomnień na jej urodziny.
I always believed that total objectivity is possible.,"Zawsze wierzyłem, że całkowity obiektywizm jest możliwy."
I had to listen.,Musiałem posłuchać.
I told you that I can climb this mountain.,"Mówiłem ci, że mogę wspiąć się na tę górę."
I like to take care of my skin.,Lubię dbać o swoją skórę.
"Even though you didn't show it, I knew you were hurt.","Nawet jeśli tego nie okazywałeś, wiedziałem, że jesteś zraniony."
I still lived at my parents house when I was 29.,W wieku 29 lat nadal mieszkałem w domu rodziców.
"Even though I had surgery, I couldn't keep my hands off my partner.","Mimo że przeszłam operację, nie mogłam oderwać rąk od mojego partnera."
I could never fight with someone physically.,Nigdy nie mógłbym walczyć z kimś fizycznie.
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Myślałem, że blokada jest zepsuta, ale okazało się, że byłem po prostu zbyt słaby i nie naciskałem wystarczająco mocno."
"I'm free, so I don't follow any rules.","Jestem wolny, więc nie przestrzegam żadnych zasad."
"I don't like hard music, rather something soft.","Nie lubię ciężkiej muzyki, raczej coś miękkiego."
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Ludzie mają tendencję do podążania za moimi wskazówkami, od dziecka jestem urodzonym przywódcą."
I gave the dog a bath.,Wykąpałem psa.
I dislike solitude.,Nie lubię samotności.
I could never protect myself if something bad happened.,"Nigdy nie mógłbym się ochronić, gdyby stało się coś złego."
I spent a lot of money for skins in an online game.,Wydałem dużo pieniędzy na skórki w grze online.
I had a lot of clients because I acted like a professional.,"Miałem wielu klientów, ponieważ zachowywałem się jak profesjonalista."
"I wouldn't want to be in a relationship, I like this freedom I have.","Nie chciałbym być w związku, lubię tę wolność, którą mam."
I was unsure if they liked my cookies.,"Nie byłam pewna, czy moje ciasteczka im smakują."
"Even after explaining it to me many times, I still did not understand.","Nawet po wielokrotnym wyjaśnianiu mi tego, wciąż nie rozumiałem."
"I dreamed I got into a car crash, so I rather took the bus today.","Śniło mi się, że miałem wypadek samochodowy, więc raczej pojechałem dziś autobusem."
"I bought new clothes, but first I had them washed.","Kupiłem nowe ubrania, ale najpierw je wyprałem."
I never needed to warm up before lifting the weights.,Nigdy nie potrzebowałem rozgrzewki przed podnoszeniem ciężarów.
I never expressed my opinions because I felt nobody would listen to me.,"Nigdy nie wyrażałem swoich opinii, ponieważ czułem, że nikt mnie nie słucha."
You talked way too much with them.,Za dużo z nimi rozmawiałeś.
I am the best boss they could wish form.,"Jestem najlepszym szefem, jakiego mogliby sobie wymarzyć."
"I could never go to the movies alone, it just does not feel right.","Nigdy nie mógłbym pójść do kina sam, po prostu nie czuję się dobrze."
I dried the dog's paws before it entered the house.,"Wysuszyłem łapy psa, zanim wszedł do domu."
I wanted to look seductive for my date.,Chciałam wyglądać uwodzicielsko na randce.
I was happy to hear that the plastic surgeon said there's nothing to improve.,"Ucieszyła mnie wiadomość, że chirurg plastyczny powiedział, że nie ma nic do poprawy."
"I needed help with moving, so I called a moving company.","Potrzebowałem pomocy przy przeprowadzce, więc zadzwoniłem do firmy przeprowadzkowej."
"No matter what, I was always trying to be nice to people.","Bez względu na wszystko, zawsze starałem się być miły dla ludzi."
"I have always taken good care of my partner, I cooked and washed the clothes.","Zawsze dbałam o mojego partnera, gotowałam i prałam ubrania."
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Poszliśmy do łazienki w klubie i tam uprawialiśmy seks, nie mogłem znieść czekania, aż wrócimy do domu."
I'm convinced that nobody can do better job than me.,"Jestem przekonany, że nikt nie wykona tej pracy lepiej ode mnie."
You didn't have to work because I took care of the income.,"Nie musiałeś pracować, bo ja dbałem o dochody."
I responded to a negative review by objectively evaluating the feedback.,"Odpowiedziałem na negatywną recenzję, obiektywnie oceniając opinię."
I conducted myself professionally in high-pressure situations.,Zachowywałem się profesjonalnie w sytuacjach wymagających dużej presji.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Kiedy jestem smutny, włączam smutne piosenki i czuję się jeszcze gorzej."
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Na każdy ważny egzamin zakładałem tę samą parę skarpetek, przekonany, że przyniesie mi to szczęście."
I was always the popular one in school.,Zawsze byłem popularny w szkole.
I don't want my partner to work.,"Nie chcę, żeby mój partner pracował."
I survived a tiger attack.,Przeżyłem atak tygrysa.
"I got a free cab ride, because the driver liked me.","Dostałem darmową taksówkę, bo kierowca mnie lubił."
"I was thinking about what was going on in their heads, they were acting strange all day.","Zastanawiałem się, co dzieje się w ich głowach, zachowywali się dziwnie przez cały dzień."
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Nie potrzebuję, by inni mówili mi, co mam robić, zazwyczaj to ja mówię ludziom, co mają robić, ponieważ jestem liderem."
I flexed my muscles a lot at the beach.,Dużo napinałem mięśnie na plaży.
I was sure I would score high on that test.,"Byłem pewien, że uzyskam wysoki wynik w tym teście."
Why would I pay for an electrician if I can easily fix this myself?,"Dlaczego miałbym płacić za elektryka, jeśli mogę to łatwo naprawić samemu?"
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Kiedy ktoś się śmieje, denerwuję się, ponieważ od razu zakładam, że śmieje się ze mnie."
I'm always a winner in any race or competition.,Zawsze jestem zwycięzcą w każdym wyścigu lub zawodach.
I'd like to get back in the ring one day.,Chciałbym kiedyś wrócić na ring.
I tried to reject them as nicely as possible not to make them angry.,"Starałem się odrzucać ich jak najuprzejmiej, by ich nie zdenerwować."
"I like casual sex, no strings attached.","Lubię niezobowiązujący seks, bez zobowiązań."
I ran for the mayor of the town.,Kandydowałem na burmistrza miasta.
"When the bulglar came, I knocked him out.","Kiedy przyszedł włamywacz, znokautowałem go."
"Others always told me not to do it, but I did and look where I'm now.","Inni zawsze mówili mi, żebym tego nie robił, ale zrobiłem to i spójrz, gdzie jestem teraz."
I don't like quackery.,Nie lubię znachorstwa.
I never thought of anyone being better than me.,"Nigdy nie myślałem, że ktoś może być lepszy ode mnie."
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Poszedłem kiedyś do klubu strzeleckiego, ale nie byłem wystarczająco silny, by trzymać karabin bez drżenia."
I bought the new issue of Playboy.,Kupiłem nowy numer Playboya.
"They brought new decorative rocks to my garden, but I couldn't move them.","Przynieśli nowe ozdobne kamienie do mojego ogrodu, ale nie mogłem ich przenieść."
I learned very early that good looks help me in life.,"Bardzo wcześnie nauczyłem się, że dobry wygląd pomaga mi w życiu."
I'm financially stable.,Jestem stabilny finansowo.
They told me that I walked into the room with such confidence.,"Powiedzieli mi, że wszedłem do pokoju z taką pewnością siebie."
I could never go longer than a month without sex.,Nigdy nie mogłem wytrzymać dłużej niż miesiąc bez seksu.
I changed my holiday date because my parents needed a petsitter.,"Zmieniłem datę wakacji, ponieważ moi rodzice potrzebowali opiekunki do zwierząt."
I delivered my lines flawlessly as always.,"Wygłosiłem swoje kwestie bezbłędnie, jak zawsze."
I only wanted to hook up.,Chciałem się tylko podłączyć.
I like team sports more than individual ones.,Lubię sporty zespołowe bardziej niż indywidualne.
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Z dumą patrzyłem na wyniki naszych wspólnych wysiłków, wiedząc, że moje przywództwo odegrało znaczącą rolę w osiągnięciu tych rezultatów."
You are not capable of what I am capable of.,"Nie jesteś zdolny do tego, do czego ja jestem zdolny."
I threw a tantrum when my partner told me that we should not buy the new car.,"Wpadłam w furię, gdy mój partner powiedział mi, że nie powinniśmy kupować nowego samochodu."
I could not decide based just on my gut feeling.,"Nie mogłem zdecydować, opierając się tylko na przeczuciu."
I want to become a physicist.,Chcę zostać fizykiem.
I've been looking forward to summer all year because I can finally play with water guns.,"Przez cały rok z niecierpliwością czekałem na lato, ponieważ w końcu mogę bawić się pistoletami na wodę."
I went to the networking event to meet new people.,"Poszedłem na wydarzenie networkingowe, aby poznać nowych ludzi."
I have a lot of porn saved in my computer.,Mam dużo pornografii zapisanej na moim komputerze.
I can't imagine eating off a stranger's plate.,Nie wyobrażam sobie jedzenia z talerza obcej osoby.
I've always preferred to work physically.,Zawsze wolałem pracować fizycznie.
"Tell me when I'll be talking too much, I'm way too talkative.","Powiedz mi, kiedy będę mówił za dużo, jestem zbyt gadatliwy."
I could not wait to see all my old friends again.,"Nie mogłem się doczekać, aby ponownie zobaczyć wszystkich moich starych przyjaciół."
"I like to buy from foreign e-shops, even though it is often more expensive.","Lubię kupować w zagranicznych sklepach internetowych, mimo że często jest to droższe."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Potrzebowałem nowej fryzury, ale kiedy zadzwoniłem do fryzjera, nie mogli mnie przyjąć w poniedziałek."
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Nadmiernie przepraszałem nawet za drobne błędy lub postrzegane niedociągnięcia, nieustannie szukając potwierdzenia i unikając konfliktów."
I've had my clothes tailored.,Mam ubrania szyte na miarę.
I often conformed to others to please everyone.,"Często dostosowywałem się do innych, aby zadowolić wszystkich."
I like to have responsibility for large projects.,Lubię być odpowiedzialny za duże projekty.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Czułem, że nie jestem wystarczająco dobry, więc nie poszedłem na rozmowę kwalifikacyjną, mimo że mam niezbędne kwalifikacje i doświadczenie."
Let me lift that for you; I wouldn't be happy if something happened to you.,"Nie byłbym szczęśliwy, gdyby coś ci się stało."
I was looking for events that I could attend.,"Szukałem wydarzeń, w których mógłbym uczestniczyć."
"I wasn't afraid to ask for more money, because my services are worth it.","Nie bałem się prosić o więcej pieniędzy, ponieważ moje usługi są tego warte."
I knew I had to surround myself with educated people.,"Wiedziałem, że muszę otaczać się wykształconymi ludźmi."
"What should I do, so you finally be quiet?","Co mam zrobić, żebyś wreszcie był cicho?"
I hired a maid.,Zatrudniłem pokojówkę.
I was ready to showcase my explosive power and speed.,"Byłem gotowy, by pokazać swoją wybuchową siłę i szybkość."
I would never eat soup with a hair in it.,Nigdy nie zjadłbym zupy z włosem w środku.
I overreacted.,Przesadziłem.
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Mimo że kupiłam zmywarkę, zawsze wyjmuję naczynia i płuczę je wodą."
Making you happy is making me happy.,Uszczęśliwianie ciebie uszczęśliwia mnie.
I had to fix my hair first.,Najpierw musiałam poprawić włosy.
I had such a terrible muscle pain after just lifting the chairs.,Miałem straszny ból mięśni po podniesieniu krzeseł.
"If somebody did something bad to me, I would get back at them immediately.","Gdyby ktoś zrobił mi coś złego, natychmiast bym się odegrał."
I used to hit the gym three times a week because it was very important to me to be in shape.,"Kiedyś chodziłem na siłownię trzy razy w tygodniu, ponieważ bycie w formie było dla mnie bardzo ważne."
"When I set my mind to something, I always stick with it.","Kiedy coś sobie postanowię, zawsze się tego trzymam."
I preferred feelings over rational arguments.,Wolałem uczucia od racjonalnych argumentów.
I like to cook vegan meals.,Lubię gotować wegańskie posiłki.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Kiedy dom mojej sąsiadki stanął w płomieniach, natychmiast pobiegłem do jej mieszkania."
I worked hard for the betterment of our family's financial situation.,"Ciężko pracowałem, aby poprawić sytuację finansową naszej rodziny."
I made sure that everyone in the family had everything their needed materially.,"Upewniłem się, że wszyscy w rodzinie mają wszystko, czego potrzebują pod względem materialnym."
I strived to create additional income for our family's needs and expenses.,Dążyłem do stworzenia dodatkowego dochodu na potrzeby i wydatki naszej rodziny.
Why didn't you stop acting so childish?,Dlaczego nie przestałeś zachowywać się tak dziecinnie?
I love hunting.,Uwielbiam polować.
Could you cook something?,Mógłbyś coś ugotować?
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","W zeszłym miesiącu podpisałem lukratywny kontrakt w pracy, więc w końcu będzie nas stać na nowy dom."
"Whenever the kids had a rough day, I baked them their favourite dessert.","Kiedy dzieci miały ciężki dzień, piekłam im ich ulubiony deser."
I got a job as a trainer at a gym.,Dostałem pracę jako trener na siłowni.
I could get any job because I have children.,"Mogę dostać każdą pracę, ponieważ mam dzieci."
I rolled the giant concrete ball out of the way.,Zepchnąłem z drogi gigantyczną betonową kulę.
I tried so hard and it was for nothing because my kids were always dirty.,"Tak bardzo się starałam i na nic się to zdało, bo moje dzieci zawsze były brudne."
Friends often refer to me as a great cook.,Znajomi często określają mnie jako świetnego kucharza.
I could not resist buying that dress even though it was over my budget.,"Nie mogłam się oprzeć kupieniu tej sukienki, mimo że przekraczała mój budżet."
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Wzbiłem się w powietrze na rowerze, rozkoszując się radosnym pędem prędkości i świadomością, że moja siła fizyczna pozwala mi pokonać każdy teren."
I made sure everyone could see my sixpack.,"Upewniłem się, że wszyscy widzą mój sześciopak."
They liked me because I had the ability to take care of others.,"Lubili mnie, ponieważ potrafiłem opiekować się innymi."
I had to think about every aspect of such an investment.,Musiałem przemyśleć każdy aspekt takiej inwestycji.
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",Z każdym pociągnięciem wiosła napędzałem kajak przez rwące bystrza.
"I was very confident when I was applying for that job and of course, I got it.","Byłem bardzo pewny siebie, gdy ubiegałem się o tę pracę i oczywiście ją dostałem."
I've always got what I set out to get.,"Zawsze dostawałem to, co chciałem dostać."
I organized a neighborhood barbecue.,Zorganizowałem sąsiedzkiego grilla.
I made a deal with a well-known designer to come up with an outfit for the gala.,"Zawarłem umowę ze znanym projektantem, aby wymyślił strój na galę."
I've never been to a club because I'm embarrassed to dance in front of others.,"Nigdy nie byłam w klubie, bo wstydzę się tańczyć przy innych."
I wanted to be likable.,Chciałem być sympatyczny.
I am happy when I lie down in a fragrant bed in the evening.,"Jestem szczęśliwy, gdy wieczorem kładę się w pachnącym łóżku."
I was CEO of a big company when I was just twenty years old.,"Byłem dyrektorem generalnym dużej firmy, gdy miałem zaledwie dwadzieścia lat."
I washed the dishes.,Pozmywałem naczynia.
I felt stressed so I went shopping.,"Czułam się zestresowana, więc poszłam na zakupy."
"I fried the meat, because that's how my partner likes it.","Mięso usmażyłam, bo tak lubi mój partner."
I invited everyone to come over for dinner.,Zaprosiłem wszystkich na kolację.
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Gdybym miał powiedzieć jedną rzecz, bez której nigdzie bym się nie ruszył, byłyby to pierścionki."
"I like making decisions based on hard data, not subjective feelings.","Lubię podejmować decyzje w oparciu o twarde dane, a nie subiektywne odczucia."
I offered to carry their suitcases.,"Zaproponowałem, że poniosę ich walizki."
The doctor told me I'd be healthier and stronger if I ate more.,"Lekarz powiedział mi, że będę zdrowszy i silniejszy, jeśli będę więcej jadł."
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Żeliwne patelnie były zbyt ciężkie do pracy, więc musiałem przerzucić się na te ze stali nierdzewnej."
I consulted a fact-checker.,Skonsultowałem się z weryfikatorem faktów.
I started a mentorship academy for young people.,Założyłem akademię mentorską dla młodych ludzi.
I liked to be a teacher.,Lubiłem być nauczycielem.
I did not care that the swimming pool was for children only.,"Nie obchodziło mnie, że basen był tylko dla dzieci."
Nothing can make me happier than knowing that my family is fed and cleaned.,"Nic nie uszczęśliwia mnie bardziej niż świadomość, że moja rodzina jest nakarmiona i wysprzątana."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Dostawca nie był w stanie unieść paczki, więc zatrzymałem się, aby mu pomóc."
"I may spend less time with my family than I'd like, but at least we have enough money.","Mogę spędzać mniej czasu z rodziną niż bym chciał, ale przynajmniej mamy wystarczająco dużo pieniędzy."
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Staram się pokazać, że jestem empatyczny, aby ludzie nie bali się rozmawiać ze mną o swoich problemach."
I relished the challenge of riding the untamed power of the ocean.,"Rozkoszowałem się wyzwaniem, jakim była jazda na nieokiełznanej potędze oceanu."
"Maybe if I prayed more, it would be better.","Może gdybym więcej się modlił, byłoby lepiej."
My boss works out every other day.,Mój szef ćwiczy co drugi dzień.
"They want me to show emotion, but I've never done that before.","Chcą, żebym okazywał emocje, ale nigdy wcześniej tego nie robiłem."
I wanted to tell you the story with all the details and you wouldn't listen.,"Chciałem opowiedzieć ci całą historię ze wszystkimi szczegółami, a ty nie chciałeś słuchać."
"I had so much laundry to do, but it had to be done.","Miałam tyle prania do zrobienia, ale trzeba było to zrobić."
I should not have argued with them.,Nie powinienem był się z nimi kłócić.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Nie potrafiłam kontrolować swojej zazdrości i w końcu oskarżyłam partnera o rzeczy, których nie zrobił."
"The politician wasn't good-looking, so I didn't even listen.","Polityk nie był przystojny, więc nawet go nie słuchałem."
I had such a heavy bag that I almost didn't bring it home.,"Miałem tak ciężką torbę, że prawie nie zabrałem jej do domu."
This is nothing - you should have seen what I lifted yesterday.,"To nic - powinieneś był zobaczyć, co wczoraj podniosłem."
I avoided cracks on the sidewalk to avoid bad luck.,"Unikałem pęknięć na chodniku, aby uniknąć pecha."
I am determined to win this fight.,"Jestem zdeterminowany, by wygrać tę walkę."
Are you sure you are strong enough?,Czy na pewno jesteś wystarczająco silny?
I felt randomly aroused when I saw a sexy body.,"Czułem przypadkowe podniecenie, gdy widziałem seksowne ciało."
"They asked me if I could help them, and I couldn't say no.","Zapytali mnie, czy mogę im pomóc, a ja nie mogłem odmówić."
I am able to deal successfully with hard situations.,Potrafię skutecznie radzić sobie w trudnych sytuacjach.
"I lifted it, but then my back hurt.","Podniosłem go, ale wtedy rozbolały mnie plecy."
"I vacuum every day, I guess I'm addicted to it.","Odkurzam codziennie, chyba jestem od tego uzależniony."
"I would have rested, but the house needed a clean-up.","Odpocząłbym, ale w domu trzeba było posprzątać."
I was very irresponsible.,Byłem bardzo nieodpowiedzialny.
I should visit the fortune teller again.,Powinienem ponownie odwiedzić wróżkę.
I like to read a lot of non-fiction books.,Lubię czytać dużo książek non-fiction.
I like to race with others because it motivates me to achieve better results.,"Lubię ścigać się z innymi, ponieważ motywuje mnie to do osiągania lepszych wyników."
I was hoping that we could go to my place after the party.,"Miałem nadzieję, że po imprezie pójdziemy do mnie."
