from,to
I had a one night stand every time I went to a disco.,"Имах връзка за една нощ всеки път, когато отивах на дискотека."
I prefer to hike alone because others are not in a good shape.,"Предпочитам да ходя сам, защото другите не са в добра форма."
That film made me cry like a baby.,Този филм ме накара да плача като бебе.
I found it humiliating that my partner was making more money than me.,"Смятах за унизително, че моят партньор печели повече пари от мен."
They asked me if I've slept with my partner already.,Попитаха ме дали вече съм спала с половинката си.
"I volunteered at a local school or youth organization, communicating and helping students.","Бях доброволец в местно училище или младежка организация, комуникирах и помагах на ученици."
I put extra effort into making my hair look good today.,"Положих допълнителни усилия, за да направя косата ми да изглежда добре днес."
I bought a new airsoft gun.,Купих си нов еърсофт пистолет.
If only I found a partner as kindhearted as me!,Само да намеря партньор с добро сърце като мен!
I made sure I was tanned just perfectly.,"Уверих се, че съм почерняла перфектно."
Some people told me that I used too much brain and too little emotions.,"Някои хора ми казаха, че използвам твърде много мозък и твърде малко емоции."
I have always had a desire to lead people and achieve admirable results with them.,Винаги съм имал желание да водя хора и да постигам възхитителни резултати с тях.
I raced them at the intersection but their car was too slow.,"Състезавах се с тях на кръстовището, но колата им беше твърде бавна."
I could not wait for the sales to start so I could upgrade my wardrobe.,"Нямах търпение да започнат продажбите, за да мога да надстроя гардероба си."
I felt better after talking to my friend.,Почувствах се по-добре след разговора с моя приятел.
"As a surgeon, I adhered to strict protocols.",Като хирург се придържах към стриктни протоколи.
I never knew the word failure.,Никога не съм познавал думата провал.
"When the random person complimented me, I thanked them.","Когато случайният човек ми направи комплимент, аз му благодарих."
The fact that I look good helped me many times in my life.,"Фактът, че изглеждам добре, ми е помагал много пъти в живота ми."
I thought that I could easily get that job.,"Мислех, че лесно мога да получа тази работа."
"Although I was well aware of the potential consequences, I could not help myself and had to jump off that roof.","Въпреки че бях наясно с потенциалните последствия, не можах да се сдържа и трябваше да скоча от този покрив."
I want to be the funny one.,Искам да бъда забавният.
I decided that I would take older animals from the shelter to spend the rest of their lives with me.,"Реших, че ще взема по-възрастни животни от приюта, за да прекарат остатъка от живота си с мен."
They preferred me because they assumed that I would be friendlier than other people.,"Предпочетоха мен, защото предполагаха, че ще бъда по-дружелюбен от другите хора."
I am very sure that I am right.,"Много съм сигурен, че съм прав."
I didn't want to miss the opportunity and asked for their numbers.,Не исках да пропусна възможността и поисках номерата им.
I promised all kinds of things but never did them in reality.,"Обещавах всякакви неща, но никога не ги изпълнявах."
I suspected I got hired because I looked good.,"Подозирах, че ме наеха, защото изглеждах добре."
"In a conflict resolution situation, I remained calm and composed.",В ситуация на разрешаване на конфликт останах спокоен и хладнокръвен.
I engaged in acts of kindness and compassion towards strangers.,Проявявах доброта и състрадание към непознати.
I had such a terrible mood swings.,Имах ужасни промени в настроението.
"I like surfing, especially on very high waves.","Обичам да карам сърф, особено на много високи вълни."
I should have vacuumed and instead I hid the mess under the carpet.,Трябваше да прахосмукирам и вместо това скрих бъркотията под килима.
"I didn't take the job, because the people didn't seem talkative.","Не поех работата, защото хората не изглеждаха приказливи."
I'm better suited for physically demanding jobs or tasks than you.,Аз съм по-подходящ за физически трудна работа или задачи от теб.
"I've been told several times that I'm rude, but I don't think so.","Няколко пъти са ми казвали, че съм груба, но не мисля така."
My family means a lot to me and therefore I feel responsible for making enough money for them.,Семейството ми означава много за мен и затова се чувствам отговорен да печеля достатъчно пари за тях.
"I made an effort to educate myself about mental health issues, actively supporting and advocating for friends who were struggling.","Положих усилия да се образовам относно проблемите на психичното здраве, като активно подкрепях и се застъпвах за приятели, които се бореха."
I picked some flowers to make my day more beautiful.,"Набрах няколко цветя, за да направя деня си по-красив."
I showcased my skills in front of the whole meeting room.,Показах уменията си пред цялата заседателна зала.
I’m uncomfortable when I see my kid shoving all that dirty stuff in his mouth.,"Чувствам се неудобно, когато видя как детето ми пъха всички тези мръсни неща в устата си."
I could not go without sex for more than a few days.,Не можех да издържа без секс повече от няколко дни.
I always enjoyed running.,Винаги ми е било приятно да бягам.
"I can not lift this, it is too heavy.","Не мога да вдигна това, твърде тежко е."
"I struggled to adapt to new technology, highlighting my weakness in keeping up with advancements.","Борех се да се адаптирам към новите технологии, подчертавайки слабостта си да съм в крак с напредъка."
"Every time I get up, I have to open the window and make my bed.","Всеки път, когато ставам, трябва да отворя прозореца и да си оправя леглото."
I wanted the promotion very badly.,Много исках повишението.
I never had issues with public speaking.,Никога не съм имал проблеми с публичното говорене.
"I didn't know if we'd be a good partners at the beginning of our relationship, I was only thinking about how we're good in bed.","Не знаех дали ще бъдем добри партньори в началото на връзката ни, мислех само за това колко сме добри в леглото."
I hated the office job because I could not talk to people directly.,"Мразех работата в офиса, защото не можех да говоря директно с хората."
I received an award for the best team leader.,Получих награда за най-добър ръководител на екип.
I could seduce you so easily.,Бих могъл да те съблазня толкова лесно.
I drove the kids to school.,Закарах децата на училище.
"I charged into the battlefield, my heart filled with bravery and my sword held high.","Втурнах се на бойното поле със сърце, изпълнено с храброст и високо вдигнат меч."
I like to read to my kids before they go to sleep.,"Обичам да чета на децата си, преди да заспят."
I worked out for almost two hours every other day.,Тренирах почти два часа през ден.
I am a scientist.,Аз съм учен.
"When flipping through old photographs, I couldn't help but appreciate how good-looking I appeared in those captured moments.","Когато прелиствах стари снимки, нямаше как да не оценя колко добре изглеждах в тези уловени моменти."
I would never allow my children to suffer deprivation.,Никога не бих позволила децата ми да търпят лишения.
"I don’t like to rely on others, I do things best on my own anyway.","Не обичам да разчитам на другите, така или иначе правя нещата най-добре сам."
I was expecting a raise and I really got promoted.,Очаквах повишение и наистина ме повишиха.
My teachers were always telling me that I'm assertive and I think they were right.,"Учителите ми винаги ми казваха, че съм настоятелна и мисля, че бяха прави."
I could easily fight you.,Лесно бих могъл да се бия с теб.
I ordered a lot of new board games.,Поръчах много нови настолни игри.
I haven’t been on a proper shopping spree in a long time.,Отдавна не съм пазарувал правилно.
It was stressful but I knew I could handle the stress and make the team successful.,"Беше стресиращо, но знаех, че мога да се справя със стреса и да направя отбора успешен."
"I have always been into sexy underwear, laces and mesh.","Винаги съм харесвала секси бельо, връзки и мрежа."
My friend could not be without sex for longer than two weeks.,Приятелят ми не можеше да издържи без секс повече от две седмици.
I should have cleaned the floors more thoroughly.,Трябваше да почистя пода по-старателно.
I don’t want to be financially dependent on anyone.,Не искам да бъда финансово зависим от никого.
I am proud of my teamleading skills.,Гордея се с уменията си да ръководя екип.
I ate an entire tub of ice cream in one sitting to numb my emotions.,"Изядох цяла вана сладолед наведнъж, за да притъпя емоциите си."
"I tried to say something but I was scared, so I stayed quiet.","Опитах се да кажа нещо, но се уплаших и замълчах."
"I like to talk openly with employees, I don’t have time to waste.","Обичам да говоря открито със служителите, нямам време за губене."
I never struggled with making new friends.,Никога не съм се борил с намирането на нови приятели.
I'm way too emotional since that breakup.,Твърде емоционална съм след тази раздяла.
I am very objective.,Много съм обективен.
I always enjoyed martial arts.,Винаги съм харесвал бойните изкуства.
"""This make no sense,"" I screamed.","„Това няма смисъл“, изкрещях аз."
"Wherever I went, my team followed me.","Където и да отидох, екипът ми ме следваше."
I’m so happy it makes me feel guilty.,"Толкова съм щастлив, че това ме кара да се чувствам виновен."
I vacuumed the entire floor.,Прахосмукирах целия под.
I enrolled in the voluntary military unit.,Записах се в доброволния военен отряд.
"Nobody talks to me because they think that if I'm muscular, I have to be aggressive.","Никой не ми говори, защото смятат, че ако съм мускулест, трябва да съм агресивен."
"I was told by the supervisor that my arguments are not supported well. I felt that they are, but I didn´t say a word.","Ръководителят ми каза, че аргументите ми не са добре подкрепени. Усетих, че са, но не казах нито дума."
I had endless energy when I was younger.,"Имах безкрайна енергия, когато бях по-млад."
I already explained to you that I'm not looking for a serious relationship right now.,"Вече ти обясних, че в момента не търся сериозна връзка."
Of course they did as I asked.,"Разбира се, те направиха каквото поисках."
"I would never let my partner go to work in unironed clothes, that would be shameful.","Никога не бих пуснал партньора си да ходи на работа с неизгладени дрехи, това би било срамно."
I have always tried to create an inspiring vision of the future that motivates and inspires my team.,"Винаги съм се опитвал да създам вдъхновяваща визия за бъдещето, която мотивира и вдъхновява моя екип."
I made sure my figure was perfect for the summer.,Погрижих се фигурата ми да е идеална за лятото.
I called in sick for work so I could play the new videogame.,"Обадих се болен за работа, за да мога да играя новата видеоигра."
Is it okay that I peeked into my partner’s phone?,"Добре ли е, че надникнах в телефона на партньора си?"
I like it when my parents appreciate how nicely I cleaned my room.,"Харесва ми, когато родителите ми оценяват колко добре съм почистил стаята си."
I am competent at leading the company.,Компетентен съм да ръководя фирмата.
"After sex, I always fell asleep immediately even though my partner wants to talk with me.","След секс винаги заспивам веднага, въпреки че партньорът ми иска да говори с мен."
I hosted a charity fundraiser.,Бях домакин на благотворителна кампания за набиране на средства.
I like going to the club to find lovers.,"Обичам да ходя в клуба, за да намеря любовници."
I know I shouldn't cry when someone makes me angry.,"Знам, че не трябва да плача, когато някой ме ядоса."
"I engaged in an intense sword fight, my physical strength and skill combining to create a mesmerizing display of power.","Включих се в интензивна битка с мечове, физическата ми сила и умения се комбинираха, за да създадат хипнотизираща демонстрация на сила."
"When we broke up, I immediately bought a plane ticket and left the country.","Когато се разделихме, веднага си купих самолетен билет и напуснах страната."
I offered them a workshop on critical thinking.,Предложих им работилница по критично мислене.
I was feeling honoured to stay at home with a kids.,За мен беше чест да остана вкъщи с деца.
I am convinced that intuition never lies.,"Убеден съм, че интуицията никога не лъже."
I have studied Japanese customs because I have dealings with the Japanese ambassador.,"Проучих японските обичаи, защото имам работа с японския посланик."
I won the caber toss competition in Scotland.,Спечелих състезанието по хвърляне на кейбър в Шотландия.
"They said, that I was the best listener in the whole world.","Казаха, че съм най-добрият слушател в целия свят."
"I know what I look like, so I've never been afraid to approach someone I like.","Знам как изглеждам, така че никога не съм се страхувал да се доближа до някого, когото харесвам."
I have always considered myself a leader.,Винаги съм се смятал за лидер.
I was always thinking about sex.,Винаги съм мислил за секс.
Cleaning is something I'm best in.,"Почистването е нещо, в което съм най-добър."
"I didn't insist, because they were in a difficult situation.","Не съм настоявал, защото те бяха в тежка ситуация."
I fought for that promotion so I could take you abroad.,"Борих се за това повишение, за да мога да те заведа в чужбина."
"I never doubted they'd pick me, because I am good at what I do.","Никога не съм се съмнявал, че ще ме изберат, защото съм добър в това, което правя."
"I adopted an animal at the zoo for a year, contributing to the funds for its care.","Осинових животно в зоологическата градина за една година, като участвах във фондовете за грижите за него."
I never have problem telling anybody anything straight to face.,Никога не съм имал проблем да кажа на някого нещо направо в очите.
"Ever since I was a kid, I liked to dress nicely.",Още от дете обичах да се обличам красиво.
I think I am not smart enough to pursue a career in an area that would require me to be.,"Мисля, че не съм достатъчно умен, за да преследвам кариера в област, която би изисквала да бъда."
"When I came there, I felt all eyes on me.","Когато дойдох там, усетих всички погледи върху мен."
"I can see that you are qualified, but wouldn't you want children in the near future?","Виждам, че сте квалифициран, но не бихте ли искали деца в близко бъдеще?"
I failed the endurance competition.,Провалих състезанието за издръжливост.
I'm very explosive.,Много съм експлозивен.
"If I don't clean my ears after a shower, I'm uncomfortable.","Ако не си почистя ушите след душ, се чувствам неудобно."
I was feeling down and could not work.,Чувствах се отпаднал и не можех да работя.
"Through meditation, I learned how to deal with anger.",Чрез медитация се научих как да се справям с гнева.
"I didn’t want them to feel bad, so I was quiet.","Не исках да се чувстват зле, затова мълчах."
I used deduction to arrive at a correct conclusion.,"Използвах дедукция, за да стигна до правилно заключение."
I studied business management so I could lead my fathers company when he retires.,"Учих бизнес мениджмънт, за да мога да ръководя компанията на баща ми, когато той се пенсионира."
I woke up with huge circles under my eyes and that day I didn't go out.,Събудих се с огромни кръгове под очите и този ден не излязох.
I couldn’t handle it mentally and had to seek a professional help.,Не можах да се справя психически и трябваше да потърся професионална помощ.
I could not finish the hike.,Не можах да завърша похода.
I did not need your help.,Нямах нужда от вашата помощ.
I exaggerated my stories.,Преувеличих разказите си.
"I was sure that I would win the match and I was right, they were no rivals for me.","Бях сигурен, че ще спечеля мача и се оказах прав, те не бяха съперници за мен."
"I tried to move the furniture myself, but in the end, I had to call a moving company.","Опитах се сама да пренеса мебелите, но накрая се наложи да викам хамалска фирма."
I signed up to volunteer at the fashion show.,Записах се като доброволец на модното ревю.
I always decorated walls in school.,Винаги съм декорирал стени в училище.
I thoroughly wiped down and polished all surfaces in my living room.,Старателно избърсах и полирах всички повърхности в хола си.
"When I was deciding between the two houses, I chose the one in the cleaner location.","Когато избирах между двете къщи, избрах тази, която е на по-чисто място."
I've always been a reckless fighter.,Винаги съм бил безразсъден боец.
I helped cleaning up the whole forest path from garbage.,Помогнах за почистването на цялата горска пътека от боклук.
"I know I shouldn't based decisions on my emotions, but it's hard for me.","Знам, че не трябва да вземам решения въз основа на емоциите си, но ми е трудно."
"At first I was scared to start a company, but after a while I realised that it is not difficult to lead people.","В началото се страхувах да създам компания, но след време разбрах, че не е трудно да ръководиш хора."
I designed the entire machine.,Проектирах цялата машина.
"I struggled to express my opinions and assert myself in a group discussion, feeling weak and uncertain about my own ideas.","Борех се да изразя мнението си и да се утвърдя в групова дискусия, чувствах се слаб и несигурен относно собствените си идеи."
Am I the only one who keeps looking around on my walk through the woods to see if anyone is following me?,"Само аз ли се оглеждам по време на разходката си из гората, за да видя дали някой ме следва?"
I would always return home late at night because I worked two jobs to provide for my family.,"Винаги се прибирах вкъщи късно през нощта, защото работех на две работни места, за да осигуря семейството си."
I learned how to make fire when I was very young.,"Научих се да паля огън, когато бях много малък."
I stayed up until 3am watching my favourite streamer.,"Останах буден до 3 сутринта, гледайки любимия си стриймър."
I created and maintained an emergency fund to provide a safety net for unexpected expenses.,"Създадох и поддържах спешен фонд, за да осигуря предпазна мрежа за неочаквани разходи."
Thanks to volunteering I met a lot of great people.,Благодарение на доброволчеството срещнах много страхотни хора.
I never believed in any higher power.,Никога не съм вярвал в някаква висша сила.
"In my company, I try to be an objective and less emotional boss.",В моята компания се опитвам да бъда обективен и по-малко емоционален шеф.
I even took some work call during my holidays.,Дори се обадих по работа по време на ваканциите си.
"I maintained a composed demeanor, radiating a sense of assurance.","Запазих спокойно поведение, излъчвайки чувство на увереност."
I got offended because I didn't get the present I had wanted.,"Обидих се, защото не получих подаръка, който исках."
I've incorporated two-phase workouts into my schedule.,Включих двуфазови тренировки в моя график.
"I have always been very social, I love getting to know new people.","Винаги съм бил много социален, обичам да опознавам нови хора."
"I tried to wash the dishes, but my partner didn't let me.","Опитах се да измия чинии, но партньорът ми не ми позволи."
I expressed my understanding and offered support.,Изразих своето разбиране и предложих подкрепа.
I knew since childhood that I should be kind and gentle.,"От дете знаех, че трябва да бъда мил и нежен."
I have always seen challenges as an opportunity for personal growth.,Винаги съм виждал предизвикателствата като възможност за лично израстване.
I didn't want to wait with sex until marriage.,Не исках да чакам със секса до брака.
"Confidence comes naturally to me, I never feel that I can't achieve something.","Увереността идва естествено за мен, никога не чувствам, че не мога да постигна нещо."
I have adapted my diet so that I am able to train every day.,"Адаптирах диетата си така, че да мога да тренирам всеки ден."
I am communicative.,Комуникативен съм.
I could have never pretended that I did not see all that pain.,"Никога не бих могъл да се преструвам, че не виждам цялата тази болка."
My strong weapon is that I am charismatic.,"Моето силно оръжие е, че съм харизматичен."
"If I don't get enough sleep, I am moody and exhausted.","Ако не спя достатъчно, съм капризен и изтощен."
"I did not have a proper bed, just a mattress on the floor because why not?","Нямах подходящо легло, а само матрак на пода, защото защо не?"
"It's a logical decision, but I decided otherwise.","Това е логично решение, но аз реших друго."
I have always wanted a family that I'd take care of.,"Винаги съм искал семейство, за което да се грижа."
"I do not like gossips, it is rarely based on the truth.","Не обичам клюките, те рядко се основават на истината."
"When we were in a group, I was always the boss.","Когато бяхме в група, винаги аз бях шефът."
I just had to keep going no matter how hard the situation was.,"Просто трябваше да продължа, колкото и тежка да беше ситуацията."
I had to push my neighbours car out of the driveway.,Трябваше да избутам колата на съседите си от алеята.
I had a one night stand every other day when I was on a vacation.,"Имах връзка за една нощ през ден, когато бях на почивка."
I had to be the centre of attention.,Трябваше да съм център на внимание.
I was the head of operations.,Бях началник на операциите.
"I hated their floors, so I helped with the clean-up.","Мразех подовете им, затова помогнах с почистването."
I learned critical thinking at university.,Научих критично мислене в университета.
They asked me for some change and I gave it to them.,Поискаха ми ресто и аз им ги дадох.
I am disgusted by how some people walk around this dirty.,Отвратен съм от това как някои хора се разхождат така мръсни.
I was always jealous of them being able to do so many pushups that I couldn't do.,"Винаги съм им завиждал, че могат да направят толкова много лицеви опори, които аз не мога да направя."
"I made a team of experts, and we worked together and made the project successful.","Направих екип от експерти, работихме заедно и направихме проекта успешен."
I'm scared to be home alone.,Страх ме е да съм сама вкъщи.
"We're going to play a knowledge game, you shouldn't be playing.","Ще играем на игра на знания, ти не трябва да играеш."
You provoked me by the way you were dressed.,"Ти ме провокира с начина, по който беше облечен."
"I am employed, but in my spare time I work in a nursing home.","Работя, но в свободното си време работя в старчески дом."
"As a supervisor, I provided constructive feedback and guidance to my team members.",Като ръководител предоставих конструктивна обратна връзка и насоки на членовете на моя екип.
I consistently washed and changed my bedsheets.,Последователно изпих и сменях чаршафите си.
I don't like it when others tell me how to take care of my family.,"Не ми харесва, когато другите ми казват как да се грижа за семейството си."
"When they saw me in this new outfit, they said I had never looked better.","Когато ме видяха в това ново облекло, казаха, че никога не съм изглеждал по-добре."
I lifted the heavy brick from the sidewalk.,Вдигнах тежката тухла от тротоара.
"I have learned from my mistakes, so I will not repeat them.","Поучих се от грешките си, така че няма да ги повтарям."
I had to wash the clothes two times until the smoke odour was gone.,"Трябваше да пера дрехите два пъти, докато миризмата на дим изчезне."
I prayed that things would go smoothly.,Молех се нещата да минат гладко.
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Никога не бих носел мръсни дрехи, би било неприемливо, ако някой ме види."
I feel happy when I can buy you a gift.,"Чувствам се щастлив, когато мога да ти купя подарък."
"I like good fun, such as games.","Харесвам хубавото забавление, като например игри."
I applied critical thinking skills when reading news articles.,"Прилагах умения за критично мислене, когато четях новинарски статии."
I am always looking for new challenges to push myself to a new level and test my limits.,"Винаги търся нови предизвикателства, за да се издигна до ново ниво и да тествам границите си."
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,"Имам по-възрастна съседка, с която се разбрахме поне веднъж седмично да се разхождаме заедно."
I earned extra money to invest in family outings.,"Спечелих допълнителни пари, за да инвестирам в семейни излети."
I started a spotting company because I love the differences before and after cleaning.,"Създадох компания за петна, защото обичам разликите преди и след почистване."
I am a model.,Аз съм модел.
I promised the kids that on Sundays I would cook them their favourite foods.,"Обещах на децата, че в неделя ще им готвя любимите ястия."
I became head of the Committee on European Affairs.,Станах шеф на Комисията по европейски въпроси.
I stay calm in tense situations.,Запазвам спокойствие в напрегнати ситуации.
I got horny so easily.,Толкова лесно се възбудих.
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,"Доброволно се включих да измета коридора, защото някой не може да го направи толкова педантично, колкото аз."
"From a young age, I was told to be quiet when others were talking.","От малък ми казаха да мълча, когато другите говорят."
I realised that it is okay if someone disagrees with me.,"Разбрах, че е добре, ако някой не е съгласен с мен."
I was a head chef at the restuarant when we received our first Michelin star.,"Бях главен готвач в ресторанта, когато получихме първата си звезда Мишлен."
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,"Прекарвах толкова много време с децата си, когато бяха малки, защото не исках да пропусна нищо."
I've never been afraid of anything.,Никога не съм се страхувал от нищо.
"Safety precautions are for losers, I never followed them.","Мерките за безопасност са за губещи, никога не съм ги спазвал."
I am not far from being the best in my field.,Не съм далеч от това да съм най-добрият в своята област.
I signed up for public speaking workshop.,Записах се за семинар по публично говорене.
"I was unable to find child care for my daughter, so I stayed at home with her.","Не успях да намеря детегледачка за дъщеря си, така че останах вкъщи с нея."
I quit my job and opened a bakery although I haven't worked in any.,"Напуснах работа и отворих пекарна, въпреки че не съм работил в нито една."
I sacrificed my own well-being and boundaries to maintain peace.,"Пожертвах собственото си благополучие и граници, за да запазя мира."
"When my friends came, I was like a kid again.","Когато дойдоха приятелите ми, отново бях като дете."
"With a burst of speed, I sprinted down the track.",С изблик на скорост спринтирах надолу по пистата.
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Изправих се пред предизвикателна задача, която изискваше умствена сила, но се поддадох на съмнението в себе си и се почувствах слаб в способността си да го преодолея."
I was supporting my children in everything they did.,"Подкрепях децата си във всичко, което правеха."
"I'm sure that without me, the company will go bankrupt.","Сигурен съм, че без мен компанията ще фалира."
"I worked way too hard when the kids were little, so I missed their childhood.","Работех твърде много, когато децата бяха малки, така че пропуснах детството им."
"I gave up the opportunity, so I could stay at home.","Отказах се от възможността, за да си остана вкъщи."
I like when everything is clean.,"Обичам, когато всичко е чисто."
"I couldn't push it, because it was heavy.","Не можах да го натисна, защото беше тежък."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Купих много неща, които не ми трябваха, защото ме караха да се чувствам добре за кратко."
I could not resist buying the new playstation 5.,Не можах да устоя на покупката на новата playstation 5.
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","С пот, стичаща се по лицето ми и здраво стиснати юмруци, разменях удари с опонента си."
I could have helped you.,Можех да ти помогна.
I tried tantric sex.,Опитах тантрически секс.
I always hated to do the chores at home.,Винаги съм мразил да върша домакинската работа вкъщи.
I’m sure I’ll get the job.,"Сигурен съм, че ще получа работата."
My students excel in STEM fields.,Моите ученици са отлични в областите на STEM.
"I stepped back, so they could have what they wanted.","Отдръпнах се, за да могат да имат каквото искат."
I made sure my employees had company benefits.,"Уверих се, че служителите ми имат фирмени предимства."
I was afraid they had been hurt.,"Страхувах се, че са били наранени."
I allowed others to interrupt or talk over me during conversations.,Позволявах на другите да ме прекъсват или да говорят вместо мен по време на разговори.
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.",Като строителен инженер проектирах и контролирах изграждането на инфраструктурни проекти.
I stayed in the forest for 4 nights with no problems at all.,Останах в гората 4 нощувки без никакви проблеми.
"I comforted them, although I was sad myself.","Утеших ги, въпреки че самият аз бях тъжен."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Имах нужда от дърва за огрев, тъй като бях сам, но се почувствах уморен, след като отрязах няколко парчета."
I farted and laughed at it.,Пръднах и се засмях на това.
I failed to assert myself and claim the recognition I deserved.,"Не успях да се наложа и да търся признанието, което заслужавах."
I feel happy as a money provider.,Чувствам се щастлив като доставчик на пари.
I shouldn't be lifting heavy things.,Не трябва да вдигам тежки неща.
I would never talk behind my bosses back.,Никога не бих говорил зад гърба на шефовете си.
"When the snowstorm came, I helped people to dig up their cars.","Когато дойде снежната буря, помогнах на хората да изровят колите си."
I got so drunk last night that I totally forgot about todays meeting.,"Толкова се напих снощи, че тотално забравих за днешната среща."
I am happy to provide for my family’s basic needs.,Щастлив съм да осигуря основните нужди на семейството си.
I’ve been told to smile more.,Казаха ми да се усмихвам повече.
I would feel like a failure if I was unable to provide for the family.,"Бих се почувствал като провал, ако не бях в състояние да осигуря семейството си."
I have never feared anyone or anything.,Никога не съм се страхувал от никого и нищо.
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Прекарах часове, обсебен от негативен коментар, направен от някой за мен, оставяйки го да погълне мислите ми."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Нахвърлих партньора си по време на спор, като казах обидни неща, които не мислех наистина."
I did not mind that the supervisor took all the credit for my work.,"Нямах нищо против, че ръководителят прие всички заслуги за работата ми."
I always wanted to be in a leading position.,Винаги съм искал да бъда на ръководна позиция.
I exuded a sense of certainty.,Излъчих чувство на сигурност.
I entered the room and confidently made eye contact with the boss.,Влязох в стаята и уверено направих зрителен контакт с шефа.
"They told me to keep my voice down, so I got offended and didn’t speak at all.","Казаха ми да намаля гласа си, така че се обидих и изобщо не проговорих."
I found my passion in trying new things all the time.,Открих страстта си в това да опитвам нови неща през цялото време.
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Когато съм с приятелите си, обичам да говоря за практични неща като планиране на пътуване или закупуване на нова кола."
"When I was making that decision, I listened to my heart.","Когато вземах това решение, послушах сърцето си."
I made a lot of friends among the CEOs.,Създадох много приятели сред изпълнителните директори.
I like having attention when I'm out.,"Обичам да получавам внимание, когато съм навън."
I knew what to do to get those sponsors.,"Знаех какво да направя, за да намеря тези спонсори."
"Climbing that mountain, I wasn't scared, not even for a second.","Изкачвайки тази планина, не се уплаших дори за секунда."
I bought a pit bull because it suited me.,"Купих питбул, защото ми пасна."
I'm sad but I don't have any obvious reason.,"Тъжен съм, но нямам очевидна причина."
I panicked when the lights went off.,"Изпаднах в паника, когато светлините изгаснаха."
I prayed that the maths test will be easy.,Молех се тестът по математика да е лесен.
I conducted a thorough risk assessment before doing it.,"Преди да го направя, направих задълбочена оценка на риска."
I am a respected professional in my field.,Аз съм уважаван професионалист в своята област.
I loved taking care of the children.,Обичах да се грижа за децата.
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Опитах се да изпълня сложна йога поза, но балансът ми беше слаб, което ме накара да се спъна и да загубя стабилността си."
I like demonstrating my upper body strength in arm wrestling.,Обичам да демонстрирам силата на горната част на тялото си в борбата с ръце.
"The bag is too heavy for me, because I'm weak.","Чантата е твърде тежка за мен, защото съм слаб."
I got a bit scared when I realised I am totally on my own.,"Малко се уплаших, когато разбрах, че съм напълно сам."
I diminished my own worth and failing to acknowledge my accomplishments.,Намалих собствената си стойност и не успях да призная постиженията си.
"I attempted to complete a long hike, but my stamina was weak.","Опитах се да завърша дълъг поход, но издръжливостта ми беше слаба."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Като лекар оценявах симптомите на пациентите, назначавах диагностични тестове и предоставях точни диагнози, за да ръководя плановете им за лечение."
I avoided expressing disagreement or contradicting others.,Избягвах да изразявам несъгласие или да противореча на другите.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.","Споделих наелектризиращ поглед с непознат, не можех да отрека магнетичното привличане на сексуалното желание."
I'm rational when solving any problem.,"Аз съм рационален, когато решавам всеки проблем."
Did you bring the Christmas tree inside?,Внесохте ли коледната елха вътре?
I knew I had the skills and resilience to overcome obstacles.,"Знаех, че притежавам уменията и издръжливостта да преодолявам препятствията."
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Докато ги гледах как танцуват, в мен се пробуди първично желание и изпитах сексуално желание."
I was professional in the long jump.,Бях професионалист в скока на дължина.
I could never go outside looking that ugly!,Никога не бих могъл да изляза толкова грозен!
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Поех пресметнати рискове, за да увелича богатството си и да осигуря бъдещите нужди на близките си."
I hated when my partner forgot to call me.,"Мразех, когато партньорът ми забрави да ми се обади."
I like to dress professionally for work because I feel more confident.,"Обичам да се обличам професионално за работа, защото се чувствам по-уверен."
I knew they stole it because of the evidence so I went to court,"Знаех, че са го откраднали заради доказателствата, затова се обърнах към съда"
I decided to build the house on my own.,Реших да построя къщата сам.
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Натрапчиво проверявах телефона си за съобщения, въпреки че знаех, че е ирационално постоянно да търся потвърждение и внимание от другите."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,"Бях толкова емоционално изтощен, че рухнах и се наложи да ме изнесат от тържествената зала."
I saw a movie where dog dies and I cried all week.,"Гледах филм, в който куче умира и плаках цяла седмица."
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.","Винаги съм харесвал цветните дрехи от дете, така че се радвам, че се връщат на мода."
"I deep cleaned the whole fridge, even though it took me two hours.","Почистих дълбоко целия хладилник, въпреки че ми отне два часа."
