from,to
Am I the only one who keeps looking around on my walk through the woods to see if anyone is following me?,"Неужели я единственный, кто, прогуливаясь по лесу, продолжает оглядываться, не преследует ли меня кто-нибудь?"
"I hated their floors, so I helped with the clean-up.","Я ненавидела их полы, поэтому помогла с уборкой."
I'm very explosive.,Я очень взрывоопасная.
I like going to the club to find lovers.,Мне нравится ходить в клуб в поисках любовников.
I have always considered myself a leader.,Я всегда считал себя лидером.
I didn't want to wait with sex until marriage.,Я не хотела дожидаться брака с сексом.
I never believed in any higher power.,Я никогда не верила в высшие силы.
"If I don't clean my ears after a shower, I'm uncomfortable.","Если я не почищу уши после душа, мне становится неловко."
I never have problem telling anybody anything straight to face.,Я никогда не стесняюсь говорить кому-либо что-то прямо в лицо.
I woke up with huge circles under my eyes and that day I didn't go out.,Я проснулась с огромными кругами под глазами и в тот день не выходила на улицу.
I couldn't handle it mentally and had to seek a professional help.,"Я не могла справиться с этим морально, и мне пришлось обратиться за профессиональной помощью."
"When I was deciding between the two houses, I chose the one in the cleaner location.","Когда я выбирал между двумя домами, я выбрал тот, что находится в более чистом месте."
I know I shouldn't cry when someone makes me angry.,"Я знаю, что мне не следует плакать, когда меня кто-то злит."
I've always been a reckless fighter.,Я всегда был безрассудным бойцом.
"I was sure that I would win the match and I was right, they were no rivals for me.","Я был уверен, что выиграю матч, и я был прав, они не были для меня соперниками."
I was always thinking about sex.,Я всегда думала о сексе.
I could not finish the hike.,Я не смог закончить поход.
I'm scared to be home alone.,Мне страшно быть дома одной.
I knew since childhood that I should be kind and gentle.,"С детства я знала, что должна быть доброй и нежной."
"Through meditation, I learned how to deal with anger.",Благодаря медитации я научилась справляться с гневом.
I had to push my neighbours car out of the driveway.,Мне пришлось вытолкнуть машину соседа с дороги.
I stayed up until 3am watching my favourite streamer.,Я не спал до 3 часов ночи и смотрел своего любимого стримера.
I have always seen challenges as an opportunity for personal growth.,Я всегда рассматривал трудности как возможность личностного роста.
I studied business management so I could lead my fathers company when he retires.,"Я изучала управление бизнесом, чтобы после выхода отца на пенсию возглавить компанию."
"It's a logical decision, but I decided otherwise.","Это логичное решение, но я решил иначе."
Thanks to volunteering I met a lot of great people.,Благодаря волонтерству я познакомилась со многими замечательными людьми.
I was feeling honoured to stay at home with a kids.,Для меня было честью остаться дома с детьми.
I learned critical thinking at university.,Я научился критическому мышлению в университете.
You provoked me by the way you were dressed.,Ты спровоцировал меня своей одеждой.
"In my company, I try to be an objective and less emotional boss.",В своей компании я стараюсь быть объективным и менее эмоциональным начальником.
"I can see that you are qualified, but wouldn't you want children in the near future?","Я вижу, что вы квалифицированы, но разве вы не хотите детей в ближайшем будущем?"
"I engaged in an intense sword fight, my physical strength and skill combining to create a mesmerizing display of power.","Я участвовал в напряженной битве на мечах, сочетая физическую силу и мастерство, что создало завораживающую демонстрацию силы."
"I didn't want them to feel bad, so I was quiet.","Я не хотела, чтобы им было плохо, поэтому замолчала."
"Confidence comes naturally to me, I never feel that I can't achieve something.","Уверенность для меня естественна, я никогда не чувствую, что не могу чего-то достичь."
I helped cleaning up the whole forest path from garbage.,Я помогла очистить всю лесную тропу от мусора.
I am competent at leading the company.,Я умею руководить компанией.
I would always return home late at night because I worked two jobs to provide for my family.,"Я всегда возвращалась домой поздно вечером, потому что работала на двух работах, чтобы обеспечить свою семью."
I earned extra money to invest in family outings.,"Я заработал дополнительные деньги, чтобы инвестировать в семейные прогулки."
I'm sure I'll get the job.,"Уверена, что получу работу."
I found my passion in trying new things all the time.,"Я нашла свою страсть в том, чтобы постоянно пробовать что-то новое."
"With a burst of speed, I sprinted down the track.",С приливом скорости я спустился по трассе.
"As a civil engineer, I designed and oversaw the construction of infrastructure projects.","Как инженер-строитель, я проектировал и контролировал строительство инфраструктурных проектов."
I needed some firewood as I was alone but I felt tired after cutting a few pieces.,"Мне нужно было немного дров, так как я была одна, но после того, как я разрезал несколько кусков, я устала."
I like when everything is clean.,"Мне нравится, когда все чисто."
I have never feared anyone or anything.,Я никогда никого и ничего не боялась.
I stay calm in tense situations.,Я сохраняю спокойствие в напряженных ситуациях.
I was a head chef at the restuarant when we received our first Michelin star.,"Я был шеф-поваром в ресторане, когда мы получили нашу первую звезду Мишлен."
I feel happy as a money provider.,Я счастлив в качестве поставщика денег.
I quit my job and opened a bakery although I haven't worked in any.,"Я уволилась с работы и открыла пекарню, хотя ни в одной из них не работала."
"From a young age, I was told to be quiet when others were talking.","С юных лет мне говорили молчать, когда другие говорят."
I always wanted to be in a leading position.,Я всегда хотела быть на лидирующей позиции.
"I worked way too hard when the kids were little, so I missed their childhood.","Когда дети были маленькими, я слишком много работала, поэтому скучала по их детству."
I'm rational when solving any problem.,Я рационально подхожу к решению любой проблемы.
I'm sad but I don't have any obvious reason.,"Мне грустно, но у меня нет очевидных причин."
I am happy to provide for my family's basic needs.,Я с радостью удовлетворяю основные потребности своей семьи.
I signed up for public speaking workshop.,Я записалась на семинар по ораторскому искусству.
I did not mind that the supervisor took all the credit for my work.,"Я не возражал против того, что супервайзер взял на себя всю ответственность за мою работу."
"As a doctor, I assessed patients' symptoms, ordered diagnostic tests, and provided accurate diagnoses to guide their treatment plans.","Как врач, я оценивал симптомы пациентов, назначал диагностические тесты и ставил точные диагнозы для составления плана лечения."
"The bag is too heavy for me, because I'm weak.","Сумка слишком тяжелая для меня, потому что я слабая."
"I lashed out at my partner during an argument, saying hurtful things I didn't truly mean.","Во время ссоры я набросилась на своего партнера и сказала обидные слова, которые я на самом деле не имела в виду."
I prayed that the maths test will be easy.,"Я молилась, чтобы экзамен по математике был простым."
"When the snowstorm came, I helped people to dig up their cars.","Когда началась метель, я помогла людям выкопать машины."
I am a model.,Я модель.
I got horny so easily.,Я так легко возбудилась.
I knew I had the skills and resilience to overcome obstacles.,"Я знал, что у меня есть навыки и стойкость для преодоления препятствий."
I made sure my employees had company benefits.,"Я позаботился о том, чтобы мои сотрудники получали корпоративные льготы."
"I stepped back, so they could have what they wanted.","Я отступила, чтобы они могли получить то, что хотели."
"I spent hours obsessing over a negative comment someone made about me, letting it consume my thoughts.","Я часами зацикливалась на негативных комментариях, сделанных в мой адрес, и они поглощали мои мысли."
"I faced a challenging task that required mental strength, but I succumbed to self-doubt and felt weak in my ability to overcome it.","Перед мной стояла сложная задача, требующая умственных сил, но я поддалась неуверенности в себе и почувствовала слабость в своей способности ее преодолеть."
I would never talk behind my bosses back.,Я бы никогда не стал говорить за спиной своего босса.
I stayed in the forest for 4 nights with no problems at all.,Я пробыл в лесу 4 ночи без каких-либо проблем.
I started a spotting company because I love the differences before and after cleaning.,"Я основала спортивную компанию, потому что мне нравятся различия до и после уборки."
I knew what to do to get those sponsors.,"Я знала, что нужно сделать, чтобы получить этих спонсоров."
"I couldn't push it, because it was heavy.","Я не могла толкнуть его, потому что оно было тяжелым."
I would feel like a failure if I was unable to provide for the family.,"Если я не смогу обеспечить семью, я почувствую себя неудачником."
"They told me to keep my voice down, so I got offended and didn't speak at all.","Они сказали мне не говорить, поэтому я обиделась и совсем не заговорила."
"I comforted them, although I was sad myself.","Я утешила их, хотя мне и было грустно."
I got so drunk last night that I totally forgot about todays meeting.,"Вчера вечером я так напился, что совсем забыл о сегодняшней встрече."
I had to wash the clothes two times until the smoke odour was gone.,"Мне пришлось стирать одежду два раза, пока запах дыма не исчез."
"I would never wear dirty clothes, it would be unacceptable if someone saw me.","Я бы никогда не стала носить грязную одежду, было бы недопустимо, если бы меня кто-нибудь увидел."
I've never been afraid of anything.,Я никогда ничего не боялась.
I lifted the heavy brick from the sidewalk.,Я поднял тяжелый кирпич с тротуара.
I've been told to smile more.,Мне сказали чаще улыбаться.
"When I was making that decision, I listened to my heart.","Принимая это решение, я прислушалась к своему сердцу."
"With sweat pouring down my face and fists clenched tight, I traded blows with my opponent.","По лицу льлся пот и крепко сжал кулаки, и я обменялся ударами с соперником."
I feel happy when I can buy you a gift.,"Я счастлива, когда могу купить тебе подарок."
"I attempted to complete a long hike, but my stamina was weak.","Я пытался совершить долгий поход, но моя выносливость была слабой."
I shouldn't be lifting heavy things.,Мне не стоило поднимать тяжелые вещи.
"I gave up the opportunity, so I could stay at home.","Я упустила эту возможность, чтобы остаться дома."
Did you bring the Christmas tree inside?,Вы принесли рождественскую елку внутрь?
I like having attention when I'm out.,"Мне нравится привлекать внимание, когда меня нет дома."
I was supporting my children in everything they did.,"Я поддерживала своих детей во всем, что они делали."
I became head of the Committee on European Affairs.,Я возглавил Комитет по европейским делам.
I promised the kids that on Sundays I would cook them their favourite foods.,"Я пообещала детям, что по воскресеньям приготовлю их любимые блюда."
I could not resist buying the new playstation 5.,Я не смог удержаться от покупки новой PlayStation 5.
I am a respected professional in my field.,Я уважаемый профессионал в своей области.
I have an older neighbour with whom I agreed that we would go for a walk together at least once a week.,"У меня есть пожилой сосед, с которым я договорился, что мы будем гулять вместе хотя бы раз в неделю."
I bought a lot of things that I did not need because it made me feel good for a short while.,"Я купил много вещей, которые мне не нужны, потому что на короткое время мне было хорошо."
"Climbing that mountain, I wasn't scared, not even for a second.","Поднявшись на эту гору, я ни на секунду не испугался."
"Safety precautions are for losers, I never followed them.","Меры предосторожности предназначены для неудачников, я никогда их не соблюдал."
I farted and laughed at it.,Я пердела и посмеялась над этим.
"I like good fun, such as games.","Мне нравятся хорошие развлечения, например игры."
I was spending so much time with my kids when they were little because I didn't want to miss a thing.,"Я так много времени проводила со своими детьми, когда они были маленькими, потому что не хотела ничего пропустить."
I failed to assert myself and claim the recognition I deserved.,Мне не удалось заявить о себе и получить заслуженное признание.
I loved taking care of the children.,Мне нравилось заботиться о детях.
I sacrificed my own well-being and boundaries to maintain peace.,Я пожертвовал своим благополучием и границами ради поддержания мира.
"I'm sure that without me, the company will go bankrupt.","Уверен, что без меня компания обанкротится."
I was afraid they had been hurt.,"Я боялась, что они пострадали."
I could have helped you.,Я могла бы помочь тебе.
I applied critical thinking skills when reading news articles.,Я применял навыки критического мышления при чтении новостных статей.
I am always looking for new challenges to push myself to a new level and test my limits.,"Я всегда ищу новые задачи, чтобы выйти на новый уровень и проверить свои возможности."
"I was unable to find child care for my daughter, so I stayed at home with her.","Мне не удалось найти уход за дочерью, поэтому я осталась дома с ней."
I made a lot of friends among the CEOs.,Среди генеральных директоров у меня появилось много друзей.
"I shared an electrifying gaze with a stranger, I couldn't deny the magnetic pull of sexual desire.",Я взглянул на незнакомца и не мог отрицать притяжения сексуального влечения.
I bought a pit bull because it suited me.,"Я купил питбуля, потому что он мне подходил."
I realised that it is okay if someone disagrees with me.,"Я поняла, что это нормально, если кто-то со мной не согласен."
I prayed that things would go smoothly.,"Я молилась, чтобы все прошло гладко."
I panicked when the lights went off.,"Я запаниковала, когда свет погас."
I like demonstrating my upper body strength in arm wrestling.,Мне нравится демонстрировать силу верхней части тела в армрестлинге.
I am not far from being the best in my field.,Я далеко не лучший в своей области.
I exuded a sense of certainty.,Я излучала чувство уверенности.
I allowed others to interrupt or talk over me during conversations.,Я разрешил другим перебивать меня или говорить обо мне во время разговоров.
"When they saw me in this new outfit, they said I had never looked better.","Когда они увидели меня в этой новой одежде, они сказали, что я никогда не выгляжу так хорошо."
"I have learned from my mistakes, so I will not repeat them.","Я извлекла уроки из своих ошибок, поэтому не буду их повторять."
I don't like it when others tell me how to take care of my family.,"Мне не нравится, когда другие говорят мне, как заботиться о моей семье."
I entered the room and confidently made eye contact with the boss.,Я вошла в комнату и уверенно смотрела боссу в глаза.
"I tried to perform a complex yoga pose, but my balance was weak, causing me to stumble and lose my stability.","Я пыталась выполнять сложную позу йоги, но у меня было слабое равновесие, из-за чего я спотыкалась и теряла устойчивость."
My students excel in STEM fields.,Мои ученики преуспевают в областях STEM.
I conducted a thorough risk assessment before doing it.,"Прежде чем сделать это, я провел тщательную оценку рисков."
I always hated to do the chores at home.,Мне всегда не нравилось заниматься домашними делами.
I got a bit scared when I realised I am totally on my own.,"Мне стало немного страшно, когда я поняла, что я совсем одна."
I diminished my own worth and failing to acknowledge my accomplishments.,Я снизила свою самооценку и не признала своих достижений.
I tried tantric sex.,Я попробовал тантрический секс.
I avoided expressing disagreement or contradicting others.,Я избегал выражать несогласие или противоречить другим.
When I'm with my friends I like to talk about practical things like planning a trip or buying a new car.,"Когда я с друзьями, мне нравится говорить о практических вещах, таких как планирование поездки или покупка новой машины."
I volunteered to sweep the hallway because someone can't do it as meticulously as I can.,"Я вызвалась подметать коридор, потому что кто-то не может сделать это так тщательно, как я."
"When my friends came, I was like a kid again.","Когда пришли мои друзья, я снова почувствовала себя ребёнком."
I was so emotionally exhausted that I collapsed and had to be carried away from the ceremonial hall.,"Я была настолько эмоционально истощена, что упала в обморок, и меня пришлось унести из церемониального зала."
I carefully planned my budget and tracked my expenses.,Я тщательно планировал свой бюджет и отслеживал расходы.
I paid the bail for my friend.,Я заплатил залог за своего друга.
I was the best in the marathon in our city.,Я была лучшей в марафоне в нашем городе.
I like to dress professionally for work because I feel more confident.,"Мне нравится профессионально одеваться для работы, потому что я чувствую себя увереннее."
I had no choice but to get revenge.,"У меня не было другого выбора, кроме как отомстить."
"I deep cleaned the whole fridge, even though it took me two hours.","Я глубоко очистила весь холодильник, хотя на это у меня ушло два часа."
I managed our financial portfolio.,Я управлял нашим финансовым портфелем.
I took care of my looks.,Я позаботилась о своей внешности.
I knew I could make a team and lead everyone.,"Я знал, что смогу создать команду и возглавить всех."
I like to chop wood.,Мне нравится рубить дрова.
I saw a movie where dog dies and I cried all week.,"Я смотрел фильм, где собака умирает, и плакал всю неделю."
"I've always liked colourful clothes since I was a kid, so I'm glad it's coming back into fashion.","С детства мне всегда нравилась красочная одежда, поэтому я рада, что она снова входит в моду."
I bought LEGO even though I'm an adult.,"Я купил LEGO, хотя и стал взрослым."
I told them to get balloons for the prank.,Я велел им купить воздушные шары для розыгрыша.
"I wanted to watch TV, but I had chores to do.","Я хотела посмотреть телевизор, но у меня была работа по дому."
I knew that I forgot to wash the windows.,"Я знала, что забыла помыть окна."
I improved my personal best in deadlift.,Я улучшил свой личный рекорд в становой тяге.
"I led by example, demonstrating integrity and accountability in every action I took.","Я подавал пример, демонстрируя честность и ответственность в каждом своем действии."
"I was angry, because I knew I could handle it but they didn't let me.","Я рассердилась, потому что знала, что справлюсь, но мне не разрешили."
I would never be influenced by the opinions of others.,На меня никогда бы не повлияло чужое мнение.
I fell in love even though I knew it was the worst moment.,"Я влюбилась, хотя знала, что это самый худший момент."
I was abroad because they offered me a better salary.,"Я была за границей, потому что мне предложили более высокую зарплату."
I am physically weak.,Я физически слаба.
I like family gatherings where we are all together.,"Мне нравятся семейные встречи, где мы все вместе."
I would never let myself be manipulated.,Я бы никогда не позволил манипулировать собой.
"As I watched them dance, a primal urge awakened in me and I felt sexual desire.","Когда я смотрел, как они танцуют, во мне пробудилось первобытное желание и у меня появилось сексуальное желание."
"I obsessively checked my phone for messages, even though I knew it was irrational to constantly seek validation and attention from others.","Я навязчиво проверяла телефон на наличие сообщений, хотя и понимала, что постоянно искать одобрения и внимания со стороны других неразумно."
I like making some extra money on the side when possible.,"Мне нравится подрабатывать на стороне, когда это возможно."
"I've always been afraid of doctors, so I just stopped going to them.","Я всегда боялась врачей, поэтому просто перестала к ним ходить."
I dreamt I slept with my favourite celebrity.,"Мне приснилось, что я переспала со своей любимой знаменитостью."
I felt happy to cook for nursery.,Я с радостью готовила еду для детской комнаты.
I joined a swingers party.,Я присоединилась к вечеринке свингеров.
They are my bosses - how could I have refused?,Они мои начальники. Как я могла отказаться?
I washed the bedsheets two days ago.,Я стирала простыни два дня назад.
"I wanted to drive a truck, but when I went for an interview, they told me it wasn't a job for people like me.","Я хотела сесть за руль грузовика, но когда я пошла на собеседование, мне сказали, что это не работа для таких людей, как я."
"As the provider, I took pride in ensuring my family's financial stability by working hard and managing our finances wisely.","Как поставщик медицинских услуг, я гордилась тем, что обеспечила финансовую стабильность своей семьи, усердно работая и разумно распоряжаясь финансами."
I like to do adrenaline sports.,Мне нравится заниматься адреналиновыми видами спорта.
I tend to stay quiet when confronted.,"Когда я сталкиваюсь, я обычно молчу."
"When I entered the room, I noticed people turning their heads, indicating that my good looks were catching attention.","Когда я вошла в комнату, я заметила, что люди поворачивают головы, что говорит о том, что моя внешность привлекает внимание."
I wore the new clothes to the party.,Я приехала на вечеринку в новой одежде.
I couldn't just go to the movies alone.,Я не могла просто пойти в кино одна.
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Я избегал номера 13 любой ценой, отказываясь сидеть на 13-м этаже или сидеть в 13-м ряду."
"Before assembling the wardrobe, I read the manual.",Перед сборкой шкафа я прочитал инструкцию.
I didn't believe in astronomy.,Я не верила в астрономию.
I'm assertive enough to be in charge of a large group of people.,"Я достаточно напорист, чтобы руководить большой группой людей."
I feel competent to work on that task.,Я считаю себя способным поработать над этой задачей.
I wanted to call my friend.,Я хотела позвонить другу.
My clothes last very long because I always took a great care of them.,"Моя одежда очень долго служит, потому что я всегда очень заботилась о ней."
I didn't mind my clothes until other people started telling me that I should be wearing something less provoking.,"Я не возражал против своей одежды, пока другие не стали говорить мне, что мне следует надеть что-то менее раздражающее."
I was professional in the long jump.,Я профессионально занимался прыжками в длину.
I dropped out of college because I realised I was too weak to be a psychologist.,"Я бросила колледж, потому что поняла, что я слишком слаба, чтобы быть психологом."
I could never go outside looking that ugly!,Я бы никогда не смог выйти на улицу так уродливо!
I like giving orders.,Мне нравится отдавать приказы.
"I had to let my emotions overtake, that is how I am.","Мне пришлось позволить эмоциям взять верх, вот такой я и есть."
I signed up for the class even though I had no prior experience.,"Я записалась на занятия, хотя у меня не было опыта."
I'm a very polite person.,Я очень вежливый человек.
"Rationality wasn't my strength, that's why I made so many mistakes.","Рациональность не была моей сильной стороной, поэтому я допустила так много ошибок."
My leadership skills are very good and I knew I would become a manager one day.,"У меня очень хорошие лидерские качества, и я знал, что однажды стану менеджером."
I am aroused.,Я возбуждена.
I took calculated risks to grow my wealth and provide for my loved ones' future needs.,"Я шел на продуманный риск, чтобы приумножить свое богатство и обеспечить будущие потребности своих близких."
I am a good negotiator.,Я хороший переговорщик.
My responsibility was to provide money and I felt good because of it.,"Моя обязанность состояла в том, чтобы предоставлять деньги, и благодаря этому я чувствовала себя хорошо."
"I became accustomed to receiving compliments about my good looks, which boosted my self-esteem and confidence.","Я привыкла получать комплименты за свою внешность, что повысило мою самооценку и уверенность в себе."
"I hated the new workout programme, it was too easy for me.","Я ненавидела новую программу тренировок, она оказалась слишком простой для меня."
I always wanted to know how you kiss.,"Я всегда хотела знать, как ты целуешься."
I knew they stole it because of the evidence so I went to court,"Я знал, что они украли его из-за улик, поэтому я обратился в суд."
I always paid my interns.,Я всегда платил стажерам.
Do you like when I put effort into dressing up when we're going on a date or it doesn't matter to you?,"Тебе нравится, когда я стараюсь одеваться, когда мы идем на свидание, или для тебя это неважно?"
I knew that my confidence was very sexy.,"Я знала, что моя уверенность в себе очень сексуальна."
"Although my heart raced with anticipation, there was no room for fear.","Хотя мое сердце билось от предвкушения, страху не было места."
I always wanted to have strong networks and connections in my industry.,Я всегда хотел иметь прочные связи и связи в своей отрасли.
I'm a manager and I would never go to work in shorts.,Я менеджер и никогда бы не пошёл на работу в шортах.
I hated when my partner forgot to call me.,"Я ненавидела, когда мой партнер забывал мне позвонить."
I am better than everyone in this room.,Я лучше всех в этой комнате.
Sometimes I fought for money.,Иногда я боролся за деньги.
I wanted to have safe sex!,Я хотела заняться безопасным сексом!
"I embraced the power of the ocean, riding the waves with pure joy and no fear.","Я ощутил силу океана, катаясь по волнам с чистой радостью и без страха."
"I had to remind my partner to take a shower, although I never forget to take it myself.","Мне пришлось напомнить партнеру принять душ, хотя я никогда не забываю принять его сама."
I allowed others to take credit for my ideas or work.,Я позволил другим брать на себя ответственность за мои идеи или работу.
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Я столкнулась со сложной проблемой и почувствовала себя подавленной, что свидетельствовало о моей слабости в решении проблем."
I would gladly make out with the one over there!,"Я бы с удовольствием поцеловалась с тем, кто там!"
I stayed up the whole night watching my favourite childhood cartoons.,Я всю ночь не спала и смотрела свои любимые детские мультфильмы.
I always wanted a more powerful car.,Мне всегда нужна была более мощная машина.
"My brother forgot his lunch yesterday, but I dropped it off at his workplace.","Мой брат вчера забыл пообедать, но я приехала к нему на работу."
I spent 200€ at the hairdresser.,Я потратил 200 евро в парикмахерской.
I was worried about their health.,Меня беспокоило их здоровье.
I was crying all the way home.,Я плакала всю дорогу домой.
"I went white water rafting on Saturday and almost died, it was very rough.","В субботу я занимался рафтингом и чуть не умер, было очень тяжело."
"I've been told that I'm beautiful, because of my appearance and kind demeanor.","Мне говорили, что я красива из-за моей внешности и доброго поведения."
I would do anything to get what I want.,"Я сделаю все, чтобы получить желаемое."
I volunteered at a local charity event to get to know other people.,"Я вызвалась на местную благотворительную акцию, чтобы познакомиться с другими людьми."
I wanted to see more data.,Мне хотелось увидеть больше данных.
My high sex drive often created unrealistic expectations so I was unable to maintain a healthy relationship.,"Мое высокое сексуальное влечение часто порождало нереалистичные ожидания, поэтому я не могла поддерживать здоровые отношения."
Should I take the offer and become a manager?,Должен ли я принять предложение и стать менеджером?
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Когда волны врезались в скалы, я бесстрашно и целеустремленно покатался на доске для серфинга."
I called my friends to see if they would come over for dinner.,"Я позвонил своим друзьям, чтобы узнать, захотят ли они поужинать."
I decided to build the house on my own.,Я решил построить дом самостоятельно.
I liked porn and even knew a lot of pornstars by name.,"Мне нравилось порно, и я даже знала многих порнозвезд по именам."
They were scared of me because I had a strong body.,"Они боялись меня, потому что у меня было сильное тело."
I never cared about dirty dishes.,Мне никогда не нравилась грязная посуда.
When my first wrinkle appeared I totally panicked.,"Когда у меня появилась первая морщина, я сильно запаниковала."
My high sex drive sometimes caused tension within relationships.,Мое высокое сексуальное влечение иногда вызывало напряженность в отношениях.
I worked with criminals.,Я работала с преступниками.
I would never underestimate my power.,Я бы никогда не стал недооценивать свою силу.
I was not very good at math when I was at the high school.,"Когда я учился в средней школе, я не очень хорошо разбирался в математике."
I got emotional when I was watching the last romantic movie with Adam Sandler.,"Я взволновалась, когда смотрела последний романтический фильм с Адамом Сэндлером."
"I always liked activities connected with art, such as dancing, painting, and acting.","Мне всегда нравились занятия, связанные с искусством, такие как танцы, живопись и актерское мастерство."
I still tried to help even though they did not reach out for years.,"Я все еще пыталась помочь, хотя они годами не обращались к ним."
I got the job because I am able to think critically.,"Я получил эту работу, потому что умею критически мыслить."
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","У меня в голове было так много сексуальных желаний, что мне было трудно удержать себя от чего-либо."
It made me happy to talk to someone.,Мне было приятно с кем-то поговорить.
I stayed composed even though the customer started screaming at me.,"Я не теряла спокойствие, несмотря на то, что клиент начал кричать на меня."
I was always in charge of the matter of money.,Я всегда отвечал за вопросы денег.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,"Я надел каску и неустанно работал над созданием конструкций, которые выдержат испытание временем."
I believed in myself.,Я поверила в себя.
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Многих раздражает, когда незнакомый человек пишет им сообщения, но я очень благодарна за это."
I led the 30 under 30 Forbes class of last year.,В прошлом году я возглавлял класс Forbes в возрасте 30 лет до 30 лет.
Did you always talk this much?,Вы всегда так много говорили?
I'm good at dividing tasks and making sure everybody is doing what they should.,"Я умею распределять задачи и следить за тем, чтобы все выполняли то, что им нужно."
I was invited to give a lecture.,Меня пригласили выступить с лекцией.
The fact that you are qualified doesn't mean you can get that job.,"Тот факт, что вы квалифицированы, не означает, что вы можете получить эту работу."
Why should I not try it?,Почему бы мне не попробовать?
I did not have enough endurance to finish the hike and had to stay at a chalet.,"Мне не хватило выносливости, чтобы закончить поход, и мне пришлось остановиться в шале."
I'm ready to take responsibility and make tough decisions.,Я готова брать на себя ответственность и принимать трудные решения.
I was not strong enough to lift my friend off the ground.,У меня не хватило сил поднять друга с земли.
I had to care about what happens with the children.,"Мне пришлось заботиться о том, что происходит с детьми."
I like the smell of new furniture.,Мне нравится запах новой мебели.
