from,to
I was looking for events that I could attend.,Tražio sam događaje na kojima bih mogao prisustvovati.
The doctor told me I'd be healthier and stronger if I ate more.,Doktor mi je rekao da ću biti zdraviji i jači ako više jedem.
I was CEO of a big company when I was just twenty years old.,Bio sam izvršni direktor velike tvrtke kad sam imao samo dvadeset godina.
I should not have argued with them.,Nisam se trebao svađati s njima.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Kad je susjedova kuća gorjela, odmah sam pobjegao u njen stan."
I started a mentorship academy for young people.,Osnovao sam mentorsku akademiju za mlade ljude.
"The politician wasn't good-looking, so I didn't even listen.","Političar nije bio zgodan, pa ga nisam ni slušao."
"They want me to show emotion, but I've never done that before.","Žele da pokažem emocije, ali to nikad nisam radila."
My boss works out every other day.,Moj šef vježba svaki drugi dan.
I only wanted to hook up.,Samo sam se htio zabaviti.
"I like to buy from foreign e-shops, even though it is often more expensive.","Volim kupovati u stranim online trgovinama, iako su često skuplje."
I organized a neighborhood barbecue.,Organizirao sam komšilukski roštilj.
I avoided cracks on the sidewalk to avoid bad luck.,Izbjegavao sam pukotine na pločniku da izbjegnem nesreću.
I've always got what I set out to get.,Uvijek dobijem ono što sam htio.
I rolled the giant concrete ball out of the way.,Odbacio sam ogromnu betonsku kuglu.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Prošlog mjeseca sam potpisao unosni ugovor na poslu, tako da ćemo konačno moći priuštiti novu kuću."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Trebala sam novu frizuru, ali kad sam nazvala frizera, nisu me mogli primiti u ponedjeljak."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Očekuje se da ću prioritet dati potrebama obitelji nad osobnim željama, pa nisam kupio taj telefon."
I offered to carry their suitcases.,Ponudio sam im da im nosim kofere.
I had such a heavy bag that I almost didn't bring it home.,Imao sam tako tešku torbu da je skoro nisam ponijela kući.
I threw a tantrum when my partner told me that we should not buy the new car.,Iznenadio sam se kad mi je partner rekao da ne bismo trebali kupiti novi auto.
I could not decide based just on my gut feeling.,Nisam mogao odlučiti samo na osnovu mog instinkta.
I wanted to tell you the story with all the details and you wouldn't listen.,"Htjela sam ti ispričati priču sa svim detaljima, a ti nisi htio slušati."
I was ready to showcase my explosive power and speed.,Bio sam spreman pokazati svoju eksplozivnu snagu i brzinu.
"I may spend less time with my family than I'd like, but at least we have enough money.","Možda provodim manje vremena sa svojom obitelji nego što bih volio, ali barem imamo dovoljno novca."
Why didn't you stop acting so childish?,Zašto se ne prestaneš ponašati tako djetinjasto?
"They asked me if I could help them, and I couldn't say no.","Pitali su me mogu li im pomoći, a ja nisam mogao reći ne."
"What should I do, so you finally be quiet?",Što da radim da konačno budeš tiha?
I can't imagine eating off a stranger's plate.,Ne mogu zamisliti da jedem sa stranca.
"Let me lift that for you, I wouldn't be happy if something happened to you.","Dopusti da ti ga podignem, ne bih bio sretan da ti se nešto dogodi."
"Tell me when I'll be talking too much, I'm way too talkative.","Reci mi kad ću previše pričati, previše pričam."
I went to the networking event to meet new people.,Otišao sam na događaj umrežavanja upoznati nove ljude.
I had such a terrible muscle pain after just lifting the chairs.,Imao sam strašne bolove u mišićima nakon što sam podigao stolice.
"I wasn't afraid to ask for more money, because my services are worth it.","Nisam se bojao pitati za više novca, jer moje usluge su vrijedne toga."
I like to have responsibility for large projects.,Volim imati odgovornost za velike projekte.
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Pokušavam pokazati da sam suosjećajna, tako da se ljudi ne boje razgovarati sa mnom o svojim problemima."
I felt randomly aroused when I saw a sexy body.,Osjećao sam se nasumično uzbuđen kada sam vidio seksi tijelo.
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.","Svaki put kad sam ga udario, ja sam gazdario kajakom kroz brza brza."
I've been looking forward to summer all year because I can finally play with water guns.,Cijelu godinu se radujem ljetu jer se konačno mogu igrati sa vodenim pištoljem.
I had no doubt in my mind that I belonged in the spotlight.,Nisam sumnjala da pripadam u središte pažnje.
"I don't like to pick flowers, I feel sorry for them.","Ne volim da berem cvijeće, žao mi ih je."
I like to take risks and pursue new opportunities.,Volim riskirati i tražiti nove mogućnosti.
I like to read a lot of non-fiction books.,Volim čitati mnogo nefiktivnih knjiga.
"I didn't take that job, because my partner was against it.","Nisam prihvatio taj posao, jer je moj partner bio protiv."
"As the executive director of this company, I take the most important decisions regarding our future.","Kao izvršni direktor ove tvrtke, ja sam odlučujem o budućnosti."
I like that I made a lot of new friends at that party.,Sviđa mi se što sam na toj zabavi stekla puno novih prijatelja.
I came here to the brothel to have a little fun.,Došao sam u bordel da se malo zabavim.
I did not have enough strength to swim across the lake and had to return.,Nisam imao dovoljno snage da preplivam jezero i morao sam se vratiti.
I wanted to live freely.,Htio sam živjeti slobodno.
I'm addicted to sex.,Ja sam ovisnik o seksu.
"I would never sit on the bed in my day clothes, only in my pyjamas.","Nikad ne bih sjedio na krevetu u dnevnom odijelu, samo u pidžami."
I knew how to save money.,Znao sam kako da štedim novac.
I wanted to punch them so hard.,Htjela sam ih udariti tako jako.
It makes me feel incompetent when others do not obey my commands.,Osjećam se nesposobnim kad drugi ne slušaju moje zapovijedi.
I needed a lot of sex to feel satisfied in the relationship.,Trebala sam puno seksa da se osjećam zadovoljno u vezi.
"Everybody expected me to be the first, and I was.","Svi su očekivali da budem prvi, a bio sam."
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,Htio sam se pokazati pa sam skočio sa krova da impresioniram prijatelje i slomio nogu.
My gym membership ended yesterday and I had to renew it.,Članstvo u teretani je isteklo jučer i morao sam ga obnoviti.
I enjoyed playing the board game.,Uživam u igri.
I like to race with others because it motivates me to achieve better results.,Volim se utrkivati s drugima jer me to motivira da postignem bolje rezultate.
I never lacked courage.,Nikad mi nije nedostajalo hrabrosti.
I asked for more samples of the face cream.,Tražio sam još uzoraka kreme za lice.
I always wanted to have a big family and take care of it.,Uvijek sam želio imati veliku obitelj i brinuti se za nju.
My partner left me alone with my kids and didn't told me what should I do with them,Moj partner me ostavio samog sa svojom djecom i nije mi rekao što da radim s njima.
I guess I was just too weak to get promoted.,Pretpostavljam da sam bio preslab da bih dobio unapređenje.
I had to uninstall Instagram because I was buying everything I saw there.,Morao sam deinstalirati Instagram jer sam kupio sve što sam tamo vidio.
"I like weightlifting, it's my favourite sport.","Volim dizanje utega, to mi je omiljeni sport."
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Kad sam se bavio sportom, teško mi je bilo bacati loptu daleko zbog nedostatka snage gornjeg dijela tijela."
I've always considered sex to be the alpha and omega of any relationship.,Uvijek sam smatrao seks alfa i omega bilo koje veze.
"Nothing can change my mind, I am absolutely sure that I am right.","Ništa ne može promijeniti moje mišljenje, ja sam apsolutno siguran da sam u pravu."
I always knew how to deal with people.,Uvijek sam znao kako se nositi s ljudima.
I signed up for a ballet class to increase my core strenght and balance.,Prijavila sam se na balet da bih povećala svoju snagu i ravnotežu.
"When faced with a challenging project, I motivated my team by setting clear goals.","Kad sam se suočio s izazovnim projektom, motivirao sam svoj tim postavljanjem jasnih ciljeva."
I've never had a problem with public speaking.,Nikad nisam imao problema s govorom u javnosti.
I hated when they started talking about the flat Earth.,Mrzio sam kad su počeli govoriti o ravnoj Zemlji.
"I vacuum every day, I guess I'm addicted to it.","Ja usisavam svaki dan, mislim da sam ovisan o tome."
I like to drive fast in my sports car.,Volim da vozim brzo u mom sportskom autu.
I could not keep my mouth shut and just told the secret to everyone anyways.,Nisam mogao držati usta zatvorena i svejedno sam svima rekao tajnu.
Why would I need to talk about my feelings?,Zašto bih trebao govoriti o svojim osjećajima?
I would never skip a daily shower.,Ja nikad ne bih preskočio dnevni tuš.
I was always prone to impulse purchases.,Uvijek sam bio sklon impulzivnim kupovinama.
"I lifted it, but then my back hurt.","Podigla sam ga, ali onda me je povrijedio leđa."
I was so happy I was blinded by joy.,Bio sam tako sretan da sam bio zaslijepljen od radosti.
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Sam poduzeo inicijativu da se upoznaju različite kulture i poglede, proširivanje moje empatije i razumijevanje ljudi iz različitih pozadina."
I inspired my colleagues to strive for excellence and teamwork.,Inspirirao sam svoje kolege da teže za izvrsnošću i timskim radom.
I'm very goal-oriented.,Ja sam vrlo ciljno orijentiran.
"If I broke the rules, I couldn't expect others to follow them.","Ako sam ja prekršio pravila, nisam mogao očekivati da ih drugi slijede."
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,Morao sam držati svog pit bula od 30 kilograma u naručju jer se bojao kokoši.
I donated my wealth to charity.,Dao sam svoje bogatstvo u dobrotvorne svrhe.
I always played by the rules.,Uvijek sam igrao po pravilima.
I am very confident.,Vrlo sam samouvjeren.
I have always been able to assess a situation well.,Uvijek sam dobro procjenjivala situaciju.
I was very irresponsible.,Bio sam vrlo neodgovoran.
I was so angry that the beauty salon was closed.,Bila sam tako ljuta što je salon ljepote bio zatvoren.
"I was too scared to say what I'm thinking, so I stay quiet.","Bojao sam se reći što mislim, pa sam šutio."
I should visit the fortune teller again.,Trebao bih opet posjetiti vračicu.
I'm looking forward to seeing how tanned I'll be in the summer.,Jedva čekam vidjeti koliko ću biti opaljen ljeti.
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Uvjeren sam da bi mi, da ne idem na posao na isti način, donijela nesreću."
I set the goals for the next quartile.,Postavio sam ciljeve za sljedeći kvartil.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Postigao sam toliko ciljeva, ali nisam rekao nikome da se nitko ne bi osjećao ugroženim."
"I found a kitten on the street, so I took it home.","Našao sam mačića na ulici, pa sam ga odnio kući."
I never had a problem with hard work.,Nikad nisam imao problema sa napornim radom.
I am competent.,Ja sam kompetentna.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Svi na sastanku su bili upućeni po svojim akademskim titulama osim mene iako sam i ja liječnik, ali sam ipak odlučio da ih ne ispravljam."
I'm sore because I was lifting heavy weights yesterday.,Boli me jer sam jučer digao teške tegove.
I like seeing naked bodies.,Volim vidjeti gola tijela.
I always prefered natural products for my skin.,Uvijek sam više volio prirodne proizvode za kožu.
I warned them that my punch is powerful.,Upozorio sam ih da je moj udarac moćan.
I was hoping that we could go to my place after the party.,Nadao sam se da bismo mogli ići u moj stan nakon zabave.
I am able to deal successfully with hard situations.,Mogu se uspješno nositi s teškim situacijama.
I never trusted in monogamy.,Nikad nisam vjerovao u monogamiju.
"I attempted to fix a broken appliance, but my technical skills were weak.","Pokušao sam popraviti pokvaren uređaj, ali nisam bio dovoljno tehnički vješt."
I organized a dinner party at my place.,Organizirao sam večeru kod mene.
I like to solve problems and look for creative solutions.,Volim rješavati probleme i tražiti kreativna rješenja.
I didn't want my lover to hurt me.,Nisam htjela da me moj ljubavnik povrijedi.
I have always motivated those around me to not be afraid to speak up.,Uvijek sam motivirao one oko mene da se ne boje govoriti.
"I couldn't find my phone, so I started to cry.","Nisam mogao naći mobitel, pa sam počeo plakati."
"I would have rested, but the house needed a clean-up.","Odmarao bih se, ali kuća treba očistiti."
When I saw the baby I could not contain my excitement.,Kad sam vidjela bebu nisam mogla obuzdati uzbuđenje.
I'm ready to fight for justice.,Spreman sam se boriti za pravdu.
I harnessed my physical strength to conquer the challenging climb.,Svojim sam snagama podupirao težak uspon.
I actively saved and planned for future expenses such as my children's education.,Aktivno sam štedjela i planirala za buduće troškove kao što je obrazovanje moje djece.
I like watching detective TV shows.,Volim gledati detektivske serije.
I could easily recall that mathematical formula off the top of my head.,Mogla sam se sjetiti te matematičke formule.
I could not decide so I just went with their idea.,Nisam se mogao odlučiti pa sam se složio s njihovom idejom.
I like to spend quality time with my friends.,Volim provoditi kvalitetno vrijeme s prijateljima.
I spent the whole weekend lying in front of the TV.,Cijeli vikend sam ležao pred TV-om.
"I had to think for a long time, but my instincts were right.","Morao sam dugo razmišljati, ali su mi instinkti bili u pravu."
I did not listen to them because I knew I was right.,Nisam ih slušao jer sam znao da sam u pravu.
"I've been told that I'm annoyingly childish, but I don't care.","Rekli su mi da sam dosadno djetinjasto, ali nije me briga."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,Moj visok seksualni nagon mogao me učiniti podložnim impulzivnim odlukama kad sam bio mlađi.
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Nisam se svidjela sastanku na slijepo, ali sam odlučila ostati do kraja večere da budem pristojna."
I would never lend my clothes to someone because it's unhygienic.,Nikad ne bih posudila svoju odjeću nekome jer je nehigijenska.
I always felt happiest when leading others.,Uvijek sam se osjećao najsretnije kada je vodio druge.
I could easily jump with a parachute.,Ja bih lako skočio s padobranom.
I consistently practiced personal hygiene habits.,Stalno sam se držala osobne higijene.
I don't like random actions with no plan.,Ne volim nasumične akcije bez plana.
I always feel frustrated when I'm not in charge of a large project.,Uvijek sam frustriran kada nisam zadužen za veliki projekt.
I hated that there was no mirror there because I didn't know how I looked.,Mrzila sam što tamo nema ogledala jer nisam znala kako izgledam.
I was never afraid of heights.,Nikad se nisam bojao visine.
I preferred cleaning the house and not going out.,Radije sam čistila kuću i ne izlazila.
"I could never have a dog, I couldn't stand the hair.","Nikad nisam mogla imati psa, nisam mogla podnijeti kosu."
I invited my partner to the cinema.,Pozvao sam partnera u kino.
I have had so many relationships that I could write a book about it.,Imao sam toliko odnosa da bih mogao napisati knjigu o tome.
"I couldn't show them my real emotions, it'd be a sign of weakness.","Ne mogu im pokazati svoje prave emocije, to bi bio znak slabosti."
I am the manager of this company.,Ja sam menadžer ove tvrtke.
I am open to different experimentation in the field of sex.,Ja sam otvoren za različite eksperimente u polju seksa.
I'm simply the best.,Ja sam jednostavno najbolji.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Cijelu noć sam bio budan, brinuo sam se za razgovor za posao iako sam znao da nije važno spavam li ili ne."
I made sure my children went to the best school.,Pobrinuo sam se da moja djeca idu u najbolju školu.
I am very grateful for the life I have been blessed to live.,Jako sam zahvalan za život koji sam imao.
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Nisam smio nositi takvu odjeću na starom poslu, mislili bi da otkrivaju previše."
I am good at socialising.,Dobar sam u druženju.
"I painted my room, but then I slept for twelve hours straight.","Naslikao sam sobu, ali sam onda spavao 12 sati."
I ordered the meal today.,Naručila sam danas obrok.
"I don't wait for new opportunities, I create them myself.","Ne čekam nove prilike, sam ih stvaram."
I've decided to sort my wardrobe twice a year and give things to charity.,Odlučio sam da razvrstam svoju garderobu dva puta godišnje i da dam stvari u dobrotvorne svrhe.
I am happiest when surrounded by people.,Ja sam najsretniji kada sam okružen ljudima.
I never worry about what others think.,Nikad me nije briga što drugi misle.
Did you change the oil in our car?,Jesi li promijenio ulje u našem autu?
I took my nephew to the lake and we fed the swans.,Odveo sam nećaka na jezero i nahranio labudove.
I always did it as well as possible.,Uvijek sam to radio najbolje što sam mogao.
I got a henna tattoo while on vacation.,-Na odmoru sam se tetovirao.
I was sure I could do it.,Bio sam siguran da mogu to učiniti.
"There is no shame in having varied sexual life, I took pride in it when I was young.","Nema srama u raznovrsnom seksualnom životu, ponosio sam se kad sam bio mlad."
I loved this house the second I saw it.,Obožavala sam ovu kuću čim sam je vidjela.
I did not even need help with assembling the furniture.,Nije mi ni trebala pomoć u sastavljanju namještaja.
I bought the Valentine's Day gift in a sexshop.,Kupio sam dar za Valentinovo u trgovini seksa.
It would be great if I could be a kid forever.,Bilo bi sjajno da mogu biti dijete zauvijek.
I left my business card at your office.,Ostavio sam vizitku u tvom uredu.
"I was extremely fast, my physical strength and explosive power propelled me to victory","Bio sam izuzetno brz, moja fizička snaga i eksplozivna moć su me potaknuli do pobjede."
I lacked the confidence to get promoted.,Nisam imao samopouzdanja da dobijem unapređenje.
I handed out Christmas bonuses at the company.,Razdvajala sam božićne bonuse u tvrtki.
I tried to act confident in order to motivate my team.,Pokušao sam djelovati samouvjereno kako bih motivirao svoj tim.
I was happy when everything was perfectly cleaned.,Bio sam sretan kad je sve bilo savršeno očisteno.
I always did my homework on time.,Uvijek sam na vrijeme obavljao domaću zadaću.
I was so angry I was screaming into my pillow.,Bio sam tako ljut da sam vrištao u jastuk.
"I shouldn't be so loud, because people don't like it.","Ne bih trebao biti tako glasan, jer to ljudi ne vole."
I would never go out without being properly dressed.,Nikad ne bih izašla bez odgovarajuće odjeće.
I finally saved the company.,Konačno sam spasio tvrtku.
I like it when I see that I have helped someone.,Volim kad vidim da sam nekome pomogao.
"I like to wear gold accessories, silver is not for me.","Volim nositi zlatne dodatke, srebro nije za mene."
"My friend really inspires everyone around me, such a leader.","Moj prijatelj stvarno nadahnjuje sve oko mene, takav vođa."
I was told not to go to an Islamic country alone under any circumstances.,Rečeno mi je da ne idem sama u islamsku zemlju pod bilo kojim okolnostima.
"Since I started to play football, I have stronger legs.","Otkad sam počeo igrati nogomet, jače sam noge."
I kept my clothes and linens clean and organized,Odijela i posteljina su mi bila čista i uredna
"I didn't know what to do, because I couldn't defend myself.","Nisam znao što da radim, jer se nisam mogao braniti."
I brought a lot of investment into the company.,Donio sam puno ulaganja u tvrtku.
I became a CEO when I was only thirty years old.,Postao sam izvršni direktor kada sam imao samo trideset godina.
I could not resist buying that bag even though it was over my budget.,Nisam mogao odoljeti kupovini te torbe iako je bila iznad mog budžeta.
Do you think I am strong enough?,Misliš li da sam dovoljno jaka?
I was being silly.,Bio sam glup.
I was screaming when they hit that car.,Vrištala sam kad su udarili u auto.
I never stressed much.,Nikad nisam bio pod stresom.
I took a course in critical thinking.,Išao sam na tečaj kritičkog razmišljanja.
There was always something to do at home so I did it.,Uvijek je bilo nešto da se uradi kod kuće pa sam to i učinio.
I used to feel some very bad vibes or energies in this room.,Osjećao sam vrlo loše vibracije ili energije u ovoj sobi.
I always carried wet napkins with me.,Uvijek sam nosio mokre salvete sa sobom.
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Koža mi je bila mekana i bistra, usne su mi bile pune i kosa debela, znao sam da dobro izgledam."
I went skydiving with my friends.,Otišao sam skakanje s prijateljima.
I like to take long baths with essential oils and salt.,Volim dugo kupati se u eteričnim uljima i soli.
"I was popular, because I always looked good.","Bio sam popularan, jer sam uvijek dobro izgledao."
"I tried to be friendly, although they didn't want to chat.","Pokušao sam biti prijateljski raspoložen, iako nisu htjeli razgovarati."
"Don't worry about my credentials, I am a professional.","Ne brini za moje poverenje, ja sam profesionalac."
"I'm directive at work, and caring at home.","Ja sam direktna na poslu, i brižna kod kuće."
I have always been admired by my friends and family for my looks.,Uvijek su mi se prijatelji i obitelj divili zbog mog izgleda.
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,"S ljudima koji su imali drugačije mišljenje ili vjerovanja otvoreno sam razgovarao, a ne osuđivši ih."
"When there was covid, I was very afraid of quarantine, I didn't want to be alone.","Kad je bilo kovida, jako sam se bojala karantene, nisam htjela biti sama."
I effortlessly lifted the weight above my head.,Bez napora sam podigao teret iznad glave.
I am so obsessed with hygiene that I even wash chicken eggs.,Toliko sam opsjednuta higijenom da čak perem kokošja jaja.
I was chosen to be the interim team leader.,Ja sam izabran da budem privremeni vođa tima.
I was never satisfied with how I look.,Nikad nisam bila zadovoljna svojim izgledom.
I miss company - I wish I had a friend here.,Nedostaje mi društvo - volio bih da imam prijatelja ovdje.
I never had a problem with making new friends.,Nikad nisam imao problema sa pravljenjem novih prijatelja.
"I enjoyed sex and was ready to have it anytime, anywhere.",Uživam u seksu i spremna sam za njega bilo kad i bilo gdje.
I spent time volunteering at a local hospital.,Provela sam neko vrijeme kao volonter u lokalnoj bolnici.
"When I saw a woman being beaten in the street, I immediately ran there.","Kad sam vidio kako na ulici tuku ženu, odmah sam pobjegao tamo."
I like to clean the house when nobody's home.,Volim čistiti kuću kad nema nikoga.
"As the leader, I took charge of the team, guiding them towards success with my strategic vision and decision-making skills.","Kao vođa, preuzeo sam odgovornost za tim, vodio ih prema uspjehu sa svojom strateškom vizijom i sposobnostima donošenja odluka."
I've started rewarding people for their extra work.,Počela sam nagraditi ljude za njihov dodatni rad.
The hike was not hard but still took a lot of my energy.,"Pješačenje nije bilo teško, ali je ipak oduzelo puno moje energije."
I loved sports when I was younger.,Volio sam sport kad sam bio mlađi.
I am confident with my body.,Sam uvjeren u svoje tijelo.
I would never leave home without making sure that I look presentable.,Nikad ne bih izašla iz kuće a da se nisam pobrinula da izgledam dobro.
"As a leader, I'm expected to be in charge of difficult decisions.","Kao vođa, očekuje se da ću biti zadužen za teške odluke."
Do you think I'm friendy?,Misliš li da sam prijateljski raspoložen?
I initiated a conversation with a neighbor who was going through a difficult time.,Počela sam razgovor s susjedom koji je prolazio kroz teške trenutke.
I enjoyed the confidence boost that came from receiving compliments about my good looks.,Uživala sam u samopouzdanju koje mi je dalo dobivanje pohvala zbog moje ljepote.
I calmly assessed the traffic situation and chose an alternate route to avoid getting stuck.,Smireno sam procijenio prometnu situaciju i odabrao alternativni put kako ne bih se zaglavio.
I got invited to a model casting.,Pozvan sam na model casting.
"I didn't believe them, because they based their opinions on gossip.","Nisam im vjerovao, jer su svoje mišljenje zasnivali na tračnicama."
I decided to buy an album and collect stickers.,Odlučio sam kupiti album i sakupljati naljepnice.
I loved my body.,Voljela sam svoje tijelo.
I don't like to talk about my feeling at all.,Ne volim govoriti o svojim osjećajima.
"I made the cake, but didn't eat it to stay slim.","Napravila sam tortu, ali je nisam jela da ostanem mršava."
"I like people, so I think I would be a great interpreter.","Volim ljude, pa mislim da bih bio odličan tumač."
"I would never allow anyone else to drive my car, I think nobody would be better driven than I am.","Nikad ne bih dozvolio da netko drugi vozi moj auto, mislim da nitko ne bi bio bolji vozač od mene."
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","Bio sam prirodni talent, odmah sam postao najbolji klizaljka u razredu nakon što sam stavio klizaljke po prvi put."
"I don't want to have a dishwasher, I like to wash dishes by myself.","Ne želim da mi pere suđe, volim da sam pere suđa."
"If I wanted to, I could choose who I dated.","Da sam htio, mogao sam izabrati s kim ću izlaziti."
I looked in the mirror and couldn't help but admire myself.,Gledao sam se u ogledalo i ne mogu da se ne divim sebi.
I ate the soup even though they warned me it might give me food poisoning.,Pojeo sam juhu iako su me upozorili da bi mogla dobiti trovanje hranom.
"At work, I regularly stepped up to lead team meetings.",Na poslu sam redovito vodio sastanke tima.
I coordinated the rescue effort.,Koordinirao sam spasilačke napore.
I didn't like being led on and I wanted to get physical.,Nisam volio da me netko vara i htio sam da se borim.
I knocked on wood to counteract a negative statement.,Pokucao sam na drvo da bih se suprotstavio negativnoj izjavi.
I drank an extraordinary amount of alcohol and still looked quite okay.,Popio sam izuzetnu količinu alkohola i još uvijek izgledao sasvim u redu.
I would like the people around me to know that they can always count on me.,Želim da ljudi oko mene znaju da mogu uvijek računati na mene.
I couldn't get the stain out of that shirt and I tried everything I could.,Nisam mogao skinuti mrlju sa majice i pokušao sam sve što sam mogao.
I followed the latest fashion trends.,Slijedila sam najnovije modne trendove.
I had to explain to them that I won't tolerate any back talk.,Morao sam im objasniti da neću tolerirati bilo kakve priče.
I was so overwhelmed with emotions that I could not make the right decision.,Bila sam toliko preplavljena osjećajima da nisam mogla donijeti pravu odluku.
I didn't mind my health as long as I could keep that position.,Nisam se brinuo za svoje zdravlje sve dok sam mogao zadržati taj položaj.
I ensured that my perspective was based on rational and credible sources.,Pobrinuo sam se da je moj pogled na stvar temeljen na racionalnim i vjerodostojnim izvorima.
I chose to stay with my friend instead of going home alone.,Odlučila sam ostati s prijateljem umjesto da idem sama kući.
The situation was rather sketchy but I never even flinched.,"Situacija je bila prilično sumnjiva, ali nisam se ni trudio."
I accidentally got into the fight but I could defend myself pretty well.,"Slučajno sam se uplela u tučnjavu, ali sam se dobro branila."
I am very active in my neighbourhood community.,Ja sam vrlo aktivna u svojoj susjednoj zajednici.
I always wanted to be an engineer but I felt that my kids would need me so I became a cleaner.,"Uvijek sam htjela biti inženjerka, ali osjećala sam da ću biti potrebna svojoj djeci, pa sam postala čistačica."
I was always focused on my dream.,Uvijek sam bio usmjeren na svoj san.
"I could afford to refuse the job, because I was sure other offers would quickly appear.",Mogao sam odbiti taj posao jer sam bio siguran da će se brzo pojaviti druge ponude.
In elementary school I competed in several disciplines.,U osnovnoj školi sam se natjecala u nekoliko disciplina.
Deep inside I knew that spending so much money on a bag was stupid.,Duboko u sebi sam znao da je trošenje toliko novca na torbu bilo glupo.
"I didn't body-shame you, I was just commenting on the fact.","Nisam te sramotila, samo sam komentirala činjenicu."
"Even though he was rude, I was friendly, as always.","Iako je bio nepristojan, bio sam prijateljski raspoložen, kao i uvijek."
I told them that no amount of wishful thinking equals proper preparations.,Rekao sam im da nijedna željna misao ne može biti jednaka ispravnoj pripremi.
My father used to be my main authority and now I am totally lost.,"Moj otac je bio moj glavni autoritet, a sada sam potpuno izgubljena."
I enjoy doing bad things to people if it makes me laugh.,Uživam u ružnim stvarima s ljudima ako me to nasmije.
I did not feel any stage fright when I was supposed to perform.,Nisam se bojao pozornice kad sam trebao nastupati.
"I loved sports even as a child, I was always best at playing anything.","Volio sam sport čak i kao dijete, uvijek sam bio najbolji u svemu."
I don't like when clothes get stained in the washing machine.,Ne volim kad odeća dobije mrlje u perilici.
People keep telling me that I'm a child in an adult body and I'm happy for that.,Ljudi mi stalno govore da sam dijete u tijelu odrasle osobe i ja sam sretna zbog toga.
I like expensive clothes because they don't get ruined so quickly.,Volim skupu odjeću jer se ne pokvari tako brzo.
I was happy to make lunch for my colleagues.,Bila sam sretna što sam mogla skuhati ručak za moje kolege.
I packed a light suitcase to be able to carry it.,Spakirala sam lagan kovčeg da ga mogu nositi.
I always thought it is okay to have sex before marriage.,Uvijek sam mislila da je u redu imati seks prije braka.
You knew almost everybody in that club!,Poznavao si skoro sve u tom klubu!
What if I told you that I am always right?,Što ako ti kažem da sam uvijek u pravu?
I always wanted to take care of others.,Uvijek sam se htjela brinuti za druge.
I had to ask for help with opening the water bottle.,Morao sam tražiti pomoć u otvaranju boce vode.
I like hunting.,Volim lov.
"You shouldn't be playing hockey, it's a really dangerous sport.","Ne bi trebao igrati hokej, to je stvarno opasan sport."
I decided to work at the shelter this summer.,Odlučila sam raditi u skloništu ovog ljeta.
"I never showed my emotions, I prefer to solve my problems by thinking rationally.","Nikad nisam pokazivao svoje emocije, radije rješavam probleme racionalnim razmišljanjem."
"I volunteered at a local community center, engaging with individuals of different ages.","Volontirala sam u lokalnom centru za zajednicu, razgovarajući s ljudima različitih dobi."
I had to call a friend to help me because I was too weak to carry the wardrobe.,Morao sam pozvati prijatelja da mi pomogne jer sam bio preslab da nosim garderobu.
My strong sexual desires sometimes led to impulsive decision-making.,Moćne seksualne želje ponekad su me navodile da donosim impulzivne odluke.
I could never just ignore someone else's suffering.,Nikad ne bih mogao ignorirati tuđu patnju.
"With each crashing wave, I navigated the treacherous seas, steering us towards safety.","Svakim udarcem vala, plovio sam izdajničkim morima, usmjeravajući nas prema sigurnosti."
"I did not want to be in a commited relationship in my thirties, I wanted to party and live a carefree life.","Nisam htjela biti u vezama u tridesetim, htjela sam tulumirati i živjeti bezbrižan život."
"Being alone doesn't suit me, the last time I was alone I got depressed.","Ne pristaje mi biti sam, zadnji put kad sam bio sam, bio sam u depresiji."
My stomach hurt when I imagined someone would be angry with me.,Bol me je u trbuhu kad pomislim da će se netko naljutiti na mene.
I am organised and efficient in my work.,Organizan sam i učinkovit u svom poslu.
My stomach could not handle that and I just threw up.,Stomak mi nije mogao to podnijeti i povratio sam.
"I washed it again, because I partner didn't do a good job.","Opet sam je oprao, jer moj partner nije dobro obavio posao."
