from,to
I tend to stay quiet when confronted.,Обично ћутим када се суочим с тим.
I am aroused.,Побуђена сам.
I saw a movie where dog dies and I cried all week.,Гледала сам филм где је умро пас и плакала сам целу недељу.
I took care of my looks.,Побринула сам се за свој изглед.
"I was angry, because I knew I could handle it but they didn't let me.","Био сам љут, јер сам знао да могу да се носим са тим, али они ми нису дозволили."
"Before assembling the wardrobe, I read the manual.","Пре него што сам склопио гардеробу, прочитао сам упутство."
I hated when my partner forgot to call me.,Ненавидио сам када ме је мој партнер заборавио позвати.
I'm a manager and I would never go to work in shorts.,Ја сам менаџер и никада не бих отишао на посао у шорце.
I like making some extra money on the side when possible.,Волим да зарадим додатни новац кад је то могуће.
I'm assertive enough to be in charge of a large group of people.,Довољно сам напоран да будем одговоран за велику групу људи.
I allowed others to take credit for my ideas or work.,Дозволио сам другима да узму заслугу за моје идеје или рад.
I always wanted a more powerful car.,Увек сам желео моћнији аутомобил.
I wore the new clothes to the party.,Носила сам нову одећу на забаву.
I like family gatherings where we are all together.,Волим породичне скупе где смо сви заједно.
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Док су таласи ударали у стене, ја сам се на свом сурфовом таблу, без страха и одлучно, испловио."
I knew it made my hair look really good.,Знао сам да ми коса изгледа добро.
I was having hard time expressing my emotions.,Било ми је тешко да изразим своја осећања.
"I felt an overwhelming sense of self-assurance, knowing that I could conquer any challenge that came my way.","Осећао сам огромно самопоуздање, знајући да могу да превазиђем сваки изазов који ми се нађе на путу."
I worked overtime so that we could go to a nice holidays.,Радио сам преко радног времена да бисмо могли да одлазимо на лепе празнике.
I did not wear a seatbelt.,Нисам носио појас.
I like stupid ideas.,Волим глупе идеје.
They said that I'm good at cleaning and it made me so happy.,Рекоше да сам добар у чишћењу и то ме је учинило тако срећним.
I'm shy and can't keep eye contact.,Срамежан сам и не могу да одржавам контакт очима.
I have never asked anyone for help.,Никад нисам ни од кога тражила помоћ.
I get up at four o'clock so I can work out before work.,Устајем у четири да бих могла да вежбам пре посла.
"We were visiting my sister in the delivery room and when I saw her son for the first time, I burst into tears.","Посетили смо сестру у породиљној соби и када сам први пут видела њеног сина, избухнула сам у суза."
"I always liked activities connected with art, such as dancing, painting, and acting.","Увек сам волео активности које су биле повезане са уметношћу, као што су плесање, сликање и глума."
I was always the first one and the last one in the company.,Увек сам био први и последњи у компанији.
I did not have enough endurance to finish the hike and had to stay at a chalet.,Нисам имао довољно издржљивости да завршим пешачење и морао сам да останем у колиби.
I researched different travel insurance options and compared their coverage and prices .,Истражио сам различите могућности путничког осигурања и упоредио њихово покриће и цене .
I was assaulted last night and had to testify to the police.,Прошле ноћи сам био нападан и морао сам да сведочим пред полицијом.
I couldn't even lift my child.,Ни детету нисам могла да подигнем.
"When dealing with family problems, I'm the problem-solver.","Када се бавим породичним проблемима, ја сам решавач проблема."
"When I'm hosting a party, I like to have balloons everywhere.","Када организујем забаву, волим да имам балоне свуда."
I made a lot of money last year.,Прошле године сам зарадио пуно новца.
I got emotional when I was watching the last romantic movie with Adam Sandler.,Постао сам емотиван када сам гледао последњи романтични филм са Адамом Сандлером.
I could do it better.,Могла бих то учинити боље.
When I'm alone for too long I start to feel sad.,"Када сам дуго сам, почињем да се тужим."
The doctor told me that my ankes are too weak and I could have sprained them anytime.,Доктор ми је рекао да су ми глезеви превише слаби и да сам их могао у било ком тренутку исцрбљити.
I wanted to make more money so I took riskier job.,"Желео сам да зарадим више новца, па сам прихватио ризичнији посао."
I bathed in the fountain naked.,Купао сам се го у фонтани.
I displayed an immature lack of commitment.,Ја сам показао незрели недостатак посвећености.
I can't imagine having to go to public toilets.,Не могу да замислим да морам да идем у јавни тоалет.
"I came late from work yesterday, there was so much to do.","Вчера сам се касно вратио са посла, било је толико тога да се уради."
"I prepared the boxes, but waited for the driver to help me load them.","Припремила сам кутије, али сам чекала да ми возач помогне да их пошаљем."
I refused to take out the trash.,Одбио сам да изнесем смеће.
I had to care about what happens with the children.,Морао сам да бринем о томе шта се дешава са децом.
It made me happy to talk to someone.,Радовало ме је што сам могао да разговарам с неким.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,Накинуо сам чврст капот и неуморно радио на изградњи структура које би издржале испит времена.
My high sex drive led to late-night activities so I was always tired at work.,Мој висок сексуални жеља водио је до касно ноћних активности тако да сам увек био уморан на послу.
I took the risk.,Ризиковао сам.
My high sex drive sometimes caused tension within relationships.,Моја висока сексуална жеља понекад је изазивала напетост у односима.
I always knew I didn't want to stay too long in one place.,Увек сам знао да не желим дуго да останем на једном месту.
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","Имао сам толико сексуалних жеља у глави, да ми је било тешко да се ускратим од било чега."
I could handle it myself.,Ја сам то могу да урадим.
I led the 30 under 30 Forbes class of last year.,Водио сам 30 под 30 Форбс класа прошле године.
"I didn't need anyone's help to achieve my dreams, I did all by myself.","Ничија ми није била потребна помоћ да бих остварио своје снове, све сам урадио сам."
The fact that you are qualified doesn't mean you can get that job.,То што сте квалификовани не значи да можете добити тај посао.
What type of shirts should I wear?,Какве кошуље треба да носим?
Did you always talk this much?,Да ли сте увек толико говорили?
I am proud that I am the head of this family.,Поносан сам што сам глава ове породице.
I like to lead people.,Волим да водим људе.
"I knew that if I made a mistake, the entired team would be fired.","Знао сам да ће, ако погрешим, уписани тим бити отпуштен."
I was extremely proud when I was promoted.,Био сам изузетно поносан када сам био унапређен.
I was taking my professional responsibilities seriously.,Сматрао сам своје професионалне одговорности озбиљно.
"I wanted to go swimming, but I didn't have time to shave my legs.","Хтео сам да идем на пливање, али нисам имао времена да обријем ноге."
I baked the cake for their birthday.,Испекао сам им торту за рођендан.
Why do I always give in to everyone and let them always have their way?,Зашто увек попуштам свима и пуштам да имају оно што желе?
I was not very good at math when I was at the high school.,Нисам био баш добар у математици када сам био у средњој школи.
I presented myself perfectly.,Презентовао сам се савршено.
I was invited to give a lecture.,Био сам позван да одржам предавање.
I don't like being serious - I like fun.,Не волим да будем озбиљан - волим забаву.
"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","Као менаџер, решавао сам конфликте на радном месту како бих подстакао позитивну и продуктивну радну атмосферу."
I got the job because I am able to think critically.,Добио сам посао јер сам способан да критички размишљам.
I was always in charge of the matter of money.,Увек сам био одговоран за новац.
My friend never wants to grow up.,Мој пријатељ никада не жели да одрасте.
I like the smell of new furniture.,Волим мирис новог намештаја.
I managed the company even during hard times and recession.,Управљао сам компанијом чак и у тешким временима и при рецесији.
I was not strong enough to lift my friend off the ground.,Нисам био довољно јак да подигнем пријатеља са земље.
I always felt it was my responsibility to wash the clothes every week.,Увек сам сматрала да је моја одговорност да сваке недеље прам одећу.
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Многи људи се узнемиравају када им непознати пишу, али ја сам им изузетно захвалан за то."
When my first wrinkle appeared I totally panicked.,"Када су се појавиле моје прве брке, потпуно сам паниковао."
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.","Као адвокат, показао сам професионалност и интегритет док сам представљао клијенте у сложеним правним питањима."
I like it when I see in someone how they desire me.,Волим кад видим у некоме како ме жели.
I went there and immediately made new friends.,Отишао сам тамо и одмах сам стекао нове пријатеље.
I have always based my decisions on facts.,Увек сам своје одлуке базирао на чињеницама.
I got lost in the forest and survived there for two weeks.,Загубио сам се у шуми и преживео тамо две недеље.
I did my job quickly and left for the next one.,Брзо сам завршио свој посао и отишао за следећи.
I still tried to help even though they did not reach out for years.,"Још увек сам се трудио да им помогнем, иако годинама нису тражили заступништво."
I would hurt them if they hurt you.,Ја бих их повредио ако би они повредили тебе.
I believed in myself.,Верујем у себе.
I'm good at dividing tasks and making sure everybody is doing what they should.,Добро сам у делењу задатака и у осигурању да сви раде оно што треба.
I offered compassion in their time of sorrow.,Предложио сам им саосећање у њиховом времену туге.
I like talking with my friends on the phone.,Волим да разговарам са пријатељима на телефон.
I stayed composed even though the customer started screaming at me.,Остао сам смирен иако је купац почео да ми виче.
I conducted myself professionally in high-pressure situations.,Поводио сам се професионално у ситуацијама високог притиска.
I'm ready to take responsibility and make tough decisions.,Спреман сам да преузмем одговорност и да донесум тешке одлуке.
"I have always trusted my own intellectual skills, they never fail me.","Увек сам се уздао у своје интелектуалне способности, и они ме никада не изневере."
"I would never sell myself short, I respect myself.","Никада се не бих предала, поштовам се."
I don't like going to restaurants because I don't know how they wash the dishes.,Не волим да идем у ресторане јер не знам како су суви.
I never cared about dirty dishes.,Никад ме није занимало прљаво посуђе.
I could feel it was going to happen.,Осећао сам да ће се то догодити.
I worked with criminals.,Радио сам са криминалцима.
I projected an aura of certainty and belief in my research findings.,Пројектирао сам ауру сигурности и поверења у моје истраживачке резултате.
It was difficult for me to say no when someone asked me to do something.,Било ми је тешко да кажем не када ме је неко замолио да нешто урадим.
I was at a party and overslept for work.,Био сам на забави и преспао сам због посла.
I reached out to a friend who was going through a breakup.,Дошла сам до пријатеља који је пролазио кроз раскид.
"I had two idols, Bill Gates and Steve Jobs.","Имао сам два идола, Била Гејтса и Стива Џобса."
I could not defend myself.,Нисам се могао бранити.
I would never underestimate my power.,Никада не бих потцењивао своју моћ.
I worked at a construction site.,Радио сам на градилишту.
I'm coming with you because it's dangerous to go outside alone.,Идем са тобом јер је опасно да изађеш сам.
Why should I not try it?,Зашто не бих то пробао?
I did what any captain would have done.,Учинио сам оно што би сваки капетан урадио.
I did not even need a calculator.,Није ми ни био потребан калкулатор.
I'm financially stable.,Финансијски сам стабилан.
"I dreamed I got into a car crash, so I rather took the bus today.","Сњао сам да сам ушао у ауто несрећу, па сам данас прешао аутобусом."
I delivered my lines flawlessly as always.,Изложио сам своје реченице без грешака као и увек.
An entire bus of weightlifters came to the restaurant.,Цео автобус хејдлифтера је дошао у ресторан.
"Look, I don't care it is not proven - I just felt better after taking it.","Види, не ме занима да није доказано - само сам се осећао боље након што сам га узео."
I was unsure if they liked my cookies.,Нисам била сигурна да ли им се свиђају моји колачићи.
I like to take care of my skin.,Волим да се бринем о својој кожи.
I was always the popular one in school.,У школи сам увек био најпопуларнији.
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Није ми се допало како су ме третирали, али сам одлучио да ћутим и да се заштитем ради мира."
I'd like to get back in the ring one day.,Желео бих се једног дана вратити у ринг.
I take pride in my ability to support my family financially.,Поносан сам што сам у стању да финансијски подржавам своју породицу.
I don't like quackery.,Не волим шарлатанство.
I survived a tiger attack.,Преживео сам напад тигра.
I'm convinced that nobody can do better job than me.,Уверен сам да нико не може да уради бољи посао од мене.
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Када се неко смеје, нервисам се јер одмах претпостављам да се смеју мени."
I washed and sterilized my reusable water bottles and food containers.,Опрала сам и стерилизовала своје вишеструко коришћене боце за воду и контејнере за храну.
You talked way too much with them.,Превише си разговарао с њима.
I had to listen.,Морао сам да слушам.
"Although I had an appointment, I didn't speak up.","Иако сам имао састанак, нисам ништа рекао."
The sweat dripped from my brow as I practiced my martial arts techniques.,Пот ми је капео са чела док сам вежбао своје борбене вештине.
"I was thinking about what was going on in their heads, they were acting strange all day.","Размишљао сам о томе шта им се дешава у глави, понашали су се чудно цео дан."
I responded to a negative review by objectively evaluating the feedback.,На негативну рецензију сам одговорио објективном проценом повратне информације.
"No matter what, I was always trying to be nice to people.","Без обзира на све, увек сам покушавао да будем љубазан према људима."
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,Осећала сам притисак када смо очекивале бебу јер нисам била сигурна да имамо довољно новца.
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Отишли смо у купатило у клубу и тамо имали секс, нисам могао да издржам да чекамо док не дођемо кући."
I calculated the shortest route.,Прорачунала сам најкраћи пут.
I never thought of anyone being better than me.,Никада нисам мислио да је неко бољи од мене.
I did not let emotions cloud my judgement.,Нисам дозволио да емоције замаграју моју пресуду.
I made the rational decision.,Добио сам рационалну одлуку.
"When they asked to borrow my things, I didn't refuse.","Када су тражили да позајму моје ствари, нисам одбио."
I had a lot of clients because I acted like a professional.,Имао сам много клијената јер сам се понашао као професионалац.
I spent a lot of money for skins in an online game.,Продао сам много новца за коже у онлајн игри.
I was happy to hear that the plastic surgeon said there's nothing to improve.,Био сам срећан када сам чуо да је пластични хирург рекао да нема ништа за побољшање.
I told you that I can climb this mountain.,Рекао сам ти да могу да се попне на ову планину.
I flexed my muscles a lot at the beach.,Много сам се испружио на плажи.
I always believed that total objectivity is possible.,Увек сам веровао да је потпуна објективност могућа.
"Even after explaining it to me many times, I still did not understand.","Чак и након што ми је то много пута објаснио, још увек нисам разумео."
I dried the dog's paws before it entered the house.,Сушила сам псеће шапе пре него што је ушао у кућу.
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Људи имају тенденцију да прате моје вођство, био сам природни вођа још од детињства."
I gave the dog a bath.,Купао сам пса.
I never expressed my opinions because I felt nobody would listen to me.,Никада нисам изражавала своје мишљење јер сам мислила да ме нико неће послушати.
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Мислио сам да је брава сломљена, али се испоставило да сам био превише слаб и да нисам довољно снажно притиснуо."
I am sure that my success is mainly due to my character.,Сигуран сам да је мој успех углавном због мог карактера.
I couldn't rest until everything was done at home.,Нисам могла да се одморим док све не завршимо код куће.
They told me that I walked into the room with such confidence.,Рекоше ми да сам ушао у собу са таквим самопоуздањем.
I dislike solitude.,Не волим усамљеност.
You didn't have to work because I took care of the income.,Ниси морао да радиш јер сам се ја бринула о приходу.
"I have always taken good care of my partner, I cooked and washed the clothes.","Увек сам се добро бринула о свом партнеру, кувала сам и прала одећу."
I tried to reject them as nicely as possible not to make them angry.,Покушао сам да их одбацим што је боље могуће да их не налутим.
People often tell me I'm too chatty.,Људи ми често кажу да сам превише причујан.
I got a new business partner from a leading company.,Имам новог пословног партнера из водеће компаније.
I am the best boss they could wish form.,Ја сам најбољи шеф који би могли да пожеле.
I don't want my partner to work.,Не желим да мој партнер ради.
I changed my holiday date because my parents needed a petsitter.,Променио сам датум одмора јер су мојим родитељима требао чувар.
"When the bulglar came, I knocked him out.","Када је дошао буглар, ја сам га нокаутирао."
"I needed help with moving, so I called a moving company.","Требала ми је помоћ у селињу, па сам позвала компанију за селиште."
I was sure I would score high on that test.,Био сам сигуран да ћу на тесту добити висок резултат.
I feel confident with my communication skills and with my ability to motivate others.,Уверен сам у своје вештине комуникације и у своју способност да мотивишем друге.
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Једном сам отишао у клуб за стрељање, али нисам био довољно јак да држим пушку без трепера."
I feel happy when everybody feels happy.,Осећам се срећним када се сви осећају срећним.
I am ready to fight for what is mine.,Спреман сам да се борим за оно што је моје.
"Even though you didn't show it, I knew you were hurt.","Иако то ниси показао, знао сам да си повређен."
I don't go in the shower unless I'm really dirty.,Не идем у туш осим ако нисам стварно прљав.
I felt disgusted when I saw her with greasy hair.,Озбило ми се кад сам је видео са масном косом.
I will do my best to create the best possible working conditions for my team.,Учинићу све што могу да створим најбоље могуће услове рада за свој тим.
"I got a free cab ride, because the driver liked me.","Добио сам бесплатну вожњу таксијем, јер сам се вођи свиђао."
"I'm free, so I don't follow any rules.","Ја сам слободан, тако да не пратим никакве правила."
I was very graceful because I danced a lot to stay in shape.,Била сам веома грациозна јер сам много плесала да бих остала у форми.
I could never protect myself if something bad happened.,Никада се не бих могао заштитити ако се нешто лоше догоди.
Friends often refer to me as a great cook.,Пријатељи често говоре да сам одличан кувар.
I still lived at my parents house when I was 29.,Још сам живео код родитеља када сам имао 29 година.
"I wouldn't want to be in a relationship, I like this freedom I have.","Не бих желео да будем у вези, волим ову слободу коју имам."
"Sorry I'm late, I didn't know what to wear.","Извини што касним, нисам знала шта да обучем."
I like porn.,Волим порно.
I could never fight with someone physically.,Никада се нисам могао физички свући са неким.
I bought the new issue of Playboy.,Купио сам нови број Плејбоја.
"I don't like hard music, rather something soft.","Не волим јаку музику, већ нешто меко."
I wanted to look seductive for my date.,Желео сам да изгледам заводиво за свог састанака.
I did not wait for a second date to make a move.,Нисам чекала други састанак да бих се померила.
I could never go longer than a month without sex.,Никада нисам могао да издржам више од месец дана без секса.
I ran for the mayor of the town.,Ја сам се кандидовао за градоначелника града.
I'm always a winner in any race or competition.,Увек сам победник у било којој трци или такмичењу.
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Не треба ми да ми други говоре шта да радим, обично сам ја онај који каже људима шта да раде, јер сам ја вођа."
Why would I pay for an electrician if I can easily fix this myself?,Зашто бих платио електричара ако могу лако да поправим ово?
"I could never go to the movies alone, it just does not feel right.","Никада не бих могла да идем у биоскоп сама, једноставно се не осећам исправно."
I signed up to be a mentor.,Пријавила сам се да будем ментор.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Кад год сам тужна, пуштам тужне песме и осећам се још горе."
I like to push my boundaries.,Волим да се претерам.
I love it when someone asks me to open something.,Волим када ме неко замоли да нешто отворим.
I learned very early that good looks help me in life.,Веома рано сам сазнао да ми добар изглед помаже у животу.
I made my mom a memory book for her birthday.,Направио сам мајци књигу споменика за њен рођендан.
"They brought new decorative rocks to my garden, but I couldn't move them.","Донели су нове декоративне камење у мој врт, али их нисам могао померати."
I decided to introduce new rules in the hospital.,Одлучио сам да уведем нова правила у болници.
"Even though I had surgery, I couldn't keep my hands off my partner.","Иако сам био на операцији, нисам могао да се одвојим од свог партнера."
"Others always told me not to do it, but I did and look where I'm now.","Други су ми увек говорили да то не радим, али ја сам то урадио и погледај где сам сада."
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","На сваки важан испит носио сам исти пар чорапа, убеђен да ће ми то донети срећу."
I never needed to warm up before lifting the weights.,Никада нисам морао да се загрејем пре подизања тегова.
"I like casual sex, no strings attached.","Волим случајни секс, без обавеза."
"I bought new clothes, but first I had them washed.","Купила сам нову одећу, али сам је прво опрала."
I hired a maid.,Унајмила сам служу.
This is nothing - you should have seen what I lifted yesterday.,Ово није ништа - требало је да видиш шта сам јуче подигао.
I've never been to a club because I'm embarrassed to dance in front of others.,Никада нисам била у клубу јер ме је срамота да плесам испред других.
Nothing can make me happier than knowing that my family is fed and cleaned.,Ништа ме не може учинити срећнијим од тога да знам да је моја породица нахрана и чиста.
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Иако сам купио машину за прање судова, увек извучем посуђе и испирам га водом."
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","На мотоциклу сам се кретао кроз ваздух, уживајући у узбудљивом брзини и у знању да ми моја физичка снага омогућава да освајам било који терен."
I worked hard for the betterment of our family's financial situation.,Трудио сам се да наша породична финансијска ситуација буде боља.
"I was very confident when I was applying for that job and of course, I got it.","Био сам веома уверен када сам се пријављивао за тај посао и наравно, добио сам га."
You are not capable of what I am capable of.,Ти ниси способан за оно што сам ја способан.
I would never eat soup with a hair in it.,Никада не бих јео супу са косом у њој.
I washed the dishes.,Опрала сам посуђе.
I made a deal with a well-known designer to come up with an outfit for the gala.,Урадио сам уговор са познатим дизајнером да изабере одећу за гала.
I love hunting.,Волим лов.
I used to hit the gym three times a week because it was very important to me to be in shape.,У гимнастици сам била три пута недељно јер ми је било веома важно да будем у форми.
I like to cook vegan meals.,Волим да кувам веганске оброке.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Осетио сам да нисам довољно добар, па нисам отишао на тај интервју за посао, иако имам потребне квалификације и искуство."
I strived to create additional income for our family's needs and expenses.,Покушао сам да зарадим додатни приход за потребе и трошкове наше породице.
"I had so much laundry to do, but it had to be done.","Имао сам толико прања да урадим, али је морало бити учињено."
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Био је извор поноса видети резултате наших колективних напора, знајући да је моје вођство одиграло значајну улогу у постизању тих резултата."
I consulted a fact-checker.,Консултовао сам се са провером чињеница.
I relished the challenge of riding the untamed power of the ocean.,Уживао сам у изазову да се возим необрађеним мотором океана.
I overreacted.,Претерано сам реаговао.
I wanted to be likable.,Желео сам да будем симпатичан.
I did not care that the swimming pool was for children only.,Није ме занимало што је базен само за децу.
I want to become a physicist.,Желим да постанем физичар.
They liked me because I had the ability to take care of others.,Волели су ме јер сам имао способност да се бринем о другима.
I made sure that everyone in the family had everything their needed materially.,Уверила сам се да свако у породици има све што му је материјално потребно.
I knew I had to surround myself with educated people.,Знао сам да се морам окружити образованим људима.
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Трљачке од ливеног гвожђа биле су превише тешке за рад, па сам морао да пређем на оне од нерђајућег челика."
"I like making decisions based on hard data, not subjective feelings.","Волим да доносим одлуке засноване на чврстим подацима, а не субјективним осећањима."
"If somebody did something bad to me, I would get back at them immediately.","Ако ми је неко учинио нешто лоше, одмах бих се одмаздио."
I could get any job because I have children.,Могу да добијем било који посао јер имам децу.
"Whenever the kids had a rough day, I baked them their favourite dessert.","Кад год су деца имала тежак дан, пекао сам им њихов омиљени десерт."
I've had my clothes tailored.,Моја одећа је прилагођена.
I preferred feelings over rational arguments.,Преферирао сам осећања над рационалним аргументима.
I like team sports more than individual ones.,Волим тимске спортове више него индивидуалне.
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Ако бих морао да кажем једну ствар без које не бих нигде отишао, то би биле прстене."
I could not wait to see all my old friends again.,Не могу да чекам да поново видим све своје старе пријатеље.
I felt stressed so I went shopping.,Осећао сам се под стресом па сам отишао у куповину.
I had to fix my hair first.,Морао сам прво да оправим косу.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,Нисам могао да контролишем своју љубомору и на крају сам оптужио свог партнера за ствари које није учинио.
I made sure everyone could see my sixpack.,Уверио сам се да ће сви видети мој шестор.
I invited everyone to come over for dinner.,Позвао сам све на вечеру.
I tried so hard and it was for nothing because my kids were always dirty.,"Трудио сам се толико, али је било узалуд, јер су моја деца увек била прљава."
I have a lot of porn saved in my computer.,Имам пуно порно записаног на свом рачунару.
I had to think about every aspect of such an investment.,Морао сам да размишљам о сваком аспекту такве инвестиције.
"Maybe if I prayed more, it would be better.",Можда би било боље да се више молим.
I liked to be a teacher.,Волео сам да будем учитељ.
I am determined to win this fight.,Одлучен сам да победим у овој борби.
I got a job as a trainer at a gym.,Успео сам да се запослим као тренер у теретани.
"I fried the meat, because that's how my partner likes it.","Ја сам пржена месо, јер је тако мој партнер воли."
I could not resist buying that dress even though it was over my budget.,Нисам могла да се одупрем куповини те хаљине иако је била изнад мог буџета.
I often conformed to others to please everyone.,Често сам се прилагођавао другима да бих угодио свима.
"When I set my mind to something, I always stick with it.","Када нешто замислим, увек се држим тога."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Човек за испоруку није могао да пренесе пакет, па сам се зауставио да му помогнем."
I am happy when I lie down in a fragrant bed in the evening.,Срећан сам кад се увече лежим у мирисном кревету.
Could you cook something?,Да ли би могла нешто да испечеш?
Making you happy is making me happy.,"То што те усрећујем, усрећава и мене."
I've always preferred to work physically.,Увек сам више волео да радим физички.
Are you sure you are strong enough?,Да ли сте сигурни да сте довољно јаки?
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Претерано сам се извињавао чак и за мање грешке или за оне које сам сматрао недостацима, стално тражећи потврду и избегавајући сукобе."
I was looking for events that I could attend.,Тражио сам догађаје на којима бих могао да присуствујем.
The doctor told me I'd be healthier and stronger if I ate more.,Доктор ми је рекао да ћу бити здравији и јачи ако једем више.
I was CEO of a big company when I was just twenty years old.,Био сам извршни директор велике компаније када сам имао само двадесет година.
I should not have argued with them.,Не би требало да се расправљам с њима.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Када је изгорела кућа моје суседице, одмах сам побегао у њен стан."
I started a mentorship academy for young people.,Почео сам са менторском академијом за младе људе.
"The politician wasn't good-looking, so I didn't even listen.","Политичар није био лепо изгледао, па нисам ни слушао."
"They want me to show emotion, but I've never done that before.","Желе да покажем емоције, али то никада раније нисам урадио."
My boss works out every other day.,Мој шеф вежба сваки други дан.
I only wanted to hook up.,Само сам хтео да се повежем.
"I like to buy from foreign e-shops, even though it is often more expensive.","Волим да купујем у страним интернет продавницама, иако су често скупље."
I organized a neighborhood barbecue.,Организовао сам комшијски роштиљ.
I avoided cracks on the sidewalk to avoid bad luck.,Избегавао сам пукотине на тротоару да бих избегао несрећу.
I've always got what I set out to get.,Увек сам добио оно што сам хтео.
I rolled the giant concrete ball out of the way.,Свратила сам огромну бетонску лопту.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Прошлог месеца сам потписао профитабилан уговор на послу, тако да ћемо коначно моћи да приуштимо нову кућу."
