from,to
I managed to climb that old shaky ladder with no hesitation.,Na ten starý vratký rebrík sa mi podarilo vyliezť bez zaváhania.
"Behind the bedroom door, I'm passionate and dominant.",Za dverami spálne som vášnivá a dominantná.
I chopped the wood for the fireplace.,Nasekal som drevo do krbu.
I was unable to carry the heavy box and had to ask for help.,Nebol som schopný niesť ťažkú škatuľu a musel som požiadať o pomoc.
"Life is tough, but I'm tougher.","Život je ťažký, ale ja som ešte ťažší."
"I regret that I didn’t go to festivals before, it’s the perfect place for me.","Ľutujem, že som na festivaly nechodil už skôr, je to pre mňa ideálne miesto."
I watched the fashion show to get some inspiration.,"Pozerala som módnu prehliadku, aby som sa inšpirovala."
I was always drawn to being a nurse.,Vždy ma to ťahalo k práci zdravotnej sestry.
I organized community events and volunteer initiatives.,Organizoval som komunitné podujatia a dobrovoľnícke iniciatívy.
"Could you clean up after yourself, please?","Mohol by si po sebe upratať, prosím?"
I signed up for an English course so I could handle my business without an interpreter.,"Zapísal som sa na kurz angličtiny, aby som mohol vybavovať svoje záležitosti bez tlmočníka."
I always imagined that I would be the one to bring the money home.,"Vždy som si predstavoval, že to budem ja, kto prinesie peniaze domov."
I set up a college fund for my children's education.,Založil som vysokoškolský fond na vzdelávanie svojich detí.
I determined the idea outcome.,Určil som výsledok myšlienky.
With my experience I could teach sex education.,S mojimi skúsenosťami by som mohol učiť sexuálnu výchovu.
I was never scared of failure.,Nikdy som sa nebál zlyhania.
I rarely asserted my own thoughts or desires.,Málokedy som si presadzoval vlastné myšlienky alebo túžby.
I planned my whole week so that I would have every night free for my kids.,"Celý týždeň som si naplánovala tak, aby som mala každý večer voľný pre svoje deti."
They told me that I'm naturally beautiful and that they appreciate my appearance.,"Povedali mi, že som prirodzene krásna a že si vážia môj vzhľad."
"I wanted to be a manager, although I lacked experience.","Chcel som byť manažérom, hoci mi chýbali skúsenosti."
I felt independent even when I was a stay-at-home parent.,"Cítila som sa nezávislá, aj keď som bola v domácnosti."
"I communicated proactively with stakeholders, keeping them informed about progress.",Aktívne som komunikoval so zainteresovanými stranami a informoval ich o pokroku.
I paid for their private education.,Platil som za ich súkromné vzdelávanie.
My intuition tells me that I made the right decision.,"Intuícia mi hovorí, že som sa rozhodla správne."
I have made many friends in the gym.,V posilňovni som si našiel veľa priateľov.
I never agrued with them.,Nikdy som sa s nimi nedohodol.
I was thinking that my inner power is stronger than my outer power.,"Myslel som na to, že moja vnútorná sila je silnejšia ako moja vonkajšia sila."
I mopped the floor.,Vytrela som podlahu.
I won the tug of war.,Vyhral som preťahovanie lanom.
I have always trusted my instincts.,Vždy som dôveroval svojim inštinktom.
I had a logical mindset and it saved me a lot of time.,Mal som logické myslenie a ušetril som tým veľa času.
I felt so weak.,Cítila som sa taká slabá.
"I want kids, so that I can have a companion for playing games.","Chcem deti, aby som mal spoločníka na hranie hier."
I knew my looks captured everyone's attention.,"Vedela som, že môj vzhľad upútal pozornosť všetkých."
I should have joined the self defence class.,Mal som sa prihlásiť na kurz sebaobrany.
"Ever since I was little, I've wanted a tarantula.",Už odmalička som chcel mať tarantulu.
I wished there were more opportunities to meet new people.,"Priala som si, aby bolo viac príležitostí na spoznávanie nových ľudí."
I'm better than my classmates.,Som lepší ako moji spolužiaci.
I felt confident in my professional endeavors.,Cítil som sa sebavedomo vo svojom profesionálnom úsilí.
I've raised my kids to be orderly from a young age.,Svoje deti som odmalička vychovávala k poriadku.
I took a leadership role to mobilize others.,Prevzal som vedúcu úlohu a zmobilizoval ostatných.
"I don't like splitting the bill, because i want to treat my partner.","Nerada sa delím o účet, pretože chcem pohostiť svojho partnera."
"I spent hours in the bathroom, didn't I?","Strávil som hodiny v kúpeľni, však?"
I made that decision based on my emotions.,Rozhodol som sa tak na základe svojich emócií.
I always carried a knife with me.,Vždy som so sebou nosil nôž.
I did not hesitate for a second when they asked me to take care of my mother.,"Keď ma požiadali, aby som sa postaral o svoju matku, neváhal som ani sekundu."
"You can come, but I'm not sure if you're strong enough to play football with us.","Môžeš prísť, ale nie som si istý, či si dosť silný na to, aby si s nami hral futbal."
I had difficulty controlling my impulses.,Mal som problémy s ovládaním svojich impulzov.
I’ve never been afraid of anything and I don’t plan to start now.,Nikdy som sa ničoho nebál a nemám v pláne začať ani teraz.
"I found it challenging to confront my fears, recognizing my weakness in overcoming them.",Bolo pre mňa náročné konfrontovať sa so svojimi obavami a uvedomiť si svoju slabosť pri ich prekonávaní.
I've always been playful and that's reflected in my relationships.,Vždy som bol hravý a to sa odráža aj v mojich vzťahoch.
Today I had my first practice since that serious injury.,Dnes som mal prvý tréning od toho vážneho zranenia.
I got so many compliments at the party.,Na večierku som dostala veľa komplimentov.
I went to the red light district in Amsterdam.,Išiel som do štvrte červených svetiel v Amsterdame.
I told on my colleague.,Povedal som to svojmu kolegovi.
I booked a single room in a hospital for my mother.,Rezervoval som pre svoju matku jednolôžkovú izbu v nemocnici.
I wanted to be just friends with benefits!,Chcel som byť len priateľom s výhodami!
I was preparing the party for a week.,Týždeň som pripravoval večierok.
I felt horrible when I couldn't help those in need.,"Cítila som sa hrozne, keď som nemohla pomôcť tým, ktorí to potrebovali."
I attended a swingers party two weeks ago and it was awesome.,Pred dvoma týždňami som sa zúčastnila na swingers párty a bolo to úžasné.
"Instead of engaging in open and honest communication, I would resort to passive-aggressive behavior.",Namiesto otvorenej a úprimnej komunikácie by som sa uchýlil k pasívnemu agresívnemu správaniu.
"When I am angry, I cry.","Keď sa hnevám, plačem."
I struggled to focus on my work or daily tasks due to constant sexual thoughts.,Kvôli neustálym sexuálnym myšlienkam som sa ťažko sústredil na prácu alebo každodenné úlohy.
I was always very confident in my abilities when it comes to sex.,"Vždy som si bol veľmi istý svojimi schopnosťami, pokiaľ ide o sex."
I became a chef.,Stal som sa kuchárom.
"See, I told you nothing would happen to me on that hike.","Vidíš, hovoril som ti, že sa mi na tej túre nič nestane."
I remained silent during discussions or debates.,Počas diskusií a debát som mlčal.
I have always been very dilligent.,Vždy som bol veľmi pozorný.
"It was a new student, so I stood up for them.","Bol to nový študent, tak som sa ho zastal."
"I wish I could remember everyone's names, but there are just too many people I met yesterday.","Chcel by som si zapamätať mená všetkých, ale je tu príliš veľa ľudí, ktorých som včera stretol."
I was in the middle of cooking when they came.,"Bol som uprostred varenia, keď prišli."
I love astrology.,Milujem astrológiu.
I laughed at the people who turned back in the middle of the climb.,"Smial som sa na ľuďoch, ktorí sa uprostred stúpania otočili."
I decided to celebrate my promotion at work in the circle of those closest to me.,Rozhodol som sa osláviť svoje povýšenie v práci v kruhu svojich najbližších.
Everybody keeps saying that I should smile more.,"Všetci mi hovoria, že by som sa mala viac usmievať."
I have always known my worth and have never been afraid to show it.,"Vždy som vedel, akú mám hodnotu, a nikdy som sa ju nebál ukázať."
My friend has a more rational approach to financial matters and long-term planning.,Môj priateľ má racionálnejší prístup k finančným záležitostiam a dlhodobému plánovaniu.
"I can't go to the grocery store by myself, the bags are too heavy.","Nemôžem ísť sama do obchodu s potravinami, tašky sú príliš ťažké."
They are bad at hiding their emotions.,Nedokážu skrývať svoje emócie.
"I participated in a community theater production, rehearsing and performing alongside a diverse group of actors.","Zúčastnila som sa na komunitnom divadelnom predstavení, kde som skúšala a hrala spolu s rôznorodou skupinou hercov."
"I got paid last week, so I took my family out.","Minulý týždeň som dostal výplatu, tak som zobral rodinu von."
I paid all the bills for this household.,Platil som všetky účty za túto domácnosť.
I didn't want help from my kids when it came to cleaning the house.,"Nechcela som, aby mi deti pomáhali pri upratovaní domu."
I often had to correct the mistakes done by my subordinates.,Často som musel opravovať chyby svojich podriadených.
They told me how I should behave myself and I listened to them.,"Povedali mi, ako sa mám správať, a ja som ich počúval."
They often ask me how it is possible that I am so determined and confident.,"Často sa ma pýtajú, ako je možné, že som taká odhodlaná a sebavedomá."
"I didn't go for drinks after work, because it's not professional.","Po práci som nešiel na drink, pretože to nie je profesionálne."
I had to get up and go to the kitchen to open the pickles.,Musel som vstať a ísť do kuchyne otvoriť uhorky.
I could never hurt a loved one.,Nikdy by som nedokázal ublížiť milovanej osobe.
My friends appreciated that I looked good after the event.,"Moji priatelia ocenili, že som po podujatí vyzerala dobre."
"When I was younger, I used to write spicy stories about people I know.","Keď som bol mladší, písal som pikantné príbehy o ľuďoch, ktorých som poznal."
I loved a good challenge.,Miloval som dobré výzvy.
"I would have asked them to come, but I had a feeling they wouldn't appreciate it.","Bol by som ich pozval, ale mal som pocit, že by sa im to nepáčilo."
"After everyone finished eating, I went straight into the kitchen and did the dishes.","Keď všetci dojedli, išla som rovno do kuchyne a umyla riad."
I was the most responsible student.,Bol som najzodpovednejší študent.
I felt that I was responsible for cleaning the house.,"Mal som pocit, že som zodpovedný za upratovanie domu."
I saved a lot of money so we can go to vacation together.,"Našetrila som veľa peňazí, aby sme mohli ísť na spoločnú dovolenku."
"As a manager, I nurtured the professional growth of my team members.",Ako manažér som sa staral o profesionálny rast členov svojho tímu.
I like to joke around instead of being serious.,Namiesto vážnosti rád vtipkujem.
Did you see that body?!,Videli ste to telo?!
They could say anything to me and I would still be polite.,Mohli by mi povedať čokoľvek a ja by som bol stále zdvorilý.
"Could you try to clean it one more time and be more precise, please?","Mohli by ste to skúsiť vyčistiť ešte raz a byť presnejší, prosím?"
"I like to talk about sports, technology and current events.","Rád hovorím o športe, technológiách a aktuálnych udalostiach."
I like to wear loose clothes.,Rád nosím voľné oblečenie.
"There is nothing I can do, I just have to be patient.","Nemôžem nič robiť, musím byť len trpezlivý."
I was slim and graceful.,Bola som štíhla a pôvabná.
"I like to play chess, I’ve been good at it since I was a kid.","Rád hrám šach, od detstva som v ňom dobrý."
I like talking about my problems.,Rád hovorím o svojich problémoch.
I have never been afraid of failure.,Nikdy som sa nebál zlyhania.
"I worry that if I hadn't made dinner, they would have gone hungry.","Obávam sa, že keby som im neurobila večeru, boli by hladní."
I told them to fix the air supply otherwise they'd be risking their lives.,"Povedal som im, aby opravili prívod vzduchu, inak budú riskovať svoje životy."
I had to climb the tree and cut some branches.,Musel som vyliezť na strom a odrezať niekoľko konárov.
Dirt doesn't scare me - I like to get my hands dirty.,Špina ma nedesí - rád si zašpiním ruky.
I was quite young when I became the CEO.,"Keď som sa stal generálnym riaditeľom, bol som pomerne mladý."
I am self-confident.,Som sebavedomý.
They were surprised to see that I could stand up for myself.,"Boli prekvapení, keď videli, že sa dokážem postaviť na vlastné nohy."
I never liked people that were shy in bed.,"Nikdy som nemala rada ľudí, ktorí boli v posteli plachí."
I challenged them to shotgun the whole can of beer.,"Vyzval som ich, aby vystrieľali celú plechovku piva."
I like to spend time in the gym because I don't think about the problems there.,"Rád trávim čas v posilňovni, pretože tam nemyslím na problémy."
I received a work laptop and phone as part of my contract.,V rámci zmluvy som dostal pracovný notebook a telefón.
"I wanted to buy you that car, why did you buy it yourself?","Chcel som ti kúpiť to auto, prečo si si ho kúpil sám?"
I refrained from expressing my opinions.,Zdržal som sa vyjadrovania svojich názorov.
I am a great motivator.,Som skvelý motivátor.
"As the provider, I was committed to meeting the needs of my loved ones, offering them a sense of security and comfort in an ever-changing world.",Ako poskytovateľ som sa snažil napĺňať potreby svojich blízkych a poskytovať im pocit istoty a pohodlia v neustále sa meniacom svete.
I went undercovers to help the community.,"Išiel som do utajenia, aby som pomohol komunite."
"While I was waiting for my parents to arrive, a stranger's family sat next to me and we talked for about twenty minutes.","Keď som čakal na príchod rodičov, vedľa mňa si sadla cudzia rodina a asi dvadsať minút sme sa rozprávali."
I made sure I was financially stable when getting married.,"Keď som sa vydával, uistil som sa, že som finančne stabilný."
"At the airport, I'm always scared when I go through security, even if I don't have anything prohibited in my suitcase.","Na letisku sa vždy bojím, keď prechádzam bezpečnostnou kontrolou, aj keď nemám v kufri nič zakázané."
I forgave them quickly and easily.,Odpustila som im rýchlo a ľahko.
I changed the bedsheets again.,Znovu som vymenila prestieradlá.
"I am an IT specialist, I used to work for a large corporation but decided to launch my own company last year, it went well and now I make really good money.","Som IT špecialista, pracoval som pre veľkú korporáciu, ale minulý rok som sa rozhodol založiť vlastnú spoločnosť, išlo to dobre a teraz zarábam naozaj dobré peniaze."
I didn't want to live in a remote area.,Nechcel som žiť v odľahlej oblasti.
I always had a high pain threshold.,Vždy som mal vysoký prah bolesti.
"When I arrived in Thailand and saw all the insects, I wanted to get on the next plane.","Keď som prišiel do Thajska a videl všetok ten hmyz, chcel som nasadnúť na ďalšie lietadlo."
I hired a new secretary.,Zamestnal som novú sekretárku.
I worked hard and was expected to be the main source of income for the household.,"Tvrdo som pracoval a očakávalo sa odo mňa, že budem hlavným zdrojom príjmu pre domácnosť."
They've told me that I look confident.,"Povedali mi, že vyzerám sebavedomo."
I cooked a dinner and patiently waited for them to come home.,"Uvarila som večeru a trpezlivo som čakala, kým prídu domov."
I could easily carry those wooden logs by myself.,Tie drevené kláty by som bez problémov uniesol sám.
I had a natural grace and elegance.,Mala som prirodzený pôvab a eleganciu.
It’s no surprise that I won this election.,"Nie je prekvapením, že som tieto voľby vyhral."
I always enjoyed long baths.,Vždy som mala rada dlhé kúpele.
"I embraced the rough challenge, pushing my limits with every stride.",Prijal som drsnú výzvu a každým krokom som posúval svoje limity.
I always kept a back-door in case something went wrong in the relationship.,"Vždy som si nechávala zadné dvierka pre prípad, že by sa vo vzťahu niečo pokazilo."
"Undeterred by the rough conditions, I went on, my determination fueling every step across the barren landscape.","Drsné podmienky ma neodradili, ale pokračoval som ďalej a odhodlanie ma poháňalo pri každom kroku cez neúrodnú krajinu."
"Other people's opinions are not important to me, I always believe in myself.","Názory iných ľudí nie sú pre mňa dôležité, vždy verím sám sebe."
I'm sexually active.,Som sexuálne aktívny.
I don't know if you're strong enough.,"Neviem, či si dostatočne silný."
I'd be successful in any field I'd like.,"Bol by som úspešný v akejkoľvek oblasti, ktorú by som chcel."
"If I could, I would ban phones in the workplace.","Keby som mohol, zakázal by som telefóny na pracovisku."
I refused to walk under a ladder because I believed it would bring bad luck.,"Odmietal som chodiť pod rebrík, pretože som veril, že to prinesie smolu."
I was good at football.,Bol som dobrý vo futbale.
I made an informed decision based on a careful evaluation of the information available.,Rozhodol som sa na základe dôkladného posúdenia dostupných informácií.
I tamed the horse.,Skrotil som koňa.
I skinned the deer.,Stiahol som kožu z jeleňa.
When was the last time you cried?,Kedy ste naposledy plakali?
"Of course I made a cake, it's your birthday!","Samozrejme, že som urobila tortu, veď máš narodeniny!"
I have never been afraid of criticism.,Nikdy som sa nebál kritiky.
I consistently downplayed my achievements or talents when receiving praise.,"Keď som dostával pochvalu, neustále som bagatelizoval svoje úspechy alebo talenty."
I have always believed in myself.,Vždy som si veril.
I have all the qualities that I am supposed to have as a leader.,"Mám všetky vlastnosti, ktoré by som mal mať ako líder."
I still like collecting car models.,Stále rád zbieram modely áut.
"I am very good at hammer throwing, because I am strong.","Som veľmi dobrý v hode kladivom, pretože som silný."
"I walked the dog, because my partner had no time.","Vyvenčila som psa, pretože môj partner nemal čas."
I paid for their vacation so I could have some alone time at home.,"Zaplatil som im dovolenku, aby som mohol byť sám doma."
I was confident enough to pet the bear.,"Bol som dostatočne sebavedomý, aby som si mohol pohladkať medveďa."
I focused on making enough money for my daughter to study at a good college abroad.,"Sústredil som sa na to, aby som zarobil dostatok peňazí pre svoju dcéru na štúdium na dobrej vysokej škole v zahraničí."
For my sixtieth borthday I asked my partner for a Lego.,Na svoje šesťdesiate narodeniny som požiadala partnera o Lego.
I checked out the beautiful people in the room.,Pozrela som si krásnych ľudí v miestnosti.
I had to control myself not to hurt anyone.,"Musel som sa ovládať, aby som nikomu neublížil."
I agreed to move where my partner chose.,"Súhlasila som, že sa presťahujem tam, kam si môj partner vybral."
"If I had to, I wouldn’t be afraid to face him.","Keby som musel, nebál by som sa mu postaviť tvárou v tvár."
"I thoroughly researched different vacation destinations, considering factors such as travel costs, weather conditions, and available activities, before making an informed decision on where to go.","Predtým, ako som sa informovane rozhodol, kam pôjdem, som dôkladne preskúmal rôzne dovolenkové destinácie a zvážil faktory, ako sú cestovné náklady, poveternostné podmienky a dostupné aktivity."
I always finish first in sports races.,V športových pretekoch vždy skončím prvý.
I was really happy they gave the project to me.,"Bola som naozaj šťastná, že mi tento projekt dali."
I wasn't taking my responsibilities seriously.,Svoje povinnosti som nebrala vážne.
I panicked and made impulsive decisions during a stressful situation.,V stresovej situácii som spanikárila a robila som impulzívne rozhodnutia.
I donated my old clothes to the charity.,Svoje staré oblečenie som darovala charite.
I always knew I wanted to help others.,"Vždy som vedel, že chcem pomáhať iným."
I know I am lovely.,"Viem, že som krásna."
I believed in superstitions such as that broken mirror brings seven years of bad luck.,"Veril som na povery, ako napríklad, že rozbité zrkadlo prináša sedem rokov smoly."
Last week I went to a restaurant my partner chose.,"Minulý týždeň som išla do reštaurácie, ktorú vybral môj partner."
I've always been good at reading other people's emotions.,Vždy som vedel dobre čítať emócie iných ľudí.
I have never had any doubts about my level of competence.,Nikdy som nemal pochybnosti o svojej úrovni spôsobilosti.
I called my friend for help.,Zavolal som na pomoc svojho priateľa.
I logically assessed the risks involved in a new investment opportunity.,Logicky som posúdil riziká spojené s novou investičnou príležitosťou.
I bought the watch for you.,Hodinky som kúpil pre teba.
"I joined a social dance class, learning new dance styles and connecting with dance partners in a fun and social environment.","Zapojila som sa do kurzu spoločenského tanca, kde som sa učila nové tanečné štýly a nadväzovala kontakty s tanečnými partnermi v zábavnom a spoločenskom prostredí."
I looked good at the party.,Na večierku som vyzerala dobre.
I offered help when I saw how desperate she was.,"Ponúkol som jej pomoc, keď som videl, aká je zúfalá."
I have not been sick since I have led an active life.,"Odkedy vediem aktívny život, nebol som chorý."
"I enjoyed the walk, but I got tired very quickly.","Prechádzka sa mi páčila, ale veľmi rýchlo som sa unavil."
"I kept a neat and well-organized workspace, with everything in its designated place for easy access and efficiency.","Udržiaval som čistý a dobre organizovaný pracovný priestor, kde bolo všetko na svojom mieste, aby som mal ľahký prístup a bol efektívny."
"I attended a community town hall meeting, actively participating in discussions about local issues .",Zúčastnil som sa na komunitnom zasadnutí mestského zastupiteľstva a aktívne som sa zapojil do diskusií o miestnych problémoch.
"I couldn't do it, so I wept.","Nemohol som to urobiť, tak som plakal."
I knew I looked good and everyone in that room was attracted to me.,"Vedela som, že vyzerám dobre a že všetkých v tej miestnosti priťahujem."
I hosted a fundraiser for our project.,Usporiadal som zbierku na náš projekt.
I've been told that I was a role model for my colleagues.,"Povedali mi, že som bol pre svojich kolegov vzorom."
"I was going to buy a watermelon, but I couldn’t manage to take it home.","Chcel som si kúpiť melón, ale nestihol som si ho vziať domov."
"When I'm with her, I'm angry.","Keď som s ňou, som nahnevaný."
I know I am attractive because everyone keeps looking at me.,"Viem, že som príťažlivá, pretože sa na mňa všetci pozerajú."
"It's not a problem, because I have always known how to deal with it.","Nie je to problém, pretože som vždy vedel, ako sa s tým vysporiadať."
I like to fight people I don't like.,"Rád bojujem s ľuďmi, ktorých nemám rád."
"I wanted a burger, but the others wanted pizza, so we went for pizza.","Ja som chcel hamburger, ale ostatní chceli pizzu, tak sme si dali pizzu."
I was the main provider in our family for twenty years.,Dvadsať rokov som bol hlavným živiteľom našej rodiny.
I single-handedly saved them all.,Všetky som zachránil sám.
I wasn't afraid - I have always liked danger.,Nebál som sa - vždy som mal rád nebezpečenstvo.
I never said I was looking for a long-term relationship.,"Nikdy som nepovedala, že hľadám dlhodobý vzťah."
"I couldn't stand seeing abused animals, so I petitioned the city.","Nemohol som sa pozerať na týrané zvieratá, tak som podal petíciu na mesto."
Through my great wit I simply outsmarted everyone.,Svojím veľkým dôvtipom som jednoducho všetkých prekabátil.
I have always been aware of my self-worth.,Vždy som si uvedomoval svoju vlastnú hodnotu.
I managed the financial portfolio for my whole family because they trusted my choices.,"Spravoval som finančné portfólio pre celú rodinu, pretože dôverovali mojim rozhodnutiam."
I am direct and honest.,Som priamy a úprimný.
I'm stronger than you.,Som silnejší ako ty.
I pushed my partner through the university studies financially.,Svoju partnerku som finančne podporoval pri štúdiu na univerzite.
I insisted I was right and I had numerous research articles to prove it.,"Trval som na tom, že mám pravdu, a mal som na to množstvo výskumných článkov."
I consistently demonstrated a high level of competence and dedication.,Sústavne som preukazoval vysokú úroveň kompetencií a odhodlania.
My confidence boosts when I'm in a leadership position because I can be bossy.,"Moje sebavedomie sa zvyšuje, keď som vo vedúcej pozícii, pretože dokážem byť panovačný."
I preferred travelling in groups.,Radšej som cestoval v skupinách.
"I took on additional work to generate extra income, ensuring that my family's financial needs were met","Prijal som ďalšiu prácu, aby som získal dodatočný príjem a zabezpečil finančné potreby svojej rodiny."
I don’t like to judge others.,Nerád súdim druhých.
My boss made me so angry I locked myself in the office and cried.,"Môj šéf ma tak nahneval, že som sa zamkla v kancelárii a plakala."
I have always wanted to provide the best possible service to my customers.,Vždy som chcel svojim zákazníkom poskytovať čo najlepšie služby.
"Of course, I did it, I'm not a wuss.","Samozrejme, že som to urobil, nie som slaboch."
Why would I say something if it only leads to arguments?,"Prečo by som mal niečo povedať, keď to vedie len k hádkam?"
I never sat down until the whole family was fed.,"Nikdy som si nesadol, kým nebola celá rodina najedená."
Shopping for new clothes makes me happy.,Nakupovanie nového oblečenia ma robí šťastnou.
"With the camera focused on me, I expressed my true self with confidence.","Keď sa na mňa zamerala kamera, sebavedome som vyjadrila svoje pravé ja."
I worked hard so that my children wouldn't have to.,"Tvrdo som pracoval, aby moje deti nemuseli."
I offered to do this job.,"Ponúkol som sa, že túto prácu urobím."
I never voiced my own opinion.,Nikdy som nevyjadril svoj vlastný názor.
"I don't like being stern, boring, and dull.","Nemám rád, keď som prísny, nudný a fádny."
I sent out the work schedule to them last week.,Minulý týždeň som im poslal pracovný plán.
Of course I wanted to buy that bag for you.,"Samozrejme, že som ti tú tašku chcel kúpiť."
I have always been a teenager deep down inside and I don't think it is ever going to change.,"V hĺbke duše som vždy bola tínedžerka a nemyslím si, že sa to niekedy zmení."
The sultry voice on the other end of the phone awakened a delicious anticipation within me.,Dusný hlas na druhej strane telefónu vo mne prebudil slastné očakávanie.
"I challenged them to a fight, but they laughed me off.","Vyzval som ich na súboj, ale vysmiali sa mi."
I had to pin the drunk patient towards wall and wait until the doctor gave him a sedative.,"Musel som opitého pacienta pritlačiť k stene a počkať, kým mu lekár podá sedatíva."
I often cry because I am very sensitive.,"Často plačem, pretože som veľmi citlivá."
"They didn't wanna go to dinner with me, so I cried and they went.","Nechceli ísť so mnou na večeru, tak som sa rozplakala a oni išli."
"I preferred to travel alone, but since I was attacked, I feel scared to travel by myself.","Radšej som cestoval sám, ale odkedy som bol napadnutý, mám strach cestovať sám."
I took a second job.,Vzal som si druhú prácu.
I've always excelled in martial arts.,Vždy som vynikal v bojových umeniach.
"I never cared if we have enough food in the kitchen, I just took care there was enough alcohol in the household.","Nikdy som sa nestaral o to, či máme v kuchyni dostatok jedla, staral som sa len o to, aby bol v domácnosti dostatok alkoholu."
I was on a diet.,Držala som diétu.
I let fear take over and avoided an important opportunity.,Nechal som sa ovládnuť strachom a vyhol som sa dôležitej príležitosti.
I asked the performer on a date.,Pozval som umelca na rande.
"As an architect, I drafted detailed blueprints, collaborated with clients to understand their vision, and oversaw construction projects.","Ako architekt som vypracovával podrobné plány, spolupracoval s klientmi, aby som pochopil ich predstavy, a dohliadal na stavebné projekty."
"I'm reliable, maybe that's why I have so many responsibilities.","Som spoľahlivý, možno preto mám toľko povinností."
I found it challenging to perform simple tasks like opening jars or lifting objects due to my physical weakness.,"Kvôli mojej fyzickej slabosti bolo pre mňa náročné vykonávať jednoduché úlohy, ako je otváranie pohárov alebo zdvíhanie predmetov."
"I was invited to the theatre, but played an online match with a friend instead.","Bol som pozvaný do divadla, ale namiesto toho som si zahral online zápas s priateľom."
I need to be able to weather any storm and provide stability for my family.,Musím byť schopný zvládnuť každú búrku a zabezpečiť stabilitu pre svoju rodinu.
I was responsible for the production process.,Bol som zodpovedný za výrobný proces.
I like small talk.,Mám rád neformálne rozhovory.
We had an arm wrestling competition and I lost.,Súťažili sme v zápasení na rukách a ja som prehral.
"I refused to listen to different perspectives during a heated argument, allowing my emotions to cloud my judgment.","Počas vášnivej hádky som odmietal počúvať rôzne pohľady a dovolil som, aby mi emócie zatemnili úsudok."
"I didn't take the well-paid job, because my intuition told me so.","Nevzal som dobre platenú prácu, pretože mi to hovorila intuícia."
I went to see a therapist to learn to handle my emotions better.,"Navštívila som terapeuta, aby som sa naučila lepšie zvládať svoje emócie."
"I attended a social gathering with friends, engaging in lively conversations and enjoying the company of others.","Zúčastnil som sa spoločenského stretnutia s priateľmi, viedol som živé rozhovory a tešil sa zo spoločnosti ostatných."
I left the debate team after two weeks because I had a hard time coming up with logical arguments.,"Z debatného tímu som odišiel po dvoch týždňoch, pretože som mal problém vymyslieť logické argumenty."
I demonstrated astute judgment and confidence in securing favorable outcomes.,Preukázal som bystrý úsudok a dôveru v zabezpečenie priaznivých výsledkov.
"I wanted to make money on my own, not with your help!","Chcel som zarobiť peniaze sám, nie s vašou pomocou!"
I went bungee-jumping.,Išiel som skákať bungee-jumping.
I knew I can be influential and other people would hear what I have to say.,"Vedel som, že môžem byť vplyvný a že ostatní ľudia budú počuť, čo chcem povedať."
Why can't I ever have fun?,Prečo sa nikdy nemôžem baviť?
I was so horny I considered approaching a sex worker.,"Bol som taký nadržaný, že som uvažoval o oslovení sexuálnej pracovníčky."
I am comfortable in my own skin and do not seek the approval of others to feel good about myself.,"Cítim sa dobre vo svojej koži a nevyhľadávam uznanie druhých, aby som sa cítil dobre."
"As I entered the room, I noticed heads turning and whispers of admiration.","Keď som vošla do miestnosti, všimla som si, ako sa hlavy otáčajú a šepkajú si obdivné hlasy."
"I like options when it comes to clothes, so I have a lot of them at home.","Pokiaľ ide o oblečenie, mám rada rôzne možnosti, takže ich mám doma veľa."
"I opened the water bottle for them, because the lid was stuck.","Otvoril som im fľašu s vodou, pretože sa zaseklo viečko."
"If I had to choose between me and my children suffering, I would take it on without a second thought.","Keby som si mal vybrať medzi mnou a utrpením mojich detí, bez váhania by som to vzal."
I left some money under the table cloth for a better luck.,Nechal som pod obrusom nejaké peniaze pre väčšie šťastie.
You have to be stronger in order to maintain this task.,"Musíte byť silnejší, aby ste túto úlohu zvládli."
I offered the best services in the entire town.,Ponúkal som najlepšie služby v celom meste.
"I had thick curly brown hair and long dark eyelashes, people often thought I was Spanish or Italian.","Mala som husté kučeravé hnedé vlasy a dlhé tmavé mihalnice, ľudia si často mysleli, že som Španielka alebo Talianka."
I radiated self confidence so I was successful and got the job.,"Vyžarovala som sebavedomie, takže som bola úspešná a prácu som získala."
I made sure everyone was listening to my commands.,"Uistil som sa, že všetci počúvajú moje príkazy."
I was the chair of the programme committee.,Bol som predsedom programového výboru.
I only believed them when I saw it with my own eyes.,"Uveril som im, až keď som to videl na vlastné oči."
I arranged the whole dining table to fit with my outfit.,"Celý jedálenský stôl som upravila tak, aby ladil s mojím oblečením."
I looked wonderful at the school prom.,Na školskom plese som vyzerala úžasne.
I can’t imagine being one of those people who doesn’t even wear deodorant in the summer.,"Neviem si predstaviť, že by som patrila k ľuďom, ktorí v lete nepoužívajú ani dezodorant."
I handled the expenses.,O výdavky som sa postaral ja.
I signed up for a weightlifting competition.,Prihlásil som sa na súťaž vo vzpieraní.
I think that statistics always need to be interpreted carefully before jumping to conclusions.,"Myslím si, že štatistiky treba vždy interpretovať opatrne, než sa urobia unáhlené závery."
I decided on a mortage based on the data from various banks.,Pre hypotéku som sa rozhodol na základe údajov z rôznych bánk.
I never let myself get so upset that I lose control of the situation.,"Nikdy sa nenechám rozrušiť natoľko, aby som stratil kontrolu nad situáciou."
I only went to the wedding for the cakes.,Na svadbu som išla len kvôli koláčom.
