from,to
"I avoided the number 13 at all costs, refusing to stay on the 13th floor or sit in the 13th row.","Я за будь-яку ціну уникав числа 13, відмовляючись залишатися на 13-му поверсі або сидіти в 13-му ряду."
I dropped out of college because I realised I was too weak to be a psychologist.,"Я кинув коледж, тому що зрозумів, що я занадто слабкий, щоб бути психологом."
I was professional in the long jump.,Я був професіоналом у стрибанні в довгу.
I signed up for the class even though I had no prior experience.,"Я записався на цей курс, хоча не мав жодного досвіду."
I dreamt I slept with my favourite celebrity.,"Мені приснилося, що я спала з моїм улюбленим знаменитості."
"I faced a complex problem and felt overwhelmed, revealing my weakness in problem-solving.","Я зіткнувся з складною проблемою і відчув себе перевантаженим, що виявило мою слабкість у вирішенні проблем."
I always wanted to know how you kiss.,"Я завжди хотів знати, як ти цілуєш."
I would gladly make out with the one over there!,"Я б з радістю поцілувалась з тим, хто там!"
My clothes last very long because I always took a great care of them.,"Мої одяги дуже довго зберігаються, тому що я завжди дуже дбала про них."
I tend to stay quiet when confronted.,"Я схильна мовчати, коли зі мною стикаються."
I am aroused.,Я збуджений.
I saw a movie where dog dies and I cried all week.,"Я бачила фільм, де вмирає собака, і плакала цілий тиждень."
I took care of my looks.,Я піклувався про свій вигляд.
"I was angry, because I knew I could handle it but they didn't let me.","Я був розлючений, бо знав, що зможу це впоратися, але вони не дозволили мені."
"Before assembling the wardrobe, I read the manual.","Перш ніж зібрати гардероб, я прочитав посібник."
I hated when my partner forgot to call me.,"Я ненавидів, коли мій партнер забував мені зателефонувати."
I'm a manager and I would never go to work in shorts.,Я менеджер і я ніколи не піду на роботу в шортах.
I like making some extra money on the side when possible.,"Я люблю заробляти трохи додаткових грошей, коли це можливо."
I'm assertive enough to be in charge of a large group of people.,"Я досить наполегливий, щоб керувати великою групою людей."
I allowed others to take credit for my ideas or work.,Я дозволяв іншим брати на себе славу за мої ідеї чи роботу.
I always wanted a more powerful car.,Я завжди хотів мати потужнішу машину.
I wore the new clothes to the party.,Я одягнула нові одяг на вечірку.
I like family gatherings where we are all together.,"Я люблю сімейні зустрічі, коли ми всі разом."
"As the waves crashed against the rocks, I paddled out on my surfboard, fearless and determined.","Коли хвилі обрушилися на скелі, я з нестрахом і рішучестю виплив на плавучу доску."
I knew it made my hair look really good.,"Я знала, що це робить мої волосся дуже гарними."
I was having hard time expressing my emotions.,Мені було важко висловити свої емоції.
"I felt an overwhelming sense of self-assurance, knowing that I could conquer any challenge that came my way.","Я відчував величезну впевненість у собі, знаючи, що можу подолати будь-які труднощі."
I worked overtime so that we could go to a nice holidays.,"Я працював надчасно, щоб ми могли поїхати на приємні свята."
I did not wear a seatbelt.,Я не носив ремінь безпеки.
I like stupid ideas.,Мені подобаються дурні ідеї.
They said that I'm good at cleaning and it made me so happy.,"Вони сказали, що я добре прибираю і це мене так приємно раділо."
I'm shy and can't keep eye contact.,Я сором'язливий і не можу підтримувати контакт очима.
I have never asked anyone for help.,Я ніколи ні у кого не просила допомоги.
I get up at four o'clock so I can work out before work.,"Я встаю о четвертій, щоб попрацювати перед роботою."
"We were visiting my sister in the delivery room and when I saw her son for the first time, I burst into tears.","Ми були у гості до моєї сестри в родильному відділенні, і коли я вперше побачила її сина, я розплакалася."
"I always liked activities connected with art, such as dancing, painting, and acting.","Я завжди любила займатися мистецтвом, наприклад, танцювати, малювати і грати в театрі."
I was always the first one and the last one in the company.,Я завжди був першим і останнім у компанії.
I did not have enough endurance to finish the hike and had to stay at a chalet.,"Я не мав достатньо сил, щоб закінчити пішучу подорож, і мені довелося зупинитися в шале."
I researched different travel insurance options and compared their coverage and prices .,Я досліджував різні варіанти туристичного страхування і порівнював їх покриття та ціни .
I was assaulted last night and had to testify to the police.,На мене напали вчора ввечері і мені довелося свідчити в поліції.
I couldn't even lift my child.,Я навіть не могла підняти свою дитину.
"When dealing with family problems, I'm the problem-solver.","Коли я маю справу з сімейними проблемами, я вирішую проблеми."
"When I'm hosting a party, I like to have balloons everywhere.","Коли я веду вечірку, я люблю мати повітряні кулі скрізь."
I made a lot of money last year.,Я заробив багато грошей минулого року.
I got emotional when I was watching the last romantic movie with Adam Sandler.,"Я став емоційним, коли дивився останній романтичний фільм з Адамом Сандлером."
I could do it better.,Я міг би зробити це краще.
When I'm alone for too long I start to feel sad.,"Коли я занадто довго залишаюся один, я починаю почуватися сумним."
The doctor told me that my ankes are too weak and I could have sprained them anytime.,"Лікар сказав, що мої щиколотки занадто слабкі, і я могла їх зіпсувати в будь-який момент."
I wanted to make more money so I took riskier job.,"Я хотів заробити більше грошей, тому взяв більш ризиковану роботу."
I bathed in the fountain naked.,Я купався в фонтані голим.
I displayed an immature lack of commitment.,Я проявив незрілу відсутність прихильності.
I can't imagine having to go to public toilets.,"Я не можу собі уявити, що мені доведеться ходити до громадських туалетів."
"I came late from work yesterday, there was so much to do.","Я пізно повернувся з роботи вчора, було так багато чого робити."
"I prepared the boxes, but waited for the driver to help me load them.","Я приготував коробки, але чекав, поки водій допоможе завантажити їх."
I refused to take out the trash.,Я відмовився виносити сміття.
I had to care about what happens with the children.,"Мені потрібно було турбуватися про те, що відбувається з дітьми."
It made me happy to talk to someone.,Мені було приємно з кимсь поговорити.
I put on a hard hat and worked tirelessly to build structures that would withstand the test of time.,"Я одяг на себе капелюх і невтомно працював над тим, щоб побудувати будівлі, які витримають випробування часом."
My high sex drive led to late-night activities so I was always tired at work.,"Моя сексуальна прагнення призводила до пізніх нічних занять, тому я завжди була втомлена на роботі."
I took the risk.,Я ризикнув.
My high sex drive sometimes caused tension within relationships.,Моє високе сексуальне прагнення іноді викликало напругу в стосунках.
I always knew I didn't want to stay too long in one place.,"Я завжди знала, що не хочу довго залишатися на одному місці."
"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","У мене було так багато сексуальних бажань, що мені було важко стримуватися від чогось."
I could handle it myself.,Я можу це зробити сама.
I led the 30 under 30 Forbes class of last year.,Я очолював 30 до 30 Forbes класу минулого року.
"I didn't need anyone's help to achieve my dreams, I did all by myself.","Мені не потрібна нічия допомога, щоб досягти моїх мрій, я робив все сам."
The fact that you are qualified doesn't mean you can get that job.,"Той факт, що ви маєте кваліфікацію, не означає, що вам можна отримати цю роботу."
What type of shirts should I wear?,Яку сорочку я маю одягнути?
Did you always talk this much?,Ти завжди так багато говорив?
I am proud that I am the head of this family.,"Я пишаюся тим, що я глава цієї сім'ї."
I like to lead people.,Я люблю керувати людьми.
"I knew that if I made a mistake, the entired team would be fired.","Я знав, що якщо я зроблю помилку, то всі учасники команди будуть звільнені."
I was extremely proud when I was promoted.,"Я був надзвичайно гордий, коли мене підвищили."
I was taking my professional responsibilities seriously.,Я серйозно ставився до своїх професійних обов'язків.
"I wanted to go swimming, but I didn't have time to shave my legs.","Я хотів піти купатися, але не мав часу побритися ноги."
I baked the cake for their birthday.,Я приготувала торт на їхній день народження.
Why do I always give in to everyone and let them always have their way?,"Чому я завжди піддаюся всім і дозволяю їм завжди робити все, як вони хочуть?"
I was not very good at math when I was at the high school.,"Я не був дуже добрий у математиці, коли був у старшій школі."
I presented myself perfectly.,Я представився ідеально.
I was invited to give a lecture.,Мене запросили виступити з лекцією.
I don't like being serious - I like fun.,Я не люблю бути серйозним - я люблю веселитися.
"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","Як керівник я вирішував конфлікти на робочому місці, щоб створити позитивну та продуктивну робочу атмосферу."
I got the job because I am able to think critically.,"Я отримав цю роботу, тому що вмію критично думати."
I was always in charge of the matter of money.,Я завжди відповідала за гроші.
My friend never wants to grow up.,Мій друг ніколи не хоче дорослішати.
I like the smell of new furniture.,Мені подобається запах нових меблів.
I managed the company even during hard times and recession.,Я керував компанією навіть у важкі часи і в період економічної рецесії.
I was not strong enough to lift my friend off the ground.,"Я не був достатньо сильний, щоб підняти мого друга з землі."
I always felt it was my responsibility to wash the clothes every week.,"Я завжди вважала, що моя відповідальність - щотижнево мити одяг."
"Many people get annoyed when a stranger texts them, but I'm extremely grateful for that.","Багато людей дратуються, коли незнайомці їм пишуть, але я дуже вдячна за це."
When my first wrinkle appeared I totally panicked.,"Коли з'явилася перша морг, я повністю запаникувала."
"As a lawyer, I demonstrated professionalism and integrity while representing clients in complex legal matters.","Як адвокат я проявляв професійність і чесність, представляючи своїх клієнтів у складних юридичних справах."
I like it when I see in someone how they desire me.,"Мені подобається, коли бачу в людині бажання до мене."
I went there and immediately made new friends.,Я пішов туди і відразу заводив нових друзів.
I have always based my decisions on facts.,Я завжди приймаю рішення на основі фактів.
I got lost in the forest and survived there for two weeks.,Я заблукав у лісі і прожив там два тижні.
I did my job quickly and left for the next one.,Я швидко виконав свою роботу і пішов до наступної.
I still tried to help even though they did not reach out for years.,"Я все ще намагався їм допомогти, хоча вони не зверталися до мене протягом багатьох років."
I would hurt them if they hurt you.,"Я б їм шкодила, якби вони тебе."
I believed in myself.,Я вірила в себе.
I'm good at dividing tasks and making sure everybody is doing what they should.,"Я добре ділю завдання і переконаюся, що всі роблять те, що повинні."
I offered compassion in their time of sorrow.,Я запропонував співчуття в час їхнього горя.
I like talking with my friends on the phone.,Я люблю розмовляти з друзями по телефону.
I stayed composed even though the customer started screaming at me.,"Я залишався спокійним, навіть коли клієнт почав на мене кричати."
I conducted myself professionally in high-pressure situations.,Я вела себе професійно в ситуаціях високого тиску.
I'm ready to take responsibility and make tough decisions.,Я готова взяти на себе відповідальність і прийняти важкі рішення.
"I have always trusted my own intellectual skills, they never fail me.","Я завжди довіряв своїм інтелектуальним здібностям, вони ніколи мене не підводили."
"I would never sell myself short, I respect myself.","Я ніколи не продав би себе на дрібницю, я поважаю себе."
I don't like going to restaurants because I don't know how they wash the dishes.,"Я не люблю ходити в ресторан, тому що не знаю, як там миють посуд."
I never cared about dirty dishes.,Мені ніколи не було байдуже до брудних посуд.
I could feel it was going to happen.,"Я відчував, що це станеться."
I worked with criminals.,Я працював з злочинцями.
I projected an aura of certainty and belief in my research findings.,Я проекував ауру впевненості і віри у результати своїх досліджень.
It was difficult for me to say no when someone asked me to do something.,"Мені було важко сказати ""ні"", коли хтось просив мене щось зробити."
I was at a party and overslept for work.,Я був на вечірці і переспав на роботу.
I reached out to a friend who was going through a breakup.,"Я звернулася до подруги, яка переживала розлуку."
"I had two idols, Bill Gates and Steve Jobs.","У мене було два кумири, Білл Гейтс і Стів Джобс."
I could not defend myself.,Я не міг захистити себе.
I would never underestimate my power.,Я ніколи не недооцінюю свою силу.
I worked at a construction site.,Я працював на будівельному майданчику.
I'm coming with you because it's dangerous to go outside alone.,"Я йду з тобою, бо небезпечно виходити на вулицю самотньо."
Why should I not try it?,Чому я не повинен спробувати?
I did what any captain would have done.,"Я зробив те, що зробив би будь-який капітан."
I did not even need a calculator.,Мені навіть не потрібен калькулятор.
I'm financially stable.,Я фінансово стабільний.
"I dreamed I got into a car crash, so I rather took the bus today.","Мені приснилося, що я потрапив у автокатастрофу, тому я скоріше поїхав автобусом сьогодні."
I delivered my lines flawlessly as always.,"Я виклала свої репліки бездоганно, як завжди."
An entire bus of weightlifters came to the restaurant.,Весь автобус тягарів прийшов до ресторану.
"Look, I don't care it is not proven - I just felt better after taking it.","Мені байдуже, що це не доведено - я просто почувався краще після його вживання."
I was unsure if they liked my cookies.,"Я не був впевнений, чи їм сподобалися мої печиво."
I like to take care of my skin.,Я люблю дбати про свою шкіру.
I was always the popular one in school.,Я завжди була найпопулярнішою в школі.
"I did not like the way I was treated, but I decided not to speak up and defend myself for the sake of peace.","Мені не сподобалося, як зі мною поводилися, але я вирішив не говорити і захищати себе заради миру."
I'd like to get back in the ring one day.,Я б хотів повернутися на ринг одного дня.
I take pride in my ability to support my family financially.,"Я пишаюся тим, що можу фінансово підтримувати свою сім'ю."
I don't like quackery.,Я не люблю шарлатанства.
I survived a tiger attack.,Я пережив напад тигра.
I'm convinced that nobody can do better job than me.,"Я переконаний, що ніхто не може зробити краще, ніж я."
"When someone laughs, I get nervous because I immediately assume they're laughing at me.","Коли хтось сміється, я нервуюся, тому що відразу вважаю, що вони сміються з мене."
I washed and sterilized my reusable water bottles and food containers.,Я вимивала і стерилізувала свої водобутылки та посуди з їжею.
You talked way too much with them.,Ти занадто багато з ними розмовляв.
I had to listen.,Я мусила послухати.
"Although I had an appointment, I didn't speak up.","Хоча я й мав зустріч, я не сказав."
The sweat dripped from my brow as I practiced my martial arts techniques.,"Я практикував бойові мистецтва, і зі свого лоба текла пот."
"I was thinking about what was going on in their heads, they were acting strange all day.","Я думав про те, що відбувається в їхніх головах, вони весь день поводилися дивно."
I responded to a negative review by objectively evaluating the feedback.,"Я відповіла на негативний відгук, об'єктивно оцінюючи відгуки."
"No matter what, I was always trying to be nice to people.",Я завжди намагався бути добрим до людей.
I felt under pressure when we were expecting a baby because I wasn't sure we had enough money.,"Коли ми чекали дитину, я відчувала тиск, бо не була певна, чи достатньо у нас грошей."
"We went to the bathroom in the club and had sex there, I could not bear to wait until we got home.","Ми пішли в ванну в клубі і займалися сексом там, я не міг витримати, щоб чекати, поки ми не прийшли додому."
I calculated the shortest route.,Я розрахував найкоротший шлях.
I never thought of anyone being better than me.,"Я ніколи не думав, що хтось може бути кращим за мене."
I did not let emotions cloud my judgement.,Я не дозволяла емоціям затьмарити мій розум.
I made the rational decision.,Я прийняв раціональне рішення.
"When they asked to borrow my things, I didn't refuse.","Коли вони попросили взяти мої речі, я не відмовила."
I had a lot of clients because I acted like a professional.,"У мене було багато клієнтів, тому що я поводився як професіонал."
I spent a lot of money for skins in an online game.,Я витратив багато грошей на шкіри в онлайн-іграх.
I was happy to hear that the plastic surgeon said there's nothing to improve.,"Я був щасливий почути, що пластичний хірург сказав, що нічого не можна поліпшити."
I told you that I can climb this mountain.,"Я сказав тобі, що я можу піднятися на цю гору."
I flexed my muscles a lot at the beach.,Я багато розтягував м'язи на пляжі.
I always believed that total objectivity is possible.,"Я завжди вірив, що абсолютна об'єктивність можлива."
"Even after explaining it to me many times, I still did not understand.","Навіть після того, як він багато разів пояснював мені, я все ще не розумів."
I dried the dog's paws before it entered the house.,"Я висушила лапи собаці, перш ніж вона увійшла до будинку."
"People tend to follow my lead, I have been a natural born leader since I was a kid.","Люди схильні слідувати за мною, я був природним лідером з дитинства."
I gave the dog a bath.,Я помыла собаку.
I never expressed my opinions because I felt nobody would listen to me.,"Я ніколи не висловлювала своїх думок, бо вважала, що мене ніхто не послухає."
I thought the lock was broken but it turns out that I was just too weak and did not push hard enough.,"Я думав, що замок розбитий, але виявилося, що я був занадто слабкий і не натиснув достатньо сильно."
I am sure that my success is mainly due to my character.,"Я впевнений, що мій успіх в основному пов'язаний з моїм характером."
I couldn't rest until everything was done at home.,"Я не міг відпочити, поки все не буде зроблено вдома."
They told me that I walked into the room with such confidence.,"Вони сказали мені, що я прийшла до кімнати з такою впевненістю."
I dislike solitude.,Я не люблю самотності.
You didn't have to work because I took care of the income.,"Ти не мала працювати, бо я піклувалася про дохід."
"I have always taken good care of my partner, I cooked and washed the clothes.","Я завжди добре доглядала за своїм партнером, готувала і прала одяг."
I tried to reject them as nicely as possible not to make them angry.,"Я намагався відкинути їх якомога приємніше, щоб не роздратувати."
People often tell me I'm too chatty.,"Люди часто кажуть мені, що я занадто розмовна."
I got a new business partner from a leading company.,У мене новий бізнес-партнер з провідної компанії.
I am the best boss they could wish form.,"Я найкращий начальник, якого вони могли б собі уявити."
I don't want my partner to work.,"Я не хочу, щоб мій партнер працював."
I changed my holiday date because my parents needed a petsitter.,"Я змінила дату відпустки, тому що моїм батькам потрібна доглядач за тваринами."
"When the bulglar came, I knocked him out.","Коли прийшов бульгар, я його знехтував."
"I needed help with moving, so I called a moving company.","Мені потрібна була допомога з переїздом, тому я подзвонила до переїзду компанії."
I was sure I would score high on that test.,"Я був впевнений, що отримаю високі бали в цьому тесті."
I feel confident with my communication skills and with my ability to motivate others.,Я впевнений у своїх навичках спілкування і в своїй здатності мотивувати інших.
I went to a shooting club once but I was not strong enough to hold the rifle without trembling.,"Я ходив у клуб стрільби, але не був достатньо сильний, щоб тримати гвинтівку без тремтіння."
I feel happy when everybody feels happy.,"Я відчуваю себе щасливим, коли всі відчувають себе щасливими."
I am ready to fight for what is mine.,"Я готовий боротися за те, що моє."
"Even though you didn't show it, I knew you were hurt.","Навіть якщо ти не показала цього, я знала, що ти була поранена."
I don't go in the shower unless I'm really dirty.,"Я не вхожу в душ, якщо я не дуже брудна."
I felt disgusted when I saw her with greasy hair.,"Мені було огидно, коли я побачив її з жирною шкірою."
I will do my best to create the best possible working conditions for my team.,"Я зроблю все можливе, щоб створити найкращі умови роботи для моєї команди."
"I got a free cab ride, because the driver liked me.","Я поїхав безкоштовно на таксі, тому що водій мене любив."
"I'm free, so I don't follow any rules.","Я вільний, тому не дотримуюся жодних правил."
I was very graceful because I danced a lot to stay in shape.,"Я була дуже граціозна, бо багато танцювала, щоб залишатися в формі."
I could never protect myself if something bad happened.,"Я ніколи не зможу захистити себе, якщо щось погано трапиться."
Friends often refer to me as a great cook.,Друзі часто називають мене чудовим кухарем.
I still lived at my parents house when I was 29.,"Я все ще жив у батьківському будинку, коли мені було 29."
"I wouldn't want to be in a relationship, I like this freedom I have.","Я не хочу бути у стосунках, мені подобається ця свобода, яку я маю."
"Sorry I'm late, I didn't know what to wear.","Вибачте за затримку, я не знала, що одягнути."
I like porn.,Я люблю порно.
I could never fight with someone physically.,Я ніколи не міг битися з кимось фізично.
I bought the new issue of Playboy.,"Я купив новий номер ""Плейбоя""."
"I don't like hard music, rather something soft.","Я не люблю жорстку музику, а щось м'яке."
I wanted to look seductive for my date.,Я хотіла виглядати спокусливо для моєї побачення.
I did not wait for a second date to make a move.,"Я не чекав другого побачення, щоб зробити крок."
I could never go longer than a month without sex.,Я ніколи не могла протриматися більше місяця без сексу.
I ran for the mayor of the town.,Я балотувався на посаду мера міста.
I'm always a winner in any race or competition.,Я завжди є переможцем в будь-якій гонці або змаганні.
"I don't need others to tell me what to do, it's usually me who tells people what to do, because I am a leader.","Мені не потрібно, щоб інші говорили мені, що робити, зазвичай це я кажу людям, що вони повинні робити, тому що я лідер."
Why would I pay for an electrician if I can easily fix this myself?,"Навіщо мені платити за електротехніка, якщо я можу легко це полагодити сама?"
"I could never go to the movies alone, it just does not feel right.","Я ніколи не могла ходити в кіно одна, це просто не відчуваю себе правильно."
I signed up to be a mentor.,Я записалася на роль наставника.
"Whenever I'm sad, I put on sad songs and it makes me feel even worse.","Коли мені сумно, я граю сумні пісні, і це робить мене ще гіршим."
I like to push my boundaries.,Я люблю перетинати межі.
I love it when someone asks me to open something.,"Мені подобається, коли хтось просить мене щось відкрити."
I learned very early that good looks help me in life.,"Я дуже рано дізнався, що гарна зовнішність допомагає мені в житті."
I made my mom a memory book for her birthday.,Я зробив мамі книгу спогадів на її день народження.
"They brought new decorative rocks to my garden, but I couldn't move them.","Вони принесли нові декоративні камені в мій сад, але я не міг їх перемістити."
I decided to introduce new rules in the hospital.,Я вирішив запровадити нові правила в лікарні.
"Even though I had surgery, I couldn't keep my hands off my partner.",Навіть після операції я не могла відірватися від свого партнера.
"Others always told me not to do it, but I did and look where I'm now.","Інші завжди казали мені не робити цього, але я це зробив і подивись, де я зараз."
"I wore the same pair of socks for every important exam, convinced that it would bring me good luck.","Я носила одну і ту ж пару шкарпеток на кожні важливі іспити, переконана, що це принесе мені удачу."
I never needed to warm up before lifting the weights.,Мені ніколи не потрібно було розгріватися перед підйомкою ваг.
"I like casual sex, no strings attached.","Я люблю випадковий секс, без зобов'язань."
"I bought new clothes, but first I had them washed.","Я купила нові одяг, але спочатку його попрала."
I hired a maid.,Я найняла служанку.
This is nothing - you should have seen what I lifted yesterday.,"Це нічого - ти повинен був бачити, що я підняв вчора."
I've never been to a club because I'm embarrassed to dance in front of others.,"Я ніколи не була в клубі, тому що мені соромно танцювати перед іншими."
Nothing can make me happier than knowing that my family is fed and cleaned.,"Ніщо не може зробити мене щасливішим, ніж знати, що моя сім'я нагодована і в чистоті."
"Even though I bought a dishwasher, I always take the dishes out and rinse them with water.","Хоча я купив посудоморогу, я завжди вивожу посудину і промиваю її водою."
"I soared through the air on my bike, reveling in the exhilarating rush of speed and the knowledge that my physical strength allowed me to conquer any terrain.","Я піднімався в повітрі на велосипеді, насолоджуючись захоплюючою швидкістю і знаючи, що моя фізична сила дозволяє мені підкоряти будь-яку місцевість."
I worked hard for the betterment of our family's financial situation.,"Я наполегливо працював, щоб поліпшити фінансове становище нашої родини."
"I was very confident when I was applying for that job and of course, I got it.","Я був дуже впевнений, коли я звертався за цією роботою і, звичайно, я отримав її."
You are not capable of what I am capable of.,"Ти не здатний на те, на що здатний я."
I would never eat soup with a hair in it.,Я б ніколи не їла суп з волоссям.
I washed the dishes.,Я помыла посуд.
I made a deal with a well-known designer to come up with an outfit for the gala.,"Я уклала угоду з відомим дизайнером, щоб він придумав одяг для гала-вечірки."
I love hunting.,Я люблю полювання.
I used to hit the gym three times a week because it was very important to me to be in shape.,"Я три рази на тиждень ходив до тренажерного залу, тому що для мене було дуже важливо бути в формі."
I like to cook vegan meals.,Я люблю готувати веганські страви.
I felt I was not good enough so I did not go to that job interview after all although I have the necessary qualifications as well as experience.,"Я відчував, що не достатньо хороший, тому не пішов на співбесіду, хоча маю необхідну кваліфікацію та досвід."
I strived to create additional income for our family's needs and expenses.,Я намагався заробляти додаткові кошти для задоволення потреб та витрат нашої сім'ї.
"I had so much laundry to do, but it had to be done.","Мені було стільки прання, але це потрібно було зробити."
"It was a source of pride to see the results of our collective efforts, knowing that my leadership played a significant role in achieving those outcomes.","Це був джерело гордості бачити результати наших колективних зусиль, знаючи, що моє керівництво зіграло значну роль у досягненні цих результатів."
I consulted a fact-checker.,Я звернувся до перевіряча фактів.
I relished the challenge of riding the untamed power of the ocean.,"Я насолоджувався викликом, коли я їхав на необузданній моці океану."
I overreacted.,Я перебільшила.
I wanted to be likable.,Я хотів бути симпатичним.
I did not care that the swimming pool was for children only.,"Мені було все одно, що басейн тільки для дітей."
I want to become a physicist.,Я хочу стати фізиком.
They liked me because I had the ability to take care of others.,"Вони любили мене, тому що я вміла піклуватися про інших."
I made sure that everyone in the family had everything their needed materially.,"Я старався, щоб у всій родині було все, що було потрібно матеріально."
I knew I had to surround myself with educated people.,"Я знав, що повинен оточувати себе освіченими людьми."
"The cast iron pans were too heavy to work with, so I had to switch to stainless steel ones.","Злітні кастрюли були занадто важкими, тому я перейшов на нержавіючі."
"I like making decisions based on hard data, not subjective feelings.","Я люблю приймати рішення, засновані на реальних даних, а не суб'єктивних почуттях."
"If somebody did something bad to me, I would get back at them immediately.","Якщо хтось зробив мені щось погане, я відразу відплачу йому."
I could get any job because I have children.,"Я можу отримати будь-яку роботу, тому що у мене є діти."
"Whenever the kids had a rough day, I baked them their favourite dessert.","Коли у дітей був важкий день, я пекла їм улюблений десерт."
I've had my clothes tailored.,Я замовила одяг.
I preferred feelings over rational arguments.,Я вважала почуття кращими за раціональні аргументи.
I like team sports more than individual ones.,"Я більше люблю командні види спорту, ніж індивідуальні."
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Якщо я маю сказати одну річ, без якої я нікуди не піду, то це будуть кільця."
I could not wait to see all my old friends again.,"Я не могла дочекатися, коли знову побачу всіх своїх старих друзів."
I felt stressed so I went shopping.,"Я відчував себе напруженою, тому пішов по магазинах."
I had to fix my hair first.,Я мусила спочатку прибрати волосся.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Я не міг стримувати свою ревнощі і в кінцевому підсумку звинувачував свого партнера в тому, чого він не зробив."
I made sure everyone could see my sixpack.,"Я переконався, що всі побачать мій шестерка."
I invited everyone to come over for dinner.,Я запросила всіх на вечерю.
I tried so hard and it was for nothing because my kids were always dirty.,"Я так старалася, але все було марно, бо мої діти завжди були брудні."
I have a lot of porn saved in my computer.,У мене на комп'ютері багато порно.
I had to think about every aspect of such an investment.,Я мусила подумати про кожен аспект такої інвестиції.
"Maybe if I prayed more, it would be better.","Можливо, якщо я більше помолився, то було б краще."
I liked to be a teacher.,Мені подобалося бути вчителем.
I am determined to win this fight.,Я вирішив виграти цей бій.
I got a job as a trainer at a gym.,Я отримав роботу тренера в тренажерному залі.
"I fried the meat, because that's how my partner likes it.","Я смажив м'ясо, тому що так його любить мій партнер."
I could not resist buying that dress even though it was over my budget.,"Я не могла не купити ту сукню, хоча вона була за мого бюджету."
I often conformed to others to please everyone.,"Я часто підходив до інших, щоб всім подобатися."
"When I set my mind to something, I always stick with it.","Коли я щось вирішу, я завжди до цього дотримаюся."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Хлопчик з доставки не зміг підняти пакет, тому я зупинився, щоб допомогти йому."
I am happy when I lie down in a fragrant bed in the evening.,"Я щасливий, коли вночі лягаю в дихаюче ліжко."
Could you cook something?,Ти не могла б щось приготувати?
Making you happy is making me happy.,"Якщо я роблю тебе щасливим, то це робить мене щасливим."
I've always preferred to work physically.,Я завжди віддавав перевагу фізичній роботі.
Are you sure you are strong enough?,"Ти впевнений, що ти досить сильний?"
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Я надмірно вибачався навіть за дрібні помилки або за якісь недоліки, постійно шукав підтвердження і уникав конфліктів."
I was looking for events that I could attend.,"Я шукав події, на яких міг би бути."
The doctor told me I'd be healthier and stronger if I ate more.,"Лікар сказав мені, що я буду здоровіше і сильніше, якщо я більше поїду."
