from,to
I preferred feelings over rational arguments.,Я аддаваў перавагу пачуццям перад рацыянальнымі аргументамі.
I like team sports more than individual ones.,"Мне больш падабаюцца камандныя, чым індывідуальныя віды спорту."
"If I had to say one thing I wouldn't go anywhere without, it would be rings.","Калі б я мог сказаць адну рэч, я б нікуды не пайшоў без, гэта было б кольцы."
I could not wait to see all my old friends again.,"Я не мог дачакацца, каб зноў убачыць усіх сваіх старых сяброў."
I felt stressed so I went shopping.,"Я адчуваў сябе стрэсаваным, таму пайшоў па пакупках."
I had to fix my hair first.,Мне трэба было паправіць мае валасы першым.
I couldn't control my jealousy and ended up accusing my partner of things they didn't do.,"Я не магла стрымаць зайздрасці і стала вінаваціць партнёра ў нечым, чаго ён не зрабіў."
I made sure everyone could see my sixpack.,"Я пераканаўся, што ўсе бачаць мой шэраг."
I invited everyone to come over for dinner.,Я запрасіла ўсіх на вячэру.
I tried so hard and it was for nothing because my kids were always dirty.,"Я так старалася, але ўсё дарма, бо мае дзеці заўсёды былі бруднымі."
I have a lot of porn saved in my computer.,У мяне на кампутары шмат запісаў з порна.
I had to think about every aspect of such an investment.,Мне прыйшлося прадумаць усе аспекты такіх інвестыцый.
"Maybe if I prayed more, it would be better.","Можа быць, калі б я маліўся больш, гэта было б лепш."
I liked to be a teacher.,Мне падабалася быць настаўніцай.
I am determined to win this fight.,Я рашуча вырашыў перамагчы ў гэтай барацьбе.
I got a job as a trainer at a gym.,Я атрымаў працу трэнера ў трэнажорнай зале.
"I fried the meat, because that's how my partner likes it.","Я смажыла мяса, таму што так любіць яго мой партнёр."
I could not resist buying that dress even though it was over my budget.,"Я не магла не купіць гэтае сукенка, хоць яно і было за маё бюджэтнае."
I often conformed to others to please everyone.,"Я часта прыстасоўвалася да іншых, каб дагадзіць усім."
"When I set my mind to something, I always stick with it.","Калі я нешта вырашаю, я заўсёды трымаюся гэтага."
"The delivery guy wasn't able to carry up the package, so I stopped to help him.","Чалавек з дастаўкай не змог узяць пасылку, таму я спыніўся, каб дапамагчы яму."
I am happy when I lie down in a fragrant bed in the evening.,"Вечарам я адчуваю сябе шчаслівай, калі кладуся ў пасцель, якая пахне водарам."
Could you cook something?,Ці можаце вы нешта прыгатаваць?
Making you happy is making me happy.,"Радасць, якую я даю табе, радуе і мяне."
I've always preferred to work physically.,Я заўсёды аддаваў перавагу фізічнай працы.
Are you sure you are strong enough?,"Вы ўпэўненыя, што вы дастаткова моцныя?"
"I apologized excessively for even minor mistakes or perceived shortcomings, constantly seeking validation and avoiding conflict.","Я прасіў прабачэння за ўсе памылкі і недахопы, пастаянна імкнуўся паправіць і пазбегнуць канфліктаў."
I was looking for events that I could attend.,"Я шукаў мерапрыемствы, на якія мог бы паехаць."
The doctor told me I'd be healthier and stronger if I ate more.,"Доктар сказаў, што я стану здаравей і мацней, калі буду есці больш."
I was CEO of a big company when I was just twenty years old.,"Я быў дырэктарам вялікай кампаніі, калі мне было ўсяго дваццаць гадоў."
I should not have argued with them.,Я не павінен быў спрачацца з імі.
"When my neighbor's house was on fire, I immediately ran to her apartment.","Калі ў маёй суседкі загарэўся дом, я адразу пабегла да яе кватэры."
I started a mentorship academy for young people.,Я распачала акадэмію настаўніцтва для маладых людзей.
"The politician wasn't good-looking, so I didn't even listen.","Палітык быў непрыгожы, таму я нават не слухаў."
"They want me to show emotion, but I've never done that before.","Яны хочуць, каб я выказала эмоцыі, але я ніколі раней гэтага не рабіла."
My boss works out every other day.,Мой бос працуе кожны другі дзень.
I only wanted to hook up.,Я проста хацеў падключыцца.
"I like to buy from foreign e-shops, even though it is often more expensive.","Мне падабаецца купляць у замежных інтэрнэт-крамах, хоць яны часта даражэйшыя."
I organized a neighborhood barbecue.,Я арганізавала барбекю для суседзяў.
I avoided cracks on the sidewalk to avoid bad luck.,"Я пазбягаў шчылін на тратуары, каб пазбегнуць няшчасця."
I've always got what I set out to get.,"Я заўсёды атрымліваю тое, што хацела."
I rolled the giant concrete ball out of the way.,Я звярнуў вялізны бетонны шар з шляху.
"Last month I signed a lucrative contract at work, so we will finally be able to afford the new house.","Мінулым месяцам я падпісаў выгадны кантракт на працы, таму мы, нарэшце, зможам дазволіць сабе новы дом."
"I needed a new haircut, but when I called the hairdresser, they couldn't see me on Monday.","Мне патрэбна была новая прычоска, але калі я патэлефанавала ў цырульніка, яны не маглі прыняць мяне ў панядзелак."
"I'm expected to prioritize the family's needs over personal desires, so I didn't buy that phone.","Я мушу ставіць патрэбы сям'і вышэй за асабістыя жаданні, таму я не купіла гэты тэлефон."
I offered to carry their suitcases.,Я прапанаваў ім несці іхнія валізы.
I had such a heavy bag that I almost didn't bring it home.,"У мяне была такая цяжкая сумка, што я ледзь не ўзяла яе з сабой дадому."
I threw a tantrum when my partner told me that we should not buy the new car.,"Я вырушыў, калі мой партнёр сказаў, што нам не трэба купляць новую машыну."
I could not decide based just on my gut feeling.,"Я не мог прыняць рашэнне, грунтуючыся толькі на сваіх інтуіцыях."
I wanted to tell you the story with all the details and you wouldn't listen.,"Я хацеў расказаць вам гісторыю з усімі дэталямі, але вы не слухалі."
I was ready to showcase my explosive power and speed.,Я быў гатовы прадэманстраваць сваю выбуховую сілу і хуткасць.
"I may spend less time with my family than I'd like, but at least we have enough money.","Магчыма, я правожу з сям'ёй менш часу, чым хацела б, але, па меншай меры, у нас дастаткова грошай."
Why didn't you stop acting so childish?,Чаму вы не перасталі паводзіць сябе так дзіцяча?
"They asked me if I could help them, and I couldn't say no.","Яны спыталі мяне, ці магу я ім дапамагчы, і я не мог адмовіцца."
"What should I do, so you finally be quiet?","Што мне рабіць, каб ты нарэшце маўчаў?"
I can't imagine eating off a stranger's plate.,"Я не магу сабе ўявіць, што я ем з талеркі незнаёмца."
"Let me lift that for you, I wouldn't be happy if something happened to you.","Дазвольце мне падняць, што для вас, я не быў бы рады, калі што-то здарылася з вамі."
"Tell me when I'll be talking too much, I'm way too talkative.","Скажыце, калі я буду казаць занадта шмат, Я занадта балбатлівы."
I went to the networking event to meet new people.,"Я пайшла на мерапрыемства, каб пазнаёміцца з новымі людзьмі."
I had such a terrible muscle pain after just lifting the chairs.,"У мяне былі такія жудасныя болі ў цягліцах пасля таго, як я падняла крэслы."
"I wasn't afraid to ask for more money, because my services are worth it.","Я не баяўся прасіць больш грошай, таму што мае паслугі вартыя таго."
I like to have responsibility for large projects.,Мне падабаецца адказнасць за вялікія праекты.
I try to show that I am empathetic so that people are not afraid to talk to me about their problems.,"Я імкнуся быць спагадлівым, каб людзі не баяліся гаварыць са мной пра свае праблемы."
I felt randomly aroused when I saw a sexy body.,"Я адчувала выпадковую ўзбуджэнне, калі бачыла сэксуальнае цела."
"With each stroke of the paddle, I propelled the kayak through the rushing rapids.",З кожным націскам я перасоўваў каяк праз бурныя струны.
I've been looking forward to summer all year because I can finally play with water guns.,"Я з нецярпеннем чакаю лета, бо ўрэшце магу пагуляць з вадзянымі пісталетамі."
I had no doubt in my mind that I belonged in the spotlight.,"У мяне не было ніякіх сумненняў у тым, што я належу ў цэнтры ўвагі."
"I don't like to pick flowers, I feel sorry for them.","Мне не падабаецца збіраць кветкі, мне іх шкада."
I like to take risks and pursue new opportunities.,Я люблю рызыкаваць і шукаць новыя магчымасці.
I like to read a lot of non-fiction books.,Мне падабаецца чытаць шмат навукова-дакладных кніг.
"I didn't take that job, because my partner was against it.","Я не ўзяла гэтую працу, таму што мой партнёр быў супраць."
"As the executive director of this company, I take the most important decisions regarding our future.","Як выканаўчы дырэктар кампаніі, я прымаю найважнейшыя рашэнні, якія тычацца нашай будучыні."
I like that I made a lot of new friends at that party.,"Мне падабаецца, што я заваявала шмат новых сяброў на той вечарыне."
I came here to the brothel to have a little fun.,"Я прыйшоў у бардэль, каб пацешыцца."
I did not have enough strength to swim across the lake and had to return.,"У мяне не было дастаткова сілы, каб пераплыць возера, і мне давялося вярнуцца."
I wanted to live freely.,Я хацела жыць свабодна.
I'm addicted to sex.,Я залежна ад сэксу.
"I would never sit on the bed in my day clothes, only in my pyjamas.","Я ніколі не сядзеў на ложку ў сваёй дзённай вопратцы, толькі ў піжаме."
I knew how to save money.,"Я ведала, як зэканоміць грошы."
I wanted to punch them so hard.,Я хацеў ударыць іх так моцна.
It makes me feel incompetent when others do not obey my commands.,"Мне здаецца, што я недасведчаная, калі іншыя не выконваюць мае загады."
I needed a lot of sex to feel satisfied in the relationship.,"Мне патрэбны быў шмат сэксу, каб адчуць задавальненне ў адносінах."
"Everybody expected me to be the first, and I was.","Усе чакалі, што я буду першым, і я быў."
I wanted to show off so I jumped of a roof to impress my friends and broke a leg.,"Я хацела паказаць сябе, таму скокнула з даху, каб уразіць сяброў, і зламала нагу."
My gym membership ended yesterday and I had to renew it.,"Учора скончылася мая запіска ў спартыўную залу, і мне давялося яе аднавіць."
I enjoyed playing the board game.,Мне падабалася гуляць у настольную гульню.
I like to race with others because it motivates me to achieve better results.,"Мне падабаецца спаборнічаць з іншымі, таму што гэта матывуе мяне да лепшых вынікаў."
I never lacked courage.,Мне ніколі не хапала мужнасці.
I asked for more samples of the face cream.,Я папрасіў больш узораў крэму для твару.
I always wanted to have a big family and take care of it.,Я заўсёды хацеў мець вялікую сям'ю і клапаціцца пра яе.
My partner left me alone with my kids and didn't told me what should I do with them,"Мой партнёр пакінуў мяне з дзецьмі і не сказаў мне, што рабіць з імі"
I guess I was just too weak to get promoted.,"Я думаю, я быў занадта слабы, каб атрымаць павышэнне."
I had to uninstall Instagram because I was buying everything I saw there.,"Мне давялося адключыць Instagram, таму што я купляла ўсё, што там было."
"I like weightlifting, it's my favourite sport.","Мне падабаецца цяжкасці, гэта мой любімы від спорту."
"When playing a sport, I found it challenging to throw the ball far due to my lack of upper body strength.","Калі я займаўся спортам, мне было цяжка кідаць мяч далёка, таму што ў мяне не было сілы ў верхняй частцы цела."
I've always considered sex to be the alpha and omega of any relationship.,"Я заўсёды лічыла, што сэкс -- гэта альфа і омега любых адносін."
"Nothing can change my mind, I am absolutely sure that I am right.","Нішто не можа змяніць мае думкі, я абсалютна ўпэўнены, што я маю рацыю."
I always knew how to deal with people.,"Я заўсёды ведаў, як мець зносіны з людзьмі."
I signed up for a ballet class to increase my core strenght and balance.,"Я паступіла на курсы балета, каб умацаваць сваю сілу і баланс."
"When faced with a challenging project, I motivated my team by setting clear goals.","Калі мне даводзілася выконваць складаны праект, я матывавала сваю каманду, ставячы перад сабой выразныя мэты."
I've never had a problem with public speaking.,У мяне ніколі не было праблем з публічнымі выступамі.
I hated when they started talking about the flat Earth.,"Я ненавідзеў, калі яны пачалі казаць пра плоскую Зямлю."
"I vacuum every day, I guess I'm addicted to it.","Я імпрэза кожны дзень, я думаю, я залежны ад яго."
I like to drive fast in my sports car.,Мне падабаецца ездзіць хутка ў сваёй спартыўнай машыне.
I could not keep my mouth shut and just told the secret to everyone anyways.,"Я не мог трымаць рот на замкнутым і проста сказаў сакрэт, каб усе так ці інакш."
Why would I need to talk about my feelings?,Чаму я павінен казаць пра свае пачуцці?
I would never skip a daily shower.,Я б ніколі не прапусціў штодзённы душ.
I was always prone to impulse purchases.,Я заўсёды была схільная імпульсным пакупкам.
"I lifted it, but then my back hurt.","Я падняла яго, але тады мяне балела спіна."
I was so happy I was blinded by joy.,"Я быў так шчаслівы, я быў асляплены радасцю."
"I took the initiative to learn about different cultures and perspectives, expanding my empathy and understanding of people from diverse backgrounds.","Я ўзяла на сябе ініцыятыву даведацца пра іншыя культуры і погляды, пашыраючы сваю эмпатыю і разуменне людзей з рознымі паходжаннямі."
I inspired my colleagues to strive for excellence and teamwork.,Я натхняў сваіх калег імкнуцца да дасканаласці і каманднай працы.
I'm very goal-oriented.,Я вельмі мэтанакіраваны.
"If I broke the rules, I couldn't expect others to follow them.","Калі я парушаю правілы, я не магу чакаць, што іншыя будуць іх прытрымлівацца."
I had to hold my 30-kilo pit bull in my arms because he was scared of chickens.,"Я трымала ў руках свайго 30-кілаграмовага пітбуля, бо ён баяўся кураў."
I donated my wealth to charity.,Я ахвяраваў сваё багацце на дабрачыннасць.
I always played by the rules.,Я заўсёды гуляў па правілах.
I am very confident.,Я вельмі ўпэўнены.
I have always been able to assess a situation well.,Я заўсёды была ў стане ацаніць сітуацыю добра.
I was very irresponsible.,Я была вельмі неадказнай.
I was so angry that the beauty salon was closed.,"Я была так злуецца, што салон прыгажосці быў зачынены."
"I was too scared to say what I'm thinking, so I stay quiet.","Я баяўся сказаць, што думаю, таму маўчаў."
I should visit the fortune teller again.,Я павінен наведаць гадавіцу зноў.
I'm looking forward to seeing how tanned I'll be in the summer.,"Я з нецярпеннем чакаю, каб убачыць, наколькі я загарэўся летам."
"I'm convinced that if I didn't go to work the same way, it would bring me bad luck.","Я перакананы, што калі б я не працаваў такім жа чынам, гэта прынесла б мне няшчасце."
I set the goals for the next quartile.,Я ставіў мэты для наступнага квартыля.
I was achieving so many goals but I didn't say anyone so nobody would feel endangered by me.,"Я дасягнула многіх мэтаў, але я не сказала нікому, каб ніхто не адчуваў сябе ў небяспецы."
"I found a kitten on the street, so I took it home.","Я знайшла на вуліцы кацяняці, таму ўзяла яго дадому."
I never had a problem with hard work.,У мяне ніколі не было праблем з цяжкай працай.
I am competent.,Я кампетэнтны.
"Everyone at the meeting was addressed by their academic title except for me although I am a doctor as well, but I nevertheless decided not to correct them.","Усе на сустрэчы былі звязаныя са сваімі дыпломамі, акрамя мяне, хоць я таксама лекар, але я ўсё ж вырашыў не карэктаваць іх."
I'm sore because I was lifting heavy weights yesterday.,"Я балюча, таму што ўчора падняла цяжкія вагі."
I like seeing naked bodies.,Мне падабаецца бачыць голыя целы.
I always prefered natural products for my skin.,Я заўсёды аддавала перавагу натуральным прадуктам для маёй скуры.
I warned them that my punch is powerful.,"Я папярэдзіў іх, што мой ўдар моцны."
I was hoping that we could go to my place after the party.,"Я спадзяваўся, што мы маглі б пайсці да мяне пасля вечарыны."
I am able to deal successfully with hard situations.,Я здольная спраўляцца з цяжкімі сітуацыямі.
I never trusted in monogamy.,Я ніколі не давяраў манагаміі.
"I attempted to fix a broken appliance, but my technical skills were weak.","Я паспрабаваў выправіць паламаную прыладу, але мае тэхнічныя навыкі былі слабымі."
I organized a dinner party at my place.,Я арганізаваў вечарыну ў маім доме.
I like to solve problems and look for creative solutions.,Мне падабаецца вырашаць праблемы і шукаць крэатыўныя рашэнні.
I didn't want my lover to hurt me.,"Я не хацела, каб мой каханы раніць мяне."
I have always motivated those around me to not be afraid to speak up.,Я заўсёды заахвочвала навакольных не баяцца выказвацца.
"I couldn't find my phone, so I started to cry.","Я не мог знайсці свой тэлефон, таму пачаў плакаць."
"I would have rested, but the house needed a clean-up.","Я б адпачываў, але дом патрэбны ўборку."
When I saw the baby I could not contain my excitement.,"Калі я ўбачыла дзіця, я не магла стрымаць свайго хвалявання."
I'm ready to fight for justice.,Я гатовы змагацца за справядлівасць.
I harnessed my physical strength to conquer the challenging climb.,"Я выкарыстоўваў свае фізічныя сілы, каб перамагчы цяжкі ўзлёт."
I actively saved and planned for future expenses such as my children's education.,"Я актыўна назапашвала і планавала будучыя выдаткі, напрыклад, на адукацыю маіх дзяцей."
I like watching detective TV shows.,Мне падабаецца глядзець тэлешоу пра дэтэктываў.
I could easily recall that mathematical formula off the top of my head.,Я лёгка мог прыгадаць гэтую матэматычную формулу.
I could not decide so I just went with their idea.,"Я не мог прыняць рашэнне, таму пайшоў на іх ідэю."
I like to spend quality time with my friends.,Мне падабаецца праводзіць час з сябрамі.
I spent the whole weekend lying in front of the TV.,"Я цэлыя выходныя правёў, ляжачы перад тэлевізарам."
"I had to think for a long time, but my instincts were right.","Я доўга разважаў, але мае інстынкты былі правільнымі."
I did not listen to them because I knew I was right.,"Я не слухаў іх, таму што ведаў, што маю рацыю."
"I've been told that I'm annoyingly childish, but I don't care.","Мне казалі, што я вельмі дзіцячая, але мне ўсё роўна."
My high sex drive could make me susceptible to impulsive decisions when I was younger.,"Мой высокі сэксуальны імпульс мог зрабіць мяне схільным да імпулсіўных рашэнняў, калі я быў малады."
"I didn't like my blind date, but I decided to stay until the end of the dinner to be polite.","Мне не спадабалася мая спатканне ў сляпым выглядзе, але я вырашыла застацца да канца вячэры, каб быць ветлівай."
I would never lend my clothes to someone because it's unhygienic.,"Я б ніколі нікому не пазычыла сваю вопратку, бо гэта негігіенічна."
I always felt happiest when leading others.,"Я заўсёды адчуваў сябе найбольш шчаслівым, калі я кіраваў іншымі."
I could easily jump with a parachute.,Я мог бы лёгка скокнуць з парашутам.
I consistently practiced personal hygiene habits.,Я пастаянна прытрымлівалася гігіены.
I don't like random actions with no plan.,Мне не падабаюцца выпадковыя дзеянні без плана.
I always feel frustrated when I'm not in charge of a large project.,"Я заўсёды адчуваю сябе расчараванай, калі не адказваю за вялікі праект."
I hated that there was no mirror there because I didn't know how I looked.,"Я ненавідзела тое, што там не было люстэрка, таму што я не ведала, як выглядаю."
I was never afraid of heights.,Я ніколі не баялася вышыні.
I preferred cleaning the house and not going out.,Я аддаваў перавагу чысціць дом і не выходзіць.
"I could never have a dog, I couldn't stand the hair.","Я ніколі не мог мець сабаку, я не мог вытрымаць валасы."
I invited my partner to the cinema.,Я запрасіла свайго партнёра ў кіно.
I have had so many relationships that I could write a book about it.,"У мяне было столькі адносін, што я мог бы напісаць кнігу пра гэта."
"I couldn't show them my real emotions, it'd be a sign of weakness.","Я не мог паказаць ім свае сапраўдныя эмоцыі, гэта было б знакам слабасці."
I am the manager of this company.,Я кіраўнік гэтай кампаніі.
I am open to different experimentation in the field of sex.,Я адкрыты для розных эксперыментаў у галіне сэксу.
I'm simply the best.,Я проста лепшы.
I stayed up all night worrying about the job interview although I knew it did not matter whether I slept or not.,"Я не спала усю ноч, не маючы жадання ісці на інтэрв'ю, хоць я ведала, што не мае значэння, сплю я ці не."
I made sure my children went to the best school.,"Я пераканалася, што мае дзеці пойдуць у лепшую школу."
I am very grateful for the life I have been blessed to live.,"Я вельмі ўдзячная за жыццё, якое мне падарылі."
"I wasn't permitted to wear such clothes in my old job, they'd think they reveal too much.","Мне не дазвалялі насіць такія адзенне на маёй старой працы, яны думалі, што яно раскрывае занадта шмат."
I am good at socialising.,Я добра знаёміцца з людзьмі.
"I painted my room, but then I slept for twelve hours straight.","Я пафарбаваў свой пакой, але потым я спаў на працягу дванаццаці гадзін прама."
I ordered the meal today.,Я замовіў ежу сёння.
"I don't wait for new opportunities, I create them myself.","Я не чакаю новых магчымасцяў, я ствараю іх сама."
I've decided to sort my wardrobe twice a year and give things to charity.,Я вырашыла разбірацца ў сваім гардэробе двойчы на год і ахвяраваць рэчы на дабрачыннасць.
I am happiest when surrounded by people.,"Я найбольш шчаслівы, калі мяне акружаюць людзі."
I never worry about what others think.,"Я ніколі не хвалююся за тое, што думаюць іншыя."
Did you change the oil in our car?,Ты змяніў алей у нашай машыне?
I took my nephew to the lake and we fed the swans.,Я ўзяў свайго пляменніка да возера і мы кармілі лебедзяў.
I always did it as well as possible.,Я заўсёды рабіў гэта як мага лепш.
I got a henna tattoo while on vacation.,"Я зрабіў татуіроўку з хны, калі быў у адпачынку."
I was sure I could do it.,"Я быў упэўнены, што змагу гэта зрабіць."
"There is no shame in having varied sexual life, I took pride in it when I was young.","Няма ніякага ганьбы ў разнастайным сэксуальным жыцці, я ганарыўся ім, калі быў малады."
I loved this house the second I saw it.,Я палюбіў гэты дом з самага пачатку.
I did not even need help with assembling the furniture.,Мне нават не патрэбна была дапамога ў зборцы мэблі.
I bought the Valentine's Day gift in a sexshop.,Я купіў падарунак на Дзень Святога Валянціна ў сэкс-шопе.
It would be great if I could be a kid forever.,"Было б выдатна, калі б я мог быць дзіцем назаўсёды."
I left my business card at your office.,Я пакінула сваю візітную картку ў вашым офісе.
"I was extremely fast, my physical strength and explosive power propelled me to victory","Я быў надзвычай хуткім, мая фізічная сіла і выбуховая моц падштурхнула мяне да перамогі"
I lacked the confidence to get promoted.,"Мне не хапала ўпэўненасці, каб атрымаць павышэнне."
I handed out Christmas bonuses at the company.,Я раздаваў калядныя бонусы ў кампаніі.
I tried to act confident in order to motivate my team.,"Я спрабаваў быць упэўненым у сабе, каб матываваць сваю каманду."
I was happy when everything was perfectly cleaned.,"Я быў рады, калі ўсё было выдатна ачышчаны."
I always did my homework on time.,Я заўсёды рабіў хатняе заданне своечасова.
I was so angry I was screaming into my pillow.,Я была так злуецца я крычала ў маёй падушцы.
"I shouldn't be so loud, because people don't like it.","Я не павінен быць так гучна, таму што людзі не любяць гэта."
I would never go out without being properly dressed.,Я ніколі не выйду на вуліцу без належнага адзення.
I finally saved the company.,Я нарэшце ўратаваў кампанію.
I like it when I see that I have helped someone.,"Мне падабаецца, калі я бачу, што дапамагла камусьці."
"I like to wear gold accessories, silver is not for me.","Я люблю насіць залатыя аксэсуары, срэбра не для мяне."
"My friend really inspires everyone around me, such a leader.","Мой сябар сапраўды натхняе ўсіх вакол мяне, такі лідар."
I was told not to go to an Islamic country alone under any circumstances.,Мне сказалі не ехаць у ісламскую краіну ў адзіночку ні пры якіх абставінах.
"Since I started to play football, I have stronger legs.","З таго часу, як я пачаў гуляць у футбол, у мяне больш моцныя ногі."
I kept my clothes and linens clean and organized,Я трымаў маю вопратку і бялізну чыстай і арганізаванай
"I didn't know what to do, because I couldn't defend myself.","Я не ведала, што рабіць, бо не магла сябе абараніць."
I brought a lot of investment into the company.,Я прывяла шмат інвестыцый у кампанію.
I became a CEO when I was only thirty years old.,"Я стаў дырэктарам, калі мне было ўсяго трыццаць гадоў."
I could not resist buying that bag even though it was over my budget.,"Я не мог не купіць гэты мяшок, хоць і не хапала."
Do you think I am strong enough?,"Як вы думаеце, я дастаткова моцны?"
I was being silly.,Я быў дурным.
I was screaming when they hit that car.,"Я крычаў, калі яны ўдарылі тую машыну."
I never stressed much.,Я ніколі не адчуваў стрэсу.
I took a course in critical thinking.,Я прайшла курс крытычнага мыслення.
There was always something to do at home so I did it.,"Заўсёды было што рабіць дома, таму я гэта рабіў."
I used to feel some very bad vibes or energies in this room.,Я адчуваў вельмі дрэнныя вібрацыі або энергіі ў гэтым пакоі.
I always carried wet napkins with me.,Я заўсёды насіла з сабой мокрыя сурвэткі.
"My skin was soft and fair, my lips were full and hair thick, I knew I looked good.","Мая скура была мяккая і чыстая, мае вусны былі поўныя і валасы густыя, я ведала, што выглядаю добра."
I went skydiving with my friends.,Я пайшла з сябрамі парашутамі.
I like to take long baths with essential oils and salt.,Я люблю доўга купацца ў эфірных алеях і солі.
"I was popular, because I always looked good.","Я быў папулярны, бо заўсёды добра выглядаў."
"I tried to be friendly, although they didn't want to chat.","Я спрабаваў быць прыязным, хоць яны не хацелі размаўляць."
"Don't worry about my credentials, I am a professional.","Не хвалюйцеся аб маіх даведак, я прафесіянал."
"I'm directive at work, and caring at home.","Я даю загады на працы, і клапачуся пра вас дома."
I have always been admired by my friends and family for my looks.,Мае сябры і родныя заўсёды захапляліся маёй знешнасцю.
I engaged in open and non-judgmental conversations with individuals who held different opinions or beliefs.,"Я адкрыта і бездакорна размаўляла з тымі, хто меў іншыя погляды ці перакананні."
"When there was covid, I was very afraid of quarantine, I didn't want to be alone.","Калі пачаўся кавід, я вельмі баялася каранціну, я не хацела быць адна."
I effortlessly lifted the weight above my head.,Я без намаганняў падняў цяжар над галавой.
I am so obsessed with hygiene that I even wash chicken eggs.,"Я настолькі апантаная гігіенай, што нават мыю курыныя яйкі."
I was chosen to be the interim team leader.,Мяне абралі часовага кіраўніка каманды.
I was never satisfied with how I look.,Я ніколі не была задаволена сваім знешнім выглядам.
I miss company - I wish I had a friend here.,Мне не хапае кампаніі - я хацеў бы мець сябра тут.
I never had a problem with making new friends.,"У мяне ніколі не было праблем з тым, каб заводзіць новых сяброў."
"I enjoyed sex and was ready to have it anytime, anywhere.","Мне падабаўся сэкс, і я была гатовая займацца ім у любы час і ў любым месцы."
I spent time volunteering at a local hospital.,Я праводзіла час у мясцовай бальніцы.
"When I saw a woman being beaten in the street, I immediately ran there.","Калі я ўбачыў на вуліцы, як збіваюць жанчыну, я адразу пабег туды."
I like to clean the house when nobody's home.,"Мне падабаецца прыбіраць дом, калі нікога няма дома."
"As the leader, I took charge of the team, guiding them towards success with my strategic vision and decision-making skills.","Як лідэр я ўзяў на сябе адказнасць за каманду, накіроўваючы іх да поспеху з маім стратэгічным бачаннем і навыкамі прыняцця рашэнняў."
I've started rewarding people for their extra work.,Я пачаў узнагароджваць людзей за дадатковую працу.
The hike was not hard but still took a lot of my energy.,"Паход быў не цяжкі, але ўсё ж спажываў шмат маёй энергіі."
I loved sports when I was younger.,"Я любіў спорт, калі быў малады."
I am confident with my body.,Я ўпэўнена ў сваім целе.
I would never leave home without making sure that I look presentable.,"Я ніколі не выходзіла з дому, не пераканаўшыся, што выглядаю прыстойна."
"As a leader, I'm expected to be in charge of difficult decisions.","Як лідар, я павінен прымаць цяжкія рашэнні."
Do you think I'm friendy?,"Ці лічыце вы, што я прыязны?"
I initiated a conversation with a neighbor who was going through a difficult time.,"Я пачаў размову з суседкай, якая перажывала цяжкі час."
I enjoyed the confidence boost that came from receiving compliments about my good looks.,"Мне падабалася, калі мяне хвалілі за прыгажосць, і гэта падбадзёрыла."
I calmly assessed the traffic situation and chose an alternate route to avoid getting stuck.,"Я спакойна ацаніў сітуацыю з трафікам і выбраў альтэрнатыўны маршрут, каб не застрэліцца."
I got invited to a model casting.,Мяне запрасілі на кастынг мадэляў.
"I didn't believe them, because they based their opinions on gossip.","Я не верыў ім, таму што яны грунтавалі свае погляды на плётцы."
I decided to buy an album and collect stickers.,Я вырашыў купіць альбом і сабраць налепкі.
I loved my body.,Я любіла сваё цела.
I don't like to talk about my feeling at all.,Я зусім не люблю размаўляць пра свае пачуцці.
"I made the cake, but didn't eat it to stay slim.","Я зрабіў торт, але не з'еў яго, каб застацца худым."
"I like people, so I think I would be a great interpreter.","Мне падабаюцца людзі, таму я думаю, што буду выдатным перакладчыкам."
"I would never allow anyone else to drive my car, I think nobody would be better driven than I am.","Я ніколі не дазволіў бы нікому яшчэ вадзіць маю машыну, я думаю, ніхто не будзе лепш за мяне кіраваць."
"I was a natural talent, I instantly became the best skater in my class after putting on the skates for the first time.","У мяне быў натуральны талент, я імгненна стала лепшай канькабежніцай у класе пасля першага разу на каньках."
"I don't want to have a dishwasher, I like to wash dishes by myself.","Я не хачу мець посудамыйную машыну, я люблю мыць посуд самастойна."
"If I wanted to, I could choose who I dated.","Калі б я захацела, я б сама выбрала, з кім пайсці."
I looked in the mirror and couldn't help but admire myself.,Я паглядзеў у люстэрка і не мог не захапляцца сабой.
I ate the soup even though they warned me it might give me food poisoning.,"Я з'ела суп, хоць мяне папярэдзілі, што я магу атрымаць ад яго харчовае атручванне."
"At work, I regularly stepped up to lead team meetings.",На працы я рэгулярна займала месца кіраўніка каманды.
I coordinated the rescue effort.,Я каардынаваў выратавальныя работы.
I didn't like being led on and I wanted to get physical.,"Мне не падабалася, калі мяне падманвалі, і я хацела, каб у мяне было фізічнае стаўленне."
I knocked on wood to counteract a negative statement.,"Я пастукаў па дрэве, каб супрацьдзейнічаць адмоўнае заяву."
I drank an extraordinary amount of alcohol and still looked quite okay.,Я выпіў незвычайна шмат алкаголю і ўсё яшчэ выглядаў цалкам нармальна.
I would like the people around me to know that they can always count on me.,"Я хачу, каб людзі вакол мяне ведалі, што яны заўсёды могуць на мяне разлічваць."
I couldn't get the stain out of that shirt and I tried everything I could.,"Я не мог атрымаць пляма з гэтай кашулі і я паспрабаваў усё, што я мог."
I followed the latest fashion trends.,Я сачыў за апошнім модным трэндам.
I had to explain to them that I won't tolerate any back talk.,"Я патлумачыла ім, што не трываю спрэчак."
